Element 1: (1, (1, 12), ['%', '.', '.', '.'], [(13, 8), (15, 11), (18, 10)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (2, 12))
Element 2: (1, (2, 12), ['', '.', '.', '.'], [(13, 7), (15, 12), (18, 11)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (3, 12))
Element 3: (1, (3, 12), ['', '.', '.', '.'], [(14, 7), (15, 13), (17, 11)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (4, 12))
Element 4: (1, (4, 12), ['', '.', '%', '%'], [(15, 7), (16, 13), (17, 10)], [False, False, True, True], 92, False, [False, True, False, False], 126, 'South', (4, 11))
Element 5: (1, (4, 11), ['.', '.', '', '.'], [(16, 7), (17, 13), (17, 9)], [False, False, False, False], 90, False, [True, True, False, True], 165, 'East', (5, 11))
Element 6: (1, (5, 11), ['', '.', '%', '%'], [(17, 7), (18, 13), (17, 8)], [False, False, True, True], 88, False, [False, True, False, False], 204, 'South', (5, 10))
Element 7: (1, (5, 10), ['.', '.', '', '.'], [(17, 6), (17, 13), (16, 8)], [False, False, False, False], 86, False, [True, True, False, True], 233, 'East', (6, 10))
Element 8: (1, (6, 10), ['', '.', '%', '%'], [(18, 6), (16, 13), (16, 9)], [False, False, True, True], 84, False, [False, True, False, False], 262, 'South', (6, 9))
Element 9: (1, (6, 9), ['.', '.', '', '.'], [(18, 5), (15, 13), (16, 10)], [False, False, False, False], 82, False, [True, True, False, True], 291, 'East', (7, 9))
Element 10: (1, (7, 9), ['', '.', '%', '%'], [(18, 4), (15, 12), (15, 10)], [False, False, True, True], 80, False, [False, True, False, False], 320, 'South', (7, 8))
Element 11: (1, (7, 8), ['.', '.', '', '.'], [(18, 3), (14, 12), (15, 9)], [False, False, False, False], 78, False, [True, True, False, True], 359, 'East', (8, 8))
Element 12: (1, (8, 8), ['', '.', '%', '.'], [(18, 2), (14, 11), (15, 8)], [False, False, True, False], 76, False, [False, True, False, True], 398, 'East', (9, 8))
Element 13: (1, (9, 8), ['', '.', '%', 'F'], [(18, 1), (13, 11), (15, 7)], [False, False, True, False], 74, False, [False, True, False, False], 427, 'East', (10, 8))
Element 14: (1, (10, 8), ['', '.', '%', '.'], [(17, 1), (13, 12), (16, 7)], [False, False, True, False], 72, False, [False, True, False, True], 1446, 'East', (11, 8))
Element 15: (1, (11, 8), ['', '%', '.', ''], [(16, 1), (13, 13), (17, 7)], [False, True, False, False], 70, False, [False, False, True, False], 2465, 'North', (11, 9))
Element 16: (1, (11, 9), ['%', '', '%', '.'], [(17, 1), (12, 13), (17, 6)], [True, False, True, False], 68, False, [False, False, False, True], 2484, 'East', (12, 9))
Element 17: (1, (12, 9), ['', '', '%', '%'], [(17, 2), (12, 12), (17, 5)], [False, False, True, True], 66, False, [False, False, False, False], 2523, 'South', (12, 8))
Element 18: (1, (12, 8), ['', '.', '', ''], [(17, 3), (12, 11), (17, 4)], [False, False, False, False], 64, False, [False, True, False, False], 2552, 'South', (12, 7))
Element 19: (1, (12, 7), ['%', '.', '', ''], [(16, 3), (11, 11), (16, 4)], [True, False, False, False], 62, False, [False, True, False, False], 2591, 'South', (12, 6))
Element 20: (1, (12, 6), ['.', '%', '', '%'], [(15, 3), (10, 11), (16, 5)], [False, True, False, True], 60, False, [True, False, False, False], 2630, 'West', (11, 6))
Element 21: (1, (11, 6), ['.', '.', '%', ''], [(15, 4), (10, 12), (15, 5)], [False, False, True, False], 58, False, [True, True, False, False], 2669, 'South', (11, 5))
Element 22: (1, (11, 5), ['.', '.', '', '%'], [(14, 4), (9, 12), (14, 5)], [False, False, False, True], 56, False, [True, True, False, False], 2708, 'South', (11, 4))
Element 23: (1, (11, 4), ['.', '.', '', '%'], [(14, 3), (9, 13), (13, 5)], [False, False, False, True], 54, False, [True, True, False, False], 2747, 'South', (11, 3))
Element 24: (1, (11, 3), ['.', '.', '', '.'], [(13, 3), (8, 13), (13, 4)], [False, False, False, False], 52, False, [True, True, False, True], 2786, 'East', (12, 3))
Element 25: (1, (12, 3), ['', '.', '%', ''], [(13, 2), (8, 12), (14, 4)], [False, False, True, False], 50, False, [False, True, False, False], 2815, 'South', (12, 2))
Element 26: (1, (12, 2), ['.', '.', '', ''], [(13, 3), (8, 11), (15, 4)], [False, False, False, False], 48, False, [True, True, False, False], 2834, 'South', (12, 1))
Element 27: (1, (12, 1), ['.', '%', '', '%'], [(13, 4), (9, 11), (15, 3)], [False, True, False, True], 46, False, [True, False, False, False], 2853, 'West', (11, 1))
Element 28: (1, (11, 1), ['%', '%', '.', ''], [(13, 5), (9, 10), (16, 3)], [True, True, False, False], 44, False, [False, False, True, False], 2872, 'North', (11, 2))
Element 29: (1, (11, 2), ['.', '', '', ''], [(14, 5), (8, 10), (17, 3)], [False, False, False, False], 42, False, [True, False, False, False], 2891, 'West', (10, 2))
Element 30: (1, (10, 2), ['.', '%', '.', ''], [(15, 5), (9, 10), (18, 3)], [False, True, False, False], 40, False, [True, False, True, False], 2900, 'North', (10, 3))
Element 31: (1, (10, 3), ['.', '', '.', ''], [(16, 5), (9, 11), (18, 4)], [False, False, False, False], 38, False, [True, False, True, False], 2909, 'North', (10, 4))
Element 32: (1, (10, 4), ['.', '', '.', ''], [(17, 5), (8, 11), (18, 5)], [False, False, False, False], 36, False, [True, False, True, False], 2918, 'North', (10, 5))
Element 33: (1, (10, 5), ['.', '', '.', ''], [(17, 4), (8, 10), (18, 6)], [False, False, False, False], 34, False, [True, False, True, False], 2927, 'North', (10, 6))
Element 34: (1, (10, 6), ['.', '', '.', ''], [(16, 4), (8, 11), (18, 5)], [False, False, False, False], 32, False, [True, False, True, False], 2936, 'North', (10, 7))
Element 35: (1, (10, 7), ['.', '', '', '%'], [(17, 4), (7, 11), (18, 4)], [False, False, False, True], 30, False, [True, False, False, False], 2955, 'West', (9, 7))
Element 36: (1, (9, 7), ['.', '.', '', ''], [(17, 5), (7, 12), (18, 3)], [False, False, False, False], 28, False, [True, True, False, False], 2974, 'South', (9, 6))
Element 37: (1, (9, 6), ['.', '.', '', ''], [(16, 5), (7, 13), (18, 2)], [False, False, False, False], 26, False, [True, True, False, False], 2993, 'South', (9, 5))
Element 38: (1, (9, 5), ['%', '.', '', ''], [(16, 4), (6, 13), (18, 1)], [True, False, False, False], 24, False, [False, True, False, False], 3012, 'South', (9, 4))
Element 39: (1, (9, 4), ['.', '.', '', ''], [(16, 5), (6, 12), (17, 1)], [False, False, False, False], 22, False, [True, True, False, False], 3031, 'South', (9, 3))
Element 40: (1, (9, 3), ['.', '.', '', ''], [(15, 5), (6, 13), (17, 2)], [False, False, False, False], 20, False, [True, True, False, False], 3040, 'South', (9, 2))
Element 41: (1, (9, 2), ['.', '%', '', ''], [(14, 5), (7, 13), (17, 1)], [False, True, False, False], 18, False, [True, False, False, False], 3049, 'West', (8, 2))
Element 42: (1, (8, 2), ['F', '%', '.', ''], [(13, 5), (7, 12), (16, 1)], [False, True, False, False], 16, False, [False, False, True, False], 3058, 'West', (7, 2))
Element 43: #1#
