Element 1: (2, (7, 9), ['.', '.', '%', '%'], [(11, 11), (7, 4), (14, 4)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (7, 8))
Element 2: (2, (7, 8), ['.', '.', '', '.'], [(12, 11), (8, 4), (15, 4)], [False, False, False, False], 96, False, [True, True, False, True], 58, 'East', (8, 8))
Element 3: (2, (8, 8), ['', '.', '%', '.'], [(13, 11), (9, 4), (16, 4)], [False, False, True, False], 94, False, [False, True, False, True], 97, 'East', (9, 8))
Element 4: (2, (9, 8), ['', '.', '%', 'F'], [(14, 11), (10, 4), (17, 4)], [False, False, True, False], 92, False, [False, True, False, False], 136, 'East', (10, 8))
Element 5: (2, (10, 8), ['', '.', '%', '.'], [(15, 11), (11, 4), (18, 4)], [False, False, True, False], 90, False, [False, True, False, True], 1165, 'East', (11, 8))
Element 6: (2, (11, 8), ['', '%', '.', '.'], [(15, 12), (11, 5), (18, 5)], [False, True, False, False], 88, False, [False, False, True, True], 1204, 'East', (12, 8))
Element 7: (2, (12, 8), ['', '.', '.', '.'], [(15, 13), (11, 6), (18, 6)], [False, False, False, False], 86, False, [False, True, True, True], 1243, 'East', (13, 8))
Element 8: (2, (13, 8), ['', '.', '%', '%'], [(16, 13), (12, 6), (17, 6)], [False, False, True, True], 84, False, [False, True, False, False], 1282, 'South', (13, 7))
Element 9: (2, (13, 7), ['G', '%', '', '.'], [(17, 13), (12, 7), (17, 7)], [False, True, False, False], 82, False, [False, False, False, True], 1321, 'East', (14, 7))
Element 10: (2, (14, 7), ['G', '%', '%', '.'], [(18, 13), (13, 7), (17, 8)], [False, True, True, False], 80, False, [False, False, False, True], 1350, 'East', (15, 7))
Element 11: (2, (15, 7), ['G', '%', '.', '.'], [(17, 13), (14, 7), (17, 9)], [False, True, False, False], 78, False, [False, False, True, True], 1369, 'East', (16, 7))
Element 12: (2, (16, 7), ['G', '%', '.', ''], [(16, 13), (15, 7), (17, 10)], [False, True, False, False], 76, False, [False, False, True, False], 1388, 'North', (16, 8))
Element 13: (2, (16, 8), ['G', '', '.', ''], [(15, 13), (15, 8), (18, 10)], [False, False, False, False], 74, False, [False, False, True, False], 1417, 'North', (16, 9))
Element 14: (2, (16, 9), ['G', '', '.', ''], [(15, 12), (15, 9), (18, 11)], [False, False, False, False], 72, False, [False, False, True, False], 1446, 'North', (16, 10))
Element 15: (2, (16, 10), ['G', '', '%', ''], [(14, 12), (15, 10), (17, 11)], [False, False, True, False], 70, False, [False, False, False, False], 1485, 'East', (17, 10))
Element 16: (2, (17, 10), ['G', '', '', ''], [(13, 12), (16, 10), (18, 11)], [False, False, False, False], 68, False, [False, False, False, False], 1494, 'East', (18, 10))
Element 17: (2, (18, 10), ['G', '%', '', '%'], [(13, 13), (17, 10), (17, 11)], [False, True, False, True], 66, False, [False, False, False, False], 1503, 'North', (18, 11))
Element 18: (2, (18, 11), ['G', 'G', '%', '%'], [(12, 13), (18, 10), (17, 11)], [False, False, True, True], 64, False, [False, False, False, False], 1512, 'Stop', (18, 11))
Element 19: (2, (18, 11), ['G', '', '%', '%'], [(12, 12), (17, 10), (17, 11)], [False, False, True, True], 62, False, [False, False, False, False], 1521, 'South', (18, 10))
Element 20: (2, (18, 10), ['', '%', 'G', '%'], [(12, 13), (17, 9), (18, 11)], [False, True, False, True], 60, False, [False, False, False, False], 1520, 'North', (18, 11))
Element 21: (2, (18, 11), ['', 'G', '%', '%'], [(11, 13), (17, 8), (18, 10)], [False, False, True, True], 58, False, [False, False, False, False], 1529, 'South', (18, 10))
Element 22: (2, (18, 10), ['G', '%', '', '%'], [(12, 13), (17, 7), (17, 10)], [False, True, False, True], 56, False, [False, False, False, False], 1528, 'Stop', (18, 10))
Element 23: (2, (18, 10), ['', '%', '', '%'], [(13, 13), (17, 6), (17, 9)], [False, True, False, True], 54, False, [False, False, False, False], 1527, 'West', (17, 10))
Element 24: (2, (17, 10), ['', '', '', ''], [(13, 12), (17, 5), (16, 9)], [False, False, False, False], 52, False, [False, False, False, False], 1536, 'West', (16, 10))
Element 25: (2, (16, 10), ['', '', '%', ''], [(12, 12), (16, 5), (16, 8)], [False, False, True, False], 50, False, [False, False, False, False], 1545, 'South', (16, 9))
Element 26: (2, (16, 9), ['', '', '', ''], [(13, 12), (15, 5), (16, 7)], [False, False, False, False], 48, False, [False, False, False, False], 1554, 'East', (17, 9))
Element 27: (2, (17, 9), ['', '', '', '%'], [(14, 12), (14, 5), (15, 7)], [False, False, False, True], 46, False, [False, False, False, False], 1563, 'South', (17, 8))
Element 28: (2, (17, 8), ['', '', '', '%'], [(15, 12), (13, 5), (15, 8)], [False, False, False, True], 44, False, [False, False, False, False], 1572, 'South', (17, 7))
Element 29: (2, (17, 7), ['', '', '', '%'], [(15, 11), (13, 4), (15, 9)], [False, False, False, True], 42, False, [False, False, False, False], 1581, 'South', (17, 6))
Element 30: (2, (17, 6), ['%', '', '', ''], [(15, 10), (13, 3), (14, 9)], [True, False, False, False], 40, False, [False, False, False, False], 1600, 'East', (18, 6))
