Element 1: (1, (9, 13), ['.', '.', '%', '%'], [(4, 5), (10, 2), (15, 13)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (9, 12))
Element 2: (1, (9, 12), ['.', '.', '', '.'], [(5, 5), (11, 2), (16, 13)], [False, False, False, False], 96, False, [True, True, False, True], 48, 'East', (10, 12))
Element 3: (1, (10, 12), ['', '.', '%', '%'], [(6, 5), (12, 2), (17, 13)], [False, False, True, True], 94, False, [False, True, False, False], 87, 'South', (10, 11))
Element 4: (1, (10, 11), ['.', '%', '', '.'], [(7, 5), (13, 2), (18, 13)], [False, True, False, False], 92, False, [True, False, False, True], 126, 'East', (11, 11))
Element 5: (1, (11, 11), ['', '%', '%', '.'], [(7, 6), (13, 3), (17, 13)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (12, 11))
Element 6: (1, (12, 11), ['', '%', '.', '.'], [(8, 6), (14, 3), (16, 13)], [False, True, False, False], 88, False, [False, False, True, True], 184, 'East', (13, 11))
Element 7: (1, (13, 11), ['', '%', '.', '.'], [(9, 6), (15, 3), (15, 13)], [False, True, False, False], 86, False, [False, False, True, True], 213, 'East', (14, 11))
Element 8: (1, (14, 11), ['', '%', '.', '.'], [(10, 6), (16, 3), (15, 12)], [False, True, False, False], 84, False, [False, False, True, True], 252, 'East', (15, 11))
Element 9: (1, (15, 11), ['', '.', '', '%'], [(11, 6), (17, 3), (14, 12)], [False, False, False, True], 82, False, [False, True, False, False], 291, 'South', (15, 10))
Element 10: (1, (15, 10), ['%', '.', '', '.'], [(12, 6), (18, 3), (13, 12)], [True, False, False, False], 80, False, [False, True, False, True], 330, 'East', (16, 10))
Element 11: (1, (16, 10), ['', '.', '%', '.'], [(12, 7), (18, 4), (13, 13)], [False, False, True, False], 78, False, [False, True, False, True], 369, 'East', (17, 10))
Element 12: (1, (17, 10), ['', '.', '.', '.'], [(13, 7), (18, 5), (12, 13)], [False, False, False, False], 76, False, [False, True, True, True], 408, 'East', (18, 10))
Element 13: (1, (18, 10), ['', '%', '.', '%'], [(14, 7), (18, 6), (12, 12)], [False, True, False, True], 74, False, [False, False, True, False], 447, 'North', (18, 11))
Element 14: (1, (18, 11), ['.', '', '%', '%'], [(15, 7), (17, 6), (12, 11)], [False, False, True, True], 72, False, [True, False, False, False], 476, 'West', (17, 11))
Element 15: (1, (17, 11), ['%', '', '%', ''], [(16, 7), (17, 7), (13, 11)], [True, False, True, False], 70, False, [False, False, False, False], 505, 'East', (18, 11))
Element 16: (1, (18, 11), ['', '', '%', '%'], [(16, 8), (17, 8), (14, 11)], [False, False, True, True], 68, False, [False, False, False, False], 524, 'South', (18, 10))
Element 17: (1, (18, 10), ['', '%', '', '%'], [(16, 9), (17, 9), (15, 11)], [False, True, False, True], 66, False, [False, False, False, False], 543, 'West', (17, 10))
Element 18: (1, (17, 10), ['', '', '', ''], [(15, 9), (17, 8), (15, 10)], [False, False, False, False], 64, False, [False, False, False, False], 552, 'North', (17, 11))
Element 19: (1, (17, 11), ['%', '', '%', ''], [(15, 8), (17, 7), (16, 10)], [True, False, True, False], 62, False, [False, False, False, False], 561, 'South', (17, 10))
Element 20: (1, (17, 10), ['', '', '', ''], [(15, 9), (17, 6), (16, 9)], [False, False, False, False], 60, False, [False, False, False, False], 560, 'South', (17, 9))
