Element 1: (2, (7, 3), ['.', 'F', '.', '.'], [(17, 9), (2, 9), (7, 5)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (7, 2))
Element 2: (2, (7, 2), ['%', '%', '', '.'], [(17, 10), (1, 9), (7, 6)], [True, True, False, False], 96, False, [False, False, False, True], 1038, 'East', (8, 2))
Element 3: (2, (8, 2), ['', '%', '.', '.'], [(18, 10), (1, 9), (8, 6)], [False, True, False, False], 94, False, [False, False, True, True], 1067, 'East', (9, 2))
Element 4: (2, (9, 2), ['', '%', '.', '.'], [(18, 11), (2, 9), (9, 6)], [False, True, False, False], 92, False, [False, False, True, True], 1096, 'East', (10, 2))
Element 5: (2, (10, 2), ['', '%', '.', '.'], [(17, 11), (1, 9), (10, 6)], [False, True, False, False], 90, False, [False, False, True, True], 1125, 'East', (11, 2))
Element 6: (2, (11, 2), ['', '.', '.', '.'], [(18, 11), (1, 9), (11, 6)], [False, False, False, False], 88, False, [False, True, True, True], 1144, 'East', (12, 2))
Element 7: (2, (12, 2), ['', '.', '.', '.'], [(18, 10), (2, 9), (12, 6)], [False, False, False, False], 86, False, [False, True, True, True], 1163, 'East', (13, 2))
Element 8: (2, (13, 2), ['', '%', '.', '%'], [(17, 10), (1, 9), (12, 7)], [False, True, False, True], 84, False, [False, False, True, False], 1182, 'North', (13, 3))
Element 9: (2, (13, 3), ['.', '', '.', '.'], [(17, 11), (1, 9), (13, 7)], [False, False, False, False], 82, False, [True, False, True, True], 1201, 'East', (14, 3))
Element 10: (2, (14, 3), ['', '%', '.', '.'], [(17, 10), (2, 9), (14, 7)], [False, True, False, False], 80, False, [False, False, True, True], 1220, 'East', (15, 3))
Element 11: (2, (15, 3), ['', '%', '.', '.'], [(16, 10), (1, 9), (15, 7)], [False, True, False, False], 78, False, [False, False, True, True], 1249, 'East', (16, 3))
Element 12: (2, (16, 3), ['', '%', '.', '.'], [(16, 9), (1, 9), (16, 7)], [False, True, False, False], 76, False, [False, False, True, True], 1278, 'East', (17, 3))
Element 13: (2, (17, 3), ['', '.', '.', '.'], [(16, 8), (2, 9), (17, 7)], [False, False, False, False], 74, False, [False, True, True, True], 1307, 'East', (18, 3))
Element 14: (2, (18, 3), ['', '.', '.', '%'], [(15, 8), (1, 9), (17, 6)], [False, False, False, True], 72, False, [False, True, True, False], 1336, 'North', (18, 4))
Element 15: (2, (18, 4), ['.', '', '.', '%'], [(15, 9), (1, 9), (18, 6)], [False, False, False, True], 70, False, [True, False, True, False], 1365, 'North', (18, 5))
Element 16: (2, (18, 5), ['.', '', '', '%'], [(15, 10), (2, 9), (17, 6)], [False, False, False, True], 68, False, [True, False, False, False], 1384, 'West', (17, 5))
Element 17: (2, (17, 5), ['.', '.', '', ''], [(15, 11), (1, 9), (17, 7)], [False, False, False, False], 66, False, [True, True, False, False], 1403, 'South', (17, 4))
Element 18: (2, (17, 4), ['.', '', '', ''], [(15, 12), (1, 9), (17, 6)], [False, False, False, False], 64, False, [True, False, False, False], 1422, 'West', (16, 4))
Element 19: (2, (16, 4), ['.', '', '.', ''], [(15, 13), (2, 9), (17, 7)], [False, False, False, False], 62, False, [True, False, True, False], 1441, 'North', (16, 5))
Element 20: (2, (16, 5), ['.', '', '%', ''], [(16, 13), (1, 9), (17, 8)], [False, False, True, False], 60, False, [True, False, False, False], 1460, 'West', (15, 5))
Element 21: (2, (15, 5), ['.', '.', '%', ''], [(17, 13), (1, 9), (17, 9)], [False, False, True, False], 58, False, [True, True, False, False], 1479, 'South', (15, 4))
