Element 1: (3, (18, 13), ['.', '%', '%', '%'], [(7, 2), (4, 12), (10, 8)], [False, True, True, True], 98, False, [True, False, False, False], 2009, 'West', (17, 13))
Element 2: (3, (17, 13), ['.', '%', '%', ''], [(7, 3), (4, 11), (10, 7)], [False, True, True, False], 96, False, [True, False, False, False], 2048, 'West', (16, 13))
Element 3: (3, (16, 13), ['.', '%', '%', ''], [(8, 3), (5, 11), (10, 6)], [False, True, True, False], 94, False, [True, False, False, False], 2087, 'West', (15, 13))
Element 4: (3, (15, 13), ['%', '.', '%', ''], [(9, 3), (5, 10), (11, 6)], [True, False, True, False], 92, False, [False, True, False, False], 2126, 'South', (15, 12))
Element 5: (3, (15, 12), ['.', '.', '', '%'], [(10, 3), (6, 10), (12, 6)], [False, False, False, True], 90, False, [True, True, False, False], 2165, 'South', (15, 11))
Element 6: (3, (15, 11), ['.', '.', '', '%'], [(11, 3), (6, 9), (12, 7)], [False, False, False, True], 88, False, [True, True, False, False], 2204, 'South', (15, 10))
Element 7: (3, (15, 10), ['%', '.', '', '.'], [(12, 3), (7, 9), (13, 7)], [True, False, False, False], 86, False, [False, True, False, True], 2243, 'East', (16, 10))
Element 8: (3, (16, 10), ['', '.', '%', '.'], [(13, 3), (7, 8), (14, 7)], [False, False, True, False], 84, False, [False, True, False, True], 2282, 'East', (17, 10))
Element 9: (3, (17, 10), ['', '.', '.', '.'], [(14, 3), (8, 8), (15, 7)], [False, False, False, False], 82, False, [False, True, True, True], 2321, 'East', (18, 10))
Element 10: (3, (18, 10), ['', '%', '.', '%'], [(15, 3), (9, 8), (16, 7)], [False, True, False, True], 80, False, [False, False, True, False], 2360, 'North', (18, 11))
Element 11: (3, (18, 11), ['.', '', '%', '%'], [(16, 3), (9, 7), (17, 7)], [False, False, True, True], 78, False, [True, False, False, False], 2399, 'West', (17, 11))
Element 12: (3, (17, 11), ['%', '', '%', ''], [(17, 3), (9, 6), (17, 8)], [True, False, True, False], 76, False, [False, False, False, False], 2438, 'East', (18, 11))
Element 13: (3, (18, 11), ['', '', '%', '%'], [(18, 3), (9, 5), (17, 9)], [False, False, True, True], 74, False, [False, False, False, False], 2467, 'South', (18, 10))
Element 14: (3, (18, 10), ['', '%', '', '%'], [(18, 4), (10, 5), (16, 9)], [False, True, False, True], 72, False, [False, False, False, False], 2496, 'West', (17, 10))
Element 15: (3, (17, 10), ['', '', '', ''], [(18, 5), (11, 5), (16, 8)], [False, False, False, False], 70, False, [False, False, False, False], 2525, 'North', (17, 11))
Element 16: (3, (17, 11), ['%', '', '%', ''], [(18, 6), (11, 4), (15, 8)], [True, False, True, False], 68, False, [False, False, False, False], 2554, 'South', (17, 10))
Element 17: (3, (17, 10), ['', '', '', ''], [(17, 6), (10, 4), (15, 9)], [False, False, False, False], 66, False, [False, False, False, False], 2583, 'South', (17, 9))
Element 18: (3, (17, 9), ['', '', '', '%'], [(17, 5), (9, 4), (14, 9)], [False, False, False, True], 64, False, [False, False, False, False], 2612, 'South', (17, 8))
Element 19: (3, (17, 8), ['', '', '', '%'], [(17, 4), (8, 4), (15, 9)], [False, False, False, True], 62, False, [False, False, False, False], 2631, 'South', (17, 7))
Element 20: (3, (17, 7), ['', '', '', '%'], [(16, 4), (7, 4), (15, 10)], [False, False, False, True], 60, False, [False, False, False, False], 2650, 'South', (17, 6))
Element 21: (3, (17, 6), ['%', '', '', ''], [(16, 5), (7, 5), (16, 10)], [True, False, False, False], 58, False, [False, False, False, False], 2669, 'East', (18, 6))
Element 22: (3, (18, 6), ['', '', '%', '%'], [(15, 5), (7, 6), (17, 10)], [False, False, True, True], 56, False, [False, False, False, False], 2688, 'South', (18, 5))
Element 23: (3, (18, 5), ['', '', '', '%'], [(15, 4), (8, 6), (18, 10)], [False, False, False, True], 54, False, [False, False, False, False], 2707, 'South', (18, 4))
Element 24: (3, (18, 4), ['', '', '', '%'], [(14, 4), (8, 7), (18, 11)], [False, False, False, True], 52, False, [False, False, False, False], 2726, 'South', (18, 3))
Element 25: (3, (18, 3), ['', '.', '', '%'], [(14, 5), (7, 7), (17, 11)], [False, False, False, True], 50, False, [False, True, False, False], 2745, 'South', (18, 2))
Element 26: (3, (18, 2), ['.', '.', '', '%'], [(13, 5), (8, 7), (18, 11)], [False, False, False, True], 48, False, [True, True, False, False], 2764, 'South', (18, 1))
Element 27: (3, (18, 1), ['.', '%', '', '%'], [(13, 4), (8, 6), (18, 10)], [False, True, False, True], 46, False, [True, False, False, False], 2783, 'West', (17, 1))
Element 28: (3, (17, 1), ['F', '%', '.', ''], [(13, 5), (7, 6), (17, 10)], [False, True, False, False], 44, False, [False, False, True, False], 2792, 'West', (16, 1))
Element 29: #1#
