Element 1: (1, (6, 8), ['%', '%', '.', '.'], [(5, 11), (6, 10), (8, 6)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (7, 8))
Element 2: (1, (7, 8), ['', '.', '.', '.'], [(5, 10), (6, 9), (9, 6)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (8, 8))
Element 3: (1, (8, 8), ['', '.', '%', '.'], [(5, 9), (7, 9), (10, 6)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (9, 8))
Element 4: (1, (9, 8), ['', '.', '%', 'F'], [(4, 9), (7, 8), (11, 6)], [False, False, True, False], 92, False, [False, True, False, False], 116, 'East', (10, 8))
Element 5: (1, (10, 8), ['', '.', '%', '.'], [(4, 10), (7, 7), (12, 6)], [False, False, True, False], 90, False, [False, True, False, True], 1145, 'East', (11, 8))
Element 6: (1, (11, 8), ['', '%', '.', '.'], [(4, 9), (8, 7), (12, 7)], [False, True, False, False], 88, False, [False, False, True, True], 1174, 'East', (12, 8))
Element 7: (1, (12, 8), ['', '', '.', '.'], [(4, 8), (9, 7), (13, 7)], [False, False, False, False], 86, False, [False, False, True, True], 1213, 'East', (13, 8))
Element 8: (1, (13, 8), ['', '', '%', '%'], [(4, 7), (10, 7), (14, 7)], [False, False, True, True], 84, False, [False, False, False, False], 1252, 'South', (13, 7))
Element 9: (1, (13, 7), ['', '%', '', ''], [(5, 7), (10, 8), (15, 7)], [False, True, False, False], 82, False, [False, False, False, False], 1271, 'East', (14, 7))
Element 10: (1, (14, 7), ['', '%', '%', ''], [(5, 6), (11, 8), (16, 7)], [False, True, True, False], 80, False, [False, False, False, False], 1290, 'East', (15, 7))
Element 11: (1, (15, 7), ['', '%', '.', ''], [(5, 5), (11, 9), (17, 7)], [False, True, False, False], 78, False, [False, False, True, False], 1319, 'North', (15, 8))
Element 12: (1, (15, 8), ['%', '', '.', '.'], [(6, 5), (12, 9), (17, 8)], [True, False, False, False], 76, False, [False, False, True, True], 1358, 'East', (16, 8))
Element 13: (1, (16, 8), ['', '', '.', ''], [(7, 5), (12, 8), (17, 9)], [False, False, False, False], 74, False, [False, False, True, False], 1387, 'North', (16, 9))
Element 14: (1, (16, 9), ['.', '', '.', ''], [(7, 6), (13, 8), (17, 10)], [False, False, False, False], 72, False, [True, False, True, False], 1416, 'North', (16, 10))
Element 15: (1, (16, 10), ['.', '', '%', ''], [(8, 6), (13, 7), (18, 10)], [False, False, True, False], 70, False, [True, False, False, False], 1435, 'West', (15, 10))
Element 16: (1, (15, 10), ['%', '.', '.', ''], [(9, 6), (14, 7), (18, 11)], [True, False, False, False], 68, False, [False, True, True, False], 1454, 'North', (15, 11))
Element 17: (1, (15, 11), ['.', '', '.', '%'], [(9, 5), (15, 7), (17, 11)], [False, False, False, True], 66, False, [True, False, True, False], 1483, 'North', (15, 12))
Element 18: (1, (15, 12), ['.', '', '.', '%'], [(10, 5), (16, 7), (18, 11)], [False, False, False, True], 64, False, [True, False, True, False], 1502, 'North', (15, 13))
Element 19: (1, (15, 13), ['%', '', '%', '.'], [(11, 5), (17, 7), (18, 10)], [True, False, True, False], 62, False, [False, False, False, True], 1521, 'East', (16, 13))
Element 20: (1, (16, 13), ['', '%', '%', '.'], [(11, 4), (17, 6), (17, 10)], [False, True, True, False], 60, False, [False, False, False, True], 1550, 'East', (17, 13))
Element 21: (1, (17, 13), ['', '%', '%', '.'], [(11, 3), (18, 6), (17, 11)], [False, True, True, False], 58, False, [False, False, False, True], 1579, 'East', (18, 13))
Element 22: (1, (18, 13), ['', '%', '%', '%'], [(12, 3), (18, 5), (17, 10)], [False, True, True, True], 56, False, [False, False, False, False], 1608, 'West', (17, 13))
Element 23: (1, (17, 13), ['', '%', '%', ''], [(13, 3), (18, 4), (17, 9)], [False, True, True, False], 54, False, [False, False, False, False], 1627, 'West', (16, 13))
Element 24: (1, (16, 13), ['', '%', '%', ''], [(14, 3), (18, 3), (17, 8)], [False, True, True, False], 52, False, [False, False, False, False], 1646, 'West', (15, 13))
Element 25: (1, (15, 13), ['%', '', '%', ''], [(15, 3), (18, 2), (17, 7)], [True, False, True, False], 50, False, [False, False, False, False], 1665, 'South', (15, 12))
Element 26: (1, (15, 12), ['.', '', '', '%'], [(16, 3), (18, 1), (17, 6)], [False, False, False, True], 48, False, [True, False, False, False], 1684, 'West', (14, 12))
Element 27: (1, (14, 12), ['.', '.', '%', ''], [(17, 3), (17, 1), (17, 5)], [False, False, True, False], 46, False, [True, True, False, False], 1723, 'South', (14, 11))
Element 28: (1, (14, 11), ['.', '%', '', ''], [(17, 2), (16, 1), (17, 4)], [False, True, False, False], 44, False, [True, False, False, False], 2752, 'West', (13, 11))
Element 29: (1, (13, 11), ['.', '%', '.', ''], [(18, 2), (17, 1), (16, 4)], [False, True, False, False], 42, False, [True, False, True, False], 2771, 'North', (13, 12))
Element 30: (1, (13, 12), ['.', '', '.', ''], [(18, 3), (17, 2), (16, 5)], [False, False, False, False], 40, False, [True, False, True, False], 2790, 'North', (13, 13))
Element 31: (1, (13, 13), ['.', '', '%', '%'], [(18, 4), (17, 3), (15, 5)], [False, False, True, True], 38, False, [True, False, False, False], 2809, 'West', (12, 13))
Element 32: (1, (12, 13), ['.', '.', '%', ''], [(18, 5), (17, 4), (15, 4)], [False, False, True, False], 36, False, [True, True, False, False], 2828, 'South', (12, 12))
Element 33: (1, (12, 12), ['%', '.', '', ''], [(18, 6), (17, 5), (14, 4)], [True, False, False, False], 34, False, [False, True, False, False], 2847, 'South', (12, 11))
