Element 1: (1, (5, 10), ['.', '.', 'G', '.'], [(5, 11), (13, 13), (15, 10)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (6, 10))
Element 2: (1, (6, 10), ['G', '.', '%', '%'], [(5, 10), (13, 12), (16, 10)], [False, False, True, True], 96, False, [False, True, False, False], 38, 'South', (6, 9))
Element 3: (1, (6, 9), ['G', '.', '', '.'], [(5, 9), (14, 12), (17, 10)], [False, False, False, False], 94, False, [False, True, False, True], 77, 'East', (7, 9))
Element 4: (1, (7, 9), ['', '.', '%', '%'], [(4, 9), (15, 12), (18, 10)], [False, False, True, True], 92, False, [False, True, False, False], 116, 'South', (7, 8))
Element 5: (1, (7, 8), ['.', '.', '', '.'], [(4, 10), (15, 13), (18, 11)], [False, False, False, False], 90, False, [True, True, False, True], 155, 'East', (8, 8))
Element 6: (1, (8, 8), ['', '.', '%', '.'], [(4, 9), (16, 13), (17, 11)], [False, False, True, False], 88, False, [False, True, False, True], 184, 'East', (9, 8))
Element 7: (1, (9, 8), ['', '.', '%', 'F'], [(4, 8), (17, 13), (18, 11)], [False, False, True, False], 86, False, [False, True, False, False], 213, 'East', (10, 8))
Element 8: (1, (10, 8), ['', '.', '%', '.'], [(4, 7), (18, 13), (18, 10)], [False, False, True, False], 84, False, [False, True, False, True], 1232, 'East', (11, 8))
Element 9: (1, (11, 8), ['', '%', '.', '.'], [(5, 7), (17, 13), (17, 10)], [False, True, False, False], 82, False, [False, False, True, True], 1251, 'East', (12, 8))
Element 10: (1, (12, 8), ['', '.', '.', '.'], [(5, 6), (16, 13), (17, 11)], [False, False, False, False], 80, False, [False, True, True, True], 1270, 'East', (13, 8))
Element 11: (1, (13, 8), ['', '.', '%', '%'], [(5, 5), (15, 13), (17, 10)], [False, False, True, True], 78, False, [False, True, False, False], 1289, 'South', (13, 7))
Element 12: (1, (13, 7), ['.', '%', '', '.'], [(6, 5), (15, 12), (17, 9)], [False, True, False, False], 76, False, [True, False, False, True], 1318, 'East', (14, 7))
Element 13: (1, (14, 7), ['', '%', '%', '.'], [(7, 5), (15, 11), (17, 8)], [False, True, True, False], 74, False, [False, False, False, True], 1357, 'East', (15, 7))
Element 14: (1, (15, 7), ['', '%', '.', '.'], [(7, 6), (14, 11), (17, 7)], [False, True, False, False], 72, False, [False, False, True, True], 1396, 'East', (16, 7))
Element 15: (1, (16, 7), ['', '%', '.', ''], [(8, 6), (13, 11), (17, 6)], [False, True, False, False], 70, False, [False, False, True, False], 1435, 'North', (16, 8))
Element 16: (1, (16, 8), ['.', '', '.', ''], [(9, 6), (12, 11), (18, 6)], [False, False, False, False], 68, False, [True, False, True, False], 1474, 'North', (16, 9))
Element 17: (1, (16, 9), ['.', '', '', ''], [(10, 6), (12, 12), (18, 5)], [False, False, False, False], 66, False, [True, False, False, False], 1513, 'West', (15, 9))
Element 18: (1, (15, 9), ['.', '.', '', ''], [(11, 6), (12, 13), (18, 4)], [False, False, False, False], 64, False, [True, True, False, False], 1552, 'South', (15, 8))
Element 19: (1, (15, 8), ['%', '', '', ''], [(12, 6), (11, 13), (18, 3)], [True, False, False, False], 62, False, [False, False, False, False], 1591, 'North', (15, 9))
Element 20: (1, (15, 9), ['.', '', '', ''], [(12, 7), (12, 13), (18, 2)], [False, False, False, False], 60, False, [True, False, False, False], 1610, 'West', (14, 9))
Element 21: (1, (14, 9), ['%', '%', '%', ''], [(13, 7), (12, 12), (18, 1)], [True, True, True, False], 58, False, [False, False, False, False], 1629, 'East', (15, 9))
Element 22: (1, (15, 9), ['', '', '', ''], [(14, 7), (12, 11), (17, 1)], [False, False, False, False], 56, False, [False, False, False, False], 1638, 'North', (15, 10))
Element 23: (1, (15, 10), ['%', '', '', ''], [(15, 7), (11, 11), (16, 1)], [True, False, False, False], 54, False, [False, False, False, False], 2647, 'East', (16, 10))
Element 24: (1, (16, 10), ['', '', '%', ''], [(16, 7), (10, 11), (17, 1)], [False, False, True, False], 52, False, [False, False, False, False], 2656, 'East', (17, 10))
Element 25: (1, (17, 10), ['', '', '', ''], [(17, 7), (10, 12), (17, 2)], [False, False, False, False], 50, False, [False, False, False, False], 2675, 'East', (18, 10))
Element 26: (1, (18, 10), ['', '%', '', '%'], [(17, 8), (9, 12), (17, 3)], [False, True, False, True], 48, False, [False, False, False, False], 2694, 'North', (18, 11))
Element 27: (1, (18, 11), ['', '', '%', '%'], [(17, 9), (9, 13), (17, 4)], [False, False, True, True], 46, False, [False, False, False, False], 2713, 'West', (17, 11))
Element 28: (1, (17, 11), ['%', 'G', '%', ''], [(17, 10), (8, 13), (17, 5)], [True, False, True, False], 44, False, [False, False, False, False], 2732, 'East', (18, 11))
Element 29: (1, (18, 11), ['', 'G', '%', '%'], [(18, 10), (8, 12), (16, 5)], [False, False, True, True], 42, False, [False, False, False, False], 2751, 'West', (17, 11))
Element 30: (1, (17, 11), ['%', '', '%', 'G'], [(18, 11), (8, 11), (16, 4)], [True, False, True, False], 40, False, [False, False, False, False], 2770, 'South', (17, 10))
Element 31: (1, (17, 10), ['', '', 'G', ''], [(17, 11), (9, 11), (16, 3)], [False, False, False, False], 38, False, [False, False, False, False], 2789, 'West', (16, 10))
Element 32: (1, (16, 10), ['', '', '%', ''], [(18, 11), (9, 10), (15, 3)], [False, False, True, False], 36, False, [False, False, False, False], 2808, 'East', (17, 10))
Element 33: (1, (17, 10), ['', '', '', 'G'], [(18, 10), (8, 10), (15, 4)], [False, False, False, False], 34, False, [False, False, False, False], 2827, 'South', (17, 9))
Element 34: (1, (17, 9), ['', '', 'G', '%'], [(17, 10), (9, 10), (15, 5)], [False, False, False, True], 32, False, [False, False, False, False], 2836, 'South', (17, 8))
Element 35: (1, (17, 8), ['', '', '', '%'], [(17, 11), (9, 11), (14, 5)], [False, False, False, True], 30, False, [False, False, False, False], 2845, 'South', (17, 7))
Element 36: (1, (17, 7), ['', '', '', '%'], [(17, 10), (8, 11), (14, 4)], [False, False, False, True], 28, False, [False, False, False, False], 2854, 'South', (17, 6))
Element 37: (1, (17, 6), ['%', '', '', ''], [(16, 10), (8, 10), (14, 3)], [True, False, False, False], 26, False, [False, False, False, False], 2863, 'East', (18, 6))
Element 38: (1, (18, 6), ['', '', '%', '%'], [(16, 9), (8, 11), (13, 3)], [False, False, True, True], 24, False, [False, False, False, False], 2872, 'South', (18, 5))
Element 39: (1, (18, 5), ['', '', '', '%'], [(16, 8), (7, 11), (13, 4)], [False, False, False, True], 22, False, [False, False, False, False], 2891, 'South', (18, 4))
Element 40: (1, (18, 4), ['', '', '', '%'], [(15, 8), (7, 12), (13, 5)], [False, False, False, True], 20, False, [False, False, False, False], 2910, 'South', (18, 3))
Element 41: (1, (18, 3), ['', '', '', '%'], [(15, 9), (7, 13), (13, 4)], [False, False, False, True], 18, False, [False, False, False, False], 2919, 'South', (18, 2))
Element 42: (1, (18, 2), ['', '', '', '%'], [(15, 10), (6, 13), (13, 3)], [False, False, False, True], 16, False, [False, False, False, False], 2928, 'South', (18, 1))
Element 43: (1, (18, 1), ['', '%', '', '%'], [(15, 11), (6, 12), (13, 2)], [False, True, False, True], 14, False, [False, False, False, False], 2947, 'West', (17, 1))
Element 44: (1, (17, 1), ['', '%', '', ''], [(15, 12), (6, 13), (12, 2)], [False, True, False, False], 12, False, [False, False, False, False], 2956, 'North', (17, 2))
Element 45: (1, (17, 2), ['%', '', '', ''], [(15, 13), (7, 13), (12, 3)], [True, False, False, False], 10, False, [False, False, False, False], 2965, 'North', (17, 3))
Element 46: (1, (17, 3), ['', '', '', ''], [(16, 13), (7, 12), (11, 3)], [False, False, False, False], 8, False, [False, False, False, False], 2974, 'North', (17, 4))
Element 47: (1, (17, 4), ['', '', '', ''], [(17, 13), (6, 12), (11, 4)], [False, False, False, False], 6, False, [False, False, False, False], 2983, 'North', (17, 5))
Element 48: (1, (17, 5), ['', '', '', ''], [(18, 13), (7, 12), (11, 5)], [False, False, False, False], 4, False, [False, False, False, False], 2992, 'West', (16, 5))
Element 49: (1, (16, 5), ['', '', '%', ''], [(17, 13), (7, 11), (10, 5)], [False, False, True, False], 2, False, [False, False, False, False], 3001, 'South', (16, 4))
Element 50: (1, (16, 4), ['', '', '', ''], [(17, 13), (8, 11), (10, 4)], [False, False, False, False], 0, False, [False, False, False, False], 3010, 'Stop', (16, 4))
Element 51: #0#
