Element 1: (3, (12, 9), ['.', '.', '%', '%'], [(18, 10), (10, 12), (12, 1)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (12, 8))
Element 2: (3, (12, 8), ['.', '.', '', '.'], [(18, 11), (10, 11), (12, 2)], [False, False, False, False], 96, False, [True, True, False, True], 68, 'East', (13, 8))
Element 3: (3, (13, 8), ['', '.', '%', '%'], [(17, 11), (11, 11), (13, 2)], [False, False, True, True], 94, False, [False, True, False, False], 107, 'South', (13, 7))
Element 4: (3, (13, 7), ['.', '%', '', '.'], [(18, 11), (12, 11), (13, 3)], [False, True, False, False], 92, False, [True, False, False, True], 136, 'East', (14, 7))
Element 5: (3, (14, 7), ['', '%', '%', '.'], [(18, 10), (13, 11), (14, 3)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (15, 7))
Element 6: (3, (15, 7), ['', '%', '.', '.'], [(17, 10), (14, 11), (15, 3)], [False, True, False, False], 88, False, [False, False, True, True], 194, 'East', (16, 7))
Element 7: (3, (16, 7), ['', '%', '.', '.'], [(17, 11), (15, 11), (16, 3)], [False, True, False, False], 86, False, [False, False, True, True], 223, 'East', (17, 7))
Element 8: (3, (17, 7), ['', '.', '.', '%'], [(17, 10), (15, 12), (17, 3)], [False, False, False, True], 84, False, [False, True, True, False], 252, 'North', (17, 8))
Element 9: (3, (17, 8), ['.', '', 'G', '%'], [(17, 9), (15, 13), (18, 3)], [False, False, False, True], 82, False, [True, False, False, False], 291, 'West', (16, 8))
Element 10: (3, (16, 8), ['.', '', 'G', ''], [(16, 9), (16, 13), (18, 4)], [False, False, False, False], 80, False, [True, False, False, False], 330, 'West', (15, 8))
Element 11: (3, (15, 8), ['%', '', '.', ''], [(16, 10), (17, 13), (18, 5)], [True, False, False, False], 78, False, [False, False, True, False], 369, 'North', (15, 9))
Element 12: (3, (15, 9), ['.', '', 'G', ''], [(15, 10), (18, 13), (18, 6)], [False, False, False, False], 76, False, [True, False, False, False], 408, 'West', (14, 9))
Element 13: (3, (14, 9), ['%', '%', '%', ''], [(15, 11), (17, 13), (17, 6)], [True, True, True, False], 74, False, [False, False, False, False], 427, 'East', (15, 9))
Element 14: (3, (15, 9), ['', '', '', ''], [(15, 12), (16, 13), (17, 5)], [False, False, False, False], 72, False, [False, False, False, False], 436, 'East', (16, 9))
Element 15: (3, (16, 9), ['', '', '', ''], [(14, 12), (15, 13), (17, 4)], [False, False, False, False], 70, False, [False, False, False, False], 455, 'East', (17, 9))
Element 16: (3, (17, 9), ['', '', '', '%'], [(13, 12), (15, 12), (16, 4)], [False, False, False, True], 68, False, [False, False, False, False], 474, 'North', (17, 10))
Element 17: (3, (17, 10), ['', '', '', ''], [(13, 13), (14, 12), (16, 5)], [False, False, False, False], 66, False, [False, False, False, False], 493, 'East', (18, 10))
