Element 1: (3, (16, 13), ['.', '%', '%', '.'], [(3, 5), (10, 12), (15, 9)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (17, 13))
Element 2: (3, (17, 13), ['', '%', '%', '.'], [(4, 5), (10, 11), (16, 9)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (18, 13))
Element 3: (3, (18, 13), ['', '%', '%', '%'], [(5, 5), (11, 11), (17, 9)], [False, True, True, True], 94, False, [False, False, False, False], 107, 'West', (17, 13))
Element 4: (3, (17, 13), ['', '%', '%', ''], [(6, 5), (12, 11), (17, 10)], [False, True, True, False], 92, False, [False, False, False, False], 136, 'West', (16, 13))
Element 5: (3, (16, 13), ['.', '%', '%', ''], [(7, 5), (13, 11), (18, 10)], [False, True, True, False], 90, False, [True, False, False, False], 165, 'West', (15, 13))
Element 6: (3, (15, 13), ['%', '.', '%', ''], [(7, 6), (14, 11), (18, 11)], [True, False, True, False], 88, False, [False, True, False, False], 204, 'South', (15, 12))
Element 7: (3, (15, 12), ['.', 'G', '', '%'], [(8, 6), (15, 11), (17, 11)], [False, False, False, True], 86, False, [True, False, False, False], 243, 'West', (14, 12))
Element 8: (3, (14, 12), ['.', '', '%', ''], [(9, 6), (15, 10), (18, 11)], [False, False, True, False], 84, False, [True, False, False, False], 272, 'West', (13, 12))
Element 9: (3, (13, 12), ['.', '', '.', ''], [(10, 6), (16, 10), (18, 10)], [False, False, False, False], 82, False, [True, False, True, False], 301, 'North', (13, 13))
Element 10: (3, (13, 13), ['.', '', '%', '%'], [(11, 6), (17, 10), (18, 11)], [False, False, True, True], 80, False, [True, False, False, False], 320, 'West', (12, 13))
Element 11: (3, (12, 13), ['.', '.', '%', ''], [(12, 6), (18, 10), (17, 11)], [False, False, True, False], 78, False, [True, True, False, False], 339, 'South', (12, 12))
Element 12: (3, (12, 12), ['%', '', '', ''], [(12, 7), (18, 11), (17, 10)], [True, False, False, False], 76, False, [False, False, False, False], 358, 'South', (12, 11))
Element 13: (3, (12, 11), ['', '%', '', ''], [(13, 7), (17, 11), (16, 10)], [False, True, False, False], 74, False, [False, False, False, False], 367, 'East', (13, 11))
Element 14: (3, (13, 11), ['', '%', '', ''], [(14, 7), (18, 11), (15, 10)], [False, True, False, False], 72, False, [False, False, False, False], 376, 'East', (14, 11))
Element 15: (3, (14, 11), ['', '%', '', 'G'], [(15, 7), (18, 10), (15, 11)], [False, True, False, False], 70, False, [False, False, False, False], 385, 'West', (13, 11))
Element 16: (3, (13, 11), ['', '%', '', ''], [(16, 7), (17, 10), (15, 12)], [False, True, False, False], 68, False, [False, False, False, False], 394, 'West', (12, 11))
Element 17: (3, (12, 11), ['', '%', '', ''], [(17, 7), (17, 11), (15, 13)], [False, True, False, False], 66, False, [False, False, False, False], 403, 'West', (11, 11))
Element 18: (3, (11, 11), ['', '%', '%', ''], [(17, 8), (17, 10), (16, 13)], [False, True, True, False], 64, False, [False, False, False, False], 412, 'West', (10, 11))
Element 19: (3, (10, 11), ['.', '%', '', ''], [(16, 8), (17, 9), (17, 13)], [False, True, False, False], 62, False, [True, False, False, False], 421, 'West', (9, 11))
Element 20: (3, (9, 11), ['.', '.', '', ''], [(15, 8), (17, 8), (18, 13)], [False, False, False, False], 60, False, [True, True, False, False], 440, 'South', (9, 10))
Element 21: (3, (9, 10), ['.', '%', '', '%'], [(15, 9), (17, 7), (17, 13)], [False, True, False, True], 58, False, [True, False, False, False], 449, 'West', (8, 10))
Element 22: (3, (8, 10), ['%', '%', '.', ''], [(16, 9), (17, 6), (16, 13)], [True, True, False, False], 56, False, [False, False, True, False], 468, 'North', (8, 11))
Element 23: (3, (8, 11), ['.', '', '.', ''], [(17, 9), (18, 6), (15, 13)], [False, False, False, False], 54, False, [True, False, True, False], 487, 'North', (8, 12))
Element 24: (3, (8, 12), ['.', '', '.', ''], [(17, 10), (18, 5), (15, 12)], [False, False, False, False], 52, False, [True, False, True, False], 506, 'North', (8, 13))
Element 25: (3, (8, 13), ['.', '', '%', '.'], [(18, 10), (18, 4), (14, 12)], [False, False, True, False], 50, False, [True, False, False, True], 525, 'East', (9, 13))
Element 26: (3, (9, 13), ['', '', '%', '%'], [(18, 11), (18, 3), (14, 11)], [False, False, True, True], 48, False, [False, False, False, False], 544, 'South', (9, 12))
Element 27: (3, (9, 12), ['', '', '', ''], [(17, 11), (18, 2), (13, 11)], [False, False, False, False], 46, False, [False, False, False, False], 553, 'East', (10, 12))
Element 28: (3, (10, 12), ['', '', '%', '%'], [(18, 11), (18, 1), (13, 12)], [False, False, True, True], 44, False, [False, False, False, False], 562, 'West', (9, 12))
Element 29: (3, (9, 12), ['', '', '', ''], [(18, 10), (17, 1), (13, 13)], [False, False, False, False], 42, False, [False, False, False, False], 571, 'North', (9, 13))
Element 30: (3, (9, 13), ['', '', '%', '%'], [(17, 10), (16, 1), (12, 13)], [False, False, True, True], 40, False, [False, False, False, False], 1570, 'West', (8, 13))
Element 31: (3, (8, 13), ['.', '', '%', ''], [(17, 11), (17, 1), (11, 13)], [False, False, True, False], 38, False, [True, False, False, False], 1579, 'West', (7, 13))
Element 32: (3, (7, 13), ['.', '.', '%', ''], [(17, 10), (17, 2), (12, 13)], [False, False, True, False], 36, False, [True, True, False, False], 1598, 'South', (7, 12))
Element 33: (3, (7, 12), ['.', '.', '', ''], [(16, 10), (17, 3), (12, 12)], [False, False, False, False], 34, False, [True, True, False, False], 1617, 'South', (7, 11))
Element 34: (3, (7, 11), ['%', '%', '', ''], [(15, 10), (17, 4), (12, 11)], [True, True, False, False], 32, False, [False, False, False, False], 1636, 'North', (7, 12))
