Element 1: (2, (11, 8), ['F', '%', '.', '.'], [(7, 2), (4, 12), (18, 13)], [False, True, False, False], 98, False, [False, False, True, True], 1009, 'West', (10, 8))
Element 2: (2, (10, 8), ['.', '.', '%', ''], [(7, 3), (4, 11), (17, 13)], [False, False, True, False], 96, False, [True, True, False, False], 2038, 'South', (10, 7))
Element 3: (2, (10, 7), ['.', '.', '', '%'], [(8, 3), (5, 11), (16, 13)], [False, False, False, True], 94, False, [True, True, False, False], 2077, 'South', (10, 6))
Element 4: (2, (10, 6), ['.', '.', '', '.'], [(9, 3), (5, 10), (15, 13)], [False, False, False, False], 92, False, [True, True, False, True], 2116, 'East', (11, 6))
Element 5: (2, (11, 6), ['', '.', '%', '.'], [(10, 3), (6, 10), (15, 12)], [False, False, True, False], 90, False, [False, True, False, True], 2155, 'East', (12, 6))
Element 6: (2, (12, 6), ['', '%', '.', '%'], [(11, 3), (6, 9), (15, 11)], [False, True, False, True], 88, False, [False, False, True, False], 2194, 'North', (12, 7))
Element 7: (2, (12, 7), ['%', '', '.', '.'], [(12, 3), (7, 9), (15, 10)], [True, False, False, False], 86, False, [False, False, True, True], 2233, 'East', (13, 7))
Element 8: (2, (13, 7), ['', '%', '.', '.'], [(13, 3), (7, 8), (16, 10)], [False, True, False, False], 84, False, [False, False, True, True], 2272, 'East', (14, 7))
Element 9: (2, (14, 7), ['', '%', '%', '.'], [(14, 3), (8, 8), (17, 10)], [False, True, True, False], 82, False, [False, False, False, True], 2311, 'East', (15, 7))
Element 10: (2, (15, 7), ['', '%', '.', '.'], [(15, 3), (9, 8), (18, 10)], [False, True, False, False], 80, False, [False, False, True, True], 2350, 'East', (16, 7))
Element 11: (2, (16, 7), ['', '%', '.', '.'], [(16, 3), (9, 7), (18, 11)], [False, True, False, False], 78, False, [False, False, True, True], 2389, 'East', (17, 7))
Element 12: (2, (17, 7), ['', '.', '.', '%'], [(17, 3), (9, 6), (17, 11)], [False, False, False, True], 76, False, [False, True, True, False], 2428, 'North', (17, 8))
Element 13: (2, (17, 8), ['.', '', '.', '%'], [(18, 3), (9, 5), (18, 11)], [False, False, False, True], 74, False, [True, False, True, False], 2457, 'North', (17, 9))
Element 14: (2, (17, 9), ['.', '', '', '%'], [(18, 4), (10, 5), (18, 10)], [False, False, False, True], 72, False, [True, False, False, False], 2486, 'West', (16, 9))
Element 15: (2, (16, 9), ['.', '.', '', ''], [(18, 5), (11, 5), (17, 10)], [False, False, False, False], 70, False, [True, True, False, False], 2515, 'South', (16, 8))
Element 16: (2, (16, 8), ['.', '', '', ''], [(18, 6), (11, 4), (17, 11)], [False, False, False, False], 68, False, [True, False, False, False], 2544, 'West', (15, 8))
Element 17: (2, (15, 8), ['%', '', '.', ''], [(17, 6), (10, 4), (17, 10)], [True, False, False, False], 66, False, [False, False, True, False], 2573, 'North', (15, 9))
Element 18: (2, (15, 9), ['.', '', '', ''], [(17, 5), (9, 4), (17, 9)], [False, False, False, False], 64, False, [True, False, False, False], 2602, 'West', (14, 9))
Element 19: (2, (14, 9), ['%', '%', '%', ''], [(17, 4), (8, 4), (17, 8)], [True, True, True, False], 62, False, [False, False, False, False], 2631, 'East', (15, 9))
Element 20: (2, (15, 9), ['', '', '', ''], [(16, 4), (7, 4), (17, 7)], [False, False, False, False], 60, False, [False, False, False, False], 2650, 'North', (15, 10))
Element 21: (2, (15, 10), ['%', '', '', ''], [(16, 5), (7, 5), (17, 6)], [True, False, False, False], 58, False, [False, False, False, False], 2669, 'East', (16, 10))
Element 22: (2, (16, 10), ['', '', '%', ''], [(15, 5), (7, 6), (18, 6)], [False, False, True, False], 56, False, [False, False, False, False], 2688, 'East', (17, 10))
Element 23: (2, (17, 10), ['', '', '', ''], [(15, 4), (8, 6), (18, 5)], [False, False, False, False], 54, False, [False, False, False, False], 2707, 'East', (18, 10))
Element 24: (2, (18, 10), ['', '%', '', '%'], [(14, 4), (8, 7), (18, 4)], [False, True, False, True], 52, False, [False, False, False, False], 2726, 'North', (18, 11))
Element 25: (2, (18, 11), ['', '', '%', '%'], [(14, 5), (7, 7), (18, 3)], [False, False, True, True], 50, False, [False, False, False, False], 2745, 'West', (17, 11))
Element 26: (2, (17, 11), ['%', '', '%', ''], [(13, 5), (8, 7), (18, 2)], [True, False, True, False], 48, False, [False, False, False, False], 2764, 'East', (18, 11))
Element 27: (2, (18, 11), ['', '', '%', '%'], [(13, 4), (8, 6), (18, 1)], [False, False, True, True], 46, False, [False, False, False, False], 2783, 'South', (18, 10))
Element 28: (2, (18, 10), ['', '%', '', '%'], [(13, 5), (7, 6), (17, 1)], [False, True, False, True], 44, False, [False, False, False, False], 2792, 'West', (17, 10))
Element 29: #1#
