Element 1: (3, (15, 4), ['G', '.', '.', '.'], [(8, 11), (9, 13), (14, 4)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (16, 4))
Element 14: (3, (17, 1), ['', '%', '.', ''], [(18, 13), (16, 13), (18, 11)], [False, True, False, False], 72, False, [False, False, True, False], 1396, 'North', (17, 2))
Element 15: (3, (17, 2), ['%', '', '.', ''], [(17, 13), (15, 13), (18, 10)], [True, False, False, False], 70, False, [False, False, True, False], 1405, 'North', (17, 3))
Element 16: (3, (17, 3), ['.', '', '', ''], [(16, 13), (15, 12), (17, 10)], [False, False, False, False], 68, False, [True, False, False, False], 1414, 'West', (16, 3))
Element 17: (3, (16, 3), ['.', '%', '', ''], [(15, 13), (15, 11), (17, 11)], [False, True, False, False], 66, False, [True, False, False, False], 1423, 'West', (15, 3))
Element 18: (3, (15, 3), ['.', '%', '', ''], [(15, 12), (15, 10), (17, 10)], [False, True, False, False], 64, False, [True, False, False, False], 1442, 'West', (14, 3))
Element 19: (3, (14, 3), ['.', '%', '', ''], [(14, 12), (16, 10), (17, 9)], [False, True, False, False], 62, False, [True, False, False, False], 1461, 'West', (13, 3))
Element 20: (3, (13, 3), ['.', '.', '', ''], [(13, 12), (16, 9), (17, 10)], [False, False, False, False], 60, False, [True, True, False, False], 1480, 'South', (13, 2))
Element 21: (3, (13, 2), ['.', '%', '', '%'], [(13, 13), (16, 8), (17, 9)], [False, True, False, True], 58, False, [True, False, False, False], 1509, 'West', (12, 2))
Element 22: (3, (12, 2), ['.', '.', '.', ''], [(12, 13), (16, 7), (16, 9)], [False, False, False, False], 56, False, [True, True, True, False], 1538, 'North', (12, 3))
Element 23: (3, (12, 3), ['.', '', '%', ''], [(11, 13), (15, 7), (15, 9)], [False, False, True, False], 54, False, [True, False, False, False], 1577, 'West', (11, 3))
Element 24: (3, (11, 3), ['.', '.', '.', ''], [(12, 13), (15, 8), (14, 9)], [False, False, False, False], 52, False, [True, True, True, False], 1606, 'North', (11, 4))
Element 25: (3, (11, 4), ['.', '', '.', '%'], [(12, 12), (15, 9), (14, 9)], [False, False, False, True], 50, False, [True, False, True, False], 1615, 'North', (11, 5))
Element 26: (3, (11, 5), ['.', '', '.', '%'], [(12, 13), (15, 8), (14, 9)], [False, False, False, True], 48, False, [True, False, True, False], 1624, 'North', (11, 6))
Element 27: (3, (11, 6), ['.', '', '%', '.'], [(13, 13), (15, 7), (15, 9)], [False, False, True, False], 46, False, [True, False, False, True], 1633, 'East', (12, 6))
Element 28: (3, (12, 6), ['', '%', '.', '%'], [(13, 12), (14, 7), (16, 9)], [False, True, False, True], 44, False, [False, False, True, False], 1652, 'North', (12, 7))
Element 29: (3, (12, 7), ['%', '', '.', 'G'], [(12, 12), (13, 7), (16, 10)], [True, False, False, False], 42, False, [False, False, True, False], 1671, 'North', (12, 8))
Element 30: (3, (12, 8), ['.', '', '.', 'G'], [(13, 12), (13, 8), (15, 10)], [False, False, False, False], 40, False, [True, False, True, False], 1690, 'North', (12, 9))
Element 31: (3, (12, 9), ['.', 'G', '%', '%'], [(14, 12), (12, 8), (15, 11)], [False, False, True, True], 38, False, [True, False, False, False], 1699, 'West', (11, 9))
Element 32: (3, (11, 9), ['%', 'G', '%', ''], [(13, 12), (11, 8), (15, 12)], [True, False, True, False], 36, False, [False, False, False, False], 1718, 'East', (12, 9))
Element 33: (3, (12, 9), ['', '', '%', '%'], [(13, 11), (10, 8), (15, 13)], [False, False, True, True], 34, False, [False, False, False, False], 2717, 'South', (12, 8))
Element 34: (3, (12, 8), ['', '', '', ''], [(13, 12), (10, 7), (16, 13)], [False, False, False, False], 32, False, [False, False, False, False], 2726, 'West', (11, 8))
Element 35: (3, (11, 8), ['', '%', '', ''], [(13, 11), (10, 6), (17, 13)], [False, True, False, False], 30, False, [False, False, False, False], 2735, 'West', (10, 8))
Element 36: (3, (10, 8), ['.', '', '%', ''], [(13, 11), (10, 5), (18, 13)], [False, False, True, False], 28, False, [True, False, False, False], 2744, 'West', (9, 8))
Element 37: (3, (9, 8), ['.', '.', '%', ''], [(13, 12), (10, 4), (17, 13)], [False, False, True, False], 26, False, [True, True, False, False], 2763, 'South', (9, 7))
Element 38: (3, (9, 7), ['.', '.', '', ''], [(13, 11), (10, 3), (16, 13)], [False, False, False, False], 24, False, [True, True, False, False], 2782, 'South', (9, 6))
Element 39: (3, (9, 6), ['.', '.', '', ''], [(12, 11), (10, 2), (15, 13)], [False, False, False, False], 22, False, [True, True, False, False], 2801, 'South', (9, 5))
Element 40: (3, (9, 5), ['%', '.', '', ''], [(12, 12), (11, 2), (15, 12)], [True, False, False, False], 20, False, [False, True, False, False], 2820, 'South', (9, 4))
Element 41: (3, (9, 4), ['.', '.', '', ''], [(12, 11), (11, 1), (14, 12)], [False, False, False, False], 18, False, [True, True, False, False], 2839, 'South', (9, 3))
Element 42: (3, (9, 3), ['.', '.', '', ''], [(11, 11), (12, 1), (14, 11)], [False, False, False, False], 16, False, [True, True, False, False], 2858, 'South', (9, 2))
Element 43: (3, (9, 2), ['.', '%', '', ''], [(10, 11), (12, 2), (13, 11)], [False, True, False, False], 14, False, [True, False, False, False], 2867, 'West', (8, 2))
Element 44: (3, (8, 2), ['F', '%', '.', ''], [(9, 11), (13, 2), (13, 12)], [False, True, False, False], 12, False, [False, False, True, False], 2876, 'West', (7, 2))
Element 45: #1#
