Element 1: (1, (1, 4), ['%', '%', '.', '.'], [(11, 3), (3, 2), (4, 6)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 4))
Element 2: (1, (2, 4), ['', '.', '.', '.'], [(12, 3), (4, 2), (5, 6)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (3, 4))
Element 3: (1, (3, 4), ['', '.', '.', '.'], [(13, 3), (4, 3), (5, 7)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (4, 4))
Element 4: (1, (4, 4), ['', '', '.', '%'], [(14, 3), (5, 3), (4, 7)], [False, False, False, True], 92, False, [False, False, True, False], 126, 'North', (4, 5))
Element 5: (1, (4, 5), ['.', '', '', '.'], [(15, 3), (6, 3), (4, 8)], [False, False, False, False], 90, False, [True, False, False, True], 165, 'East', (5, 5))
Element 6: (1, (5, 5), ['', '%', '', '.'], [(16, 3), (7, 3), (4, 9)], [False, True, False, False], 88, False, [False, False, False, True], 204, 'East', (6, 5))
Element 7: (1, (6, 5), ['', '.', '%', '.'], [(17, 3), (7, 2), (5, 9)], [False, False, True, False], 86, False, [False, True, False, True], 1233, 'East', (7, 5))
Element 8: (1, (7, 5), ['', '.', '.', '%'], [(18, 3), (8, 2), (6, 9)], [False, False, False, True], 84, False, [False, True, True, False], 1272, 'North', (7, 6))
Element 9: (1, (7, 6), ['%', '', '.', '.'], [(18, 4), (9, 2), (7, 9)], [True, False, False, False], 82, False, [False, False, True, True], 1311, 'East', (8, 6))
Element 10: (1, (8, 6), ['', '%', '.', '.'], [(18, 5), (10, 2), (7, 8)], [False, True, False, False], 80, False, [False, False, True, True], 1350, 'East', (9, 6))
Element 11: (1, (9, 6), ['', '.', '.', '.'], [(18, 6), (11, 2), (8, 8)], [False, False, False, False], 78, False, [False, True, True, True], 1389, 'East', (10, 6))
Element 12: (1, (10, 6), ['', '.', '.', '.'], [(17, 6), (12, 2), (9, 8)], [False, False, False, False], 76, False, [False, True, True, True], 1428, 'East', (11, 6))
Element 13: (1, (11, 6), ['', '.', '%', '.'], [(17, 7), (13, 2), (10, 8)], [False, False, True, False], 74, False, [False, True, False, True], 2457, 'East', (12, 6))
Element 14: (1, (12, 6), ['', '%', '.', '%'], [(17, 8), (13, 3), (11, 8)], [False, True, False, True], 72, False, [False, False, True, False], 2486, 'North', (12, 7))
Element 15: (1, (12, 7), ['%', '', 'G', '.'], [(17, 9), (13, 4), (12, 8)], [True, False, False, False], 70, False, [False, False, False, True], 2525, 'East', (13, 7))
Element 16: (1, (13, 7), ['', '%', 'G', '.'], [(17, 10), (14, 4), (13, 8)], [False, True, False, False], 68, False, [False, False, False, True], 2564, 'East', (14, 7))
Element 17: (1, (14, 7), ['G', '%', '%', '.'], [(18, 10), (15, 4), (13, 7)], [False, True, True, False], 66, False, [False, False, False, True], 2593, 'East', (15, 7))
Element 18: (1, (15, 7), ['G', '%', '.', '.'], [(18, 11), (16, 4), (14, 7)], [False, True, False, False], 64, False, [False, False, True, True], 2622, 'East', (16, 7))
Element 19: (1, (16, 7), ['G', '%', '.', ''], [(17, 11), (17, 4), (15, 7)], [False, True, False, False], 62, False, [False, False, True, False], 2651, 'North', (16, 8))
Element 20: (1, (16, 8), ['G', '', '.', ''], [(18, 11), (17, 5), (15, 8)], [False, False, False, False], 60, False, [False, False, True, False], 2680, 'North', (16, 9))
Element 21: (1, (16, 9), ['G', '', '.', ''], [(18, 10), (16, 5), (15, 9)], [False, False, False, False], 58, False, [False, False, True, False], 2709, 'North', (16, 10))
Element 22: (1, (16, 10), ['G', '', '%', 'G'], [(17, 10), (15, 5), (15, 10)], [False, False, True, False], 56, False, [False, False, False, False], 2738, 'South', (16, 9))
Element 23: (1, (16, 9), ['', '', '', ''], [(17, 11), (14, 5), (15, 11)], [False, False, False, False], 54, False, [False, False, False, False], 2757, 'East', (17, 9))
Element 24: (1, (17, 9), ['', '', 'G', '%'], [(17, 10), (13, 5), (15, 12)], [False, False, False, True], 52, False, [False, False, False, False], 2776, 'South', (17, 8))
Element 25: (1, (17, 8), ['', '', '', '%'], [(16, 10), (14, 5), (15, 13)], [False, False, False, True], 50, False, [False, False, False, False], 2785, 'South', (17, 7))
Element 26: (1, (17, 7), ['', '', '', '%'], [(16, 9), (15, 5), (16, 13)], [False, False, False, True], 48, False, [False, False, False, False], 2794, 'South', (17, 6))
Element 27: (1, (17, 6), ['%', '', '', ''], [(16, 8), (16, 5), (17, 13)], [True, False, False, False], 46, False, [False, False, False, False], 2803, 'East', (18, 6))
Element 28: (1, (18, 6), ['', '', '%', '%'], [(16, 7), (17, 5), (18, 13)], [False, False, True, True], 44, False, [False, False, False, False], 2812, 'South', (18, 5))
Element 29: (1, (18, 5), ['', '', '', '%'], [(15, 7), (16, 5), (17, 13)], [False, False, False, True], 42, False, [False, False, False, False], 2811, 'South', (18, 4))
Element 30: (1, (18, 4), ['', '', '', '%'], [(15, 8), (17, 5), (16, 13)], [False, False, False, True], 40, False, [False, False, False, False], 2810, 'South', (18, 3))
Element 31: (1, (18, 3), ['', '.', '', '%'], [(15, 9), (17, 6), (15, 13)], [False, False, False, True], 38, False, [False, True, False, False], 2809, 'South', (18, 2))
Element 32: (1, (18, 2), ['.', '.', '', '%'], [(14, 9), (18, 6), (15, 12)], [False, False, False, True], 36, False, [True, True, False, False], 2828, 'South', (18, 1))
Element 33: (1, (18, 1), ['.', '%', '', '%'], [(15, 9), (18, 5), (14, 12)], [False, True, False, True], 34, False, [True, False, False, False], 2847, 'West', (17, 1))
Element 34: (1, (17, 1), ['F', '%', '.', ''], [(15, 10), (18, 4), (14, 11)], [False, True, False, False], 32, False, [False, False, True, False], 2866, 'West', (16, 1))
Element 35: #1#
