Element 1: (3, (10, 4), ['G', '.', '.', '.'], [(10, 11), (4, 11), (9, 4)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (11, 4))
Element 30: (3, (14, 11), ['', '%', '', 'G'], [(15, 11), (17, 3), (15, 13)], [False, True, False, False], 40, False, [False, False, False, False], 2740, 'North', (14, 12))
Element 31: (3, (14, 12), ['', '', '%', 'G'], [(15, 10), (18, 3), (15, 12)], [False, False, True, False], 38, False, [False, False, False, False], 2749, 'West', (13, 12))
Element 32: (3, (13, 12), ['', '', '', 'G'], [(16, 10), (18, 4), (14, 12)], [False, False, False, False], 36, False, [False, False, False, False], 2758, 'North', (13, 13))
Element 33: (3, (13, 13), ['', '', '%', '%'], [(17, 10), (18, 5), (14, 11)], [False, False, True, True], 34, False, [False, False, False, False], 2767, 'West', (12, 13))
Element 34: (3, (12, 13), ['', '', '%', ''], [(18, 10), (18, 6), (13, 11)], [False, False, True, False], 32, False, [False, False, False, False], 2776, 'South', (12, 12))
Element 35: (3, (12, 12), ['%', '', '', 'G'], [(18, 11), (17, 6), (13, 12)], [True, False, False, False], 30, False, [False, False, False, False], 2785, 'South', (12, 11))
Element 36: (3, (12, 11), ['', '%', '', ''], [(17, 11), (17, 5), (13, 13)], [False, True, False, False], 28, False, [False, False, False, False], 2794, 'East', (13, 11))
Element 37: (3, (13, 11), ['', '%', '', ''], [(18, 11), (17, 4), (12, 13)], [False, True, False, False], 26, False, [False, False, False, False], 2803, 'West', (12, 11))
Element 38: (3, (12, 11), ['', '%', 'G', ''], [(18, 10), (16, 4), (12, 12)], [False, True, False, False], 24, False, [False, False, False, False], 2812, 'West', (11, 11))
Element 39: (3, (11, 11), ['', '%', '%', 'G'], [(17, 10), (16, 5), (12, 11)], [False, True, True, False], 22, False, [False, False, False, False], 2821, 'West', (10, 11))
Element 40: (3, (10, 11), ['', '%', '.', 'G'], [(17, 11), (15, 5), (11, 11)], [False, True, False, False], 20, False, [False, False, True, False], 2830, 'North', (10, 12))
Element 41: (3, (10, 12), ['.', 'G', '%', '%'], [(17, 10), (15, 4), (10, 11)], [False, False, True, True], 18, False, [True, False, False, False], 2849, 'West', (9, 12))
Element 42: (3, (9, 12), ['.', '', '.', 'G'], [(17, 9), (14, 4), (10, 12)], [False, False, False, False], 16, False, [True, False, True, False], 2868, 'North', (9, 13))
Element 43: (3, (9, 13), ['.', 'G', '%', '%'], [(17, 8), (14, 5), (9, 12)], [False, False, True, True], 14, False, [True, False, False, False], 2887, 'West', (8, 13))
Element 44: (3, (8, 13), ['.', 'G', '%', ''], [(17, 7), (13, 5), (8, 12)], [False, False, True, False], 12, False, [True, False, False, False], 2916, 'West', (7, 13))
Element 45: (3, (7, 13), ['.', '.', '%', ''], [(17, 6), (13, 4), (8, 11)], [False, False, True, False], 10, False, [True, True, False, False], 2945, 'South', (7, 12))
Element 46: (3, (7, 12), ['.', '.', '', ''], [(18, 6), (13, 5), (8, 10)], [False, False, False, False], 8, False, [True, True, False, False], 2964, 'South', (7, 11))
Element 47: (3, (7, 11), ['%', '%', '', ''], [(18, 5), (14, 5), (9, 10)], [True, True, False, False], 6, False, [False, False, False, False], 2983, 'East', (8, 11))
Element 48: (3, (8, 11), ['', '', '', 'G'], [(18, 4), (14, 4), (9, 11)], [False, False, False, False], 4, False, [False, False, False, False], 2982, 'North', (8, 12))
Element 49: (3, (8, 12), ['', '', '', ''], [(18, 3), (13, 4), (9, 10)], [False, False, False, False], 2, False, [False, False, False, False], 2981, 'South', (8, 11))
Element 50: (3, (8, 11), ['', '', '', ''], [(18, 3), (13, 4), (9, 10)], [False, False, False, False], 0, False, [False, False, False, False], 2980, 'Stop', (8, 11))
Element 51: #0#
