Element 1: (3, (11, 8), ['F', '%', '.', '.'], [(5, 10), (4, 9), (7, 4)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (10, 8))
Element 2: (3, (10, 8), ['.', '.', '%', ''], [(6, 10), (5, 9), (8, 4)], [False, False, True, False], 96, False, [True, True, False, False], 1058, 'South', (10, 7))
Element 3: (3, (10, 7), ['.', '.', '', '%'], [(6, 9), (5, 10), (9, 4)], [False, False, False, True], 94, False, [True, True, False, False], 1087, 'South', (10, 6))
Element 4: (3, (10, 6), ['.', '.', '', '.'], [(7, 9), (5, 11), (10, 4)], [False, False, False, False], 92, False, [True, True, False, True], 1126, 'East', (11, 6))
Element 5: (3, (11, 6), ['', '.', '%', '.'], [(7, 8), (4, 11), (11, 4)], [False, False, True, False], 90, False, [False, True, False, True], 1165, 'East', (12, 6))
Element 6: (3, (12, 6), ['', '%', '.', '%'], [(8, 8), (4, 12), (11, 5)], [False, True, False, True], 88, False, [False, False, True, False], 1204, 'North', (12, 7))
Element 7: (3, (12, 7), ['%', '', '.', '.'], [(9, 8), (3, 12), (10, 5)], [True, False, False, False], 86, False, [False, False, True, True], 1243, 'East', (13, 7))
Element 8: (3, (13, 7), ['', '%', '.', '.'], [(9, 7), (3, 13), (9, 5)], [False, True, False, False], 84, False, [False, False, True, True], 1282, 'East', (14, 7))
Element 9: (3, (14, 7), ['', '%', '%', '.'], [(9, 6), (2, 13), (10, 5)], [False, True, True, False], 82, False, [False, False, False, True], 1311, 'East', (15, 7))
Element 10: (3, (15, 7), ['', '%', '.', '.'], [(8, 6), (2, 12), (10, 6)], [False, True, False, False], 80, False, [False, False, True, True], 1340, 'East', (16, 7))
Element 11: (3, (16, 7), ['', '%', '.', '.'], [(8, 7), (2, 11), (11, 6)], [False, True, False, False], 78, False, [False, False, True, True], 1369, 'East', (17, 7))
Element 12: (3, (17, 7), ['', '.', '.', '%'], [(7, 7), (3, 11), (12, 6)], [False, False, False, True], 76, False, [False, True, True, False], 1398, 'North', (17, 8))
Element 13: (3, (17, 8), ['.', '', '.', '%'], [(7, 6), (2, 11), (12, 7)], [False, False, False, True], 74, False, [True, False, True, False], 1417, 'North', (17, 9))
Element 14: (3, (17, 9), ['.', '', '.', '%'], [(7, 5), (1, 11), (12, 8)], [False, False, False, True], 72, False, [True, False, True, False], 1456, 'North', (17, 10))
Element 15: (3, (17, 10), ['.', '', '.', '.'], [(6, 5), (1, 12), (13, 8)], [False, False, False, False], 70, False, [True, False, True, True], 1495, 'East', (18, 10))
Element 16: (3, (18, 10), ['', '%', '.', '%'], [(5, 5), (1, 13), (13, 7)], [False, True, False, True], 68, False, [False, False, True, False], 1524, 'North', (18, 11))
Element 17: (3, (18, 11), ['.', '', '%', '%'], [(5, 6), (1, 12), (14, 7)], [False, False, True, True], 66, False, [True, False, False, False], 1543, 'West', (17, 11))
Element 18: (3, (17, 11), ['%', '', '%', ''], [(5, 7), (1, 11), (15, 7)], [True, False, True, False], 64, False, [False, False, False, False], 1562, 'East', (18, 11))
