Element 1: (2, (12, 2), ['G', '.', '.', '.'], [(12, 13), (11, 2), (18, 2)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (13, 2))
Element 2: (2, (13, 2), ['', '%', '.', '%'], [(13, 13), (11, 3), (18, 3)], [False, True, False, True], 96, False, [False, False, True, False], 58, 'North', (13, 3))
Element 3: (2, (13, 3), ['G', '', '.', '.'], [(13, 12), (12, 3), (18, 4)], [False, False, False, False], 94, False, [False, False, True, True], 97, 'East', (14, 3))
Element 4: (2, (14, 3), ['G', '%', '.', '.'], [(14, 12), (13, 3), (18, 5)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (15, 3))
Element 5: (2, (15, 3), ['', '%', '.', '.'], [(15, 12), (13, 4), (18, 6)], [False, True, False, False], 90, False, [False, False, True, True], 165, 'East', (16, 3))
Element 6: (2, (16, 3), ['', '%', '.', '.'], [(15, 13), (14, 4), (17, 6)], [False, True, False, False], 88, False, [False, False, True, True], 204, 'East', (17, 3))
Element 7: (2, (17, 3), ['', '.', '.', ''], [(16, 13), (15, 4), (17, 7)], [False, False, False, False], 86, False, [False, True, True, False], 243, 'North', (17, 4))
Element 8: (2, (17, 4), ['G', '', '.', ''], [(17, 13), (16, 4), (17, 8)], [False, False, False, False], 84, False, [False, False, True, False], 282, 'North', (17, 5))
Element 9: (2, (17, 5), ['G', '', '', ''], [(18, 13), (16, 5), (17, 9)], [False, False, False, False], 82, False, [False, False, False, False], 321, 'East', (18, 5))
Element 10: (2, (18, 5), ['', '', '', '%'], [(17, 13), (15, 5), (17, 10)], [False, False, False, True], 80, False, [False, False, False, False], 340, 'North', (18, 6))
Element 11: (2, (18, 6), ['', '', '%', '%'], [(16, 13), (14, 5), (18, 10)], [False, False, True, True], 78, False, [False, False, False, False], 359, 'West', (17, 6))
Element 12: (2, (17, 6), ['%', '', '', ''], [(15, 13), (13, 5), (18, 11)], [True, False, False, False], 76, False, [False, False, False, False], 378, 'North', (17, 7))
Element 13: (2, (17, 7), ['.', '', '', '%'], [(15, 12), (14, 5), (17, 11)], [False, False, False, True], 74, False, [True, False, False, False], 387, 'West', (16, 7))
Element 14: (2, (16, 7), ['.', '%', '.', ''], [(15, 11), (15, 5), (18, 11)], [False, True, False, False], 72, False, [True, False, True, False], 406, 'North', (16, 8))
Element 15: (2, (16, 8), ['.', '', '.', ''], [(15, 10), (16, 5), (18, 10)], [False, False, False, False], 70, False, [True, False, True, False], 425, 'North', (16, 9))
Element 16: (2, (16, 9), ['.', '', 'G', ''], [(16, 10), (17, 5), (17, 10)], [False, False, False, False], 68, False, [True, False, False, False], 444, 'West', (15, 9))
Element 17: (2, (15, 9), ['.', '.', '', ''], [(17, 10), (18, 5), (17, 11)], [False, False, False, False], 66, False, [True, True, False, False], 453, 'South', (15, 8))
Element 18: (2, (15, 8), ['%', '.', '', ''], [(18, 10), (18, 6), (18, 11)], [True, False, False, False], 64, False, [False, True, False, False], 462, 'South', (15, 7))
Element 19: (2, (15, 7), ['.', '%', '', ''], [(18, 11), (17, 6), (18, 10)], [False, True, False, False], 62, False, [True, False, False, False], 471, 'West', (14, 7))
