Element 1: (0, (8, 7), ['.', '.', 'G', '.'], [(8, 8), (13, 8), (16, 9)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (9, 7))
Element 2: (0, (9, 7), ['', '.', 'G', '.'], [(9, 8), (13, 7), (17, 9)], [False, False, False, False], 96, False, [False, True, False, True], 39, 'East', (10, 7))
Element 3: (0, (10, 7), ['', '.', 'G', '%'], [(10, 8), (14, 7), (17, 10)], [False, False, False, True], 94, False, [False, True, False, False], 1068, 'South', (10, 6))
Element 4: (0, (10, 6), ['.', '.', '', '.'], [(11, 8), (15, 7), (18, 10)], [False, False, False, False], 92, False, [True, True, False, True], 1107, 'East', (11, 6))
Element 5: (0, (11, 6), ['', '.', '%', '.'], [(12, 8), (16, 7), (18, 11)], [False, False, True, False], 90, False, [False, True, False, True], 1146, 'East', (12, 6))
Element 6: (0, (12, 6), ['', '%', '.', '%'], [(12, 9), (17, 7), (17, 11)], [False, True, False, True], 88, False, [False, False, True, False], 1185, 'North', (12, 7))
Element 7: (0, (12, 7), ['%', '', '', ''], [(11, 9), (17, 8), (18, 11)], [True, False, False, False], 86, False, [False, False, False, False], 1214, 'East', (13, 7))
Element 8: (0, (13, 7), ['', '%', '', ''], [(12, 9), (16, 8), (18, 10)], [False, True, False, False], 84, False, [False, False, False, False], 1223, 'East', (14, 7))
Element 9: (0, (14, 7), ['', '%', '%', ''], [(12, 8), (15, 8), (17, 10)], [False, True, True, False], 82, False, [False, False, False, False], 1232, 'East', (15, 7))
Element 10: (0, (15, 7), ['', '%', '', ''], [(12, 7), (15, 9), (17, 11)], [False, True, False, False], 80, False, [False, False, False, False], 1241, 'East', (16, 7))
Element 11: (0, (16, 7), ['', '%', '', ''], [(13, 7), (15, 10), (17, 10)], [False, True, False, False], 78, False, [False, False, False, False], 1250, 'East', (17, 7))
Element 12: (0, (17, 7), ['', '.', '', '%'], [(14, 7), (16, 10), (17, 9)], [False, False, False, True], 76, False, [False, True, False, False], 1259, 'South', (17, 6))
Element 13: (0, (17, 6), ['%', '.', '', '.'], [(15, 7), (17, 10), (16, 9)], [True, False, False, False], 74, False, [False, True, False, True], 1268, 'East', (18, 6))
Element 14: (0, (18, 6), ['', '.', '%', '%'], [(16, 7), (18, 10), (17, 9)], [False, False, True, True], 72, False, [False, True, False, False], 1277, 'South', (18, 5))
Element 15: (0, (18, 5), ['.', '.', '', '%'], [(17, 7), (18, 11), (17, 8)], [False, False, False, True], 70, False, [True, True, False, False], 1286, 'South', (18, 4))
Element 16: (0, (18, 4), ['.', '.', '', '%'], [(17, 6), (17, 11), (17, 7)], [False, False, False, True], 68, False, [True, True, False, False], 1295, 'South', (18, 3))
Element 17: (0, (18, 3), ['.', '.', '', '%'], [(17, 5), (18, 11), (17, 6)], [False, False, False, True], 66, False, [True, True, False, False], 1314, 'South', (18, 2))
Element 18: (0, (18, 2), ['.', '.', '', '%'], [(17, 4), (18, 10), (18, 6)], [False, False, False, True], 64, False, [True, True, False, False], 1333, 'South', (18, 1))
Element 19: (0, (18, 1), ['.', '%', '', '%'], [(17, 3), (17, 10), (18, 5)], [False, True, False, True], 62, False, [True, False, False, False], 1352, 'West', (17, 1))
Element 20: (0, (17, 1), ['F', '%', 'G', ''], [(17, 2), (17, 11), (18, 4)], [False, True, False, False], 60, False, [False, False, False, False], 1371, 'West', (16, 1))
Element 21: (0, (16, 1), ['%', '%', '%', ''], [(18, 2), (17, 10), (18, 3)], [True, True, True, False], 58, False, [False, False, False, False], 2370, 'East', (17, 1))
Element 22: (0, (17, 1), ['', '%', '', 'G'], [(18, 1), (17, 9), (18, 2)], [False, True, False, False], 56, False, [False, False, False, False], 2369, 'West', (16, 1))
Element 23: (0, (16, 1), ['%', '%', '%', 'G'], [(17, 1), (16, 9), (18, 1)], [True, True, True, False], 54, False, [False, False, False, False], 2368, 'Stop', (16, 1))
Element 24: (0, (16, 1), ['%', '%', '%', 'G'], [(17, 2), (17, 9), (17, 1)], [True, True, True, False], 52, False, [False, False, False, False], 2367, 'Stop', (16, 1))
Element 25: (0, (16, 1), ['%', '%', '%', ''], [(18, 2), (17, 10), (17, 2)], [True, True, True, False], 50, False, [False, False, False, False], 2366, 'East', (17, 1))
Element 26: (0, (17, 1), ['', '%', '', 'G'], [(18, 1), (16, 10), (17, 3)], [False, True, False, False], 48, False, [False, False, False, False], 2365, 'North', (17, 2))
