Element 1: (3, (18, 1), ['.', '%', '.', '%'], [(5, 3), (2, 9), (9, 11)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (18, 2))
Element 2: (3, (18, 2), ['.', '', '.', '%'], [(6, 3), (1, 9), (10, 11)], [False, False, False, True], 96, False, [True, False, True, False], 58, 'North', (18, 3))
Element 3: (3, (18, 3), ['.', '', '.', '%'], [(7, 3), (1, 9), (11, 11)], [False, False, False, True], 94, False, [True, False, True, False], 87, 'North', (18, 4))
Element 4: (3, (18, 4), ['.', '', '.', '%'], [(7, 2), (2, 9), (12, 11)], [False, False, False, True], 92, False, [True, False, True, False], 1106, 'North', (18, 5))
Element 5: (3, (18, 5), ['.', '', '.', '%'], [(8, 2), (1, 9), (13, 11)], [False, False, False, True], 90, False, [True, False, True, False], 1135, 'North', (18, 6))
Element 6: (3, (18, 6), ['.', '', '%', '%'], [(9, 2), (1, 9), (14, 11)], [False, False, True, True], 88, False, [True, False, False, False], 1164, 'West', (17, 6))
Element 7: (3, (17, 6), ['%', '.', '.', ''], [(10, 2), (2, 9), (15, 11)], [True, False, False, False], 86, False, [False, True, True, False], 1193, 'North', (17, 7))
Element 8: (3, (17, 7), ['.', '', '.', '%'], [(11, 2), (1, 9), (15, 12)], [False, False, False, True], 84, False, [True, False, True, False], 1222, 'North', (17, 8))
Element 9: (3, (17, 8), ['.', '', '.', '%'], [(12, 2), (1, 9), (15, 13)], [False, False, False, True], 82, False, [True, False, True, False], 1251, 'North', (17, 9))
Element 10: (3, (17, 9), ['.', '', '.', '%'], [(13, 2), (2, 9), (16, 13)], [False, False, False, True], 80, False, [True, False, True, False], 1280, 'North', (17, 10))
Element 11: (3, (17, 10), ['.', '', '.', '.'], [(13, 3), (1, 9), (17, 13)], [False, False, False, False], 78, False, [True, False, True, True], 1309, 'East', (18, 10))
Element 12: (3, (18, 10), ['', '%', '.', '%'], [(14, 3), (1, 9), (18, 13)], [False, True, False, True], 76, False, [False, False, True, False], 1338, 'North', (18, 11))
Element 13: (3, (18, 11), ['.', '', '%', '%'], [(15, 3), (2, 9), (17, 13)], [False, False, True, True], 74, False, [True, False, False, False], 1357, 'West', (17, 11))
Element 14: (3, (17, 11), ['%', '', '%', ''], [(16, 3), (1, 9), (16, 13)], [True, False, True, False], 72, False, [False, False, False, False], 1376, 'East', (18, 11))
Element 15: (3, (18, 11), ['', '', '%', '%'], [(17, 3), (1, 9), (15, 13)], [False, False, True, True], 70, False, [False, False, False, False], 1385, 'South', (18, 10))
Element 16: (3, (18, 10), ['', '%', '', '%'], [(17, 4), (2, 9), (15, 12)], [False, True, False, True], 68, False, [False, False, False, False], 1394, 'West', (17, 10))
Element 17: (3, (17, 10), ['.', '', '', ''], [(17, 5), (1, 9), (14, 12)], [False, False, False, False], 66, False, [True, False, False, False], 1413, 'North', (17, 11))
Element 18: (3, (17, 11), ['%', '', '%', ''], [(16, 5), (1, 9), (13, 12)], [True, False, True, False], 64, False, [False, False, False, False], 1432, 'South', (17, 10))
Element 19: (3, (17, 10), ['.', '', '', ''], [(16, 4), (2, 9), (13, 13)], [False, False, False, False], 62, False, [True, False, False, False], 1451, 'West', (16, 10))
Element 20: (3, (16, 10), ['.', '.', '%', ''], [(15, 4), (1, 9), (12, 13)], [False, False, True, False], 60, False, [True, True, False, False], 1480, 'South', (16, 9))
Element 21: (3, (16, 9), ['.', '.', '', ''], [(15, 5), (1, 9), (12, 12)], [False, False, False, False], 58, False, [True, True, False, False], 1509, 'South', (16, 8))
Element 22: (3, (16, 8), ['.', '.', '', ''], [(14, 5), (2, 9), (12, 13)], [False, False, False, False], 56, False, [True, True, False, False], 1528, 'South', (16, 7))
Element 23: (3, (16, 7), ['.', '%', '', ''], [(14, 4), (1, 9), (11, 13)], [False, True, False, False], 54, False, [True, False, False, False], 1557, 'West', (15, 7))
Element 24: (3, (15, 7), ['.', '%', '.', ''], [(13, 4), (1, 9), (12, 13)], [False, True, False, False], 52, False, [True, False, True, False], 1576, 'North', (15, 8))
Element 25: (3, (15, 8), ['%', '', '.', ''], [(13, 5), (2, 9), (13, 13)], [True, False, False, False], 50, False, [False, False, True, False], 1595, 'North', (15, 9))
Element 26: (3, (15, 9), ['.', '', '.', ''], [(13, 4), (1, 9), (13, 12)], [False, False, False, False], 48, False, [True, False, True, False], 1604, 'North', (15, 10))
Element 27: (3, (15, 10), ['%', '', '', ''], [(14, 4), (1, 9), (12, 12)], [True, False, False, False], 46, False, [False, False, False, False], 1613, 'North', (15, 11))
Element 28: (3, (15, 11), ['', '', '', '%'], [(14, 5), (2, 9), (13, 12)], [False, False, False, True], 44, False, [False, False, False, False], 1612, 'North', (15, 12))
Element 29: (3, (15, 12), ['G', '', '', '%'], [(13, 5), (1, 9), (14, 12)], [False, False, False, True], 42, False, [False, False, False, False], 1611, 'North', (15, 13))
Element 30: (3, (15, 13), ['%', 'G', '%', ''], [(14, 5), (1, 9), (15, 12)], [True, False, True, False], 40, False, [False, False, False, False], 1610, 'East', (16, 13))
Element 31: (3, (16, 13), ['', '%', '%', ''], [(15, 5), (2, 9), (15, 11)], [False, True, True, False], 38, False, [False, False, False, False], 1609, 'East', (17, 13))
Element 32: (3, (17, 13), ['', '%', '%', ''], [(15, 4), (1, 9), (15, 10)], [False, True, True, False], 36, False, [False, False, False, False], 1608, 'East', (18, 13))
Element 33: (3, (18, 13), ['', '%', '%', '%'], [(14, 4), (1, 9), (16, 10)], [False, True, True, True], 34, False, [False, False, False, False], 1607, 'West', (17, 13))
Element 34: (3, (17, 13), ['', '%', '%', ''], [(15, 4), (2, 9), (17, 10)], [False, True, True, False], 32, False, [False, False, False, False], 1606, 'West', (16, 13))
Element 35: (3, (16, 13), ['', '%', '%', ''], [(16, 4), (1, 9), (18, 10)], [False, True, True, False], 30, False, [False, False, False, False], 1605, 'West', (15, 13))
Element 36: (3, (15, 13), ['%', '', '%', ''], [(16, 5), (1, 9), (18, 11)], [True, False, True, False], 28, False, [False, False, False, False], 1604, 'South', (15, 12))
Element 37: (3, (15, 12), ['', '', '', '%'], [(15, 5), (2, 9), (17, 11)], [False, False, False, True], 26, False, [False, False, False, False], 1603, 'South', (15, 11))
Element 38: (3, (15, 11), ['', '', '', '%'], [(16, 5), (1, 9), (18, 11)], [False, False, False, True], 24, False, [False, False, False, False], 1602, 'West', (14, 11))
Element 39: (3, (14, 11), ['', '%', '', ''], [(17, 5), (1, 9), (18, 10)], [False, True, False, False], 22, False, [False, False, False, False], 1601, 'North', (14, 12))
