Element 1: (2, (14, 9), ['%', '%', '%', '.'], [(18, 10), (9, 10), (17, 8)], [True, True, True, False], 98, False, [False, False, False, True], 19, 'East', (15, 9))
Element 2: (2, (15, 9), ['', '.', '.', '.'], [(18, 11), (9, 11), (17, 9)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (16, 9))
Element 3: (2, (16, 9), ['', '.', '.', ''], [(17, 11), (10, 11), (17, 10)], [False, False, False, False], 94, False, [False, True, True, False], 87, 'North', (16, 10))
Element 4: (2, (16, 10), ['.', '', '%', ''], [(18, 11), (11, 11), (18, 10)], [False, False, True, False], 92, False, [True, False, False, False], 106, 'West', (15, 10))
Element 5: (2, (15, 10), ['%', '', '.', ''], [(18, 10), (12, 11), (17, 10)], [True, False, False, False], 90, False, [False, False, True, False], 125, 'North', (15, 11))
Element 6: (2, (15, 11), ['.', '', '.', '%'], [(17, 10), (13, 11), (17, 9)], [False, False, False, True], 88, False, [True, False, True, False], 144, 'North', (15, 12))
Element 7: (2, (15, 12), ['.', '', '.', '%'], [(17, 11), (14, 11), (17, 8)], [False, False, False, True], 86, False, [True, False, True, False], 163, 'North', (15, 13))
Element 8: (2, (15, 13), ['%', '', '%', '.'], [(17, 10), (14, 12), (17, 7)], [True, False, True, False], 84, False, [False, False, False, True], 192, 'East', (16, 13))
Element 9: (2, (16, 13), ['', '%', '%', '.'], [(17, 9), (13, 12), (17, 6)], [False, True, True, False], 82, False, [False, False, False, True], 221, 'East', (17, 13))
Element 10: (2, (17, 13), ['', '%', '%', '.'], [(17, 8), (13, 13), (18, 6)], [False, True, True, False], 80, False, [False, False, False, True], 250, 'East', (18, 13))
Element 11: (2, (18, 13), ['', '%', '%', '%'], [(16, 8), (12, 13), (18, 5)], [False, True, True, True], 78, False, [False, False, False, False], 289, 'West', (17, 13))
Element 12: (2, (17, 13), ['', '%', '%', ''], [(16, 7), (12, 12), (18, 4)], [False, True, True, False], 76, False, [False, False, False, False], 318, 'West', (16, 13))
Element 13: (2, (16, 13), ['', '%', '%', ''], [(15, 7), (12, 13), (18, 3)], [False, True, True, False], 74, False, [False, False, False, False], 337, 'West', (15, 13))
Element 14: (2, (15, 13), ['%', '', '%', ''], [(15, 8), (11, 13), (18, 2)], [True, False, True, False], 72, False, [False, False, False, False], 366, 'South', (15, 12))
Element 15: (2, (15, 12), ['', '', '', '%'], [(15, 9), (12, 13), (18, 1)], [False, False, False, True], 70, False, [False, False, False, False], 375, 'West', (14, 12))
Element 16: (2, (14, 12), ['', '', '%', ''], [(16, 9), (13, 13), (17, 1)], [False, False, True, False], 68, False, [False, False, False, False], 384, 'South', (14, 11))
Element 17: (2, (14, 11), ['', '%', '', ''], [(16, 10), (13, 12), (16, 1)], [False, True, False, False], 66, False, [False, False, False, False], 1383, 'West', (13, 11))
Element 18: (2, (13, 11), ['', '%', '', ''], [(15, 10), (12, 12), (17, 1)], [False, True, False, False], 64, False, [False, False, False, False], 1382, 'North', (13, 12))
Element 19: (2, (13, 12), ['', '', '', ''], [(15, 11), (12, 11), (17, 2)], [False, False, False, False], 62, False, [False, False, False, False], 1391, 'North', (13, 13))
Element 20: (2, (13, 13), ['', '', '%', '%'], [(15, 12), (12, 12), (17, 3)], [False, False, True, True], 60, False, [False, False, False, False], 1400, 'West', (12, 13))
Element 21: (2, (12, 13), ['', '', '%', ''], [(15, 13), (13, 12), (17, 4)], [False, False, True, False], 58, False, [False, False, False, False], 1409, 'South', (12, 12))
Element 22: (2, (12, 12), ['%', '', '', ''], [(16, 13), (14, 12), (17, 5)], [True, False, False, False], 56, False, [False, False, False, False], 1418, 'South', (12, 11))
Element 23: (2, (12, 11), ['', '%', '', ''], [(17, 13), (14, 11), (16, 5)], [False, True, False, False], 54, False, [False, False, False, False], 1427, 'West', (11, 11))
Element 24: (2, (11, 11), ['', '%', '%', ''], [(18, 13), (15, 11), (16, 4)], [False, True, True, False], 52, False, [False, False, False, False], 1436, 'West', (10, 11))
Element 25: (2, (10, 11), ['', '%', '.', ''], [(17, 13), (15, 12), (16, 3)], [False, True, False, False], 50, False, [False, False, True, False], 1445, 'North', (10, 12))
Element 26: (2, (10, 12), ['.', '', '%', '%'], [(16, 13), (15, 13), (15, 3)], [False, False, True, True], 48, False, [True, False, False, False], 1464, 'West', (9, 12))
Element 27: (2, (9, 12), ['.', '', '.', ''], [(17, 13), (16, 13), (15, 4)], [False, False, False, False], 46, False, [True, False, True, False], 1483, 'North', (9, 13))
Element 28: (2, (9, 13), ['.', '', '%', '%'], [(17, 13), (15, 13), (15, 5)], [False, False, True, True], 44, False, [True, False, False, False], 1502, 'West', (8, 13))
Element 29: (2, (8, 13), ['.', '.', '%', ''], [(17, 13), (15, 12), (14, 5)], [False, False, True, False], 42, False, [True, True, False, False], 1521, 'South', (8, 12))
Element 30: (2, (8, 12), ['.', '.', '', ''], [(16, 13), (15, 11), (14, 4)], [False, False, False, False], 40, False, [True, True, False, False], 1540, 'South', (8, 11))
Element 31: (2, (8, 11), ['.', '', '', ''], [(15, 13), (15, 10), (14, 3)], [False, False, False, False], 38, False, [True, False, False, False], 1559, 'West', (7, 11))
Element 32: (2, (7, 11), ['%', '%', '.', ''], [(15, 12), (16, 10), (13, 3)], [True, True, False, False], 36, False, [False, False, True, False], 1578, 'North', (7, 12))
Element 33: (2, (7, 12), ['.', '', '.', ''], [(15, 11), (17, 10), (13, 4)], [False, False, False, False], 34, False, [True, False, True, False], 1597, 'North', (7, 13))
Element 34: (2, (7, 13), ['.', '', '%', ''], [(15, 10), (18, 10), (13, 5)], [False, False, True, False], 32, False, [True, False, False, False], 1616, 'West', (6, 13))
