Element 1: (1, (5, 3), ['.', '%', '%', '.'], [(7, 8), (5, 10), (7, 5)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (6, 3))
Element 2: (1, (6, 3), ['', '%', '.', '.'], [(8, 8), (6, 10), (7, 6)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (7, 3))
Element 3: (1, (7, 3), ['', 'F', '.', '.'], [(9, 8), (6, 9), (8, 6)], [False, False, False, False], 94, False, [False, False, True, True], 87, 'South', (7, 2))
Element 4: (1, (7, 2), ['%', '%', '', '.'], [(10, 8), (7, 9), (9, 6)], [True, True, False, False], 92, False, [False, False, False, True], 2106, 'East', (8, 2))
Element 5: (1, (8, 2), ['', '%', '.', '.'], [(11, 8), (7, 8), (10, 6)], [False, True, False, False], 90, False, [False, False, True, True], 2135, 'East', (9, 2))
Element 6: (1, (9, 2), ['', '%', '.', '.'], [(12, 8), (7, 7), (11, 6)], [False, True, False, False], 88, False, [False, False, True, True], 2174, 'East', (10, 2))
Element 7: (1, (10, 2), ['', '%', '.', '.'], [(13, 8), (8, 7), (12, 6)], [False, True, False, False], 86, False, [False, False, True, True], 2213, 'East', (11, 2))
Element 8: (1, (11, 2), ['', '.', '.', '.'], [(13, 7), (9, 7), (12, 7)], [False, False, False, False], 84, False, [False, True, True, True], 2252, 'East', (12, 2))
Element 9: (1, (12, 2), ['', '.', '.', '.'], [(14, 7), (10, 7), (12, 8)], [False, False, False, False], 82, False, [False, True, True, True], 2281, 'East', (13, 2))
Element 10: (1, (13, 2), ['', '%', '.', '%'], [(15, 7), (10, 8), (12, 9)], [False, True, False, True], 80, False, [False, False, True, False], 2310, 'North', (13, 3))
Element 11: (1, (13, 3), ['.', '', '.', '.'], [(16, 7), (11, 8), (11, 9)], [False, False, False, False], 78, False, [True, False, True, True], 2339, 'East', (14, 3))
Element 12: (1, (14, 3), ['', '%', '.', '.'], [(17, 7), (12, 8), (11, 8)], [False, True, False, False], 76, False, [False, False, True, True], 2358, 'East', (15, 3))
Element 13: (1, (15, 3), ['', '%', '.', '.'], [(17, 8), (13, 8), (10, 8)], [False, True, False, False], 74, False, [False, False, True, True], 2377, 'East', (16, 3))
Element 14: (1, (16, 3), ['', '%', '.', '.'], [(17, 9), (13, 7), (10, 7)], [False, True, False, False], 72, False, [False, False, True, True], 2396, 'East', (17, 3))
