Element 1: (3, (18, 11), ['.', '.', '%', '%'], [(16, 3), (4, 2), (10, 11)], [False, False, True, True], 98, False, [True, True, False, False], 29, 'South', (18, 10))
Element 2: (3, (18, 10), ['.', '%', '', '%'], [(17, 3), (4, 3), (11, 11)], [False, True, False, True], 96, False, [True, False, False, False], 68, 'West', (17, 10))
Element 3: (3, (17, 10), ['.', '.', '.', ''], [(18, 3), (5, 3), (12, 11)], [False, False, False, False], 94, False, [True, True, True, False], 107, 'North', (17, 11))
Element 4: (3, (17, 11), ['%', '', '%', ''], [(18, 4), (6, 3), (13, 11)], [True, False, True, False], 92, False, [False, False, False, False], 146, 'South', (17, 10))
Element 5: (3, (17, 10), ['.', '.', '', ''], [(18, 5), (7, 3), (14, 11)], [False, False, False, False], 90, False, [True, True, False, False], 175, 'South', (17, 9))
Element 6: (3, (17, 9), ['.', '.', '', '%'], [(18, 6), (7, 2), (15, 11)], [False, False, False, True], 88, False, [True, True, False, False], 1204, 'South', (17, 8))
Element 7: (3, (17, 8), ['.', '.', '', '%'], [(17, 6), (8, 2), (15, 12)], [False, False, False, True], 86, False, [True, True, False, False], 1243, 'South', (17, 7))
Element 8: (3, (17, 7), ['.', '', '', '%'], [(17, 5), (9, 2), (15, 13)], [False, False, False, True], 84, False, [True, False, False, False], 1282, 'West', (16, 7))
Element 9: (3, (16, 7), ['.', '%', '.', ''], [(17, 4), (10, 2), (16, 13)], [False, True, False, False], 82, False, [True, False, True, False], 1321, 'North', (16, 8))
Element 10: (3, (16, 8), ['.', '', '.', ''], [(16, 4), (11, 2), (17, 13)], [False, False, False, False], 80, False, [True, False, True, False], 1360, 'North', (16, 9))
Element 11: (3, (16, 9), ['.', '', '.', ''], [(16, 5), (12, 2), (18, 13)], [False, False, False, False], 78, False, [True, False, True, False], 1399, 'North', (16, 10))
Element 12: (3, (16, 10), ['.', '', '%', ''], [(15, 5), (13, 2), (17, 13)], [False, False, True, False], 76, False, [True, False, False, False], 1428, 'West', (15, 10))
Element 13: (3, (15, 10), ['%', '.', '', ''], [(15, 4), (13, 3), (16, 13)], [True, False, False, False], 74, False, [False, True, False, False], 1457, 'South', (15, 9))
Element 14: (3, (15, 9), ['.', '.', '', ''], [(14, 4), (14, 3), (15, 13)], [False, False, False, False], 72, False, [True, True, False, False], 1486, 'South', (15, 8))
Element 15: (3, (15, 8), ['%', '.', '', ''], [(14, 5), (15, 3), (15, 12)], [True, False, False, False], 70, False, [False, True, False, False], 1505, 'South', (15, 7))
Element 16: (3, (15, 7), ['.', '%', '', ''], [(13, 5), (16, 3), (14, 12)], [False, True, False, False], 68, False, [True, False, False, False], 1534, 'West', (14, 7))
Element 17: (3, (14, 7), ['.', '%', '%', ''], [(13, 4), (17, 3), (13, 12)], [False, True, True, False], 66, False, [True, False, False, False], 1563, 'West', (13, 7))
Element 18: (3, (13, 7), ['.', '%', '.', ''], [(13, 3), (17, 2), (13, 13)], [False, True, False, False], 64, False, [True, False, True, False], 1592, 'North', (13, 8))
Element 19: (3, (13, 8), ['.', '', '%', '%'], [(12, 3), (18, 2), (12, 13)], [False, False, True, True], 62, False, [True, False, False, False], 1631, 'West', (12, 8))
Element 20: (3, (12, 8), ['.', '.', '.', ''], [(11, 3), (18, 1), (12, 12)], [False, False, False, False], 60, False, [True, True, True, False], 1670, 'North', (12, 9))
Element 21: (3, (12, 9), ['.', '', '%', '%'], [(11, 4), (17, 1), (12, 13)], [False, False, True, True], 58, False, [True, False, False, False], 1699, 'West', (11, 9))
Element 22: (3, (11, 9), ['%', '.', '%', ''], [(11, 5), (16, 1), (11, 13)], [True, False, True, False], 56, False, [False, True, False, False], 2728, 'South', (11, 8))
Element 23: (3, (11, 8), ['F', '%', '', ''], [(11, 6), (17, 1), (12, 13)], [False, True, False, False], 54, False, [False, False, False, False], 2747, 'West', (10, 8))
Element 24: #1#
