Element 1: (3, (18, 13), ['.', '%', '%', '%'], [(4, 2), (9, 8), (10, 3)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 13))
Element 2: (3, (17, 13), ['.', '%', '%', ''], [(4, 3), (10, 8), (11, 3)], [False, True, True, False], 96, False, [True, False, False, False], 1058, 'West', (16, 13))
Element 3: (3, (16, 13), ['.', '%', '%', ''], [(5, 3), (11, 8), (12, 3)], [False, True, True, False], 94, False, [True, False, False, False], 1097, 'West', (15, 13))
Element 4: (3, (15, 13), ['%', '.', '%', ''], [(6, 3), (12, 8), (13, 3)], [True, False, True, False], 92, False, [False, True, False, False], 1136, 'South', (15, 12))
Element 5: (3, (15, 12), ['.', '.', '', '%'], [(7, 3), (13, 8), (14, 3)], [False, False, False, True], 90, False, [True, True, False, False], 1175, 'South', (15, 11))
Element 6: (3, (15, 11), ['.', '.', '', '%'], [(7, 2), (13, 7), (15, 3)], [False, False, False, True], 88, False, [True, True, False, False], 2204, 'South', (15, 10))
Element 7: (3, (15, 10), ['%', '.', '', '.'], [(8, 2), (14, 7), (16, 3)], [True, False, False, False], 86, False, [False, True, False, True], 2243, 'East', (16, 10))
Element 8: (3, (16, 10), ['', '.', '%', '.'], [(9, 2), (15, 7), (17, 3)], [False, False, True, False], 84, False, [False, True, False, True], 2282, 'East', (17, 10))
Element 9: (3, (17, 10), ['', '.', '.', '.'], [(10, 2), (16, 7), (18, 3)], [False, False, False, False], 82, False, [False, True, True, True], 2321, 'East', (18, 10))
Element 10: (3, (18, 10), ['', '%', '.', '%'], [(11, 2), (17, 7), (18, 4)], [False, True, False, True], 80, False, [False, False, True, False], 2360, 'North', (18, 11))
Element 11: (3, (18, 11), ['.', '', '%', '%'], [(12, 2), (17, 8), (18, 5)], [False, False, True, True], 78, False, [True, False, False, False], 2399, 'West', (17, 11))
Element 12: (3, (17, 11), ['%', '', '%', ''], [(13, 2), (17, 9), (18, 6)], [True, False, True, False], 76, False, [False, False, False, False], 2438, 'East', (18, 11))
Element 13: (3, (18, 11), ['', '', '%', '%'], [(13, 3), (16, 9), (17, 6)], [False, False, True, True], 74, False, [False, False, False, False], 2457, 'South', (18, 10))
Element 14: (3, (18, 10), ['', '%', '', '%'], [(13, 4), (16, 8), (17, 5)], [False, True, False, True], 72, False, [False, False, False, False], 2486, 'West', (17, 10))
Element 15: (3, (17, 10), ['', '', '', ''], [(14, 4), (15, 8), (17, 4)], [False, False, False, False], 70, False, [False, False, False, False], 2515, 'North', (17, 11))
Element 16: (3, (17, 11), ['%', '', '%', ''], [(15, 4), (15, 9), (16, 4)], [True, False, True, False], 68, False, [False, False, False, False], 2544, 'South', (17, 10))
Element 17: (3, (17, 10), ['', '', '', ''], [(15, 5), (14, 9), (16, 5)], [False, False, False, False], 66, False, [False, False, False, False], 2573, 'South', (17, 9))
Element 18: (3, (17, 9), ['', '', '', '%'], [(14, 5), (15, 9), (15, 5)], [False, False, False, True], 64, False, [False, False, False, False], 2582, 'South', (17, 8))
Element 19: (3, (17, 8), ['', '', '', '%'], [(13, 5), (15, 10), (15, 4)], [False, False, False, True], 62, False, [False, False, False, False], 2591, 'South', (17, 7))
Element 20: (3, (17, 7), ['', '', '', '%'], [(14, 5), (16, 10), (14, 4)], [False, False, False, True], 60, False, [False, False, False, False], 2590, 'South', (17, 6))
Element 21: (3, (17, 6), ['%', '', '', ''], [(15, 5), (17, 10), (14, 5)], [True, False, False, False], 58, False, [False, False, False, False], 2589, 'East', (18, 6))
Element 22: (3, (18, 6), ['', '', '%', '%'], [(15, 4), (18, 10), (13, 5)], [False, False, True, True], 56, False, [False, False, False, False], 2588, 'South', (18, 5))
Element 23: (3, (18, 5), ['', '', '', '%'], [(15, 3), (18, 11), (13, 4)], [False, False, False, True], 54, False, [False, False, False, False], 2587, 'South', (18, 4))
Element 24: (3, (18, 4), ['', '', '', '%'], [(16, 3), (17, 11), (13, 5)], [False, False, False, True], 52, False, [False, False, False, False], 2586, 'South', (18, 3))
Element 25: (3, (18, 3), ['G', '.', '', '%'], [(17, 3), (18, 11), (14, 5)], [False, False, False, True], 50, False, [False, True, False, False], 2585, 'South', (18, 2))
Element 26: (3, (18, 2), ['G', '.', '', '%'], [(17, 2), (18, 10), (14, 4)], [False, False, False, True], 48, False, [False, True, False, False], 2604, 'South', (18, 1))
Element 27: (3, (18, 1), ['G', '%', '', '%'], [(17, 1), (17, 10), (13, 4)], [False, True, False, True], 46, False, [False, False, False, False], 2623, 'North', (18, 2))
Element 28: #1#
