Element 1: (1, (2, 11), ['.', '%', '.', '.'], [(7, 6), (10, 2), (16, 5)], [False, True, False, False], 98, False, [True, False, True, True], 9, 'East', (3, 11))
Element 2: (1, (3, 11), ['', '%', '.', '.'], [(8, 6), (11, 2), (17, 5)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (4, 11))
Element 3: (1, (4, 11), ['', '.', '.', '.'], [(9, 6), (12, 2), (18, 5)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (5, 11))
Element 4: (1, (5, 11), ['', '.', '%', '%'], [(10, 6), (13, 2), (18, 6)], [False, False, True, True], 92, False, [False, True, False, False], 126, 'South', (5, 10))
Element 5: (1, (5, 10), ['.', '.', '', '.'], [(11, 6), (13, 3), (17, 6)], [False, False, False, False], 90, False, [True, True, False, True], 165, 'East', (6, 10))
Element 6: (1, (6, 10), ['', '.', '%', '%'], [(12, 6), (14, 3), (17, 7)], [False, False, True, True], 88, False, [False, True, False, False], 204, 'South', (6, 9))
Element 7: (1, (6, 9), ['.', '.', '', '.'], [(12, 7), (15, 3), (17, 8)], [False, False, False, False], 86, False, [True, True, False, True], 243, 'East', (7, 9))
Element 8: (1, (7, 9), ['', '.', '%', '%'], [(13, 7), (16, 3), (17, 9)], [False, False, True, True], 84, False, [False, True, False, False], 282, 'South', (7, 8))
Element 9: (1, (7, 8), ['.', '.', '', '.'], [(14, 7), (17, 3), (17, 10)], [False, False, False, False], 82, False, [True, True, False, True], 321, 'East', (8, 8))
Element 10: (1, (8, 8), ['', '.', '%', '.'], [(15, 7), (18, 3), (18, 10)], [False, False, True, False], 80, False, [False, True, False, True], 360, 'East', (9, 8))
Element 11: (1, (9, 8), ['', '.', '%', 'F'], [(16, 7), (18, 4), (18, 11)], [False, False, True, False], 78, False, [False, True, False, False], 399, 'East', (10, 8))
Element 12: (1, (10, 8), ['', '.', '%', '.'], [(16, 8), (17, 4), (17, 11)], [False, False, True, False], 76, False, [False, True, False, True], 1428, 'East', (11, 8))
Element 13: (1, (11, 8), ['', '%', '.', '.'], [(16, 9), (16, 4), (18, 11)], [False, True, False, False], 74, False, [False, False, True, True], 1457, 'East', (12, 8))
Element 14: (1, (12, 8), ['', '', '.', '.'], [(16, 10), (15, 4), (18, 10)], [False, False, False, False], 72, False, [False, False, True, True], 1486, 'East', (13, 8))
Element 15: (1, (13, 8), ['', '', '%', '%'], [(15, 10), (15, 5), (17, 10)], [False, False, True, True], 70, False, [False, False, False, False], 1515, 'South', (13, 7))
Element 16: (1, (13, 7), ['', '%', '', ''], [(15, 11), (14, 5), (17, 11)], [False, True, False, False], 68, False, [False, False, False, False], 1534, 'East', (14, 7))
Element 17: (1, (14, 7), ['', '%', '%', ''], [(15, 12), (14, 4), (17, 10)], [False, True, True, False], 66, False, [False, False, False, False], 1553, 'East', (15, 7))
Element 18: (1, (15, 7), ['', '%', '.', ''], [(15, 13), (13, 4), (16, 10)], [False, True, False, False], 64, False, [False, False, True, False], 1572, 'North', (15, 8))
Element 19: (1, (15, 8), ['%', '', '.', ''], [(16, 13), (13, 5), (16, 9)], [True, False, False, False], 62, False, [False, False, True, False], 1601, 'North', (15, 9))
Element 20: (1, (15, 9), ['.', '', '', ''], [(17, 13), (13, 4), (16, 8)], [False, False, False, False], 60, False, [True, False, False, False], 1620, 'West', (14, 9))
Element 21: (1, (14, 9), ['%', '%', '%', ''], [(18, 13), (14, 4), (16, 7)], [True, True, True, False], 58, False, [False, False, False, False], 1639, 'East', (15, 9))
Element 22: (1, (15, 9), ['', '', '', ''], [(17, 13), (14, 5), (15, 7)], [False, False, False, False], 56, False, [False, False, False, False], 1638, 'East', (16, 9))
Element 23: (1, (16, 9), ['', '', '', ''], [(16, 13), (13, 5), (15, 8)], [False, False, False, False], 54, False, [False, False, False, False], 1637, 'East', (17, 9))
Element 24: (1, (17, 9), ['', '', '', '%'], [(15, 13), (14, 5), (15, 9)], [False, False, False, True], 52, False, [False, False, False, False], 1636, 'North', (17, 10))
Element 25: (1, (17, 10), ['', '', '', ''], [(15, 12), (15, 5), (15, 10)], [False, False, False, False], 50, False, [False, False, False, False], 1635, 'East', (18, 10))
Element 26: (1, (18, 10), ['', '%', '', '%'], [(14, 12), (16, 5), (15, 11)], [False, True, False, True], 48, False, [False, False, False, False], 1644, 'North', (18, 11))
Element 27: (1, (18, 11), ['', '', '%', '%'], [(13, 12), (17, 5), (14, 11)], [False, False, True, True], 46, False, [False, False, False, False], 1663, 'West', (17, 11))
Element 28: (1, (17, 11), ['%', '', '%', ''], [(13, 13), (18, 5), (13, 11)], [True, False, True, False], 44, False, [False, False, False, False], 1682, 'East', (18, 11))
Element 29: (1, (18, 11), ['', '', '%', '%'], [(12, 13), (18, 6), (12, 11)], [False, False, True, True], 42, False, [False, False, False, False], 1701, 'South', (18, 10))
Element 30: (1, (18, 10), ['', '%', '', '%'], [(11, 13), (17, 6), (12, 12)], [False, True, False, True], 40, False, [False, False, False, False], 1720, 'West', (17, 10))
Element 31: (1, (17, 10), ['', '', '', ''], [(12, 13), (17, 7), (13, 12)], [False, False, False, False], 38, False, [False, False, False, False], 1719, 'North', (17, 11))
Element 32: (1, (17, 11), ['%', '', '%', ''], [(13, 13), (17, 8), (14, 12)], [True, False, True, False], 36, False, [False, False, False, False], 1718, 'South', (17, 10))
Element 33: (1, (17, 10), ['', 'G', '', ''], [(13, 12), (17, 9), (15, 12)], [False, False, False, False], 34, False, [False, False, False, False], 1717, 'West', (16, 10))
Element 34: (1, (16, 10), ['', '', '%', 'G'], [(12, 12), (17, 10), (15, 13)], [False, False, True, False], 32, False, [False, False, False, False], 1716, 'West', (15, 10))
Element 35: (1, (15, 10), ['%', '', '', ''], [(12, 11), (18, 10), (16, 13)], [True, False, False, False], 30, False, [False, False, False, False], 1715, 'North', (15, 11))
Element 36: (1, (15, 11), ['', '', '', '%'], [(11, 11), (18, 11), (17, 13)], [False, False, False, True], 28, False, [False, False, False, False], 1724, 'North', (15, 12))
Element 37: (1, (15, 12), ['', '', '', '%'], [(10, 11), (17, 11), (18, 13)], [False, False, False, True], 26, False, [False, False, False, False], 1733, 'North', (15, 13))
Element 38: (1, (15, 13), ['%', '', '%', ''], [(10, 12), (18, 11), (17, 13)], [True, False, True, False], 24, False, [False, False, False, False], 1742, 'East', (16, 13))
Element 39: (1, (16, 13), ['', '%', '%', ''], [(9, 12), (18, 10), (18, 13)], [False, True, True, False], 22, False, [False, False, False, False], 1751, 'East', (17, 13))
Element 40: (1, (17, 13), ['', '%', '%', ''], [(9, 13), (17, 10), (17, 13)], [False, True, True, False], 20, False, [False, False, False, False], 1760, 'East', (18, 13))
Element 41: (1, (18, 13), ['G', '%', '%', '%'], [(8, 13), (17, 11), (17, 13)], [False, True, True, True], 18, False, [False, False, False, False], 1769, 'Stop', (18, 13))
Element 42: (1, (18, 13), ['G', '%', '%', '%'], [(8, 12), (17, 10), (17, 13)], [False, True, True, True], 16, False, [False, False, False, False], 1778, 'West', (17, 13))
Element 43: (1, (17, 13), ['', '%', '%', ''], [(8, 11), (16, 10), (17, 13)], [False, True, True, False], 14, False, [False, False, False, False], 1787, 'West', (16, 13))
Element 44: (1, (16, 13), ['', '%', '%', ''], [(9, 11), (16, 9), (16, 13)], [False, True, True, False], 12, False, [False, False, False, False], 1796, 'Stop', (16, 13))
Element 45: (1, (16, 13), ['', '%', '%', ''], [(9, 10), (16, 8), (16, 13)], [False, True, True, False], 10, False, [False, False, False, False], 1805, 'Stop', (16, 13))
Element 46: (1, (16, 13), ['', '%', '%', ''], [(8, 10), (16, 7), (16, 13)], [False, True, True, False], 8, False, [False, False, False, False], 1814, 'Stop', (16, 13))
Element 47: (1, (16, 13), ['G', '%', '%', ''], [(9, 10), (15, 7), (15, 13)], [False, True, True, False], 6, False, [False, False, False, False], 1813, 'Stop', (16, 13))
Element 48: (1, (16, 13), ['', '%', '%', ''], [(9, 11), (15, 8), (15, 12)], [False, True, True, False], 4, False, [False, False, False, False], 1812, 'Stop', (16, 13))
Element 49: (1, (16, 13), ['', '%', '%', ''], [(8, 11), (15, 9), (15, 11)], [False, True, True, False], 2, False, [False, False, False, False], 1811, 'West', (15, 13))
Element 50: (1, (15, 13), ['%', '', '%', ''], [(8, 11), (15, 10), (14, 11)], [True, False, True, False], 0, False, [False, False, False, False], 1810, 'Stop', (15, 13))
Element 51: #0#
