Element 1: (3, (11, 13), ['%', '%', '%', '.'], [(18, 6), (2, 12), (3, 13)], [True, True, True, False], 98, False, [False, False, False, True], 29, 'East', (12, 13))
Element 2: (3, (12, 13), ['', '.', '%', '.'], [(18, 5), (3, 12), (2, 13)], [False, False, True, False], 96, False, [False, True, False, True], 58, 'East', (13, 13))
Element 3: (3, (13, 13), ['', '.', '%', '%'], [(18, 4), (4, 12), (1, 13)], [False, False, True, True], 94, False, [False, True, False, False], 97, 'South', (13, 12))
Element 4: (3, (13, 12), ['.', '.', '', '.'], [(18, 3), (4, 11), (1, 12)], [False, False, False, False], 92, False, [True, True, False, True], 126, 'East', (14, 12))
Element 5: (3, (14, 12), ['', '.', '%', '.'], [(18, 2), (5, 11), (1, 11)], [False, False, True, False], 90, False, [False, True, False, True], 165, 'East', (15, 12))
Element 6: (3, (15, 12), ['', '.', '.', '%'], [(18, 1), (5, 10), (2, 11)], [False, False, False, True], 88, False, [False, True, True, False], 204, 'North', (15, 13))
Element 7: (3, (15, 13), ['%', '', '%', '.'], [(17, 1), (6, 10), (3, 11)], [True, False, True, False], 86, False, [False, False, False, True], 243, 'East', (16, 13))
Element 8: (3, (16, 13), ['', '%', '%', '.'], [(16, 1), (6, 9), (4, 11)], [False, True, True, False], 84, False, [False, False, False, True], 1262, 'East', (17, 13))
Element 9: (3, (17, 13), ['', '%', '%', '.'], [(17, 1), (7, 9), (4, 10)], [False, True, True, False], 82, False, [False, False, False, True], 1291, 'East', (18, 13))
Element 10: (3, (18, 13), ['', '%', '%', '%'], [(17, 2), (7, 8), (4, 9)], [False, True, True, True], 80, False, [False, False, False, False], 1330, 'West', (17, 13))
Element 11: (3, (17, 13), ['', '%', '%', ''], [(17, 3), (8, 8), (5, 9)], [False, True, True, False], 78, False, [False, False, False, False], 1359, 'West', (16, 13))
Element 12: (3, (16, 13), ['', '%', '%', ''], [(17, 4), (9, 8), (6, 9)], [False, True, True, False], 76, False, [False, False, False, False], 1378, 'West', (15, 13))
Element 13: (3, (15, 13), ['%', '', '%', ''], [(17, 5), (10, 8), (6, 8)], [True, False, True, False], 74, False, [False, False, False, False], 2397, 'South', (15, 12))
Element 14: (3, (15, 12), ['', '.', '', '%'], [(16, 5), (11, 8), (7, 8)], [False, False, False, True], 72, False, [False, True, False, False], 2416, 'South', (15, 11))
Element 15: (3, (15, 11), ['.', '.', '', '%'], [(16, 4), (12, 8), (7, 7)], [False, False, False, True], 70, False, [True, True, False, False], 2455, 'South', (15, 10))
Element 16: (3, (15, 10), ['%', '.', '', '.'], [(16, 3), (13, 8), (8, 7)], [True, False, False, False], 68, False, [False, True, False, True], 2494, 'East', (16, 10))
Element 17: (3, (16, 10), ['', '.', '%', '.'], [(15, 3), (13, 7), (9, 7)], [False, False, True, False], 66, False, [False, True, False, True], 2533, 'East', (17, 10))
Element 18: (3, (17, 10), ['', '.', '.', '.'], [(15, 4), (14, 7), (10, 7)], [False, False, False, False], 64, False, [False, True, True, True], 2572, 'East', (18, 10))
Element 19: (3, (18, 10), ['', '%', '.', '%'], [(15, 5), (15, 7), (10, 6)], [False, True, False, True], 62, False, [False, False, True, False], 2611, 'North', (18, 11))
Element 20: (3, (18, 11), ['.', '', '%', '%'], [(14, 5), (16, 7), (11, 6)], [False, False, True, True], 60, False, [True, False, False, False], 2650, 'West', (17, 11))
Element 21: (3, (17, 11), ['%', '', '%', ''], [(14, 4), (17, 7), (12, 6)], [True, False, True, False], 58, False, [False, False, False, False], 2689, 'East', (18, 11))
Element 22: (3, (18, 11), ['', '', '%', '%'], [(14, 3), (17, 8), (12, 7)], [False, False, True, True], 56, False, [False, False, False, False], 2718, 'South', (18, 10))
Element 23: (3, (18, 10), ['', '%', '', '%'], [(13, 3), (17, 9), (13, 7)], [False, True, False, True], 54, False, [False, False, False, False], 2737, 'West', (17, 10))
Element 24: (3, (17, 10), ['', '', '', ''], [(13, 4), (16, 9), (14, 7)], [False, False, False, False], 52, False, [False, False, False, False], 2756, 'North', (17, 11))
Element 25: (3, (17, 11), ['%', '', '%', ''], [(13, 5), (16, 8), (15, 7)], [True, False, True, False], 50, False, [False, False, False, False], 2775, 'South', (17, 10))
Element 26: (3, (17, 10), ['', '', '', ''], [(13, 4), (15, 8), (16, 7)], [False, False, False, False], 48, False, [False, False, False, False], 2784, 'South', (17, 9))
Element 27: (3, (17, 9), ['', '', '', '%'], [(13, 3), (15, 9), (17, 7)], [False, False, False, True], 46, False, [False, False, False, False], 2793, 'South', (17, 8))
Element 28: (3, (17, 8), ['', '', '', '%'], [(13, 2), (14, 9), (17, 6)], [False, False, False, True], 44, False, [False, False, False, False], 2812, 'South', (17, 7))
Element 29: (3, (17, 7), ['', '', '', '%'], [(12, 2), (15, 9), (18, 6)], [False, False, False, True], 42, False, [False, False, False, False], 2821, 'South', (17, 6))
Element 30: (3, (17, 6), ['%', '', '', ''], [(12, 3), (15, 10), (18, 5)], [True, False, False, False], 40, False, [False, False, False, False], 2830, 'East', (18, 6))
Element 31: (3, (18, 6), ['', '', '%', '%'], [(11, 3), (16, 10), (18, 4)], [False, False, True, True], 38, False, [False, False, False, False], 2839, 'South', (18, 5))
Element 32: (3, (18, 5), ['', '', '', '%'], [(11, 4), (17, 10), (18, 3)], [False, False, False, True], 36, False, [False, False, False, False], 2848, 'South', (18, 4))
Element 33: (3, (18, 4), ['', '', '', '%'], [(11, 5), (18, 10), (18, 2)], [False, False, False, True], 34, False, [False, False, False, False], 2857, 'South', (18, 3))
Element 34: (3, (18, 3), ['', '', '', '%'], [(10, 5), (18, 11), (18, 1)], [False, False, False, True], 32, False, [False, False, False, False], 2866, 'South', (18, 2))
Element 35: (3, (18, 2), ['', '', '', '%'], [(10, 4), (17, 11), (17, 1)], [False, False, False, True], 30, False, [False, False, False, False], 2875, 'South', (18, 1))
Element 36: (3, (18, 1), ['', '%', '', '%'], [(10, 3), (18, 11), (17, 2)], [False, True, False, True], 28, False, [False, False, False, False], 2884, 'West', (17, 1))
Element 37: (3, (17, 1), ['', '%', '', ''], [(10, 2), (18, 10), (17, 3)], [False, True, False, False], 26, False, [False, False, False, False], 2893, 'North', (17, 2))
Element 38: (3, (17, 2), ['%', '', '', ''], [(11, 2), (17, 10), (17, 4)], [True, False, False, False], 24, False, [False, False, False, False], 2902, 'North', (17, 3))
Element 39: (3, (17, 3), ['', '', '', ''], [(11, 1), (17, 11), (17, 5)], [False, False, False, False], 22, False, [False, False, False, False], 2911, 'North', (17, 4))
Element 40: (3, (17, 4), ['', '', '', ''], [(12, 1), (17, 10), (16, 5)], [False, False, False, False], 20, False, [False, False, False, False], 2920, 'North', (17, 5))
Element 41: (3, (17, 5), ['', '', '', ''], [(11, 1), (16, 10), (16, 4)], [False, False, False, False], 18, False, [False, False, False, False], 2919, 'West', (16, 5))
Element 42: (3, (16, 5), ['', '', '%', ''], [(11, 2), (15, 10), (16, 3)], [False, False, True, False], 16, False, [False, False, False, False], 2918, 'South', (16, 4))
Element 43: (3, (16, 4), ['', '', '', ''], [(10, 2), (15, 11), (15, 3)], [False, False, False, False], 14, False, [False, False, False, False], 2917, 'South', (16, 3))
Element 44: (3, (16, 3), ['', '%', '', ''], [(9, 2), (14, 11), (15, 4)], [False, True, False, False], 12, False, [False, False, False, False], 2936, 'West', (15, 3))
Element 45: (3, (15, 3), ['', '%', '', ''], [(9, 3), (13, 11), (15, 5)], [False, True, False, False], 10, False, [False, False, False, False], 2955, 'North', (15, 4))
Element 46: (3, (15, 4), ['', '', '', ''], [(9, 4), (12, 11), (14, 5)], [False, False, False, False], 8, False, [False, False, False, False], 2974, 'North', (15, 5))
Element 47: (3, (15, 5), ['', '', '%', ''], [(9, 5), (12, 12), (14, 4)], [False, False, True, False], 6, False, [False, False, False, False], 2993, 'West', (14, 5))
Element 48: (3, (14, 5), ['', '', '%', ''], [(9, 6), (13, 12), (14, 3)], [False, False, True, False], 4, False, [False, False, False, False], 3002, 'South', (14, 4))
Element 49: (3, (14, 4), ['', '', '', ''], [(8, 6), (14, 12), (13, 3)], [False, False, False, False], 2, False, [False, False, False, False], 3011, 'South', (14, 3))
Element 50: (3, (14, 3), ['G', '%', '', ''], [(8, 6), (14, 12), (13, 3)], [False, True, False, False], 0, False, [False, False, False, False], 3010, 'Stop', (14, 3))
Element 51: #0#
