Element 1: (3, (9, 5), ['%', '.', '.', '.'], [(15, 12), (2, 5), (9, 10)], [True, False, False, False], 98, False, [False, True, True, True], 29, 'East', (10, 5))
Element 2: (3, (10, 5), ['', '.', '.', '.'], [(15, 13), (3, 5), (9, 11)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (11, 5))
Element 3: (3, (11, 5), ['', '.', '.', '%'], [(16, 13), (4, 5), (10, 11)], [False, False, False, True], 94, False, [False, True, True, False], 107, 'North', (11, 6))
Element 4: (3, (11, 6), ['.', '', '%', '.'], [(17, 13), (5, 5), (11, 11)], [False, False, True, False], 92, False, [True, False, False, True], 146, 'East', (12, 6))
Element 5: (3, (12, 6), ['', '%', '.', '%'], [(18, 13), (6, 5), (12, 11)], [False, True, False, True], 90, False, [False, False, True, False], 185, 'North', (12, 7))
Element 6: (3, (12, 7), ['%', '', '.', '.'], [(17, 13), (7, 5), (13, 11)], [True, False, False, False], 88, False, [False, False, True, True], 214, 'East', (13, 7))
Element 7: (3, (13, 7), ['', '%', '.', '.'], [(16, 13), (7, 6), (14, 11)], [False, True, False, False], 86, False, [False, False, True, True], 243, 'East', (14, 7))
Element 8: (3, (14, 7), ['', '%', '%', '.'], [(15, 13), (8, 6), (15, 11)], [False, True, True, False], 84, False, [False, False, False, True], 272, 'East', (15, 7))
Element 9: (3, (15, 7), ['', '%', '.', '.'], [(15, 12), (9, 6), (15, 10)], [False, True, False, False], 82, False, [False, False, True, True], 301, 'East', (16, 7))
Element 10: (3, (16, 7), ['', '%', '.', '.'], [(15, 11), (10, 6), (16, 10)], [False, True, False, False], 80, False, [False, False, True, True], 330, 'East', (17, 7))
Element 11: (3, (17, 7), ['', '.', '.', '%'], [(15, 10), (10, 7), (17, 10)], [False, False, False, True], 78, False, [False, True, True, False], 359, 'North', (17, 8))
Element 12: (3, (17, 8), ['.', '', '.', '%'], [(15, 9), (10, 8), (18, 10)], [False, False, False, True], 76, False, [True, False, True, False], 1388, 'North', (17, 9))
Element 13: (3, (17, 9), ['G', '', '', '%'], [(16, 9), (11, 8), (18, 11)], [False, False, False, True], 74, False, [False, False, False, False], 1427, 'North', (17, 10))
Element 14: (3, (17, 10), ['', '', 'G', ''], [(16, 8), (12, 8), (17, 11)], [False, False, False, False], 72, False, [False, False, False, False], 1456, 'East', (18, 10))
Element 15: (3, (18, 10), ['', '%', 'G', '%'], [(15, 8), (13, 8), (18, 11)], [False, True, False, True], 70, False, [False, False, False, False], 1475, 'West', (17, 10))
Element 16: (3, (17, 10), ['', '', '', 'G'], [(15, 7), (13, 7), (18, 10)], [False, False, False, False], 68, False, [False, False, False, False], 1474, 'West', (16, 10))
Element 17: (3, (16, 10), ['', '', '%', 'G'], [(16, 7), (14, 7), (17, 10)], [False, False, True, False], 66, False, [False, False, False, False], 1473, 'South', (16, 9))
Element 18: (3, (16, 9), ['', '', '', ''], [(17, 7), (15, 7), (17, 11)], [False, False, False, False], 64, False, [False, False, False, False], 1472, 'South', (16, 8))
Element 19: (3, (16, 8), ['', 'G', '', ''], [(17, 6), (16, 7), (17, 10)], [False, False, False, False], 62, False, [False, False, False, False], 1481, 'West', (15, 8))
Element 20: (3, (15, 8), ['%', '', '', ''], [(18, 6), (17, 7), (17, 9)], [True, False, False, False], 60, False, [False, False, False, False], 1490, 'North', (15, 9))
Element 21: (3, (15, 9), ['.', '', '', 'G'], [(18, 5), (17, 8), (16, 9)], [False, False, False, False], 58, False, [True, False, False, False], 1499, 'West', (14, 9))
Element 22: (3, (14, 9), ['%', '%', '%', ''], [(18, 4), (17, 9), (16, 8)], [True, True, True, False], 56, False, [False, False, False, False], 1518, 'East', (15, 9))
Element 23: (3, (15, 9), ['', '', '', ''], [(18, 3), (17, 10), (17, 8)], [False, False, False, False], 54, False, [False, False, False, False], 1527, 'North', (15, 10))
Element 24: (3, (15, 10), ['%', '', '', ''], [(18, 2), (18, 10), (17, 7)], [True, False, False, False], 52, False, [False, False, False, False], 1536, 'North', (15, 11))
Element 25: (3, (15, 11), ['', '', '', '%'], [(18, 1), (18, 11), (17, 6)], [False, False, False, True], 50, False, [False, False, False, False], 1545, 'North', (15, 12))
Element 26: (3, (15, 12), ['', '', '', '%'], [(17, 1), (17, 11), (17, 5)], [False, False, False, True], 48, False, [False, False, False, False], 1564, 'North', (15, 13))
Element 27: (3, (15, 13), ['%', '', '%', ''], [(16, 1), (18, 11), (17, 4)], [True, False, True, False], 46, False, [False, False, False, False], 2573, 'East', (16, 13))
Element 28: (3, (16, 13), ['', '%', '%', ''], [(17, 1), (18, 10), (17, 3)], [False, True, True, False], 44, False, [False, False, False, False], 2582, 'East', (17, 13))
Element 29: (3, (17, 13), ['', '%', '%', ''], [(17, 2), (17, 10), (16, 3)], [False, True, True, False], 42, False, [False, False, False, False], 2601, 'East', (18, 13))
Element 30: (3, (18, 13), ['', '%', '%', '%'], [(17, 3), (17, 11), (16, 4)], [False, True, True, True], 40, False, [False, False, False, False], 2610, 'West', (17, 13))
Element 31: (3, (17, 13), ['', '%', '%', ''], [(17, 4), (17, 10), (16, 5)], [False, True, True, False], 38, False, [False, False, False, False], 2619, 'West', (16, 13))
Element 32: (3, (16, 13), ['', '%', '%', ''], [(17, 5), (16, 10), (15, 5)], [False, True, True, False], 36, False, [False, False, False, False], 2628, 'West', (15, 13))
Element 33: (3, (15, 13), ['%', '', '%', ''], [(16, 5), (16, 9), (15, 4)], [True, False, True, False], 34, False, [False, False, False, False], 2637, 'South', (15, 12))
Element 34: (3, (15, 12), ['', '', '', '%'], [(16, 4), (16, 8), (15, 3)], [False, False, False, True], 32, False, [False, False, False, False], 2646, 'West', (14, 12))
Element 35: (3, (14, 12), ['.', '', '%', ''], [(16, 3), (15, 8), (14, 3)], [False, False, True, False], 30, False, [True, False, False, False], 2655, 'West', (13, 12))
Element 36: (3, (13, 12), ['.', '', '.', ''], [(15, 3), (15, 9), (14, 4)], [False, False, False, False], 28, False, [True, False, True, False], 2674, 'North', (13, 13))
Element 37: (3, (13, 13), ['.', '', '%', '%'], [(15, 4), (15, 10), (14, 5)], [False, False, True, True], 26, False, [True, False, False, False], 2693, 'West', (12, 13))
Element 38: (3, (12, 13), ['.', '.', '%', ''], [(15, 5), (15, 11), (13, 5)], [False, False, True, False], 24, False, [True, True, False, False], 2712, 'South', (12, 12))
Element 39: (3, (12, 12), ['%', '', '', ''], [(14, 5), (15, 12), (13, 4)], [True, False, False, False], 22, False, [False, False, False, False], 2731, 'South', (12, 11))
Element 40: (3, (12, 11), ['', '%', '', ''], [(14, 4), (15, 13), (13, 3)], [False, True, False, False], 20, False, [False, False, False, False], 2740, 'East', (13, 11))
Element 41: (3, (13, 11), ['', '%', '', ''], [(14, 3), (16, 13), (13, 2)], [False, True, False, False], 18, False, [False, False, False, False], 2749, 'East', (14, 11))
Element 42: (3, (14, 11), ['', '%', '', ''], [(13, 3), (17, 13), (12, 2)], [False, True, False, False], 16, False, [False, False, False, False], 2758, 'West', (13, 11))
Element 43: (3, (13, 11), ['', '%', '', ''], [(12, 3), (18, 13), (12, 1)], [False, True, False, False], 14, False, [False, False, False, False], 2777, 'West', (12, 11))
Element 44: (3, (12, 11), ['', '%', '', ''], [(11, 3), (17, 13), (11, 1)], [False, True, False, False], 12, False, [False, False, False, False], 2796, 'West', (11, 11))
Element 45: (3, (11, 11), ['', '%', '%', ''], [(11, 4), (16, 13), (11, 2)], [False, True, True, False], 10, False, [False, False, False, False], 2815, 'West', (10, 11))
Element 46: (3, (10, 11), ['', '%', '.', ''], [(10, 4), (15, 13), (10, 2)], [False, True, False, False], 8, False, [False, False, True, False], 2834, 'North', (10, 12))
Element 47: (3, (10, 12), ['.', '', '%', '%'], [(10, 3), (15, 12), (9, 2)], [False, False, True, True], 6, False, [True, False, False, False], 2863, 'West', (9, 12))
Element 48: (3, (9, 12), ['.', '', '.', ''], [(9, 3), (14, 12), (8, 2)], [False, False, False, False], 4, False, [True, False, True, False], 2892, 'North', (9, 13))
Element 49: #1#
