Element 1: (3, (17, 1), ['F', '%', '.', '.'], [(10, 11), (3, 6), (16, 4)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (16, 1))
Element 2: (3, (16, 1), ['%', '%', '%', ''], [(11, 11), (4, 6), (17, 4)], [True, True, True, False], 96, False, [False, False, False, False], 1058, 'East', (17, 1))
Element 3: (3, (17, 1), ['', '%', '.', '.'], [(12, 11), (5, 6), (18, 4)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (18, 1))
Element 4: (3, (18, 1), ['', '%', '.', '%'], [(13, 11), (5, 7), (18, 5)], [False, True, False, True], 92, False, [False, False, True, False], 1126, 'North', (18, 2))
Element 5: (3, (18, 2), ['.', '', '.', '%'], [(14, 11), (4, 7), (18, 6)], [False, False, False, True], 90, False, [True, False, True, False], 1165, 'North', (18, 3))
Element 6: (3, (18, 3), ['.', '', '', '%'], [(15, 11), (4, 8), (17, 6)], [False, False, False, True], 88, False, [True, False, False, False], 1204, 'West', (17, 3))
Element 7: (3, (17, 3), ['.', '.', '', ''], [(15, 12), (4, 9), (17, 7)], [False, False, False, False], 86, False, [True, True, False, False], 1243, 'South', (17, 2))
Element 8: (3, (17, 2), ['%', '', '', ''], [(15, 13), (5, 9), (17, 8)], [True, False, False, False], 84, False, [False, False, False, False], 1282, 'North', (17, 3))
Element 9: (3, (17, 3), ['.', '', '', ''], [(16, 13), (6, 9), (17, 9)], [False, False, False, False], 82, False, [True, False, False, False], 1311, 'West', (16, 3))
Element 10: (3, (16, 3), ['.', '%', '', ''], [(17, 13), (7, 9), (17, 10)], [False, True, False, False], 80, False, [True, False, False, False], 1350, 'West', (15, 3))
Element 11: (3, (15, 3), ['.', '%', '', ''], [(18, 13), (7, 8), (18, 10)], [False, True, False, False], 78, False, [True, False, False, False], 1389, 'West', (14, 3))
Element 12: (3, (14, 3), ['.', '%', '.', ''], [(17, 13), (8, 8), (18, 11)], [False, True, False, False], 76, False, [True, False, True, False], 1418, 'North', (14, 4))
Element 13: (3, (14, 4), ['.', '', '.', ''], [(16, 13), (9, 8), (17, 11)], [False, False, False, False], 74, False, [True, False, True, False], 1447, 'North', (14, 5))
Element 14: (3, (14, 5), ['.', '', '%', '.'], [(15, 13), (10, 8), (18, 11)], [False, False, True, False], 72, False, [True, False, False, True], 2456, 'East', (15, 5))
Element 15: (3, (15, 5), ['', '', '%', '.'], [(15, 12), (11, 8), (18, 10)], [False, False, True, False], 70, False, [False, False, False, True], 2475, 'East', (16, 5))
Element 16: (3, (16, 5), ['', '', '%', '.'], [(14, 12), (12, 8), (17, 10)], [False, False, True, False], 68, False, [False, False, False, True], 2504, 'East', (17, 5))
Element 17: (3, (17, 5), ['', '', '', ''], [(13, 12), (13, 8), (17, 11)], [False, False, False, False], 66, False, [False, False, False, False], 2533, 'East', (18, 5))
Element 18: (3, (18, 5), ['', '', '', '%'], [(13, 13), (13, 7), (17, 10)], [False, False, False, True], 64, False, [False, False, False, False], 2552, 'North', (18, 6))
Element 19: (3, (18, 6), ['', '', '%', '%'], [(12, 13), (14, 7), (16, 10)], [False, False, True, True], 62, False, [False, False, False, False], 2581, 'West', (17, 6))
Element 20: (3, (17, 6), ['%', '', '', ''], [(12, 12), (15, 7), (16, 9)], [True, False, False, False], 60, False, [False, False, False, False], 2610, 'North', (17, 7))
Element 21: (3, (17, 7), ['G', '', '', '%'], [(12, 13), (16, 7), (16, 8)], [False, False, False, True], 58, False, [False, False, False, False], 2629, 'North', (17, 8))
Element 22: (3, (17, 8), ['', 'G', '', '%'], [(11, 13), (17, 7), (15, 8)], [False, False, False, True], 56, False, [False, False, False, False], 2648, 'North', (17, 9))
Element 23: (3, (17, 9), ['', 'G', '', '%'], [(12, 13), (17, 8), (15, 9)], [False, False, False, True], 54, False, [False, False, False, False], 2657, 'North', (17, 10))
Element 24: (3, (17, 10), ['', 'G', '', ''], [(13, 13), (17, 9), (15, 10)], [False, False, False, False], 52, False, [False, False, False, False], 2666, 'East', (18, 10))
Element 25: (3, (18, 10), ['G', '%', '', '%'], [(13, 12), (17, 10), (15, 11)], [False, True, False, True], 50, False, [False, False, False, False], 2665, 'North', (18, 11))
Element 26: (3, (18, 11), ['', 'G', '%', '%'], [(12, 12), (18, 10), (15, 12)], [False, False, True, True], 48, False, [False, False, False, False], 2664, 'West', (17, 11))
Element 27: (3, (17, 11), ['%', '', '%', 'G'], [(13, 12), (18, 11), (15, 13)], [True, False, True, False], 46, False, [False, False, False, False], 2663, 'South', (17, 10))
Element 28: (3, (17, 10), ['', '', 'G', ''], [(14, 12), (17, 11), (16, 13)], [False, False, False, False], 44, False, [False, False, False, False], 2662, 'East', (18, 10))
Element 29: (3, (18, 10), ['', '%', 'G', '%'], [(15, 12), (18, 11), (17, 13)], [False, True, False, True], 42, False, [False, False, False, False], 2661, 'West', (17, 10))
Element 30: (3, (17, 10), ['', '', '', 'G'], [(15, 11), (18, 10), (18, 13)], [False, False, False, False], 40, False, [False, False, False, False], 2660, 'North', (17, 11))
Element 31: (3, (17, 11), ['%', 'G', '%', ''], [(15, 10), (17, 10), (17, 13)], [True, False, True, False], 38, False, [False, False, False, False], 2659, 'East', (18, 11))
Element 32: (3, (18, 11), ['G', '', '%', '%'], [(16, 10), (17, 11), (16, 13)], [False, False, True, True], 36, False, [False, False, False, False], 2658, 'South', (18, 10))
Element 33: (3, (18, 10), ['G', '%', 'G', '%'], [(17, 10), (18, 11), (15, 13)], [False, True, False, True], 34, False, [False, False, False, False], 2657, 'Stop', (18, 10))
Element 34: (3, (18, 10), ['', '%', '', '%'], [(17, 11), (18, 10), (15, 12)], [False, True, False, True], 32, False, [False, False, False, False], 2656, 'Stop', (18, 10))
Element 35: (3, (18, 10), ['G', '%', 'G', '%'], [(18, 11), (17, 10), (14, 12)], [False, True, False, True], 30, False, [False, False, False, False], 2655, 'Stop', (18, 10))
Element 36: (3, (18, 10), ['', '%', '', '%'], [(17, 11), (17, 9), (14, 11)], [False, True, False, True], 28, False, [False, False, False, False], 2654, 'West', (17, 10))
Element 37: (3, (17, 10), ['', '', '', ''], [(18, 11), (16, 9), (13, 11)], [False, False, False, False], 26, False, [False, False, False, False], 2653, 'South', (17, 9))
Element 38: (3, (17, 9), ['', '', '', '%'], [(17, 11), (16, 10), (13, 12)], [False, False, False, True], 24, False, [False, False, False, False], 2652, 'South', (17, 8))
Element 39: (3, (17, 8), ['', '', '', '%'], [(17, 10), (15, 10), (13, 13)], [False, False, False, True], 22, False, [False, False, False, False], 2651, 'Stop', (17, 8))
Element 40: (3, (17, 8), ['', '', '', '%'], [(16, 10), (15, 11), (12, 13)], [False, False, False, True], 20, False, [False, False, False, False], 2650, 'South', (17, 7))
Element 41: (3, (17, 7), ['', '', '', '%'], [(16, 9), (15, 12), (12, 12)], [False, False, False, True], 18, False, [False, False, False, False], 2649, 'South', (17, 6))
Element 42: (3, (17, 6), ['%', '', '', ''], [(17, 9), (15, 13), (12, 11)], [True, False, False, False], 16, False, [False, False, False, False], 2648, 'East', (18, 6))
Element 43: (3, (18, 6), ['', '', '%', '%'], [(17, 8), (16, 13), (11, 11)], [False, False, True, True], 14, False, [False, False, False, False], 2647, 'South', (18, 5))
Element 44: (3, (18, 5), ['', '', '', '%'], [(17, 7), (17, 13), (10, 11)], [False, False, False, True], 12, False, [False, False, False, False], 2646, 'South', (18, 4))
Element 45: (3, (18, 4), ['', '', '', '%'], [(17, 6), (18, 13), (9, 11)], [False, False, False, True], 10, False, [False, False, False, False], 2655, 'West', (17, 4))
Element 46: (3, (17, 4), ['', '', '', ''], [(18, 6), (17, 13), (9, 12)], [False, False, False, False], 8, False, [False, False, False, False], 2664, 'West', (16, 4))
Element 47: (3, (16, 4), ['', '', '', ''], [(18, 5), (16, 13), (9, 13)], [False, False, False, False], 6, False, [False, False, False, False], 2673, 'West', (15, 4))
Element 48: (3, (15, 4), ['', '', '', ''], [(18, 4), (15, 13), (8, 13)], [False, False, False, False], 4, False, [False, False, False, False], 2682, 'East', (16, 4))
Element 49: (3, (16, 4), ['', '', '', ''], [(18, 3), (15, 12), (8, 12)], [False, False, False, False], 2, False, [False, False, False, False], 2691, 'East', (17, 4))
Element 50: (3, (17, 4), ['', '', '', ''], [(18, 3), (15, 12), (8, 12)], [False, False, False, False], 0, False, [False, False, False, False], 2690, 'Stop', (17, 4))
Element 51: #0#
