Element 1: (3, (4, 11), ['.', '.', 'G', '.'], [(18, 2), (4, 3), (4, 12)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'East', (5, 11))
Element 2: (3, (5, 11), ['G', '.', '%', '%'], [(18, 3), (5, 3), (4, 11)], [False, False, True, True], 96, False, [False, True, False, False], 58, 'South', (5, 10))
Element 3: (3, (5, 10), ['G', '.', '', '.'], [(18, 4), (6, 3), (4, 10)], [False, False, False, False], 94, False, [False, True, False, True], 97, 'East', (6, 10))
Element 4: (3, (6, 10), ['', '.', '%', '%'], [(18, 5), (7, 3), (4, 9)], [False, False, True, True], 92, False, [False, True, False, False], 136, 'South', (6, 9))
Element 5: (3, (6, 9), ['G', '.', '', '.'], [(18, 6), (7, 2), (5, 9)], [False, False, False, False], 90, False, [False, True, False, True], 1165, 'East', (7, 9))
Element 6: (3, (7, 9), ['G', '.', '%', '%'], [(17, 6), (8, 2), (6, 9)], [False, False, True, True], 88, False, [False, True, False, False], 1194, 'South', (7, 8))
Element 7: (3, (7, 8), ['G', '.', '', '.'], [(17, 7), (9, 2), (6, 8)], [False, False, False, False], 86, False, [False, True, False, True], 1233, 'East', (8, 8))
Element 8: (3, (8, 8), ['G', '.', '%', '.'], [(17, 8), (10, 2), (7, 8)], [False, False, True, False], 84, False, [False, True, False, True], 1262, 'East', (9, 8))
Element 9: (3, (9, 8), ['', '.', '%', 'F'], [(17, 9), (11, 2), (7, 7)], [False, False, True, False], 82, False, [False, True, False, False], 1301, 'East', (10, 8))
Element 10: (3, (10, 8), ['', '.', '%', '.'], [(17, 10), (12, 2), (8, 7)], [False, False, True, False], 80, False, [False, True, False, True], 2330, 'East', (11, 8))
Element 11: (3, (11, 8), ['', '%', '.', '.'], [(18, 10), (13, 2), (9, 7)], [False, True, False, False], 78, False, [False, False, True, True], 2369, 'East', (12, 8))
Element 12: (3, (12, 8), ['', '.', '.', '.'], [(18, 11), (13, 3), (10, 7)], [False, False, False, False], 76, False, [False, True, True, True], 2408, 'East', (13, 8))
Element 13: (3, (13, 8), ['', '.', '%', '%'], [(17, 11), (14, 3), (10, 6)], [False, False, True, True], 74, False, [False, True, False, False], 2447, 'South', (13, 7))
Element 14: (3, (13, 7), ['.', '%', '', '.'], [(18, 11), (15, 3), (11, 6)], [False, True, False, False], 72, False, [True, False, False, True], 2476, 'East', (14, 7))
Element 15: (3, (14, 7), ['', '%', '%', '.'], [(18, 10), (16, 3), (12, 6)], [False, True, True, False], 70, False, [False, False, False, True], 2505, 'East', (15, 7))
Element 16: (3, (15, 7), ['', '%', '.', '.'], [(17, 10), (17, 3), (12, 7)], [False, True, False, False], 68, False, [False, False, True, True], 2534, 'East', (16, 7))
Element 17: (3, (16, 7), ['', '%', '.', ''], [(17, 11), (17, 4), (13, 7)], [False, True, False, False], 66, False, [False, False, True, False], 2553, 'North', (16, 8))
Element 18: (3, (16, 8), ['.', '', '.', ''], [(17, 10), (17, 5), (14, 7)], [False, False, False, False], 64, False, [True, False, True, False], 2572, 'North', (16, 9))
Element 19: (3, (16, 9), ['.', '', 'G', ''], [(16, 10), (16, 5), (15, 7)], [False, False, False, False], 62, False, [True, False, False, False], 2601, 'West', (15, 9))
Element 20: (3, (15, 9), ['.', 'G', 'G', ''], [(15, 10), (16, 4), (15, 8)], [False, False, False, False], 60, False, [True, False, False, False], 2640, 'West', (14, 9))
