Element 1: (3, (8, 2), ['F', '%', '.', '.'], [(16, 9), (4, 9), (6, 10)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (7, 2))
Element 2: (3, (7, 2), ['%', '%', '.', ''], [(17, 9), (5, 9), (6, 9)], [True, True, False, False], 96, False, [False, False, True, False], 1058, 'North', (7, 3))
Element 3: (3, (7, 3), ['.', '', '.', '.'], [(17, 10), (5, 10), (7, 9)], [False, False, False, False], 94, False, [True, False, True, True], 1087, 'East', (8, 3))
Element 4: (3, (8, 3), ['', '', '.', '.'], [(17, 11), (5, 11), (7, 8)], [False, False, False, False], 92, False, [False, False, True, True], 1126, 'East', (9, 3))
Element 5: (3, (9, 3), ['', '.', '.', '.'], [(18, 11), (4, 11), (8, 8)], [False, False, False, False], 90, False, [False, True, True, True], 1165, 'East', (10, 3))
Element 6: (3, (10, 3), ['', '.', '.', '.'], [(18, 10), (4, 12), (9, 8)], [False, False, False, False], 88, False, [False, True, True, True], 1204, 'East', (11, 3))
Element 7: (3, (11, 3), ['', '.', '.', '.'], [(18, 11), (3, 12), (10, 8)], [False, False, False, False], 86, False, [False, True, True, True], 2223, 'East', (12, 3))
Element 8: (3, (12, 3), ['', '.', '%', '.'], [(17, 11), (3, 13), (11, 8)], [False, False, True, False], 84, False, [False, True, False, True], 2252, 'East', (13, 3))
Element 9: (3, (13, 3), ['', '.', '.', '.'], [(17, 10), (2, 13), (12, 8)], [False, False, False, False], 82, False, [False, True, True, True], 2281, 'East', (14, 3))
Element 10: (3, (14, 3), ['', '%', '.', '.'], [(18, 10), (2, 12), (13, 8)], [False, True, False, False], 80, False, [False, False, True, True], 2310, 'East', (15, 3))
Element 11: (3, (15, 3), ['', '%', '.', '.'], [(17, 10), (2, 11), (13, 7)], [False, True, False, False], 78, False, [False, False, True, True], 2339, 'East', (16, 3))
Element 12: (3, (16, 3), ['', '%', '.', '.'], [(16, 10), (1, 11), (14, 7)], [False, True, False, False], 76, False, [False, False, True, True], 2378, 'East', (17, 3))
Element 13: (3, (17, 3), ['', '.', '.', '.'], [(15, 10), (1, 12), (15, 7)], [False, False, False, False], 74, False, [False, True, True, True], 2417, 'East', (18, 3))
Element 14: (3, (18, 3), ['', '.', '.', '%'], [(15, 11), (1, 13), (16, 7)], [False, False, False, True], 72, False, [False, True, True, False], 2456, 'North', (18, 4))
Element 15: (3, (18, 4), ['.', '', '.', '%'], [(15, 12), (1, 12), (17, 7)], [False, False, False, True], 70, False, [True, False, True, False], 2485, 'North', (18, 5))
Element 16: (3, (18, 5), ['.', '', '.', '%'], [(15, 13), (1, 11), (17, 8)], [False, False, False, True], 68, False, [True, False, True, False], 2514, 'West', (17, 5))
Element 17: (3, (17, 5), ['.', '.', '.', ''], [(16, 13), (2, 11), (16, 8)], [False, False, False, False], 66, False, [True, True, True, False], 2543, 'North', (17, 6))
Element 18: (3, (17, 6), ['%', '', '', '.'], [(17, 13), (3, 11), (15, 8)], [True, False, False, False], 64, False, [False, False, False, True], 2582, 'East', (18, 6))
Element 19: (3, (18, 6), ['', '', '%', '%'], [(18, 13), (2, 11), (15, 9)], [False, False, True, True], 62, False, [False, False, False, False], 2601, 'West', (17, 6))
Element 20: (3, (17, 6), ['%', '', '', ''], [(17, 13), (2, 12), (14, 9)], [True, False, False, False], 60, False, [False, False, False, False], 2610, 'North', (17, 7))
Element 21: (3, (17, 7), ['', '', '', '%'], [(16, 13), (1, 12), (15, 9)], [False, False, False, True], 58, False, [False, False, False, False], 2609, 'North', (17, 8))
Element 22: (3, (17, 8), ['', '', '', '%'], [(15, 13), (2, 12), (16, 9)], [False, False, False, True], 56, False, [False, False, False, False], 2608, 'North', (17, 9))
Element 23: (3, (17, 9), ['', '', '', '%'], [(15, 12), (2, 13), (16, 10)], [False, False, False, True], 54, False, [False, False, False, False], 2607, 'North', (17, 10))
Element 24: (3, (17, 10), ['', '', '', ''], [(14, 12), (1, 13), (15, 10)], [False, False, False, False], 52, False, [False, False, False, False], 2616, 'East', (18, 10))
Element 25: (3, (18, 10), ['', '%', '', '%'], [(14, 11), (2, 13), (15, 11)], [False, True, False, True], 50, False, [False, False, False, False], 2625, 'North', (18, 11))
Element 26: (3, (18, 11), ['', '', '%', '%'], [(13, 11), (3, 13), (15, 12)], [False, False, True, True], 48, False, [False, False, False, False], 2634, 'West', (17, 11))
Element 27: (3, (17, 11), ['%', '', '%', ''], [(13, 12), (3, 12), (15, 13)], [True, False, True, False], 46, False, [False, False, False, False], 2643, 'East', (18, 11))
Element 28: (3, (18, 11), ['', '', '%', '%'], [(12, 12), (3, 11), (16, 13)], [False, False, True, True], 44, False, [False, False, False, False], 2652, 'South', (18, 10))
Element 29: (3, (18, 10), ['', '%', '', '%'], [(12, 13), (3, 12), (17, 13)], [False, True, False, True], 42, False, [False, False, False, False], 2661, 'West', (17, 10))
Element 30: (3, (17, 10), ['', '', '', ''], [(13, 13), (2, 12), (18, 13)], [False, False, False, False], 40, False, [False, False, False, False], 2670, 'North', (17, 11))
Element 31: (3, (17, 11), ['%', '', '%', ''], [(12, 13), (3, 12), (17, 13)], [True, False, True, False], 38, False, [False, False, False, False], 2669, 'South', (17, 10))
Element 32: (3, (17, 10), ['', '', '', ''], [(11, 13), (4, 12), (16, 13)], [False, False, False, False], 36, False, [False, False, False, False], 2678, 'West', (16, 10))
Element 33: (3, (16, 10), ['', '', '%', ''], [(12, 13), (4, 11), (15, 13)], [False, False, True, False], 34, False, [False, False, False, False], 2677, 'South', (16, 9))
Element 34: (3, (16, 9), ['', '', '', ''], [(12, 12), (4, 10), (15, 12)], [False, False, False, False], 32, False, [False, False, False, False], 2686, 'South', (16, 8))
Element 35: (3, (16, 8), ['', '', '', ''], [(12, 11), (4, 11), (14, 12)], [False, False, False, False], 30, False, [False, False, False, False], 2695, 'South', (16, 7))
Element 36: (3, (16, 7), ['', '%', '', ''], [(11, 11), (3, 11), (14, 11)], [False, True, False, False], 28, False, [False, False, False, False], 2704, 'West', (15, 7))
Element 37: (3, (15, 7), ['', '%', '', ''], [(10, 11), (4, 11), (13, 11)], [False, True, False, False], 26, False, [False, False, False, False], 2713, 'North', (15, 8))
Element 38: (3, (15, 8), ['%', '', '', ''], [(10, 12), (5, 11), (13, 12)], [True, False, False, False], 24, False, [False, False, False, False], 2722, 'North', (15, 9))
Element 39: (3, (15, 9), ['', '', '', ''], [(9, 12), (5, 10), (13, 13)], [False, False, False, False], 22, False, [False, False, False, False], 2731, 'North', (15, 10))
Element 40: (3, (15, 10), ['%', '', '', ''], [(9, 13), (4, 10), (12, 13)], [True, False, False, False], 20, False, [False, False, False, False], 2740, 'North', (15, 11))
Element 41: (3, (15, 11), ['', '', '', '%'], [(8, 13), (5, 10), (12, 12)], [False, False, False, True], 18, False, [False, False, False, False], 2749, 'North', (15, 12))
Element 42: (3, (15, 12), ['', '', '', '%'], [(8, 12), (6, 10), (12, 11)], [False, False, False, True], 16, False, [False, False, False, False], 2758, 'North', (15, 13))
Element 43: (3, (15, 13), ['%', '', '%', ''], [(8, 11), (6, 9), (11, 11)], [True, False, True, False], 14, False, [False, False, False, False], 2767, 'East', (16, 13))
Element 44: (3, (16, 13), ['', '%', '%', ''], [(9, 11), (6, 8), (10, 11)], [False, True, True, False], 12, False, [False, False, False, False], 2786, 'East', (17, 13))
Element 45: (3, (17, 13), ['', '%', '%', ''], [(9, 10), (7, 8), (10, 12)], [False, True, True, False], 10, False, [False, False, False, False], 2795, 'East', (18, 13))
Element 46: (3, (18, 13), ['', '%', '%', '%'], [(8, 10), (7, 7), (9, 12)], [False, True, True, True], 8, False, [False, False, False, False], 2814, 'West', (17, 13))
Element 47: (3, (17, 13), ['', '%', '%', ''], [(9, 10), (8, 7), (9, 13)], [False, True, True, False], 6, False, [False, False, False, False], 2823, 'West', (16, 13))
Element 48: (3, (16, 13), ['', '%', '%', ''], [(9, 11), (9, 7), (8, 13)], [False, True, True, False], 4, False, [False, False, False, False], 2832, 'West', (15, 13))
Element 49: (3, (15, 13), ['%', '', '%', ''], [(8, 11), (10, 7), (7, 13)], [True, False, True, False], 2, False, [False, False, False, False], 2851, 'South', (15, 12))
Element 50: (3, (15, 12), ['', '', '', '%'], [(8, 11), (10, 7), (7, 13)], [False, False, False, True], 0, False, [False, False, False, False], 2850, 'Stop', (15, 12))
Element 51: #0#
