Element 1: (3, (12, 2), ['.', 'G', '.', '.'], [(10, 5), (7, 8), (12, 1)], [False, False, False, False], 98, False, [True, False, True, True], 29, 'East', (13, 2))
Element 2: (3, (13, 2), ['G', '%', '.', '%'], [(11, 5), (8, 8), (12, 2)], [False, True, False, True], 96, False, [False, False, True, False], 58, 'North', (13, 3))
Element 3: (3, (13, 3), ['G', '', '.', '.'], [(11, 6), (9, 8), (12, 3)], [False, False, False, False], 94, False, [False, False, True, True], 97, 'East', (14, 3))
Element 4: (3, (14, 3), ['', '%', '.', '.'], [(12, 6), (10, 8), (11, 3)], [False, True, False, False], 92, False, [False, False, True, True], 1126, 'East', (15, 3))
Element 5: (3, (15, 3), ['', '%', '.', '.'], [(12, 7), (11, 8), (11, 4)], [False, True, False, False], 90, False, [False, False, True, True], 1165, 'East', (16, 3))
Element 6: (3, (16, 3), ['', '%', '.', '.'], [(13, 7), (12, 8), (10, 4)], [False, True, False, False], 88, False, [False, False, True, True], 1204, 'East', (17, 3))
Element 7: (3, (17, 3), ['', '.', '.', '.'], [(14, 7), (13, 8), (10, 3)], [False, False, False, False], 86, False, [False, True, True, True], 1243, 'East', (18, 3))
Element 8: (3, (18, 3), ['', '.', '.', '%'], [(15, 7), (13, 7), (10, 2)], [False, False, False, True], 84, False, [False, True, True, False], 1272, 'North', (18, 4))
Element 9: (3, (18, 4), ['.', '', '.', '%'], [(16, 7), (14, 7), (11, 2)], [False, False, False, True], 82, False, [True, False, True, False], 1301, 'North', (18, 5))
Element 10: (3, (18, 5), ['.', '', '.', '%'], [(17, 7), (15, 7), (10, 2)], [False, False, False, True], 80, False, [True, False, True, False], 1320, 'North', (18, 6))
Element 11: (3, (18, 6), ['.', '', '%', '%'], [(17, 8), (15, 8), (9, 2)], [False, False, True, True], 78, False, [True, False, False, False], 1359, 'West', (17, 6))
Element 12: (3, (17, 6), ['%', '.', '', ''], [(17, 9), (16, 8), (9, 3)], [True, False, False, False], 76, False, [False, True, False, False], 1398, 'South', (17, 5))
Element 13: (3, (17, 5), ['.', '.', '', ''], [(17, 10), (16, 9), (9, 4)], [False, False, False, False], 74, False, [True, True, False, False], 1437, 'South', (17, 4))
Element 14: (3, (17, 4), ['.', '', '', ''], [(18, 10), (16, 10), (8, 4)], [False, False, False, False], 72, False, [True, False, False, False], 1476, 'West', (16, 4))
Element 15: (3, (16, 4), ['.', '', '.', ''], [(18, 11), (15, 10), (8, 3)], [False, False, False, False], 70, False, [True, False, True, False], 1515, 'North', (16, 5))
Element 16: (3, (16, 5), ['.', '', '%', ''], [(17, 11), (15, 11), (8, 2)], [False, False, True, False], 68, False, [True, False, False, False], 1554, 'West', (15, 5))
Element 17: (3, (15, 5), ['.', '.', '%', ''], [(18, 11), (15, 12), (7, 2)], [False, False, True, False], 66, False, [True, True, False, False], 2573, 'South', (15, 4))
Element 18: (3, (15, 4), ['.', '', '', ''], [(18, 10), (15, 13), (7, 3)], [False, False, False, False], 64, False, [True, False, False, False], 2602, 'West', (14, 4))
Element 19: (3, (14, 4), ['.', '', '.', ''], [(17, 10), (16, 13), (7, 4)], [False, False, False, False], 62, False, [True, False, True, False], 2631, 'North', (14, 5))
Element 20: (3, (14, 5), ['.', '', '%', ''], [(17, 11), (17, 13), (7, 5)], [False, False, True, False], 60, False, [True, False, False, False], 2660, 'West', (13, 5))
Element 21: (3, (13, 5), ['%', '.', '%', ''], [(17, 10), (18, 13), (7, 6)], [True, False, True, False], 58, False, [False, True, False, False], 2689, 'South', (13, 4))
Element 22: (3, (13, 4), ['%', '', '', ''], [(16, 10), (17, 13), (8, 6)], [True, False, False, False], 56, False, [False, False, False, False], 2708, 'North', (13, 5))
Element 23: (3, (13, 5), ['%', '', '%', ''], [(16, 9), (16, 13), (9, 6)], [True, False, True, False], 54, False, [False, False, False, False], 2717, 'East', (14, 5))
Element 24: (3, (14, 5), ['', '', '%', ''], [(15, 9), (15, 13), (10, 6)], [False, False, True, False], 52, False, [False, False, False, False], 2736, 'South', (14, 4))
Element 25: (3, (14, 4), ['', '', '', ''], [(14, 9), (15, 12), (10, 7)], [False, False, False, False], 50, False, [False, False, False, False], 2755, 'West', (13, 4))
Element 26: (3, (13, 4), ['%', '', '', ''], [(15, 9), (14, 12), (9, 7)], [True, False, False, False], 48, False, [False, False, False, False], 2774, 'East', (14, 4))
Element 27: (3, (14, 4), ['', '', '', ''], [(15, 10), (14, 11), (8, 7)], [False, False, False, False], 46, False, [False, False, False, False], 2793, 'East', (15, 4))
Element 28: (3, (15, 4), ['', '', '', ''], [(15, 11), (13, 11), (7, 7)], [False, False, False, False], 44, False, [False, False, False, False], 2812, 'North', (15, 5))
Element 29: (3, (15, 5), ['', '', '%', ''], [(15, 12), (13, 12), (7, 8)], [False, False, True, False], 42, False, [False, False, False, False], 2821, 'West', (14, 5))
Element 30: (3, (14, 5), ['', '', '%', ''], [(15, 13), (13, 13), (7, 9)], [False, False, True, False], 40, False, [False, False, False, False], 2840, 'East', (15, 5))
Element 31: (3, (15, 5), ['', '', '%', ''], [(16, 13), (12, 13), (6, 9)], [False, False, True, False], 38, False, [False, False, False, False], 2859, 'East', (16, 5))
Element 32: (3, (16, 5), ['', '', '%', ''], [(17, 13), (12, 12), (6, 10)], [False, False, True, False], 36, False, [False, False, False, False], 2878, 'South', (16, 4))
Element 33: (3, (16, 4), ['', '', '', ''], [(18, 13), (12, 11), (5, 10)], [False, False, False, False], 34, False, [False, False, False, False], 2897, 'West', (15, 4))
Element 34: (3, (15, 4), ['', '', '', ''], [(17, 13), (11, 11), (5, 11)], [False, False, False, False], 32, False, [False, False, False, False], 2916, 'East', (16, 4))
Element 35: (3, (16, 4), ['', '', '', ''], [(16, 13), (10, 11), (4, 11)], [False, False, False, False], 30, False, [False, False, False, False], 2935, 'East', (17, 4))
Element 36: (3, (17, 4), ['', '', '', ''], [(15, 13), (10, 12), (4, 12)], [False, False, False, False], 28, False, [False, False, False, False], 2954, 'North', (17, 5))
Element 37: (3, (17, 5), ['', '', '', ''], [(15, 12), (9, 12), (3, 12)], [False, False, False, False], 26, False, [False, False, False, False], 2973, 'West', (16, 5))
Element 38: (3, (16, 5), ['', '', '%', ''], [(14, 12), (9, 13), (3, 13)], [False, False, True, False], 24, False, [False, False, False, False], 2992, 'East', (17, 5))
Element 39: (3, (17, 5), ['', '', '', ''], [(14, 11), (8, 13), (2, 13)], [False, False, False, False], 22, False, [False, False, False, False], 3011, 'North', (17, 6))
Element 40: (3, (17, 6), ['%', '', '', ''], [(13, 11), (8, 12), (2, 12)], [True, False, False, False], 20, False, [False, False, False, False], 3030, 'North', (17, 7))
Element 41: (3, (17, 7), ['', '', '', '%'], [(13, 12), (8, 11), (2, 11)], [False, False, False, True], 18, False, [False, False, False, False], 3049, 'North', (17, 8))
Element 42: (3, (17, 8), ['', '', '', '%'], [(13, 13), (9, 11), (3, 11)], [False, False, False, True], 16, False, [False, False, False, False], 3068, 'North', (17, 9))
Element 43: (3, (17, 9), ['', '', '', '%'], [(12, 13), (9, 10), (2, 11)], [False, False, False, True], 14, False, [False, False, False, False], 3077, 'North', (17, 10))
Element 44: (3, (17, 10), ['', '', '', ''], [(11, 13), (8, 10), (1, 11)], [False, False, False, False], 12, False, [False, False, False, False], 3106, 'East', (18, 10))
Element 45: (3, (18, 10), ['', '%', '', '%'], [(12, 13), (9, 10), (1, 12)], [False, True, False, True], 10, False, [False, False, False, False], 3115, 'North', (18, 11))
Element 46: (3, (18, 11), ['', '', '%', '%'], [(12, 12), (9, 11), (1, 13)], [False, False, True, True], 8, False, [False, False, False, False], 3124, 'West', (17, 11))
Element 47: (3, (17, 11), ['%', '', '%', ''], [(12, 11), (8, 11), (1, 12)], [True, False, True, False], 6, False, [False, False, False, False], 3123, 'East', (18, 11))
Element 48: (3, (18, 11), ['', '', '%', '%'], [(11, 11), (8, 10), (1, 11)], [False, False, True, True], 4, False, [False, False, False, False], 3122, 'South', (18, 10))
Element 49: (3, (18, 10), ['', '%', '', '%'], [(10, 11), (8, 11), (2, 11)], [False, True, False, True], 2, False, [False, False, False, False], 3121, 'West', (17, 10))
Element 50: (3, (17, 10), ['', '', '', ''], [(10, 11), (8, 11), (2, 11)], [False, False, False, False], 0, False, [False, False, False, False], 3120, 'Stop', (17, 10))
Element 51: #0#
