Element 1: (3, (10, 6), ['.', '.', '.', '.'], [(18, 3), (4, 5), (6, 5)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (11, 6))
Element 2: (3, (11, 6), ['', '.', '%', '.'], [(18, 4), (4, 6), (7, 5)], [False, False, True, False], 96, False, [False, True, False, True], 68, 'East', (12, 6))
Element 3: (3, (12, 6), ['', '%', '.', '%'], [(18, 5), (5, 6), (7, 6)], [False, True, False, True], 94, False, [False, False, True, False], 107, 'North', (12, 7))
Element 4: (3, (12, 7), ['%', '', '.', '.'], [(18, 6), (5, 7), (8, 6)], [True, False, False, False], 92, False, [False, False, True, True], 146, 'East', (13, 7))
Element 5: (3, (13, 7), ['', '%', '.', '.'], [(17, 6), (4, 7), (9, 6)], [False, True, False, False], 90, False, [False, False, True, True], 185, 'East', (14, 7))
Element 6: (3, (14, 7), ['', '%', '%', '.'], [(17, 7), (4, 8), (9, 7)], [False, True, True, False], 88, False, [False, False, False, True], 224, 'East', (15, 7))
Element 7: (3, (15, 7), ['', '%', '.', '.'], [(17, 8), (4, 9), (10, 7)], [False, True, False, False], 86, False, [False, False, True, True], 263, 'East', (16, 7))
Element 8: (3, (16, 7), ['', '%', '.', ''], [(17, 9), (5, 9), (10, 8)], [False, True, False, False], 84, False, [False, False, True, False], 1292, 'North', (16, 8))
Element 9: (3, (16, 8), ['.', '', '.', ''], [(17, 10), (6, 9), (11, 8)], [False, False, False, False], 82, False, [True, False, True, False], 1331, 'North', (16, 9))
Element 10: (3, (16, 9), ['.', '', '.', ''], [(18, 10), (7, 9), (12, 8)], [False, False, False, False], 80, False, [True, False, True, False], 1370, 'North', (16, 10))
Element 11: (3, (16, 10), ['.', '', '%', ''], [(18, 11), (7, 8), (13, 8)], [False, False, True, False], 78, False, [True, False, False, False], 1409, 'West', (15, 10))
Element 12: (3, (15, 10), ['%', '.', '.', ''], [(17, 11), (8, 8), (13, 7)], [True, False, False, False], 76, False, [False, True, True, False], 1438, 'North', (15, 11))
Element 13: (3, (15, 11), ['.', '', '.', '%'], [(18, 11), (9, 8), (14, 7)], [False, False, False, True], 74, False, [True, False, True, False], 1457, 'North', (15, 12))
Element 14: (3, (15, 12), ['.', '', '.', '%'], [(18, 10), (10, 8), (15, 7)], [False, False, False, True], 72, False, [True, False, True, False], 1466, 'North', (15, 13))
Element 15: (3, (15, 13), ['%', '', '%', '.'], [(17, 10), (11, 8), (15, 8)], [True, False, True, False], 70, False, [False, False, False, True], 1485, 'East', (16, 13))
Element 16: (3, (16, 13), ['', '%', '%', '.'], [(17, 11), (11, 9), (15, 9)], [False, True, True, False], 68, False, [False, False, False, True], 1514, 'East', (17, 13))
Element 17: (3, (17, 13), ['', '%', '%', '.'], [(17, 10), (12, 9), (14, 9)], [False, True, True, False], 66, False, [False, False, False, True], 1543, 'East', (18, 13))
Element 18: (3, (18, 13), ['', '%', '%', '%'], [(16, 10), (12, 8), (15, 9)], [False, True, True, True], 64, False, [False, False, False, False], 1552, 'West', (17, 13))
Element 19: (3, (17, 13), ['', '%', '%', ''], [(16, 9), (13, 8), (14, 9)], [False, True, True, False], 62, False, [False, False, False, False], 1551, 'West', (16, 13))
