Element 1: (3, (4, 3), ['.', '.', '.', '.'], [(12, 13), (3, 6), (3, 12)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (5, 3))
Element 2: (3, (5, 3), ['', '%', '%', '.'], [(13, 13), (4, 6), (4, 12)], [False, True, True, False], 96, False, [False, False, False, True], 68, 'East', (6, 3))
Element 3: (3, (6, 3), ['', '%', '.', '.'], [(13, 12), (5, 6), (4, 11)], [False, True, False, False], 94, False, [False, False, True, True], 107, 'East', (7, 3))
Element 4: (3, (7, 3), ['', 'F', '.', '.'], [(14, 12), (5, 7), (5, 11)], [False, False, False, False], 92, False, [False, False, True, True], 146, 'South', (7, 2))
Element 5: (3, (7, 2), ['%', '%', '', '.'], [(15, 12), (4, 7), (5, 10)], [True, True, False, False], 90, False, [False, False, False, True], 1175, 'East', (8, 2))
Element 6: (3, (8, 2), ['', '%', '.', '.'], [(15, 13), (4, 8), (6, 10)], [False, True, False, False], 88, False, [False, False, True, True], 1214, 'East', (9, 2))
Element 7: (3, (9, 2), ['', '%', '.', '.'], [(16, 13), (4, 9), (6, 9)], [False, True, False, False], 86, False, [False, False, True, True], 1253, 'East', (10, 2))
Element 8: (3, (10, 2), ['', '%', '.', '.'], [(17, 13), (5, 9), (7, 9)], [False, True, False, False], 84, False, [False, False, True, True], 1292, 'East', (11, 2))
Element 9: (3, (11, 2), ['', '.', '.', '.'], [(18, 13), (6, 9), (7, 8)], [False, False, False, False], 82, False, [False, True, True, True], 1321, 'East', (12, 2))
Element 10: (3, (12, 2), ['', '.', '.', '.'], [(17, 13), (6, 8), (8, 8)], [False, False, False, False], 80, False, [False, True, True, True], 1350, 'East', (13, 2))
Element 11: (3, (13, 2), ['', '%', '.', '%'], [(16, 13), (7, 8), (9, 8)], [False, True, False, True], 78, False, [False, False, True, False], 1369, 'North', (13, 3))
Element 12: (3, (13, 3), ['.', '', '.', '.'], [(15, 13), (7, 7), (10, 8)], [False, False, False, False], 76, False, [True, False, True, True], 2388, 'East', (14, 3))
Element 13: (3, (14, 3), ['', '%', '.', '.'], [(15, 12), (8, 7), (11, 8)], [False, True, False, False], 74, False, [False, False, True, True], 2417, 'East', (15, 3))
Element 14: (3, (15, 3), ['', '%', '.', '.'], [(15, 11), (9, 7), (12, 8)], [False, True, False, False], 72, False, [False, False, True, True], 2456, 'East', (16, 3))
Element 15: (3, (16, 3), ['', '%', '.', '.'], [(15, 10), (10, 7), (13, 8)], [False, True, False, False], 70, False, [False, False, True, True], 2495, 'East', (17, 3))
Element 16: (3, (17, 3), ['', '.', '.', '.'], [(16, 10), (10, 6), (13, 7)], [False, False, False, False], 68, False, [False, True, True, True], 2534, 'East', (18, 3))
Element 17: (3, (18, 3), ['', '.', '.', '%'], [(17, 10), (11, 6), (14, 7)], [False, False, False, True], 66, False, [False, True, True, False], 2573, 'North', (18, 4))
Element 18: (3, (18, 4), ['.', '', '.', '%'], [(18, 10), (12, 6), (15, 7)], [False, False, False, True], 64, False, [True, False, True, False], 2612, 'North', (18, 5))
Element 19: (3, (18, 5), ['.', '', '.', '%'], [(18, 11), (12, 7), (16, 7)], [False, False, False, True], 62, False, [True, False, True, False], 2651, 'North', (18, 6))
Element 20: (3, (18, 6), ['.', '', '%', '%'], [(17, 11), (13, 7), (17, 7)], [False, False, True, True], 60, False, [True, False, False, False], 2680, 'West', (17, 6))
Element 21: (3, (17, 6), ['%', '.', '', ''], [(18, 11), (14, 7), (17, 8)], [True, False, False, False], 58, False, [False, True, False, False], 2699, 'South', (17, 5))
Element 22: (3, (17, 5), ['.', '.', '', ''], [(18, 10), (15, 7), (17, 9)], [False, False, False, False], 56, False, [True, True, False, False], 2718, 'South', (17, 4))
Element 23: (3, (17, 4), ['.', '', '', ''], [(17, 10), (15, 8), (16, 9)], [False, False, False, False], 54, False, [True, False, False, False], 2747, 'West', (16, 4))
Element 24: (3, (16, 4), ['.', '', '.', ''], [(17, 11), (16, 8), (15, 9)], [False, False, False, False], 52, False, [True, False, True, False], 2776, 'North', (16, 5))
Element 25: (3, (16, 5), ['.', '', '%', ''], [(17, 10), (17, 8), (14, 9)], [False, False, True, False], 50, False, [True, False, False, False], 2795, 'West', (15, 5))
Element 26: (3, (15, 5), ['.', '.', '%', ''], [(17, 9), (17, 7), (15, 9)], [False, False, True, False], 48, False, [True, True, False, False], 2804, 'South', (15, 4))
Element 27: (3, (15, 4), ['.', '', '', ''], [(17, 8), (17, 6), (15, 10)], [False, False, False, False], 46, False, [True, False, False, False], 2813, 'West', (14, 4))
Element 28: (3, (14, 4), ['.', '', '.', ''], [(17, 7), (18, 6), (16, 10)], [False, False, False, False], 44, False, [True, False, True, False], 2822, 'North', (14, 5))
Element 29: (3, (14, 5), ['.', '', '%', ''], [(17, 6), (18, 5), (17, 10)], [False, False, True, False], 42, False, [True, False, False, False], 2831, 'West', (13, 5))
Element 30: (3, (13, 5), ['%', '.', '%', ''], [(18, 6), (18, 4), (18, 10)], [True, False, True, False], 40, False, [False, True, False, False], 2840, 'South', (13, 4))
Element 31: (3, (13, 4), ['%', '', '', ''], [(18, 5), (18, 3), (18, 11)], [True, False, False, False], 38, False, [False, False, False, False], 2849, 'North', (13, 5))
Element 32: (3, (13, 5), ['%', '', '%', ''], [(18, 4), (18, 2), (17, 11)], [True, False, True, False], 36, False, [False, False, False, False], 2858, 'East', (14, 5))
Element 33: (3, (14, 5), ['', '', '%', ''], [(18, 3), (18, 1), (18, 11)], [False, False, True, False], 34, False, [False, False, False, False], 2867, 'South', (14, 4))
Element 34: (3, (14, 4), ['', '', '', ''], [(18, 2), (17, 1), (18, 10)], [False, False, False, False], 32, False, [False, False, False, False], 2876, 'West', (13, 4))
Element 35: #1#
