Element 1: (1, (6, 4), ['%', '.', '.', '.'], [(17, 13), (6, 12), (10, 3)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (7, 4))
Element 2: (1, (7, 4), ['', '.', '.', '.'], [(16, 13), (7, 12), (11, 3)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (8, 4))
Element 3: (1, (8, 4), ['', '.', '%', '.'], [(15, 13), (8, 12), (12, 3)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (9, 4))
Element 4: (1, (9, 4), ['', '.', '.', '.'], [(15, 12), (9, 12), (13, 3)], [False, False, False, False], 92, False, [False, True, True, True], 126, 'East', (10, 4))
Element 5: (1, (10, 4), ['', '', '.', '.'], [(15, 11), (10, 12), (14, 3)], [False, False, False, False], 90, False, [False, False, True, True], 165, 'East', (11, 4))
Element 6: (1, (11, 4), ['', '', '.', '%'], [(15, 10), (10, 11), (15, 3)], [False, False, False, True], 88, False, [False, False, True, False], 204, 'North', (11, 5))
Element 7: (1, (11, 5), ['.', '', '.', '%'], [(16, 10), (11, 11), (16, 3)], [False, False, False, True], 86, False, [True, False, True, False], 243, 'North', (11, 6))
Element 8: (1, (11, 6), ['.', '', '%', '.'], [(17, 10), (12, 11), (17, 3)], [False, False, True, False], 84, False, [True, False, False, True], 282, 'East', (12, 6))
Element 9: (1, (12, 6), ['', '%', '.', '%'], [(18, 10), (13, 11), (18, 3)], [False, True, False, True], 82, False, [False, False, True, False], 321, 'North', (12, 7))
Element 10: (1, (12, 7), ['%', '', '.', '.'], [(18, 11), (14, 11), (18, 4)], [True, False, False, False], 80, False, [False, False, True, True], 360, 'East', (13, 7))
Element 11: (1, (13, 7), ['', '%', '.', '.'], [(17, 11), (14, 12), (18, 5)], [False, True, False, False], 78, False, [False, False, True, True], 399, 'East', (14, 7))
Element 12: (1, (14, 7), ['', '%', '%', '.'], [(18, 11), (13, 12), (18, 6)], [False, True, True, False], 76, False, [False, False, False, True], 428, 'East', (15, 7))
Element 13: (1, (15, 7), ['', '%', '.', '.'], [(18, 10), (13, 13), (17, 6)], [False, True, False, False], 74, False, [False, False, True, True], 457, 'East', (16, 7))
Element 14: (1, (16, 7), ['', '%', '.', 'G'], [(17, 10), (12, 13), (17, 7)], [False, True, False, False], 72, False, [False, False, True, False], 486, 'North', (16, 8))
Element 15: (1, (16, 8), ['.', '', '.', 'G'], [(17, 11), (12, 12), (17, 8)], [False, False, False, False], 70, False, [True, False, True, False], 515, 'North', (16, 9))
Element 16: (1, (16, 9), ['.', '', '', 'G'], [(17, 10), (12, 13), (17, 9)], [False, False, False, False], 68, False, [True, False, False, False], 534, 'West', (15, 9))
Element 17: (1, (15, 9), ['.', '.', '', 'G'], [(17, 9), (11, 13), (16, 9)], [False, False, False, False], 66, False, [True, True, False, False], 553, 'South', (15, 8))
Element 18: (1, (15, 8), ['%', '', '', ''], [(17, 8), (12, 13), (16, 10)], [True, False, False, False], 64, False, [False, False, False, False], 562, 'North', (15, 9))
Element 19: (1, (15, 9), ['.', '', '', ''], [(17, 7), (13, 13), (17, 10)], [False, False, False, False], 62, False, [True, False, False, False], 561, 'West', (14, 9))
Element 20: (1, (14, 9), ['%', '%', '%', ''], [(17, 6), (13, 12), (18, 10)], [True, True, True, False], 60, False, [False, False, False, False], 570, 'East', (15, 9))
Element 21: (1, (15, 9), ['', '', '', ''], [(17, 5), (12, 12), (18, 11)], [False, False, False, False], 58, False, [False, False, False, False], 579, 'North', (15, 10))
Element 22: (1, (15, 10), ['%', '', '', ''], [(17, 4), (13, 12), (17, 11)], [True, False, False, False], 56, False, [False, False, False, False], 588, 'East', (16, 10))
Element 23: (1, (16, 10), ['', '', '%', ''], [(16, 4), (14, 12), (18, 11)], [False, False, True, False], 54, False, [False, False, False, False], 597, 'East', (17, 10))
Element 24: (1, (17, 10), ['', '', '', 'G'], [(16, 5), (15, 12), (18, 10)], [False, False, False, False], 52, False, [False, False, False, False], 606, 'North', (17, 11))
Element 25: (1, (17, 11), ['%', 'G', '%', ''], [(15, 5), (15, 13), (17, 10)], [True, False, True, False], 50, False, [False, False, False, False], 615, 'East', (18, 11))
Element 26: (1, (18, 11), ['G', '', '%', '%'], [(15, 4), (16, 13), (17, 11)], [False, False, True, True], 48, False, [False, False, False, False], 624, 'South', (18, 10))
Element 27: (1, (18, 10), ['G', '%', '', '%'], [(14, 4), (17, 13), (17, 10)], [False, True, False, True], 46, False, [False, False, False, False], 633, 'North', (18, 11))
Element 28: (1, (18, 11), ['', '', '%', '%'], [(14, 5), (18, 13), (16, 10)], [False, False, True, True], 44, False, [False, False, False, False], 642, 'West', (17, 11))
Element 29: (1, (17, 11), ['%', '', '%', ''], [(13, 5), (17, 13), (15, 10)], [True, False, True, False], 42, False, [False, False, False, False], 651, 'South', (17, 10))
Element 30: (1, (17, 10), ['', '', '', ''], [(13, 4), (16, 13), (15, 11)], [False, False, False, False], 40, False, [False, False, False, False], 660, 'South', (17, 9))
Element 31: (1, (17, 9), ['', '', '', '%'], [(13, 3), (15, 13), (15, 12)], [False, False, False, True], 38, False, [False, False, False, False], 659, 'South', (17, 8))
Element 32: (1, (17, 8), ['', '', '', '%'], [(13, 2), (16, 13), (15, 13)], [False, False, False, True], 36, False, [False, False, False, False], 668, 'South', (17, 7))
Element 33: (1, (17, 7), ['', '', '', '%'], [(12, 2), (16, 13), (15, 12)], [False, False, False, True], 34, False, [False, False, False, False], 677, 'South', (17, 6))
Element 34: (1, (17, 6), ['%', '', '', ''], [(12, 1), (15, 13), (14, 12)], [True, False, False, False], 32, False, [False, False, False, False], 686, 'East', (18, 6))
Element 35: (1, (18, 6), ['', '', '%', '%'], [(11, 1), (15, 12), (14, 11)], [False, False, True, True], 30, False, [False, False, False, False], 695, 'South', (18, 5))
Element 36: (1, (18, 5), ['', '', '', '%'], [(11, 2), (14, 12), (13, 11)], [False, False, False, True], 28, False, [False, False, False, False], 704, 'South', (18, 4))
