Element 1: (3, (11, 8), ['F', '%', '.', '.'], [(12, 1), (8, 11), (12, 6)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (10, 8))
Element 2: (3, (10, 8), ['.', '.', '%', ''], [(12, 2), (9, 11), (12, 7)], [False, False, True, False], 96, False, [True, True, False, False], 1058, 'South', (10, 7))
Element 3: (3, (10, 7), ['.', '.', '', '%'], [(13, 2), (10, 11), (13, 7)], [False, False, False, True], 94, False, [True, True, False, False], 1097, 'South', (10, 6))
Element 4: (3, (10, 6), ['.', '.', '', ''], [(13, 3), (11, 11), (14, 7)], [False, False, False, False], 92, False, [True, True, False, False], 1136, 'South', (10, 5))
Element 5: (3, (10, 5), ['.', '.', '', '.'], [(14, 3), (12, 11), (15, 7)], [False, False, False, False], 90, False, [True, True, False, True], 1175, 'East', (11, 5))
Element 6: (3, (11, 5), ['', '.', '', '%'], [(15, 3), (13, 11), (16, 7)], [False, False, False, True], 88, False, [False, True, False, False], 1214, 'South', (11, 4))
Element 7: (3, (11, 4), ['.', '.', '', '%'], [(16, 3), (14, 11), (17, 7)], [False, False, False, True], 86, False, [True, True, False, False], 1253, 'South', (11, 3))
Element 8: (3, (11, 3), ['.', '.', '', '.'], [(17, 3), (15, 11), (17, 8)], [False, False, False, False], 84, False, [True, True, False, True], 1292, 'East', (12, 3))
Element 9: (3, (12, 3), ['', '', '%', ''], [(18, 3), (15, 12), (17, 9)], [False, False, True, False], 82, False, [False, False, False, False], 1331, 'East', (13, 3))
Element 10: (3, (13, 3), ['', '', '.', ''], [(18, 4), (15, 13), (17, 10)], [False, False, False, False], 80, False, [False, False, True, False], 1360, 'North', (13, 4))
Element 11: (3, (13, 4), ['%', '', '.', '.'], [(18, 5), (16, 13), (18, 10)], [True, False, False, False], 78, False, [False, False, True, True], 1399, 'East', (14, 4))
Element 12: (3, (14, 4), ['', '', '.', '.'], [(18, 6), (17, 13), (18, 11)], [False, False, False, False], 76, False, [False, False, True, True], 1438, 'East', (15, 4))
Element 13: (3, (15, 4), ['', '', '.', '.'], [(17, 6), (18, 13), (17, 11)], [False, False, False, False], 74, False, [False, False, True, True], 1477, 'East', (16, 4))
Element 14: (3, (16, 4), ['', '', '.', '.'], [(17, 5), (17, 13), (18, 11)], [False, False, False, False], 72, False, [False, False, True, True], 1496, 'East', (17, 4))
Element 15: (3, (17, 4), ['', '', '', ''], [(16, 5), (16, 13), (18, 10)], [False, False, False, False], 70, False, [False, False, False, False], 1515, 'East', (18, 4))
Element 16: (3, (18, 4), ['', '', '', '%'], [(15, 5), (15, 13), (17, 10)], [False, False, False, True], 68, False, [False, False, False, False], 1524, 'North', (18, 5))
Element 17: (3, (18, 5), ['', '', '', '%'], [(14, 5), (15, 12), (17, 11)], [False, False, False, True], 66, False, [False, False, False, False], 1533, 'North', (18, 6))
Element 18: (3, (18, 6), ['', '', '%', '%'], [(13, 5), (14, 12), (17, 10)], [False, False, True, True], 64, False, [False, False, False, False], 1552, 'West', (17, 6))
Element 19: (3, (17, 6), ['%', '', '', ''], [(13, 4), (13, 12), (16, 10)], [True, False, False, False], 62, False, [False, False, False, False], 1571, 'North', (17, 7))
Element 20: (3, (17, 7), ['', '', '', '%'], [(14, 4), (13, 13), (16, 9)], [False, False, False, True], 60, False, [False, False, False, False], 1590, 'North', (17, 8))
Element 21: (3, (17, 8), ['G', '', '', '%'], [(15, 4), (12, 13), (16, 8)], [False, False, False, True], 58, False, [False, False, False, False], 1609, 'North', (17, 9))
Element 22: (3, (17, 9), ['', '', '', '%'], [(16, 4), (12, 12), (15, 8)], [False, False, False, True], 56, False, [False, False, False, False], 1628, 'North', (17, 10))
Element 23: (3, (17, 10), ['', '', '', ''], [(17, 4), (12, 13), (15, 9)], [False, False, False, False], 54, False, [False, False, False, False], 1637, 'East', (18, 10))
Element 24: (3, (18, 10), ['', '%', '', '%'], [(16, 4), (11, 13), (15, 10)], [False, True, False, True], 52, False, [False, False, False, False], 1656, 'North', (18, 11))
Element 25: (3, (18, 11), ['', '', '%', '%'], [(15, 4), (12, 13), (15, 11)], [False, False, True, True], 50, False, [False, False, False, False], 1655, 'West', (17, 11))
Element 26: (3, (17, 11), ['%', '', '%', ''], [(14, 4), (13, 13), (15, 12)], [True, False, True, False], 48, False, [False, False, False, False], 1654, 'East', (18, 11))
Element 27: (3, (18, 11), ['', '', '%', '%'], [(13, 4), (13, 12), (15, 13)], [False, False, True, True], 46, False, [False, False, False, False], 1653, 'South', (18, 10))
Element 28: (3, (18, 10), ['', '%', '', '%'], [(13, 5), (12, 12), (16, 13)], [False, True, False, True], 44, False, [False, False, False, False], 1652, 'West', (17, 10))
Element 29: (3, (17, 10), ['', '', '', ''], [(14, 5), (13, 12), (17, 13)], [False, False, False, False], 42, False, [False, False, False, False], 1651, 'North', (17, 11))
