Element 1: (0, (5, 1), ['.', '%', '%', '%'], [(6, 10), (10, 7), (16, 4)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (4, 1))
Element 2: (0, (4, 1), ['.', '%', '.', ''], [(6, 9), (10, 8), (17, 4)], [False, True, False, False], 96, False, [True, False, True, False], 1029, 'North', (4, 2))
Element 3: (0, (4, 2), ['.', '', '.', '%'], [(7, 9), (11, 8), (18, 4)], [False, False, False, True], 94, False, [True, False, True, False], 1068, 'North', (4, 3))
Element 4: (0, (4, 3), ['.', '', '.', '.'], [(7, 8), (12, 8), (18, 5)], [False, False, False, False], 92, False, [True, False, True, True], 1107, 'East', (5, 3))
Element 5: (0, (5, 3), ['', '%', '%', '.'], [(8, 8), (13, 8), (18, 6)], [False, True, True, False], 90, False, [False, False, False, True], 1146, 'East', (6, 3))
Element 6: (0, (6, 3), ['', '%', '.', '.'], [(9, 8), (13, 7), (17, 6)], [False, True, False, False], 88, False, [False, False, True, True], 1185, 'East', (7, 3))
Element 7: (0, (7, 3), ['', 'F', '.', '.'], [(9, 7), (14, 7), (17, 7)], [False, False, False, False], 86, False, [False, False, True, True], 1224, 'South', (7, 2))
Element 8: (0, (7, 2), ['%', '%', '', '.'], [(9, 6), (15, 7), (17, 8)], [True, True, False, False], 84, False, [False, False, False, True], 2253, 'East', (8, 2))
Element 9: (0, (8, 2), ['', '%', '.', '.'], [(10, 6), (16, 7), (17, 9)], [False, True, False, False], 82, False, [False, False, True, True], 2292, 'East', (9, 2))
Element 10: (0, (9, 2), ['', '%', '.', '.'], [(11, 6), (16, 8), (17, 10)], [False, True, False, False], 80, False, [False, False, True, True], 2331, 'East', (10, 2))
Element 11: (0, (10, 2), ['', '%', '.', '.'], [(12, 6), (16, 9), (18, 10)], [False, True, False, False], 78, False, [False, False, True, True], 2370, 'East', (11, 2))
Element 12: (0, (11, 2), ['', '.', '.', '.'], [(12, 7), (16, 10), (18, 11)], [False, False, False, False], 76, False, [False, True, True, True], 2409, 'East', (12, 2))
Element 13: (0, (12, 2), ['', '.', '.', '.'], [(13, 7), (15, 10), (17, 11)], [False, False, False, False], 74, False, [False, True, True, True], 2438, 'East', (13, 2))
Element 14: (0, (13, 2), ['', '%', '.', '%'], [(14, 7), (15, 11), (18, 11)], [False, True, False, True], 72, False, [False, False, True, False], 2457, 'North', (13, 3))
Element 15: (0, (13, 3), ['.', '', '.', '.'], [(15, 7), (15, 12), (18, 10)], [False, False, False, False], 70, False, [True, False, True, True], 2476, 'East', (14, 3))
Element 16: (0, (14, 3), ['', '%', '.', '.'], [(15, 8), (15, 13), (17, 10)], [False, True, False, False], 68, False, [False, False, True, True], 2505, 'East', (15, 3))
Element 17: (0, (15, 3), ['', '%', '.', '.'], [(15, 9), (16, 13), (17, 11)], [False, True, False, False], 66, False, [False, False, True, True], 2534, 'East', (16, 3))
Element 18: (0, (16, 3), ['', '%', '', '.'], [(14, 9), (17, 13), (17, 10)], [False, True, False, False], 64, False, [False, False, False, True], 2563, 'East', (17, 3))
Element 19: (0, (17, 3), ['', '.', '', '.'], [(15, 9), (18, 13), (16, 10)], [False, False, False, False], 62, False, [False, True, False, True], 2582, 'East', (18, 3))
Element 20: (0, (18, 3), ['', '.', '', '%'], [(16, 9), (17, 13), (15, 10)], [False, False, False, True], 60, False, [False, True, False, False], 2591, 'South', (18, 2))
Element 21: (0, (18, 2), ['.', '.', '', '%'], [(17, 9), (16, 13), (15, 11)], [False, False, False, True], 58, False, [True, True, False, False], 2600, 'South', (18, 1))
Element 22: (0, (18, 1), ['.', '%', '', '%'], [(17, 10), (15, 13), (14, 11)], [False, True, False, True], 56, False, [True, False, False, False], 2619, 'West', (17, 1))
Element 23: (0, (17, 1), ['F', '%', '.', ''], [(18, 10), (15, 12), (14, 12)], [False, True, False, False], 54, False, [False, False, True, False], 2638, 'West', (16, 1))
Element 24: #1#
