Element 1: (1, (9, 10), ['.', '%', '.', '%'], [(12, 9), (10, 3), (13, 5)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (9, 11))
Element 2: (1, (9, 11), ['.', '', '.', '.'], [(12, 8), (11, 3), (14, 5)], [False, False, False, False], 96, False, [True, False, True, True], 48, 'East', (10, 11))
Element 3: (1, (10, 11), ['', '%', '.', '.'], [(13, 8), (12, 3), (15, 5)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (11, 11))
Element 4: (1, (11, 11), ['', '%', '%', '.'], [(13, 7), (13, 3), (16, 5)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (12, 11))
Element 5: (1, (12, 11), ['', '%', '.', '.'], [(14, 7), (14, 3), (17, 5)], [False, True, False, False], 90, False, [False, False, True, True], 165, 'East', (13, 11))
Element 6: (1, (13, 11), ['', '%', '.', '.'], [(15, 7), (15, 3), (18, 5)], [False, True, False, False], 88, False, [False, False, True, True], 204, 'East', (14, 11))
Element 7: (1, (14, 11), ['', '%', '.', '.'], [(16, 7), (16, 3), (18, 6)], [False, True, False, False], 86, False, [False, False, True, True], 243, 'East', (15, 11))
Element 8: (1, (15, 11), ['', '.', '.', '%'], [(17, 7), (17, 3), (17, 6)], [False, False, False, True], 84, False, [False, True, True, False], 282, 'North', (15, 12))
Element 9: (1, (15, 12), ['.', '', '.', '%'], [(17, 8), (18, 3), (18, 6)], [False, False, False, True], 82, False, [True, False, True, False], 311, 'North', (15, 13))
Element 10: (1, (15, 13), ['%', '', '%', '.'], [(17, 9), (18, 4), (18, 5)], [True, False, True, False], 80, False, [False, False, False, True], 340, 'East', (16, 13))
Element 11: (1, (16, 13), ['', '%', '%', '.'], [(17, 10), (17, 4), (18, 4)], [False, True, True, False], 78, False, [False, False, False, True], 369, 'East', (17, 13))
Element 12: (1, (17, 13), ['', '%', '%', '.'], [(18, 10), (16, 4), (18, 3)], [False, True, True, False], 76, False, [False, False, False, True], 398, 'East', (18, 13))
Element 13: (1, (18, 13), ['', '%', '%', '%'], [(18, 11), (15, 4), (18, 2)], [False, True, True, True], 74, False, [False, False, False, False], 437, 'West', (17, 13))
Element 14: (1, (17, 13), ['', '%', '%', ''], [(17, 11), (14, 4), (18, 1)], [False, True, True, False], 72, False, [False, False, False, False], 466, 'West', (16, 13))
Element 15: (1, (16, 13), ['', '%', '%', ''], [(18, 11), (13, 4), (17, 1)], [False, True, True, False], 70, False, [False, False, False, False], 485, 'West', (15, 13))
Element 16: (1, (15, 13), ['%', '', '%', ''], [(18, 10), (13, 5), (16, 1)], [True, False, True, False], 68, False, [False, False, False, False], 1484, 'South', (15, 12))
Element 17: (1, (15, 12), ['.', '', '', '%'], [(17, 10), (14, 5), (17, 1)], [False, False, False, True], 66, False, [True, False, False, False], 1483, 'West', (14, 12))
Element 18: (1, (14, 12), ['.', '', '%', ''], [(17, 11), (15, 5), (17, 2)], [False, False, True, False], 64, False, [True, False, False, False], 1502, 'West', (13, 12))
Element 19: (1, (13, 12), ['.', '', '.', ''], [(17, 10), (16, 5), (17, 3)], [False, False, False, False], 62, False, [True, False, True, False], 1511, 'North', (13, 13))
Element 20: (1, (13, 13), ['.', '', '%', '%'], [(16, 10), (17, 5), (17, 4)], [False, False, True, True], 60, False, [True, False, False, False], 1530, 'West', (12, 13))
Element 21: (1, (12, 13), ['.', '.', '%', ''], [(16, 9), (18, 5), (16, 4)], [False, False, True, False], 58, False, [True, True, False, False], 1549, 'South', (12, 12))
Element 22: (1, (12, 12), ['%', '', '', ''], [(16, 8), (18, 6), (16, 3)], [True, False, False, False], 56, False, [False, False, False, False], 1568, 'North', (12, 13))
Element 23: (1, (12, 13), ['.', '', '%', ''], [(15, 8), (17, 6), (15, 3)], [False, False, True, False], 54, False, [True, False, False, False], 1577, 'West', (11, 13))
Element 24: (1, (11, 13), ['%', '%', '%', ''], [(15, 9), (17, 7), (15, 4)], [True, True, True, False], 52, False, [False, False, False, False], 1596, 'East', (12, 13))
Element 25: (1, (12, 13), ['', '', '%', ''], [(15, 10), (17, 8), (14, 4)], [False, False, True, False], 50, False, [False, False, False, False], 1605, 'East', (13, 13))
Element 26: (1, (13, 13), ['', '', '%', '%'], [(15, 11), (17, 9), (14, 3)], [False, False, True, True], 48, False, [False, False, False, False], 1604, 'South', (13, 12))
Element 27: (1, (13, 12), ['', '', '', ''], [(15, 12), (17, 10), (13, 3)], [False, False, False, False], 46, False, [False, False, False, False], 1603, 'West', (12, 12))
Element 28: (1, (12, 12), ['%', '', '', ''], [(15, 13), (18, 10), (13, 2)], [True, False, False, False], 44, False, [False, False, False, False], 1612, 'East', (13, 12))
Element 29: (1, (13, 12), ['', '', '', ''], [(16, 13), (18, 11), (12, 2)], [False, False, False, False], 42, False, [False, False, False, False], 1621, 'East', (14, 12))
Element 30: (1, (14, 12), ['', '', '%', ''], [(17, 13), (17, 11), (12, 1)], [False, False, True, False], 40, False, [False, False, False, False], 1630, 'East', (15, 12))
Element 31: (1, (15, 12), ['', '', '', '%'], [(18, 13), (18, 11), (11, 1)], [False, False, False, True], 38, False, [False, False, False, False], 1639, 'South', (15, 11))
Element 32: (1, (15, 11), ['', '', '', '%'], [(17, 13), (18, 10), (11, 2)], [False, False, False, True], 36, False, [False, False, False, False], 1648, 'South', (15, 10))
Element 33: (1, (15, 10), ['%', '', '', ''], [(16, 13), (17, 10), (10, 2)], [True, False, False, False], 34, False, [False, False, False, False], 1657, 'East', (16, 10))
Element 34: (1, (16, 10), ['', '', '%', ''], [(15, 13), (17, 11), (9, 2)], [False, False, True, False], 32, False, [False, False, False, False], 1666, 'East', (17, 10))
Element 35: (1, (17, 10), ['', '', '', ''], [(15, 12), (18, 11), (9, 3)], [False, False, False, False], 30, False, [False, False, False, False], 1675, 'East', (18, 10))
Element 36: (1, (18, 10), ['', '%', '', '%'], [(14, 12), (18, 10), (9, 4)], [False, True, False, True], 28, False, [False, False, False, False], 1684, 'North', (18, 11))
Element 37: (1, (18, 11), ['', '', '%', '%'], [(14, 11), (17, 10), (10, 4)], [False, False, True, True], 26, False, [False, False, False, False], 1693, 'West', (17, 11))
Element 38: (1, (17, 11), ['%', '', '%', ''], [(13, 11), (17, 9), (11, 4)], [True, False, True, False], 24, False, [False, False, False, False], 1702, 'East', (18, 11))
Element 39: (1, (18, 11), ['', '', '%', '%'], [(13, 12), (16, 9), (11, 5)], [False, False, True, True], 22, False, [False, False, False, False], 1711, 'South', (18, 10))
Element 40: (1, (18, 10), ['', '%', '', '%'], [(13, 13), (16, 10), (11, 6)], [False, True, False, True], 20, False, [False, False, False, False], 1720, 'West', (17, 10))
Element 41: (1, (17, 10), ['', '', '', ''], [(12, 13), (15, 10), (12, 6)], [False, False, False, False], 18, False, [False, False, False, False], 1729, 'North', (17, 11))
Element 42: (1, (17, 11), ['%', '', '%', ''], [(12, 12), (15, 11), (12, 7)], [True, False, True, False], 16, False, [False, False, False, False], 1738, 'South', (17, 10))
Element 43: (1, (17, 10), ['', '', '', ''], [(12, 11), (15, 12), (13, 7)], [False, False, False, False], 14, False, [False, False, False, False], 1737, 'South', (17, 9))
Element 44: (1, (17, 9), ['', '', '', '%'], [(11, 11), (15, 13), (14, 7)], [False, False, False, True], 12, False, [False, False, False, False], 1736, 'South', (17, 8))
Element 45: (1, (17, 8), ['', '', '', '%'], [(10, 11), (16, 13), (15, 7)], [False, False, False, True], 10, False, [False, False, False, False], 1735, 'South', (17, 7))
Element 46: (1, (17, 7), ['G', '', '', '%'], [(10, 12), (17, 13), (16, 7)], [False, False, False, True], 8, False, [False, False, False, False], 1744, 'South', (17, 6))
Element 47: (1, (17, 6), ['%', '', 'G', ''], [(9, 12), (18, 13), (17, 7)], [True, False, False, False], 6, False, [False, False, False, False], 1753, 'East', (18, 6))
Element 48: (1, (18, 6), ['', '', '%', '%'], [(9, 13), (17, 13), (17, 8)], [False, False, True, True], 4, False, [False, False, False, False], 1762, 'South', (18, 5))
Element 49: (1, (18, 5), ['', '', '', '%'], [(8, 13), (16, 13), (17, 9)], [False, False, False, True], 2, False, [False, False, False, False], 1771, 'South', (18, 4))
Element 50: (1, (18, 4), ['', '', '', '%'], [(8, 13), (15, 13), (17, 10)], [False, False, False, True], 0, False, [False, False, False, False], 1770, 'Stop', (18, 4))
Element 51: #0#
