Element 1: (2, (10, 3), ['.', '.', 'G', '.'], [(2, 5), (10, 4), (15, 4)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (11, 3))
Element 2: (2, (11, 3), ['', '.', 'G', '.'], [(3, 5), (11, 4), (16, 4)], [False, False, False, False], 96, False, [False, True, False, True], 58, 'East', (12, 3))
Element 3: (2, (12, 3), ['', '.', '%', '.'], [(4, 5), (11, 5), (17, 4)], [False, False, True, False], 94, False, [False, True, False, True], 97, 'East', (13, 3))
Element 4: (2, (13, 3), ['', '.', '.', '.'], [(5, 5), (11, 6), (18, 4)], [False, False, False, False], 92, False, [False, True, True, True], 136, 'East', (14, 3))
Element 5: (2, (14, 3), ['', '%', '.', '.'], [(6, 5), (12, 6), (18, 5)], [False, True, False, False], 90, False, [False, False, True, True], 175, 'East', (15, 3))
Element 6: (2, (15, 3), ['', '%', '', '.'], [(7, 5), (12, 7), (18, 6)], [False, True, False, False], 88, False, [False, False, False, True], 214, 'East', (16, 3))
Element 7: (2, (16, 3), ['', '%', '', '.'], [(7, 6), (13, 7), (17, 6)], [False, True, False, False], 86, False, [False, False, False, True], 253, 'East', (17, 3))
Element 8: (2, (17, 3), ['', '.', '', '.'], [(8, 6), (14, 7), (17, 7)], [False, False, False, False], 84, False, [False, True, False, True], 292, 'East', (18, 3))
Element 9: (2, (18, 3), ['', '.', '', '%'], [(9, 6), (15, 7), (17, 8)], [False, False, False, True], 82, False, [False, True, False, False], 331, 'South', (18, 2))
Element 10: (2, (18, 2), ['.', '.', '', '%'], [(10, 6), (16, 7), (17, 9)], [False, False, False, True], 80, False, [True, True, False, False], 370, 'South', (18, 1))
Element 11: (2, (18, 1), ['.', '%', '', '%'], [(10, 7), (16, 8), (17, 10)], [False, True, False, True], 78, False, [True, False, False, False], 409, 'West', (17, 1))
Element 12: (2, (17, 1), ['F', '%', '.', ''], [(10, 8), (16, 9), (18, 10)], [False, True, False, False], 76, False, [False, False, True, False], 1438, 'West', (16, 1))
Element 13: (2, (16, 1), ['%', '%', '%', ''], [(11, 8), (16, 10), (18, 11)], [True, True, True, False], 74, False, [False, False, False, False], 2467, 'East', (17, 1))
Element 14: (2, (17, 1), ['', '%', '.', ''], [(12, 8), (15, 10), (17, 11)], [False, True, False, False], 72, False, [False, False, True, False], 2496, 'North', (17, 2))
Element 15: (2, (17, 2), ['%', '', '', ''], [(13, 8), (15, 11), (18, 11)], [True, False, False, False], 70, False, [False, False, False, False], 2525, 'South', (17, 1))
Element 16: (2, (17, 1), ['', '%', '', ''], [(13, 7), (15, 12), (18, 10)], [False, True, False, False], 68, False, [False, False, False, False], 2534, 'East', (18, 1))
Element 17: (2, (18, 1), ['', '%', '', '%'], [(14, 7), (15, 13), (17, 10)], [False, True, False, True], 66, False, [False, False, False, False], 2543, 'North', (18, 2))
Element 18: (2, (18, 2), ['', '', '', '%'], [(15, 7), (16, 13), (17, 11)], [False, False, False, True], 64, False, [False, False, False, False], 2552, 'West', (17, 2))
Element 19: (2, (17, 2), ['%', '', '', ''], [(15, 8), (17, 13), (17, 10)], [True, False, False, False], 62, False, [False, False, False, False], 2571, 'East', (18, 2))
Element 20: (2, (18, 2), ['', '', '', '%'], [(15, 9), (18, 13), (16, 10)], [False, False, False, True], 60, False, [False, False, False, False], 2590, 'North', (18, 3))
Element 21: (2, (18, 3), ['', '', '', '%'], [(14, 9), (17, 13), (16, 9)], [False, False, False, True], 58, False, [False, False, False, False], 2599, 'North', (18, 4))
Element 22: (2, (18, 4), ['', '', '', '%'], [(15, 9), (16, 13), (16, 8)], [False, False, False, True], 56, False, [False, False, False, False], 2598, 'North', (18, 5))
Element 23: (2, (18, 5), ['.', '', '', '%'], [(15, 10), (15, 13), (16, 7)], [False, False, False, True], 54, False, [True, False, False, False], 2597, 'West', (17, 5))
Element 24: (2, (17, 5), ['.', '', '', ''], [(16, 10), (15, 12), (15, 7)], [False, False, False, False], 52, False, [True, False, False, False], 2606, 'West', (16, 5))
Element 25: (2, (16, 5), ['.', '', '%', ''], [(17, 10), (14, 12), (15, 8)], [False, False, True, False], 50, False, [True, False, False, False], 2625, 'West', (15, 5))
Element 26: (2, (15, 5), ['.', '', '%', ''], [(18, 10), (14, 11), (15, 9)], [False, False, True, False], 48, False, [True, False, False, False], 2644, 'West', (14, 5))
Element 27: (2, (14, 5), ['.', '.', '%', ''], [(18, 11), (13, 11), (15, 10)], [False, False, True, False], 46, False, [True, True, False, False], 2663, 'South', (14, 4))
