Element 1: (2, (8, 8), ['.', '.', '%', '.'], [(11, 11), (2, 11), (11, 1)], [False, False, True, False], 98, False, [True, True, False, True], 19, 'East', (9, 8))
Element 2: (2, (9, 8), ['', '.', '%', 'F'], [(12, 11), (3, 11), (12, 1)], [False, False, True, False], 96, False, [False, True, False, False], 58, 'East', (10, 8))
Element 3: (2, (10, 8), ['', '.', '%', '.'], [(13, 11), (4, 11), (12, 2)], [False, False, True, False], 94, False, [False, True, False, True], 1087, 'East', (11, 8))
Element 4: (2, (11, 8), ['', '%', '.', '.'], [(14, 11), (5, 11), (13, 2)], [False, True, False, False], 92, False, [False, False, True, True], 1126, 'East', (12, 8))
Element 5: (2, (12, 8), ['', '.', '.', '.'], [(15, 11), (5, 10), (13, 3)], [False, False, False, False], 90, False, [False, True, True, True], 1165, 'East', (13, 8))
Element 6: (2, (13, 8), ['', '.', '%', '%'], [(15, 12), (6, 10), (14, 3)], [False, False, True, True], 88, False, [False, True, False, False], 1204, 'South', (13, 7))
Element 7: (2, (13, 7), ['.', '%', '', '.'], [(15, 13), (6, 9), (15, 3)], [False, True, False, False], 86, False, [True, False, False, True], 1243, 'East', (14, 7))
Element 8: (2, (14, 7), ['', '%', '%', '.'], [(16, 13), (7, 9), (16, 3)], [False, True, True, False], 84, False, [False, False, False, True], 1282, 'East', (15, 7))
Element 9: (2, (15, 7), ['', '%', '.', '.'], [(17, 13), (7, 8), (17, 3)], [False, True, False, False], 82, False, [False, False, True, True], 1321, 'East', (16, 7))
Element 10: (2, (16, 7), ['', '%', '.', '.'], [(18, 13), (7, 7), (18, 3)], [False, True, False, False], 80, False, [False, False, True, True], 1360, 'East', (17, 7))
Element 11: (2, (17, 7), ['', '.', '.', '%'], [(17, 13), (8, 7), (18, 4)], [False, False, False, True], 78, False, [False, True, True, False], 1389, 'North', (17, 8))
Element 12: (2, (17, 8), ['.', '', '.', '%'], [(16, 13), (9, 7), (18, 5)], [False, False, False, True], 76, False, [True, False, True, False], 1418, 'North', (17, 9))
Element 13: (2, (17, 9), ['.', '', '.', '%'], [(15, 13), (10, 7), (18, 6)], [False, False, False, True], 74, False, [True, False, True, False], 1447, 'North', (17, 10))
Element 14: (2, (17, 10), ['.', '', '.', '.'], [(15, 12), (10, 6), (17, 6)], [False, False, False, False], 72, False, [True, False, True, True], 1476, 'East', (18, 10))
Element 15: (2, (18, 10), ['', '%', '.', '%'], [(14, 12), (11, 6), (17, 5)], [False, True, False, True], 70, False, [False, False, True, False], 1515, 'North', (18, 11))
Element 16: (2, (18, 11), ['.', '', '%', '%'], [(13, 12), (12, 6), (17, 4)], [False, False, True, True], 68, False, [True, False, False, False], 1554, 'West', (17, 11))
Element 17: (2, (17, 11), ['%', '', '%', ''], [(13, 13), (12, 7), (16, 4)], [True, False, True, False], 66, False, [False, False, False, False], 1593, 'East', (18, 11))
Element 18: (2, (18, 11), ['', '', '%', '%'], [(12, 13), (13, 7), (16, 5)], [False, False, True, True], 64, False, [False, False, False, False], 1612, 'South', (18, 10))
Element 19: (2, (18, 10), ['', '%', '', '%'], [(12, 12), (14, 7), (15, 5)], [False, True, False, True], 62, False, [False, False, False, False], 1631, 'West', (17, 10))
Element 20: (2, (17, 10), ['.', '', '', ''], [(12, 13), (15, 7), (15, 4)], [False, False, False, False], 60, False, [True, False, False, False], 1640, 'North', (17, 11))
Element 21: (2, (17, 11), ['%', '', '%', ''], [(11, 13), (15, 8), (14, 4)], [True, False, True, False], 58, False, [False, False, False, False], 1669, 'South', (17, 10))
Element 22: (2, (17, 10), ['.', '', '', ''], [(12, 13), (16, 8), (14, 5)], [False, False, False, False], 56, False, [True, False, False, False], 1688, 'West', (16, 10))
Element 23: (2, (16, 10), ['.', 'G', '%', ''], [(13, 13), (16, 9), (13, 5)], [False, False, True, False], 54, False, [True, False, False, False], 1717, 'West', (15, 10))
Element 24: (2, (15, 10), ['%', 'G', '', ''], [(13, 12), (15, 9), (13, 4)], [True, False, False, False], 52, False, [False, False, False, False], 1746, 'North', (15, 11))
Element 25: (2, (15, 11), ['', '', '', '%'], [(12, 12), (14, 9), (13, 5)], [False, False, False, True], 50, False, [False, False, False, False], 1755, 'North', (15, 12))
Element 26: (2, (15, 12), ['', '', '', '%'], [(13, 12), (15, 9), (14, 5)], [False, False, False, True], 48, False, [False, False, False, False], 1754, 'North', (15, 13))
Element 27: (2, (15, 13), ['%', '', '%', ''], [(14, 12), (15, 10), (14, 4)], [True, False, True, False], 46, False, [False, False, False, False], 1753, 'East', (16, 13))
Element 28: (2, (16, 13), ['', '%', '%', ''], [(15, 12), (16, 10), (13, 4)], [False, True, True, False], 44, False, [False, False, False, False], 1752, 'East', (17, 13))
Element 29: (2, (17, 13), ['', '%', '%', ''], [(15, 11), (17, 10), (14, 4)], [False, True, True, False], 42, False, [False, False, False, False], 1751, 'East', (18, 13))
Element 30: (2, (18, 13), ['', '%', '%', '%'], [(15, 10), (18, 10), (15, 4)], [False, True, True, True], 40, False, [False, False, False, False], 1750, 'West', (17, 13))
Element 31: (2, (17, 13), ['', '%', '%', ''], [(16, 10), (18, 11), (15, 5)], [False, True, True, False], 38, False, [False, False, False, False], 1749, 'West', (16, 13))
Element 32: (2, (16, 13), ['', '%', '%', ''], [(17, 10), (17, 11), (14, 5)], [False, True, True, False], 36, False, [False, False, False, False], 1748, 'West', (15, 13))
Element 33: (2, (15, 13), ['%', '', '%', ''], [(18, 10), (18, 11), (15, 5)], [True, False, True, False], 34, False, [False, False, False, False], 1747, 'South', (15, 12))
Element 34: (2, (15, 12), ['', '', '', '%'], [(17, 10), (18, 10), (16, 5)], [False, False, False, True], 32, False, [False, False, False, False], 1746, 'West', (14, 12))
Element 35: (2, (14, 12), ['', '', '%', ''], [(17, 9), (17, 10), (16, 4)], [False, False, True, False], 30, False, [False, False, False, False], 1745, 'South', (14, 11))
Element 36: (2, (14, 11), ['', '%', '', ''], [(17, 8), (17, 11), (15, 4)], [False, True, False, False], 28, False, [False, False, False, False], 1744, 'West', (13, 11))
Element 37: (2, (13, 11), ['', '%', '', ''], [(17, 7), (17, 10), (16, 4)], [False, True, False, False], 26, False, [False, False, False, False], 1743, 'North', (13, 12))
Element 38: (2, (13, 12), ['', '', '', ''], [(17, 6), (17, 9), (17, 4)], [False, False, False, False], 24, False, [False, False, False, False], 1742, 'North', (13, 13))
Element 39: (2, (13, 13), ['', '', '%', '%'], [(18, 6), (17, 8), (17, 5)], [False, False, True, True], 22, False, [False, False, False, False], 1741, 'West', (12, 13))
Element 40: (2, (12, 13), ['', '', '%', ''], [(18, 5), (17, 7), (16, 5)], [False, False, True, False], 20, False, [False, False, False, False], 1740, 'South', (12, 12))
Element 41: (2, (12, 12), ['%', '', '', ''], [(18, 4), (17, 6), (17, 5)], [True, False, False, False], 18, False, [False, False, False, False], 1739, 'South', (12, 11))
Element 42: (2, (12, 11), ['', '%', '', ''], [(18, 3), (18, 6), (16, 5)], [False, True, False, False], 16, False, [False, False, False, False], 1738, 'West', (11, 11))
Element 43: (2, (11, 11), ['', '%', '%', ''], [(18, 2), (18, 5), (16, 5)], [False, True, True, False], 14, False, [False, False, False, False], 1747, 'West', (10, 11))
Element 44: (2, (10, 11), ['.', '%', '.', ''], [(18, 1), (18, 4), (16, 5)], [False, True, False, False], 12, False, [True, False, True, False], 1756, 'North', (10, 12))
Element 45: (2, (10, 12), ['.', '', '%', '%'], [(17, 1), (18, 3), (16, 5)], [False, False, True, True], 10, False, [True, False, False, False], 1775, 'West', (9, 12))
Element 46: (2, (9, 12), ['.', '.', '.', ''], [(16, 1), (18, 2), (17, 5)], [False, False, False, False], 8, False, [True, True, True, False], 2784, 'North', (9, 13))
Element 47: (2, (9, 13), ['.', '', '%', '%'], [(17, 1), (17, 2), (17, 5)], [False, False, True, True], 6, False, [True, False, False, False], 2803, 'West', (8, 13))
Element 48: (2, (8, 13), ['.', '.', '%', ''], [(16, 1), (17, 3), (18, 5)], [False, False, True, False], 4, False, [True, True, False, False], 2812, 'South', (8, 12))
Element 49: (2, (8, 12), ['.', '.', '', ''], [(17, 1), (17, 4), (18, 4)], [False, False, False, False], 2, False, [True, True, False, False], 2821, 'South', (8, 11))
Element 50: (2, (8, 11), ['.', '.', '', '.'], [(17, 1), (17, 4), (18, 3)], [False, False, False, False], 0, False, [True, True, False, True], 2830, 'Stop', (8, 11))
Element 51: #0#
