Element 1: (0, (18, 11), ['.', '.', '%', '%'], [(5, 6), (15, 5), (15, 10)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (18, 10))
Element 2: (0, (18, 10), ['.', '%', '', '%'], [(5, 7), (16, 5), (16, 10)], [False, True, False, True], 96, False, [True, False, False, False], 39, 'West', (17, 10))
Element 3: (0, (17, 10), ['', '.', '.', ''], [(4, 7), (17, 5), (16, 9)], [False, False, False, False], 94, False, [False, True, True, False], 78, 'North', (17, 11))
Element 4: (0, (17, 11), ['%', '', '%', ''], [(4, 8), (18, 5), (17, 9)], [True, False, True, False], 92, False, [False, False, False, False], 117, 'South', (17, 10))
Element 5: (0, (17, 10), ['', '', '', ''], [(4, 9), (18, 6), (17, 8)], [False, False, False, False], 90, False, [False, False, False, False], 146, 'South', (17, 9))
Element 6: (0, (17, 9), ['', '', '', '%'], [(5, 9), (17, 6), (17, 7)], [False, False, False, True], 88, False, [False, False, False, False], 175, 'South', (17, 8))
Element 7: (0, (17, 8), ['.', '', '', '%'], [(6, 9), (18, 6), (16, 7)], [False, False, False, True], 86, False, [True, False, False, False], 194, 'West', (16, 8))
Element 8: (0, (16, 8), ['.', '', '', ''], [(7, 9), (18, 5), (15, 7)], [False, False, False, False], 84, False, [True, False, False, False], 223, 'West', (15, 8))
Element 9: (0, (15, 8), ['%', '', '.', ''], [(7, 8), (18, 4), (14, 7)], [True, False, False, False], 82, False, [False, False, True, False], 262, 'North', (15, 9))
Element 10: (0, (15, 9), ['.', '', '', ''], [(8, 8), (18, 3), (13, 7)], [False, False, False, False], 80, False, [True, False, False, False], 301, 'West', (14, 9))
Element 11: (0, (14, 9), ['%', '%', '%', ''], [(9, 8), (18, 2), (13, 8)], [True, True, True, False], 78, False, [False, False, False, False], 340, 'East', (15, 9))
Element 12: (0, (15, 9), ['', '', '', ''], [(10, 8), (18, 1), (12, 8)], [False, False, False, False], 76, False, [False, False, False, False], 1359, 'East', (16, 9))
