Element 1: (2, (18, 11), ['.', '.', '%', '%'], [(16, 8), (13, 3), (18, 13)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (18, 10))
Element 2: (2, (18, 10), ['.', '%', '', '%'], [(17, 8), (14, 3), (17, 13)], [False, True, False, True], 96, False, [True, False, False, False], 58, 'West', (17, 10))
Element 3: (2, (17, 10), ['.', 'G', '.', ''], [(17, 9), (15, 3), (16, 13)], [False, False, False, False], 94, False, [True, False, True, False], 97, 'North', (17, 11))
Element 4: (2, (17, 11), ['%', '', '%', ''], [(16, 9), (16, 3), (15, 13)], [True, False, True, False], 92, False, [False, False, False, False], 136, 'South', (17, 10))
Element 5: (2, (17, 10), ['G', '', '', ''], [(16, 10), (17, 3), (15, 12)], [False, False, False, False], 90, False, [False, False, False, False], 165, 'South', (17, 9))
Element 6: (2, (17, 9), ['', '', '', '%'], [(15, 10), (18, 3), (15, 11)], [False, False, False, True], 88, False, [False, False, False, False], 194, 'South', (17, 8))
Element 7: (2, (17, 8), ['', '.', '', '%'], [(15, 9), (18, 4), (14, 11)], [False, False, False, True], 86, False, [False, True, False, False], 223, 'South', (17, 7))
Element 8: (2, (17, 7), ['.', '.', '', '%'], [(14, 9), (18, 5), (14, 12)], [False, False, False, True], 84, False, [True, True, False, False], 262, 'South', (17, 6))
Element 9: (2, (17, 6), ['%', '.', '', 'G'], [(15, 9), (18, 6), (13, 12)], [True, False, False, False], 82, False, [False, True, False, False], 291, 'South', (17, 5))
Element 10: (2, (17, 5), ['.', '.', 'G', ''], [(15, 10), (17, 6), (13, 13)], [False, False, False, False], 80, False, [True, True, False, False], 310, 'South', (17, 4))
Element 11: (2, (17, 4), ['.', '', '', ''], [(15, 11), (17, 7), (12, 13)], [False, False, False, False], 78, False, [True, False, False, False], 329, 'West', (16, 4))
Element 12: (2, (16, 4), ['.', '', '.', ''], [(15, 12), (16, 7), (12, 12)], [False, False, False, False], 76, False, [True, False, True, False], 358, 'North', (16, 5))
Element 13: (2, (16, 5), ['.', '', '%', ''], [(15, 13), (15, 7), (12, 11)], [False, False, True, False], 74, False, [True, False, False, False], 387, 'West', (15, 5))
Element 14: (2, (15, 5), ['.', '.', '%', ''], [(16, 13), (14, 7), (13, 11)], [False, False, True, False], 72, False, [True, True, False, False], 416, 'South', (15, 4))
Element 15: (2, (15, 4), ['.', '', '', ''], [(17, 13), (13, 7), (12, 11)], [False, False, False, False], 70, False, [True, False, False, False], 435, 'West', (14, 4))
Element 16: (2, (14, 4), ['.', '', '.', ''], [(18, 13), (13, 8), (11, 11)], [False, False, False, False], 68, False, [True, False, True, False], 464, 'North', (14, 5))
Element 17: (2, (14, 5), ['.', '', '%', ''], [(17, 13), (12, 8), (10, 11)], [False, False, True, False], 66, False, [True, False, False, False], 493, 'West', (13, 5))
Element 18: (2, (13, 5), ['%', '.', '%', ''], [(16, 13), (12, 9), (10, 12)], [True, False, True, False], 64, False, [False, True, False, False], 522, 'South', (13, 4))
Element 19: (2, (13, 4), ['%', '', '', ''], [(15, 13), (11, 9), (9, 12)], [True, False, False, False], 62, False, [False, False, False, False], 551, 'South', (13, 3))
Element 20: (2, (13, 3), ['.', '', '', ''], [(15, 12), (11, 8), (9, 13)], [False, False, False, False], 60, False, [True, False, False, False], 570, 'West', (12, 3))
Element 21: (2, (12, 3), ['.', '.', '%', ''], [(14, 12), (10, 8), (8, 13)], [False, False, True, False], 58, False, [True, True, False, False], 1589, 'South', (12, 2))
Element 22: (2, (12, 2), ['.', '.', '', ''], [(14, 11), (10, 7), (8, 12)], [False, False, False, False], 56, False, [True, True, False, False], 1618, 'South', (12, 1))
Element 23: (2, (12, 1), ['.', '%', '', '%'], [(13, 11), (10, 6), (8, 11)], [False, True, False, True], 54, False, [True, False, False, False], 1647, 'West', (11, 1))
Element 24: (2, (11, 1), ['%', '%', '.', ''], [(13, 12), (11, 6), (9, 11)], [True, True, False, False], 52, False, [False, False, True, False], 1676, 'North', (11, 2))
Element 25: (2, (11, 2), ['.', '', '.', ''], [(13, 13), (12, 6), (9, 10)], [False, False, False, False], 50, False, [True, False, True, False], 1705, 'North', (11, 3))
Element 26: (2, (11, 3), ['.', '', '.', ''], [(12, 13), (12, 7), (8, 10)], [False, False, False, False], 48, False, [True, False, True, False], 1734, 'North', (11, 4))
Element 27: (2, (11, 4), ['.', '', '.', '%'], [(11, 13), (12, 6), (9, 10)], [False, False, False, True], 46, False, [True, False, True, False], 1753, 'North', (11, 5))
Element 28: (2, (11, 5), ['.', '', 'G', '%'], [(12, 13), (11, 6), (9, 11)], [False, False, False, True], 44, False, [True, False, False, False], 1762, 'West', (10, 5))
Element 29: (2, (10, 5), ['.', '.', '', 'G'], [(12, 12), (11, 5), (8, 11)], [False, False, False, False], 42, False, [True, True, False, False], 1771, 'South', (10, 4))
Element 30: (2, (10, 4), ['.', '.', '', 'G'], [(12, 11), (11, 4), (8, 10)], [False, False, False, False], 40, False, [True, True, False, False], 1780, 'South', (10, 3))
Element 31: (2, (10, 3), ['.', '.', '', 'G'], [(11, 11), (11, 3), (8, 11)], [False, False, False, False], 38, False, [True, True, False, False], 1789, 'South', (10, 2))
Element 32: (2, (10, 2), ['.', '%', '', ''], [(10, 11), (12, 3), (7, 11)], [False, True, False, False], 36, False, [True, False, False, False], 1808, 'West', (9, 2))
Element 33: (2, (9, 2), ['.', '%', '.', ''], [(10, 12), (12, 2), (7, 12)], [False, True, False, False], 34, False, [True, False, True, False], 1827, 'North', (9, 3))
Element 34: (2, (9, 3), ['.', '', '.', ''], [(9, 12), (12, 1), (7, 13)], [False, False, False, False], 32, False, [True, False, True, False], 1846, 'North', (9, 4))
Element 35: (2, (9, 4), ['.', '', '.', ''], [(9, 13), (11, 1), (6, 13)], [False, False, False, False], 30, False, [True, False, True, False], 1865, 'North', (9, 5))
