Element 1: (1, (10, 3), ['.', '.', '.', '.'], [(18, 3), (16, 8), (18, 10)], [False, False, False, False], 98, False, [True, True, True, True], 9, 'East', (11, 3))
Element 2: (1, (11, 3), ['', '.', '.', '.'], [(18, 4), (17, 8), (18, 11)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (12, 3))
Element 3: (1, (12, 3), ['', '.', '%', '.'], [(18, 5), (17, 9), (17, 11)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (13, 3))
Element 4: (1, (13, 3), ['', '.', '.', '.'], [(18, 6), (17, 10), (18, 11)], [False, False, False, False], 92, False, [False, True, True, True], 116, 'East', (14, 3))
Element 5: (1, (14, 3), ['', '%', '.', '.'], [(17, 6), (16, 10), (18, 10)], [False, True, False, False], 90, False, [False, False, True, True], 145, 'East', (15, 3))
Element 6: (1, (15, 3), ['', '%', '.', '.'], [(17, 7), (16, 9), (17, 10)], [False, True, False, False], 88, False, [False, False, True, True], 174, 'East', (16, 3))
Element 7: (1, (16, 3), ['', '%', '.', ''], [(16, 7), (15, 9), (17, 9)], [False, True, False, False], 86, False, [False, False, True, False], 203, 'North', (16, 4))
Element 8: (1, (16, 4), ['.', '', '.', '.'], [(15, 7), (15, 10), (17, 8)], [False, False, False, False], 84, False, [True, False, True, True], 232, 'East', (17, 4))
Element 9: (1, (17, 4), ['', '', '.', ''], [(15, 8), (15, 11), (17, 7)], [False, False, False, False], 82, False, [False, False, True, False], 261, 'North', (17, 5))
Element 10: (1, (17, 5), ['.', '', 'G', ''], [(16, 8), (15, 12), (17, 6)], [False, False, False, False], 80, False, [True, False, False, False], 280, 'West', (16, 5))
Element 11: (1, (16, 5), ['.', '', '%', ''], [(17, 8), (15, 13), (18, 6)], [False, False, True, False], 78, False, [True, False, False, False], 299, 'West', (15, 5))
Element 12: (1, (15, 5), ['.', '.', '%', ''], [(17, 9), (16, 13), (18, 5)], [False, False, True, False], 76, False, [True, True, False, False], 318, 'South', (15, 4))
Element 13: (1, (15, 4), ['.', '', '', ''], [(17, 10), (17, 13), (18, 4)], [False, False, False, False], 74, False, [True, False, False, False], 337, 'West', (14, 4))
Element 14: (1, (14, 4), ['.', '', '.', ''], [(18, 10), (18, 13), (18, 3)], [False, False, False, False], 72, False, [True, False, True, False], 356, 'North', (14, 5))
Element 15: (1, (14, 5), ['.', '', '%', ''], [(18, 11), (17, 13), (18, 2)], [False, False, True, False], 70, False, [True, False, False, False], 375, 'West', (13, 5))
Element 16: (1, (13, 5), ['%', '.', '%', ''], [(17, 11), (16, 13), (18, 1)], [True, False, True, False], 68, False, [False, True, False, False], 394, 'South', (13, 4))
Element 17: (1, (13, 4), ['%', '', '', ''], [(18, 11), (15, 13), (17, 1)], [True, False, False, False], 66, False, [False, False, False, False], 413, 'North', (13, 5))
Element 18: (1, (13, 5), ['%', '', '%', ''], [(18, 10), (15, 12), (16, 1)], [True, False, True, False], 64, False, [False, False, False, False], 1412, 'East', (14, 5))
Element 19: (1, (14, 5), ['', '', '%', ''], [(17, 10), (14, 12), (17, 1)], [False, False, True, False], 62, False, [False, False, False, False], 1421, 'South', (14, 4))
Element 20: (1, (14, 4), ['', '', '', ''], [(17, 11), (14, 11), (17, 2)], [False, False, False, False], 60, False, [False, False, False, False], 1440, 'West', (13, 4))
Element 21: (1, (13, 4), ['%', '', '', ''], [(17, 10), (13, 11), (17, 3)], [True, False, False, False], 58, False, [False, False, False, False], 1449, 'East', (14, 4))
Element 22: (1, (14, 4), ['', '', '', ''], [(16, 10), (13, 12), (17, 4)], [False, False, False, False], 56, False, [False, False, False, False], 1458, 'East', (15, 4))
Element 23: (1, (15, 4), ['', '', '', ''], [(16, 9), (13, 13), (17, 5)], [False, False, False, False], 54, False, [False, False, False, False], 1467, 'North', (15, 5))
Element 24: (1, (15, 5), ['', '', '%', 'G'], [(15, 9), (12, 13), (16, 5)], [False, False, True, False], 52, False, [False, False, False, False], 1476, 'West', (14, 5))
Element 25: (1, (14, 5), ['', '', '%', ''], [(14, 9), (12, 12), (16, 4)], [False, False, True, False], 50, False, [False, False, False, False], 1495, 'East', (15, 5))
Element 26: (1, (15, 5), ['', '', '%', ''], [(15, 9), (12, 11), (16, 3)], [False, False, True, False], 48, False, [False, False, False, False], 1504, 'East', (16, 5))
Element 27: (1, (16, 5), ['', '', '%', ''], [(15, 10), (11, 11), (15, 3)], [False, False, True, False], 46, False, [False, False, False, False], 1513, 'East', (17, 5))
Element 28: (1, (17, 5), ['', '', '', ''], [(15, 11), (10, 11), (15, 4)], [False, False, False, False], 44, False, [False, False, False, False], 1522, 'East', (18, 5))
Element 29: (1, (18, 5), ['', '', '', '%'], [(15, 12), (10, 12), (15, 5)], [False, False, False, True], 42, False, [False, False, False, False], 1531, 'North', (18, 6))
Element 30: (1, (18, 6), ['', '', '%', '%'], [(15, 13), (9, 12), (14, 5)], [False, False, True, True], 40, False, [False, False, False, False], 1540, 'West', (17, 6))
Element 31: (1, (17, 6), ['%', '', '', ''], [(16, 13), (9, 13), (14, 4)], [True, False, False, False], 38, False, [False, False, False, False], 1549, 'North', (17, 7))
Element 32: (1, (17, 7), ['', '', '', '%'], [(17, 13), (8, 13), (14, 3)], [False, False, False, True], 36, False, [False, False, False, False], 1558, 'North', (17, 8))
Element 33: (1, (17, 8), ['', '', '', '%'], [(18, 13), (8, 12), (13, 3)], [False, False, False, True], 34, False, [False, False, False, False], 1567, 'North', (17, 9))
Element 34: (1, (17, 9), ['', '', '', '%'], [(17, 13), (8, 11), (13, 2)], [False, False, False, True], 32, False, [False, False, False, False], 1586, 'North', (17, 10))
Element 35: (1, (17, 10), ['', '', '', ''], [(16, 13), (9, 11), (12, 2)], [False, False, False, False], 30, False, [False, False, False, False], 1605, 'East', (18, 10))
Element 36: (1, (18, 10), ['', '%', '', '%'], [(15, 13), (9, 10), (12, 1)], [False, True, False, True], 28, False, [False, False, False, False], 1624, 'North', (18, 11))
Element 37: (1, (18, 11), ['', '', '%', '%'], [(15, 12), (8, 10), (11, 1)], [False, False, True, True], 26, False, [False, False, False, False], 1643, 'West', (17, 11))
Element 38: (1, (17, 11), ['%', '', '%', ''], [(14, 12), (9, 10), (11, 2)], [True, False, True, False], 24, False, [False, False, False, False], 1652, 'East', (18, 11))
Element 39: (1, (18, 11), ['', '', '%', '%'], [(14, 11), (9, 11), (10, 2)], [False, False, True, True], 22, False, [False, False, False, False], 1661, 'South', (18, 10))
Element 40: (1, (18, 10), ['', '%', '', '%'], [(13, 11), (8, 11), (9, 2)], [False, True, False, True], 20, False, [False, False, False, False], 1670, 'West', (17, 10))
Element 41: (1, (17, 10), ['', '', '', ''], [(13, 12), (8, 10), (9, 3)], [False, False, False, False], 18, False, [False, False, False, False], 1679, 'North', (17, 11))
Element 42: (1, (17, 11), ['%', '', '%', ''], [(13, 13), (8, 11), (9, 4)], [True, False, True, False], 16, False, [False, False, False, False], 1688, 'South', (17, 10))
Element 43: (1, (17, 10), ['', '', '', ''], [(12, 13), (7, 11), (10, 4)], [False, False, False, False], 14, False, [False, False, False, False], 1707, 'West', (16, 10))
Element 44: (1, (16, 10), ['', '', '%', ''], [(11, 13), (7, 12), (11, 4)], [False, False, True, False], 12, False, [False, False, False, False], 1736, 'South', (16, 9))
Element 45: (1, (16, 9), ['', '', '', ''], [(12, 13), (7, 13), (11, 5)], [False, False, False, False], 10, False, [False, False, False, False], 1755, 'South', (16, 8))
Element 46: (1, (16, 8), ['', '', '', ''], [(12, 12), (6, 13), (11, 6)], [False, False, False, False], 8, False, [False, False, False, False], 1774, 'South', (16, 7))
Element 47: (1, (16, 7), ['', '%', '', ''], [(12, 11), (6, 12), (12, 6)], [False, True, False, False], 6, False, [False, False, False, False], 1793, 'West', (15, 7))
Element 48: (1, (15, 7), ['.', '%', '', ''], [(11, 11), (6, 13), (12, 7)], [False, True, False, False], 4, False, [True, False, False, False], 1802, 'West', (14, 7))
Element 49: (1, (14, 7), ['G', '%', '%', ''], [(10, 11), (7, 13), (13, 7)], [False, True, True, False], 2, False, [False, False, False, False], 1821, 'East', (15, 7))
Element 50: (1, (15, 7), ['', '%', '', ''], [(10, 11), (7, 12), (13, 8)], [False, True, False, False], 0, False, [False, False, False, False], 1830, 'Stop', (15, 7))
Element 51: #0#
