Element 1: (3, (18, 1), ['.', '%', '.', '%'], [(18, 5), (3, 2), (10, 7)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (18, 2))
Element 2: (3, (18, 2), ['.', '', '.', '%'], [(18, 6), (4, 2), (10, 8)], [False, False, False, True], 96, False, [True, False, True, False], 1058, 'North', (18, 3))
Element 3: (3, (18, 3), ['.', '', '', '%'], [(17, 6), (4, 3), (11, 8)], [False, False, False, True], 94, False, [True, False, False, False], 1097, 'West', (17, 3))
Element 4: (3, (17, 3), ['.', '.', '.', ''], [(17, 7), (5, 3), (12, 8)], [False, False, False, False], 92, False, [True, True, True, False], 1136, 'North', (17, 4))
Element 5: (3, (17, 4), ['.', '', '.', ''], [(17, 8), (6, 3), (13, 8)], [False, False, False, False], 90, False, [True, False, True, False], 1175, 'North', (17, 5))
Element 6: (3, (17, 5), ['.', '', '', ''], [(17, 9), (7, 3), (13, 7)], [False, False, False, False], 88, False, [True, False, False, False], 1214, 'West', (16, 5))
Element 7: (3, (16, 5), ['.', '.', '%', ''], [(17, 10), (7, 2), (14, 7)], [False, False, True, False], 86, False, [True, True, False, False], 2243, 'South', (16, 4))
Element 8: (3, (16, 4), ['.', '.', '', ''], [(18, 10), (8, 2), (15, 7)], [False, False, False, False], 84, False, [True, True, False, False], 2282, 'South', (16, 3))
Element 9: (3, (16, 3), ['.', '%', '', ''], [(18, 11), (9, 2), (16, 7)], [False, True, False, False], 82, False, [True, False, False, False], 2321, 'West', (15, 3))
Element 10: (3, (15, 3), ['.', '%', '.', ''], [(17, 11), (10, 2), (16, 8)], [False, True, False, False], 80, False, [True, False, True, False], 2360, 'North', (15, 4))
Element 11: (3, (15, 4), ['.', '', '.', ''], [(18, 11), (11, 2), (16, 9)], [False, False, False, False], 78, False, [True, False, True, False], 2389, 'North', (15, 5))
Element 12: (3, (15, 5), ['.', '', '%', ''], [(18, 10), (12, 2), (16, 10)], [False, False, True, False], 76, False, [True, False, False, False], 2418, 'West', (14, 5))
Element 13: (3, (14, 5), ['.', '.', '%', ''], [(17, 10), (13, 2), (15, 10)], [False, False, True, False], 74, False, [True, True, False, False], 2447, 'South', (14, 4))
Element 14: (3, (14, 4), ['.', '.', '', ''], [(17, 11), (13, 3), (15, 11)], [False, False, False, False], 72, False, [True, True, False, False], 2476, 'South', (14, 3))
Element 15: (3, (14, 3), ['', '%', '', ''], [(17, 10), (13, 4), (15, 12)], [False, True, False, False], 70, False, [False, False, False, False], 2505, 'West', (13, 3))
Element 16: (3, (13, 3), ['.', '', '', ''], [(16, 10), (13, 5), (15, 13)], [False, False, False, False], 68, False, [True, False, False, False], 2524, 'West', (12, 3))
Element 17: (3, (12, 3), ['.', '', '%', ''], [(16, 9), (14, 5), (16, 13)], [False, False, True, False], 66, False, [True, False, False, False], 2543, 'West', (11, 3))
Element 18: (3, (11, 3), ['.', '', '.', ''], [(15, 9), (15, 5), (17, 13)], [False, False, False, False], 64, False, [True, False, True, False], 2572, 'North', (11, 4))
Element 19: (3, (11, 4), ['.', '', '.', '%'], [(15, 8), (16, 5), (18, 13)], [False, False, False, True], 62, False, [True, False, True, False], 2601, 'North', (11, 5))
Element 20: (3, (11, 5), ['.', '', '.', '%'], [(16, 8), (17, 5), (17, 13)], [False, False, False, True], 60, False, [True, False, True, False], 2610, 'North', (11, 6))
Element 21: (3, (11, 6), ['.', '', '%', '.'], [(16, 7), (18, 5), (16, 13)], [False, False, True, False], 58, False, [True, False, False, True], 2619, 'East', (12, 6))
Element 22: (3, (12, 6), ['', '%', '.', '%'], [(15, 7), (18, 6), (15, 13)], [False, True, False, True], 56, False, [False, False, True, False], 2628, 'North', (12, 7))
Element 23: (3, (12, 7), ['%', '', '', ''], [(14, 7), (17, 6), (15, 12)], [True, False, False, False], 54, False, [False, False, False, False], 2637, 'East', (13, 7))
Element 24: (3, (13, 7), ['', '%', '', ''], [(15, 7), (17, 7), (14, 12)], [False, True, False, False], 52, False, [False, False, False, False], 2646, 'East', (14, 7))
Element 25: (3, (14, 7), ['', '%', '%', ''], [(16, 7), (17, 8), (14, 11)], [False, True, True, False], 50, False, [False, False, False, False], 2655, 'East', (15, 7))
Element 26: (3, (15, 7), ['', '%', '', ''], [(16, 8), (17, 9), (13, 11)], [False, True, False, False], 48, False, [False, False, False, False], 2664, 'East', (16, 7))
Element 27: (3, (16, 7), ['', '%', '', ''], [(15, 8), (17, 10), (13, 12)], [False, True, False, False], 46, False, [False, False, False, False], 2673, 'East', (17, 7))
Element 28: (3, (17, 7), ['', '', '', '%'], [(15, 7), (18, 10), (13, 13)], [False, False, False, True], 44, False, [False, False, False, False], 2682, 'North', (17, 8))
Element 29: (3, (17, 8), ['', '', '', '%'], [(15, 8), (18, 11), (12, 13)], [False, False, False, True], 42, False, [False, False, False, False], 2691, 'North', (17, 9))
Element 30: (3, (17, 9), ['', '', '', '%'], [(15, 9), (17, 11), (12, 12)], [False, False, False, True], 40, False, [False, False, False, False], 2700, 'North', (17, 10))
Element 31: (3, (17, 10), ['', '', '', ''], [(14, 9), (18, 11), (12, 11)], [False, False, False, False], 38, False, [False, False, False, False], 2719, 'East', (18, 10))
Element 32: (3, (18, 10), ['', '%', '', '%'], [(15, 9), (17, 11), (11, 11)], [False, True, False, True], 36, False, [False, False, False, False], 2728, 'North', (18, 11))
Element 33: (3, (18, 11), ['', '', '%', '%'], [(15, 10), (17, 10), (10, 11)], [False, False, True, True], 34, False, [False, False, False, False], 2737, 'West', (17, 11))
Element 34: (3, (17, 11), ['%', '', '%', ''], [(15, 11), (16, 10), (10, 12)], [True, False, True, False], 32, False, [False, False, False, False], 2746, 'East', (18, 11))
Element 35: (3, (18, 11), ['', '', '%', '%'], [(15, 12), (16, 9), (9, 12)], [False, False, True, True], 30, False, [False, False, False, False], 2755, 'South', (18, 10))
Element 36: (3, (18, 10), ['', '%', '', '%'], [(15, 13), (16, 8), (9, 13)], [False, True, False, True], 28, False, [False, False, False, False], 2764, 'West', (17, 10))
Element 37: (3, (17, 10), ['', '', '', ''], [(16, 13), (16, 7), (8, 13)], [False, False, False, False], 26, False, [False, False, False, False], 2773, 'North', (17, 11))
Element 38: (3, (17, 11), ['%', '', '%', ''], [(17, 13), (15, 7), (8, 12)], [True, False, True, False], 24, False, [False, False, False, False], 2782, 'South', (17, 10))
Element 39: (3, (17, 10), ['', '', '', ''], [(18, 13), (15, 8), (8, 11)], [False, False, False, False], 22, False, [False, False, False, False], 2791, 'West', (16, 10))
Element 40: (3, (16, 10), ['', '', '%', ''], [(17, 13), (15, 9), (9, 11)], [False, False, True, False], 20, False, [False, False, False, False], 2800, 'South', (16, 9))
Element 41: (3, (16, 9), ['', '', '', ''], [(16, 13), (15, 10), (9, 10)], [False, False, False, False], 18, False, [False, False, False, False], 2809, 'South', (16, 8))
Element 42: (3, (16, 8), ['', '', '', ''], [(15, 13), (15, 11), (8, 10)], [False, False, False, False], 16, False, [False, False, False, False], 2818, 'West', (15, 8))
Element 43: (3, (15, 8), ['%', '', '', ''], [(15, 12), (14, 11), (9, 10)], [True, False, False, False], 14, False, [False, False, False, False], 2817, 'North', (15, 9))
Element 44: (3, (15, 9), ['', '', '', ''], [(14, 12), (13, 11), (9, 11)], [False, False, False, False], 12, False, [False, False, False, False], 2816, 'North', (15, 10))
Element 45: (3, (15, 10), ['%', '', '', ''], [(14, 11), (13, 12), (8, 11)], [True, False, False, False], 10, False, [False, False, False, False], 2815, 'North', (15, 11))
Element 46: (3, (15, 11), ['', '', '', '%'], [(13, 11), (14, 12), (8, 10)], [False, False, False, True], 8, False, [False, False, False, False], 2814, 'North', (15, 12))
Element 47: (3, (15, 12), ['', '', '', '%'], [(13, 12), (14, 11), (8, 11)], [False, False, False, True], 6, False, [False, False, False, False], 2813, 'North', (15, 13))
Element 48: (3, (15, 13), ['%', '', '%', ''], [(13, 13), (13, 11), (7, 11)], [True, False, True, False], 4, False, [False, False, False, False], 2822, 'East', (16, 13))
Element 49: (3, (16, 13), ['', '%', '%', ''], [(12, 13), (13, 12), (7, 12)], [False, True, True, False], 2, False, [False, False, False, False], 2831, 'East', (17, 13))
Element 50: (3, (17, 13), ['', '%', '%', ''], [(12, 13), (13, 12), (7, 12)], [False, True, True, False], 0, False, [False, False, False, False], 2830, 'Stop', (17, 13))
Element 51: #0#
