Element 1: (2, (11, 8), ['F', '%', '.', '.'], [(15, 4), (6, 10), (17, 5)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (10, 8))
Element 2: (2, (10, 8), ['.', '.', '%', ''], [(16, 4), (6, 9), (18, 5)], [False, False, True, False], 96, False, [True, True, False, False], 1048, 'South', (10, 7))
Element 3: (2, (10, 7), ['.', '.', '', '%'], [(17, 4), (7, 9), (18, 6)], [False, False, False, True], 94, False, [True, True, False, False], 1087, 'South', (10, 6))
Element 4: (2, (10, 6), ['.', '.', '', '.'], [(18, 4), (7, 8), (17, 6)], [False, False, False, False], 92, False, [True, True, False, True], 1126, 'East', (11, 6))
Element 5: (2, (11, 6), ['', '.', '%', '.'], [(18, 3), (8, 8), (17, 7)], [False, False, True, False], 90, False, [False, True, False, True], 1165, 'East', (12, 6))
Element 6: (2, (12, 6), ['', '%', '.', '%'], [(18, 2), (9, 8), (17, 8)], [False, True, False, True], 88, False, [False, False, True, False], 1204, 'North', (12, 7))
Element 7: (2, (12, 7), ['%', '', '.', '.'], [(18, 1), (9, 7), (17, 9)], [True, False, False, False], 86, False, [False, False, True, True], 1243, 'East', (13, 7))
Element 8: (2, (13, 7), ['', '%', '.', '.'], [(17, 1), (9, 6), (17, 10)], [False, True, False, False], 84, False, [False, False, True, True], 1282, 'East', (14, 7))
Element 9: (2, (14, 7), ['', '%', '%', '.'], [(16, 1), (9, 5), (18, 10)], [False, True, True, False], 82, False, [False, False, False, True], 2311, 'East', (15, 7))
Element 10: (2, (15, 7), ['', '%', '.', '.'], [(17, 1), (10, 5), (18, 11)], [False, True, False, False], 80, False, [False, False, True, True], 2340, 'East', (16, 7))
Element 11: (2, (16, 7), ['', '%', '.', ''], [(17, 2), (11, 5), (17, 11)], [False, True, False, False], 78, False, [False, False, True, False], 2379, 'North', (16, 8))
Element 12: (2, (16, 8), ['.', '', '.', ''], [(17, 3), (11, 4), (18, 11)], [False, False, False, False], 76, False, [True, False, True, False], 2408, 'North', (16, 9))
Element 13: (2, (16, 9), ['.', '', '.', ''], [(16, 3), (11, 3), (18, 10)], [False, False, False, False], 74, False, [True, False, True, False], 2437, 'North', (16, 10))
Element 14: (2, (16, 10), ['.', '', '%', 'G'], [(15, 3), (12, 3), (17, 10)], [False, False, True, False], 72, False, [True, False, False, False], 2466, 'West', (15, 10))
Element 15: (2, (15, 10), ['%', '.', '.', ''], [(14, 3), (13, 3), (17, 11)], [True, False, False, False], 70, False, [False, True, True, False], 2495, 'North', (15, 11))
Element 16: (2, (15, 11), ['.', '', '.', '%'], [(15, 3), (13, 4), (17, 10)], [False, False, False, True], 68, False, [True, False, True, False], 2514, 'North', (15, 12))
Element 17: (2, (15, 12), ['.', '', '.', '%'], [(16, 3), (13, 5), (16, 10)], [False, False, False, True], 66, False, [True, False, True, False], 2533, 'North', (15, 13))
Element 18: (2, (15, 13), ['%', '', '%', '.'], [(17, 3), (14, 5), (16, 9)], [True, False, True, False], 64, False, [False, False, False, True], 2552, 'East', (16, 13))
Element 19: (2, (16, 13), ['', '%', '%', '.'], [(17, 2), (15, 5), (15, 9)], [False, True, True, False], 62, False, [False, False, False, True], 2581, 'East', (17, 13))
Element 20: (2, (17, 13), ['', '%', '%', '.'], [(17, 1), (16, 5), (15, 8)], [False, True, True, False], 60, False, [False, False, False, True], 2610, 'East', (18, 13))
Element 21: (2, (18, 13), ['', '%', '%', '%'], [(18, 1), (17, 5), (16, 8)], [False, True, True, True], 58, False, [False, False, False, False], 2619, 'West', (17, 13))
Element 22: (2, (17, 13), ['', '%', '%', ''], [(18, 2), (18, 5), (16, 7)], [False, True, True, False], 56, False, [False, False, False, False], 2618, 'West', (16, 13))
Element 23: (2, (16, 13), ['', '%', '%', ''], [(17, 2), (18, 6), (15, 7)], [False, True, True, False], 54, False, [False, False, False, False], 2617, 'West', (15, 13))
Element 24: (2, (15, 13), ['%', '', '%', ''], [(18, 2), (17, 6), (14, 7)], [True, False, True, False], 52, False, [False, False, False, False], 2616, 'South', (15, 12))
Element 25: (2, (15, 12), ['.', '', '', '%'], [(18, 3), (17, 7), (13, 7)], [False, False, False, True], 50, False, [True, False, False, False], 2615, 'West', (14, 12))
Element 26: (2, (14, 12), ['.', '.', '%', ''], [(17, 3), (17, 8), (13, 8)], [False, False, True, False], 48, False, [True, True, False, False], 2634, 'South', (14, 11))
Element 27: (2, (14, 11), ['.', '%', '', ''], [(18, 3), (17, 9), (12, 8)], [False, True, False, False], 46, False, [True, False, False, False], 2653, 'West', (13, 11))
Element 28: (2, (13, 11), ['.', '%', '.', ''], [(18, 4), (17, 10), (12, 9)], [False, True, False, False], 44, False, [True, False, True, False], 2672, 'North', (13, 12))
Element 29: (2, (13, 12), ['.', '', '.', ''], [(18, 5), (18, 10), (11, 9)], [False, False, False, False], 42, False, [True, False, True, False], 2691, 'North', (13, 13))
Element 30: (2, (13, 13), ['.', '', '%', '%'], [(18, 6), (18, 11), (11, 8)], [False, False, True, True], 40, False, [True, False, False, False], 2700, 'West', (12, 13))
Element 31: (2, (12, 13), ['.', '.', '%', ''], [(17, 6), (17, 11), (10, 8)], [False, False, True, False], 38, False, [True, True, False, False], 2709, 'South', (12, 12))
Element 32: (2, (12, 12), ['%', '.', '', ''], [(17, 7), (18, 11), (10, 7)], [True, False, False, False], 36, False, [False, True, False, False], 2718, 'South', (12, 11))
Element 33: (2, (12, 11), ['.', '%', '', ''], [(17, 8), (18, 10), (10, 6)], [False, True, False, False], 34, False, [True, False, False, False], 2727, 'West', (11, 11))
Element 34: (2, (11, 11), ['.', '%', '%', ''], [(17, 9), (17, 10), (11, 6)], [False, True, True, False], 32, False, [True, False, False, False], 2736, 'West', (10, 11))
Element 35: (2, (10, 11), ['.', '%', '.', ''], [(16, 9), (17, 11), (12, 6)], [False, True, False, False], 30, False, [True, False, True, False], 2745, 'North', (10, 12))
Element 36: (2, (10, 12), ['.', '', '%', '%'], [(16, 10), (17, 10), (12, 7)], [False, False, True, True], 28, False, [True, False, False, False], 2754, 'West', (9, 12))
