Element 1: (3, (12, 6), ['.', '%', '.', '%'], [(18, 11), (3, 2), (4, 1)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (12, 7))
Element 2: (3, (12, 7), ['%', '', '.', '.'], [(17, 11), (4, 2), (5, 1)], [True, False, False, False], 96, False, [False, False, True, True], 68, 'East', (13, 7))
Element 3: (3, (13, 7), ['', '%', '.', '.'], [(17, 10), (4, 3), (4, 1)], [False, True, False, False], 94, False, [False, False, True, True], 97, 'East', (14, 7))
Element 4: (3, (14, 7), ['', '%', '%', '.'], [(17, 9), (5, 3), (3, 1)], [False, True, True, False], 92, False, [False, False, False, True], 126, 'East', (15, 7))
Element 5: (3, (15, 7), ['', '%', '.', '.'], [(17, 8), (6, 3), (2, 1)], [False, True, False, False], 90, False, [False, False, True, True], 165, 'East', (16, 7))
Element 6: (3, (16, 7), ['', '%', '.', 'G'], [(17, 7), (7, 3), (1, 1)], [False, True, False, False], 88, False, [False, False, True, False], 204, 'North', (16, 8))
Element 7: (3, (16, 8), ['.', '', '.', ''], [(17, 6), (7, 2), (2, 1)], [False, False, False, False], 86, False, [True, False, True, False], 1223, 'North', (16, 9))
Element 8: (3, (16, 9), ['.', '', '.', ''], [(18, 6), (8, 2), (2, 2)], [False, False, False, False], 84, False, [True, False, True, False], 1252, 'North', (16, 10))
Element 9: (3, (16, 10), ['.', '', '%', ''], [(18, 5), (9, 2), (2, 3)], [False, False, True, False], 82, False, [True, False, False, False], 1291, 'West', (15, 10))
Element 10: (3, (15, 10), ['%', '.', '.', ''], [(18, 4), (10, 2), (3, 3)], [True, False, False, False], 80, False, [False, True, True, False], 1330, 'North', (15, 11))
Element 11: (3, (15, 11), ['.', '', '.', '%'], [(18, 3), (11, 2), (3, 4)], [False, False, False, True], 78, False, [True, False, True, False], 1369, 'North', (15, 12))
Element 12: (3, (15, 12), ['.', '', '.', '%'], [(18, 2), (12, 2), (4, 4)], [False, False, False, True], 76, False, [True, False, True, False], 1408, 'North', (15, 13))
Element 13: (3, (15, 13), ['%', '', '%', '.'], [(18, 1), (13, 2), (4, 5)], [True, False, True, False], 74, False, [False, False, False, True], 1447, 'East', (16, 13))
Element 14: (3, (16, 13), ['', '%', '%', '.'], [(17, 1), (13, 3), (5, 5)], [False, True, True, False], 72, False, [False, False, False, True], 1486, 'East', (17, 13))
Element 15: (3, (17, 13), ['', '%', '%', '.'], [(16, 1), (14, 3), (6, 5)], [False, True, True, False], 70, False, [False, False, False, True], 2515, 'East', (18, 13))
Element 16: (3, (18, 13), ['', '%', '%', '%'], [(17, 1), (15, 3), (7, 5)], [False, True, True, True], 68, False, [False, False, False, False], 2544, 'West', (17, 13))
Element 17: (3, (17, 13), ['', '%', '%', ''], [(17, 2), (16, 3), (7, 6)], [False, True, True, False], 66, False, [False, False, False, False], 2573, 'West', (16, 13))
Element 18: (3, (16, 13), ['', '%', '%', ''], [(17, 3), (16, 4), (8, 6)], [False, True, True, False], 64, False, [False, False, False, False], 2602, 'West', (15, 13))
Element 19: (3, (15, 13), ['%', '', '%', ''], [(17, 4), (16, 5), (9, 6)], [True, False, True, False], 62, False, [False, False, False, False], 2631, 'South', (15, 12))
Element 20: (3, (15, 12), ['.', '', '', '%'], [(17, 5), (15, 5), (10, 6)], [False, False, False, True], 60, False, [True, False, False, False], 2660, 'West', (14, 12))
Element 21: (3, (14, 12), ['.', '.', '%', ''], [(16, 5), (15, 4), (11, 6)], [False, False, True, False], 58, False, [True, True, False, False], 2689, 'South', (14, 11))
Element 22: (3, (14, 11), ['.', '%', '', ''], [(16, 4), (14, 4), (11, 5)], [False, True, False, False], 56, False, [True, False, False, False], 2718, 'West', (13, 11))
Element 23: (3, (13, 11), ['.', '%', '.', ''], [(16, 3), (14, 5), (11, 4)], [False, True, False, False], 54, False, [True, False, True, False], 2747, 'North', (13, 12))
Element 24: (3, (13, 12), ['.', '', '.', ''], [(15, 3), (13, 5), (11, 3)], [False, False, False, False], 52, False, [True, False, True, False], 2776, 'North', (13, 13))
Element 25: (3, (13, 13), ['.', '', '%', '%'], [(15, 4), (13, 4), (12, 3)], [False, False, True, True], 50, False, [True, False, False, False], 2805, 'West', (12, 13))
Element 26: (3, (12, 13), ['.', '.', '%', ''], [(15, 5), (13, 5), (13, 3)], [False, False, True, False], 48, False, [True, True, False, False], 2814, 'South', (12, 12))
Element 27: (3, (12, 12), ['%', '.', '', ''], [(14, 5), (13, 4), (14, 3)], [True, False, False, False], 46, False, [False, True, False, False], 2823, 'South', (12, 11))
Element 28: (3, (12, 11), ['.', '%', '', ''], [(14, 4), (13, 3), (15, 3)], [False, True, False, False], 44, False, [True, False, False, False], 2832, 'West', (11, 11))
Element 29: (3, (11, 11), ['.', '%', '%', ''], [(14, 3), (13, 4), (16, 3)], [False, True, True, False], 42, False, [True, False, False, False], 2841, 'West', (10, 11))
Element 30: (3, (10, 11), ['.', '%', '.', ''], [(13, 3), (14, 4), (17, 3)], [False, True, False, False], 40, False, [True, False, True, False], 2850, 'North', (10, 12))
Element 31: (3, (10, 12), ['.', '', '%', '%'], [(13, 4), (15, 4), (18, 3)], [False, False, True, True], 38, False, [True, False, False, False], 2859, 'West', (9, 12))
Element 32: (3, (9, 12), ['.', '.', '.', ''], [(13, 5), (15, 5), (18, 4)], [False, False, False, False], 36, False, [True, True, True, False], 2868, 'North', (9, 13))
Element 33: (3, (9, 13), ['.', '', '%', '%'], [(13, 4), (14, 5), (18, 5)], [False, False, True, True], 34, False, [True, False, False, False], 2877, 'West', (8, 13))
Element 34: (3, (8, 13), ['.', '.', '%', ''], [(13, 3), (15, 5), (18, 6)], [False, False, True, False], 32, False, [True, True, False, False], 2886, 'South', (8, 12))
Element 35: (3, (8, 12), ['.', '.', '', ''], [(13, 2), (16, 5), (17, 6)], [False, False, False, False], 30, False, [True, True, False, False], 2895, 'South', (8, 11))
Element 36: (3, (8, 11), ['.', '.', '', '.'], [(12, 2), (16, 4), (17, 7)], [False, False, False, False], 28, False, [True, True, False, True], 2904, 'East', (9, 11))
Element 37: (3, (9, 11), ['', '.', '', ''], [(12, 1), (15, 4), (17, 8)], [False, False, False, False], 26, False, [False, True, False, False], 2923, 'South', (9, 10))
Element 38: (3, (9, 10), ['.', '%', '', '%'], [(11, 1), (16, 4), (17, 9)], [False, True, False, True], 24, False, [True, False, False, False], 2942, 'West', (8, 10))
Element 39: (3, (8, 10), ['%', '%', '', ''], [(11, 2), (16, 3), (17, 10)], [True, True, False, False], 22, False, [False, False, False, False], 2951, 'East', (9, 10))
Element 40: (3, (9, 10), ['', '%', '', '%'], [(11, 3), (15, 3), (18, 10)], [False, True, False, True], 20, False, [False, False, False, False], 2950, 'North', (9, 11))
Element 41: (3, (9, 11), ['', '', '', ''], [(10, 3), (15, 4), (18, 11)], [False, False, False, False], 18, False, [False, False, False, False], 2959, 'West', (8, 11))
Element 42: (3, (8, 11), ['.', '', '', ''], [(10, 4), (15, 3), (17, 11)], [False, False, False, False], 16, False, [True, False, False, False], 2968, 'South', (8, 10))
Element 43: (3, (8, 10), ['%', '%', '', ''], [(10, 5), (14, 3), (18, 11)], [True, True, False, False], 14, False, [False, False, False, False], 2977, 'North', (8, 11))
Element 44: (3, (8, 11), ['.', '', '', ''], [(9, 5), (14, 4), (18, 10)], [False, False, False, False], 12, False, [True, False, False, False], 2986, 'West', (7, 11))
Element 45: (3, (7, 11), ['%', '%', '.', ''], [(9, 4), (14, 3), (17, 10)], [True, True, False, False], 10, False, [False, False, True, False], 3005, 'North', (7, 12))
Element 46: (3, (7, 12), ['.', '', '.', ''], [(9, 3), (13, 3), (17, 11)], [False, False, False, False], 8, False, [True, False, True, False], 3024, 'North', (7, 13))
Element 47: (3, (7, 13), ['.', '', '%', ''], [(8, 3), (13, 4), (17, 10)], [False, False, True, False], 6, False, [True, False, False, False], 3043, 'West', (6, 13))
Element 48: (3, (6, 13), ['%', '.', '%', ''], [(8, 4), (13, 3), (16, 10)], [True, False, True, False], 4, False, [False, True, False, False], 3062, 'South', (6, 12))
Element 49: (3, (6, 12), ['%', '%', '', ''], [(7, 4), (12, 3), (16, 9)], [True, True, False, False], 2, False, [False, False, False, False], 3081, 'North', (6, 13))
Element 50: (3, (6, 13), ['%', '', '%', ''], [(7, 4), (12, 3), (16, 9)], [True, False, True, False], 0, False, [False, False, False, False], 3080, 'Stop', (6, 13))
Element 51: #0#
