Element 1: (3, (11, 8), ['F', '%', '.', '.'], [(8, 12), (2, 9), (4, 1)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (10, 8))
Element 2: (3, (10, 8), ['.', '.', '%', ''], [(9, 12), (1, 9), (5, 1)], [False, False, True, False], 96, False, [True, True, False, False], 1048, 'South', (10, 7))
Element 3: (3, (10, 7), ['.', '.', '', '%'], [(10, 12), (1, 9), (4, 1)], [False, False, False, True], 94, False, [True, True, False, False], 1067, 'South', (10, 6))
Element 4: (3, (10, 6), ['.', '.', '', '.'], [(10, 11), (2, 9), (4, 2)], [False, False, False, False], 92, False, [True, True, False, True], 1096, 'East', (11, 6))
Element 5: (3, (11, 6), ['', '.', '%', '.'], [(11, 11), (1, 9), (4, 3)], [False, False, True, False], 90, False, [False, True, False, True], 1125, 'East', (12, 6))
Element 6: (3, (12, 6), ['', '%', '.', '%'], [(12, 11), (1, 9), (5, 3)], [False, True, False, True], 88, False, [False, False, True, False], 1154, 'North', (12, 7))
Element 7: (3, (12, 7), ['%', '', '.', '.'], [(13, 11), (2, 9), (6, 3)], [True, False, False, False], 86, False, [False, False, True, True], 1183, 'East', (13, 7))
Element 8: (3, (13, 7), ['', '%', '.', '.'], [(14, 11), (1, 9), (7, 3)], [False, True, False, False], 84, False, [False, False, True, True], 1212, 'East', (14, 7))
Element 9: (3, (14, 7), ['', '%', '%', '.'], [(15, 11), (1, 9), (7, 2)], [False, True, True, False], 82, False, [False, False, False, True], 2231, 'East', (15, 7))
Element 10: (3, (15, 7), ['', '%', '.', '.'], [(15, 12), (2, 9), (8, 2)], [False, True, False, False], 80, False, [False, False, True, True], 2260, 'East', (16, 7))
Element 11: (3, (16, 7), ['', '%', '.', '.'], [(15, 13), (1, 9), (9, 2)], [False, True, False, False], 78, False, [False, False, True, True], 2289, 'East', (17, 7))
Element 12: (3, (17, 7), ['', '.', '.', '%'], [(16, 13), (1, 9), (10, 2)], [False, False, False, True], 76, False, [False, True, True, False], 2318, 'North', (17, 8))
Element 13: (3, (17, 8), ['.', '', '.', '%'], [(17, 13), (2, 9), (11, 2)], [False, False, False, True], 74, False, [True, False, True, False], 2347, 'North', (17, 9))
Element 14: (3, (17, 9), ['.', '', '.', '%'], [(18, 13), (1, 9), (12, 2)], [False, False, False, True], 72, False, [True, False, True, False], 2376, 'North', (17, 10))
Element 15: (3, (17, 10), ['.', '', '.', '.'], [(17, 13), (1, 9), (13, 2)], [False, False, False, False], 70, False, [True, False, True, True], 2395, 'East', (18, 10))
Element 16: (3, (18, 10), ['', '%', '.', '%'], [(16, 13), (2, 9), (13, 3)], [False, True, False, True], 68, False, [False, False, True, False], 2414, 'North', (18, 11))
Element 17: (3, (18, 11), ['.', '', '%', '%'], [(15, 13), (1, 9), (14, 3)], [False, False, True, True], 66, False, [True, False, False, False], 2433, 'West', (17, 11))
Element 18: (3, (17, 11), ['%', '', '%', ''], [(15, 12), (1, 9), (15, 3)], [True, False, True, False], 64, False, [False, False, False, False], 2452, 'East', (18, 11))
Element 19: (3, (18, 11), ['', '', '%', '%'], [(14, 12), (2, 9), (16, 3)], [False, False, True, True], 62, False, [False, False, False, False], 2471, 'South', (18, 10))
Element 20: (3, (18, 10), ['', '%', '', '%'], [(13, 12), (1, 9), (17, 3)], [False, True, False, True], 60, False, [False, False, False, False], 2490, 'West', (17, 10))
Element 21: (3, (17, 10), ['.', '', '', ''], [(13, 13), (1, 9), (18, 3)], [False, False, False, False], 58, False, [True, False, False, False], 2509, 'North', (17, 11))
Element 22: (3, (17, 11), ['%', '', '%', ''], [(12, 13), (2, 9), (18, 4)], [True, False, True, False], 56, False, [False, False, False, False], 2528, 'South', (17, 10))
Element 23: (3, (17, 10), ['.', '', '', ''], [(12, 12), (1, 9), (18, 5)], [False, False, False, False], 54, False, [True, False, False, False], 2547, 'West', (16, 10))
Element 24: (3, (16, 10), ['.', '.', '%', ''], [(12, 13), (1, 9), (18, 6)], [False, False, True, False], 52, False, [True, True, False, False], 2566, 'South', (16, 9))
Element 25: (3, (16, 9), ['.', '.', '', ''], [(11, 13), (2, 9), (17, 6)], [False, False, False, False], 50, False, [True, True, False, False], 2595, 'South', (16, 8))
Element 26: (3, (16, 8), ['.', '', '', ''], [(12, 13), (1, 9), (17, 5)], [False, False, False, False], 48, False, [True, False, False, False], 2614, 'West', (15, 8))
Element 27: (3, (15, 8), ['%', '', '.', ''], [(13, 13), (1, 9), (17, 4)], [True, False, False, False], 46, False, [False, False, True, False], 2633, 'North', (15, 9))
Element 28: (3, (15, 9), ['.', '', '.', ''], [(13, 12), (2, 9), (16, 4)], [False, False, False, False], 44, False, [True, False, True, False], 2652, 'North', (15, 10))
Element 29: (3, (15, 10), ['%', '', '', ''], [(12, 12), (1, 9), (16, 5)], [True, False, False, False], 42, False, [False, False, False, False], 2671, 'North', (15, 11))
Element 30: (3, (15, 11), ['', '', '', '%'], [(13, 12), (1, 9), (15, 5)], [False, False, False, True], 40, False, [False, False, False, False], 2680, 'North', (15, 12))
Element 31: (3, (15, 12), ['G', '', '', '%'], [(14, 12), (2, 9), (15, 4)], [False, False, False, True], 38, False, [False, False, False, False], 2689, 'North', (15, 13))
Element 32: (3, (15, 13), ['%', 'G', '%', ''], [(15, 12), (1, 9), (14, 4)], [True, False, True, False], 36, False, [False, False, False, False], 2698, 'East', (16, 13))
Element 33: (3, (16, 13), ['', '%', '%', ''], [(15, 11), (1, 9), (14, 5)], [False, True, True, False], 34, False, [False, False, False, False], 2707, 'East', (17, 13))
Element 34: (3, (17, 13), ['', '%', '%', ''], [(15, 10), (2, 9), (13, 5)], [False, True, True, False], 32, False, [False, False, False, False], 2716, 'East', (18, 13))
Element 35: (3, (18, 13), ['', '%', '%', '%'], [(16, 10), (1, 9), (13, 4)], [False, True, True, True], 30, False, [False, False, False, False], 2725, 'West', (17, 13))
Element 36: (3, (17, 13), ['', '%', '%', ''], [(17, 10), (1, 9), (13, 5)], [False, True, True, False], 28, False, [False, False, False, False], 2724, 'West', (16, 13))
Element 37: (3, (16, 13), ['', '%', '%', ''], [(18, 10), (2, 9), (14, 5)], [False, True, True, False], 26, False, [False, False, False, False], 2723, 'West', (15, 13))
Element 38: (3, (15, 13), ['%', '', '%', ''], [(18, 11), (1, 9), (14, 4)], [True, False, True, False], 24, False, [False, False, False, False], 2722, 'South', (15, 12))
Element 39: (3, (15, 12), ['', '', '', '%'], [(17, 11), (1, 9), (13, 4)], [False, False, False, True], 22, False, [False, False, False, False], 2721, 'South', (15, 11))
Element 40: (3, (15, 11), ['', '', '', '%'], [(18, 11), (2, 9), (14, 4)], [False, False, False, True], 20, False, [False, False, False, False], 2720, 'West', (14, 11))
Element 41: (3, (14, 11), ['', '%', '', ''], [(18, 10), (1, 9), (15, 4)], [False, True, False, False], 18, False, [False, False, False, False], 2719, 'North', (14, 12))
Element 42: (3, (14, 12), ['', '', '%', ''], [(17, 10), (1, 9), (15, 5)], [False, False, True, False], 16, False, [False, False, False, False], 2718, 'West', (13, 12))
Element 43: (3, (13, 12), ['', '', '', ''], [(17, 11), (2, 9), (14, 5)], [False, False, False, False], 14, False, [False, False, False, False], 2717, 'North', (13, 13))
Element 44: (3, (13, 13), ['', '', '%', '%'], [(17, 10), (1, 9), (15, 5)], [False, False, True, True], 12, False, [False, False, False, False], 2716, 'West', (12, 13))
Element 45: (3, (12, 13), ['', '', '%', ''], [(17, 9), (1, 9), (16, 5)], [False, False, True, False], 10, False, [False, False, False, False], 2715, 'South', (12, 12))
Element 46: (3, (12, 12), ['%', '', '', ''], [(17, 8), (2, 9), (16, 4)], [True, False, False, False], 8, False, [False, False, False, False], 2714, 'South', (12, 11))
Element 47: (3, (12, 11), ['', '%', '', ''], [(17, 7), (1, 9), (15, 4)], [False, True, False, False], 6, False, [False, False, False, False], 2713, 'East', (13, 11))
Element 48: (3, (13, 11), ['', '%', '', ''], [(17, 6), (1, 9), (16, 4)], [False, True, False, False], 4, False, [False, False, False, False], 2712, 'West', (12, 11))
Element 49: (3, (12, 11), ['', '%', '', ''], [(18, 6), (2, 9), (17, 4)], [False, True, False, False], 2, False, [False, False, False, False], 2711, 'West', (11, 11))
Element 50: (3, (11, 11), ['', '%', '%', ''], [(18, 6), (2, 9), (17, 4)], [False, True, True, False], 0, False, [False, False, False, False], 2710, 'Stop', (11, 11))
Element 51: #0#
