Element 1: (0, (13, 5), ['%', '.', '%', '.'], [(8, 6), (13, 8), (16, 9)], [True, False, True, False], 98, False, [False, True, False, True], 0, 'East', (14, 5))
Element 2: (0, (14, 5), ['', '.', '%', '.'], [(9, 6), (13, 7), (17, 9)], [False, False, True, False], 96, False, [False, True, False, True], 39, 'East', (15, 5))
Element 3: (0, (15, 5), ['', '.', '%', '.'], [(10, 6), (14, 7), (17, 10)], [False, False, True, False], 94, False, [False, True, False, True], 78, 'East', (16, 5))
Element 4: (0, (16, 5), ['', '.', '%', '.'], [(11, 6), (15, 7), (18, 10)], [False, False, True, False], 92, False, [False, True, False, True], 117, 'East', (17, 5))
Element 5: (0, (17, 5), ['', '.', '.', '.'], [(12, 6), (16, 7), (18, 11)], [False, False, False, False], 90, False, [False, True, True, True], 156, 'East', (18, 5))
Element 6: (0, (18, 5), ['', '.', '.', '%'], [(12, 7), (17, 7), (17, 11)], [False, False, False, True], 88, False, [False, True, True, False], 195, 'North', (18, 6))
Element 7: (0, (18, 6), ['.', '', '%', '%'], [(12, 8), (17, 8), (18, 11)], [False, False, True, True], 86, False, [True, False, False, False], 224, 'West', (17, 6))
Element 8: (0, (17, 6), ['%', '', '', ''], [(12, 9), (16, 8), (18, 10)], [True, False, False, False], 84, False, [False, False, False, False], 253, 'North', (17, 7))
Element 9: (0, (17, 7), ['', '', '', '%'], [(11, 9), (15, 8), (17, 10)], [False, False, False, True], 82, False, [False, False, False, False], 272, 'North', (17, 8))
Element 10: (0, (17, 8), ['', '', '', '%'], [(11, 8), (15, 9), (17, 11)], [False, False, False, True], 80, False, [False, False, False, False], 291, 'North', (17, 9))
Element 11: (0, (17, 9), ['', '', 'G', '%'], [(10, 8), (15, 10), (17, 10)], [False, False, False, True], 78, False, [False, False, False, False], 1300, 'West', (16, 9))
Element 12: (0, (16, 9), ['', '', 'G', 'G'], [(10, 7), (16, 10), (17, 9)], [False, False, False, False], 76, False, [False, False, False, False], 1319, 'South', (16, 8))
Element 13: (0, (16, 8), ['', '', 'G', ''], [(9, 7), (17, 10), (16, 9)], [False, False, False, False], 74, False, [False, False, False, False], 1328, 'South', (16, 7))
Element 14: (0, (16, 7), ['', '%', '', ''], [(9, 8), (18, 10), (17, 9)], [False, True, False, False], 72, False, [False, False, False, False], 1337, 'West', (15, 7))
Element 15: (0, (15, 7), ['', '%', '', ''], [(8, 8), (18, 11), (17, 8)], [False, True, False, False], 70, False, [False, False, False, False], 1346, 'North', (15, 8))
Element 16: (0, (15, 8), ['%', '', '', ''], [(8, 7), (17, 11), (17, 7)], [True, False, False, False], 68, False, [False, False, False, False], 1355, 'North', (15, 9))
Element 17: (0, (15, 9), ['.', '', '', ''], [(7, 7), (18, 11), (17, 6)], [False, False, False, False], 66, False, [True, False, False, False], 1364, 'West', (14, 9))
Element 18: (0, (14, 9), ['%', '%', '%', ''], [(7, 8), (18, 10), (18, 6)], [True, True, True, False], 64, False, [False, False, False, False], 1383, 'East', (15, 9))
Element 19: (0, (15, 9), ['', '', '', ''], [(7, 9), (17, 10), (18, 5)], [False, False, False, False], 62, False, [False, False, False, False], 1392, 'North', (15, 10))
Element 20: (0, (15, 10), ['%', '', '.', ''], [(6, 9), (17, 11), (18, 4)], [True, False, False, False], 60, False, [False, False, True, False], 1411, 'North', (15, 11))
Element 21: (0, (15, 11), ['.', '', '.', '%'], [(6, 10), (17, 10), (18, 3)], [False, False, False, True], 58, False, [True, False, True, False], 1440, 'North', (15, 12))
Element 22: (0, (15, 12), ['.', '', '.', '%'], [(5, 10), (17, 9), (18, 2)], [False, False, False, True], 56, False, [True, False, True, False], 1469, 'North', (15, 13))
Element 23: (0, (15, 13), ['%', '', '%', '.'], [(5, 11), (16, 9), (18, 1)], [True, False, True, False], 54, False, [False, False, False, True], 1498, 'East', (16, 13))
Element 24: (0, (16, 13), ['', '%', '%', '.'], [(4, 11), (17, 9), (17, 1)], [False, True, True, False], 52, False, [False, False, False, True], 1527, 'East', (17, 13))
Element 25: (0, (17, 13), ['', '%', '%', '.'], [(4, 12), (17, 10), (16, 1)], [False, True, True, False], 50, False, [False, False, False, True], 2546, 'East', (18, 13))
Element 26: (0, (18, 13), ['', '%', '%', '%'], [(3, 12), (16, 10), (17, 1)], [False, True, True, True], 48, False, [False, False, False, False], 2565, 'West', (17, 13))
Element 27: (0, (17, 13), ['', '%', '%', ''], [(3, 13), (16, 9), (17, 2)], [False, True, True, False], 46, False, [False, False, False, False], 2584, 'West', (16, 13))
Element 28: (0, (16, 13), ['', '%', '%', ''], [(2, 13), (16, 10), (17, 3)], [False, True, True, False], 44, False, [False, False, False, False], 2603, 'West', (15, 13))
Element 29: (0, (15, 13), ['%', '', '%', ''], [(2, 12), (15, 10), (17, 4)], [True, False, True, False], 42, False, [False, False, False, False], 2622, 'South', (15, 12))
Element 30: (0, (15, 12), ['.', 'G', '', '%'], [(2, 11), (15, 11), (16, 4)], [False, False, False, True], 40, False, [True, False, False, False], 2641, 'West', (14, 12))
Element 31: (0, (14, 12), ['.', 'G', '%', ''], [(3, 11), (14, 11), (16, 3)], [False, False, True, False], 38, False, [True, False, False, False], 2680, 'West', (13, 12))
Element 32: (0, (13, 12), ['.', 'G', '.', ''], [(2, 11), (13, 11), (15, 3)], [False, False, False, False], 36, False, [True, False, True, False], 2709, 'North', (13, 13))
Element 33: (0, (13, 13), ['.', '', '%', '%'], [(1, 11), (12, 11), (15, 4)], [False, False, True, True], 34, False, [True, False, False, False], 2748, 'West', (12, 13))
Element 34: (0, (12, 13), ['.', 'G', '%', ''], [(1, 12), (12, 12), (14, 4)], [False, False, True, False], 32, False, [True, False, False, False], 2787, 'West', (11, 13))
Element 35: (0, (11, 13), ['%', '%', '%', ''], [(1, 13), (13, 12), (14, 3)], [True, True, True, False], 30, False, [False, False, False, False], 2816, 'East', (12, 13))
