Element 1: (3, (17, 13), ['.', '%', '%', '.'], [(12, 3), (5, 6), (7, 6)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (18, 13))
Element 2: (3, (18, 13), ['', '%', '%', '%'], [(13, 3), (5, 7), (8, 6)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (17, 13))
Element 3: (3, (17, 13), ['.', '%', '%', ''], [(14, 3), (4, 7), (9, 6)], [False, True, True, False], 94, False, [True, False, False, False], 97, 'West', (16, 13))
Element 4: (3, (16, 13), ['.', '%', '%', ''], [(15, 3), (4, 8), (10, 6)], [False, True, True, False], 92, False, [True, False, False, False], 136, 'West', (15, 13))
Element 5: (3, (15, 13), ['%', '.', '%', ''], [(16, 3), (4, 9), (11, 6)], [True, False, True, False], 90, False, [False, True, False, False], 175, 'South', (15, 12))
Element 6: (3, (15, 12), ['.', '.', '', '%'], [(17, 3), (5, 9), (12, 6)], [False, False, False, True], 88, False, [True, True, False, False], 214, 'South', (15, 11))
Element 7: (3, (15, 11), ['.', '.', '', '%'], [(18, 3), (6, 9), (12, 7)], [False, False, False, True], 86, False, [True, True, False, False], 253, 'South', (15, 10))
Element 8: (3, (15, 10), ['%', '.', '', '.'], [(18, 4), (7, 9), (13, 7)], [True, False, False, False], 84, False, [False, True, False, True], 292, 'East', (16, 10))
Element 9: (3, (16, 10), ['', '.', '%', '.'], [(18, 5), (7, 8), (14, 7)], [False, False, True, False], 82, False, [False, True, False, True], 331, 'East', (17, 10))
Element 10: (3, (17, 10), ['', '.', '.', '.'], [(18, 6), (8, 8), (15, 7)], [False, False, False, False], 80, False, [False, True, True, True], 370, 'East', (18, 10))
Element 11: (3, (18, 10), ['', '%', '.', '%'], [(17, 6), (9, 8), (16, 7)], [False, True, False, True], 78, False, [False, False, True, False], 409, 'North', (18, 11))
Element 12: (3, (18, 11), ['.', '', '%', '%'], [(17, 7), (10, 8), (16, 8)], [False, False, True, True], 76, False, [True, False, False, False], 1438, 'West', (17, 11))
Element 13: (3, (17, 11), ['%', '', '%', ''], [(17, 8), (11, 8), (16, 9)], [True, False, True, False], 74, False, [False, False, False, False], 1477, 'East', (18, 11))
Element 14: (3, (18, 11), ['', '', '%', '%'], [(17, 9), (12, 8), (15, 9)], [False, False, True, True], 72, False, [False, False, False, False], 1506, 'South', (18, 10))
Element 15: (3, (18, 10), ['G', '%', '', '%'], [(17, 10), (13, 8), (15, 8)], [False, True, False, True], 70, False, [False, False, False, False], 1525, 'North', (18, 11))
Element 16: (3, (18, 11), ['', 'G', '%', '%'], [(18, 10), (13, 7), (15, 9)], [False, False, True, True], 68, False, [False, False, False, False], 1524, 'West', (17, 11))
Element 17: (3, (17, 11), ['%', '', '%', 'G'], [(18, 11), (14, 7), (14, 9)], [True, False, True, False], 66, False, [False, False, False, False], 1533, 'South', (17, 10))
Element 18: (3, (17, 10), ['', '', 'G', ''], [(17, 11), (15, 7), (15, 9)], [False, False, False, False], 64, False, [False, False, False, False], 1532, 'South', (17, 9))
