Element 1: (1, (1, 13), ['%', '.', '%', '.'], [(10, 3), (4, 7), (14, 11)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (2, 13))
Element 2: (1, (2, 13), ['', '.', '%', '.'], [(11, 3), (5, 7), (15, 11)], [False, False, True, False], 96, False, [False, True, False, True], 48, 'East', (3, 13))
Element 3: (1, (3, 13), ['', '.', '%', '%'], [(12, 3), (5, 6), (15, 12)], [False, False, True, True], 94, False, [False, True, False, False], 87, 'South', (3, 12))
Element 4: (1, (3, 12), ['.', '.', '', '.'], [(13, 3), (5, 5), (15, 13)], [False, False, False, False], 92, False, [True, True, False, True], 126, 'East', (4, 12))
Element 5: (1, (4, 12), ['', '.', '%', '%'], [(14, 3), (6, 5), (16, 13)], [False, False, True, True], 90, False, [False, True, False, False], 165, 'South', (4, 11))
Element 6: (1, (4, 11), ['.', '.', '', '.'], [(15, 3), (7, 5), (17, 13)], [False, False, False, False], 88, False, [True, True, False, True], 204, 'East', (5, 11))
Element 7: (1, (5, 11), ['', '.', '%', '%'], [(16, 3), (7, 6), (18, 13)], [False, False, True, True], 86, False, [False, True, False, False], 243, 'South', (5, 10))
Element 8: (1, (5, 10), ['.', '.', '', '.'], [(17, 3), (8, 6), (17, 13)], [False, False, False, False], 84, False, [True, True, False, True], 272, 'East', (6, 10))
Element 9: (1, (6, 10), ['', '.', '%', '%'], [(18, 3), (9, 6), (16, 13)], [False, False, True, True], 82, False, [False, True, False, False], 301, 'South', (6, 9))
Element 10: (1, (6, 9), ['.', '.', '', '.'], [(18, 4), (10, 6), (15, 13)], [False, False, False, False], 80, False, [True, True, False, True], 330, 'East', (7, 9))
Element 11: (1, (7, 9), ['', '.', '%', '%'], [(18, 5), (11, 6), (15, 12)], [False, False, True, True], 78, False, [False, True, False, False], 359, 'South', (7, 8))
Element 12: (1, (7, 8), ['.', '.', '', '.'], [(18, 6), (12, 6), (14, 12)], [False, False, False, False], 76, False, [True, True, False, True], 398, 'East', (8, 8))
Element 13: (1, (8, 8), ['', '.', '%', '.'], [(17, 6), (12, 7), (13, 12)], [False, False, True, False], 74, False, [False, True, False, True], 437, 'East', (9, 8))
Element 14: (1, (9, 8), ['', '.', '%', 'F'], [(17, 7), (13, 7), (13, 13)], [False, False, True, False], 72, False, [False, True, False, False], 476, 'East', (10, 8))
Element 15: (1, (10, 8), ['', '.', '%', '.'], [(17, 8), (14, 7), (12, 13)], [False, False, True, False], 70, False, [False, True, False, True], 1505, 'East', (11, 8))
Element 16: (1, (11, 8), ['', '%', '.', '.'], [(17, 9), (15, 7), (12, 12)], [False, True, False, False], 68, False, [False, False, True, True], 1544, 'East', (12, 8))
Element 17: (1, (12, 8), ['', '', '.', '.'], [(17, 10), (16, 7), (12, 11)], [False, False, False, False], 66, False, [False, False, True, True], 1583, 'East', (13, 8))
Element 18: (1, (13, 8), ['', '', '%', '%'], [(18, 10), (16, 8), (13, 11)], [False, False, True, True], 64, False, [False, False, False, False], 1622, 'South', (13, 7))
Element 19: (1, (13, 7), ['', '%', '', ''], [(18, 11), (16, 9), (12, 11)], [False, True, False, False], 62, False, [False, False, False, False], 1641, 'East', (14, 7))
Element 20: (1, (14, 7), ['', '%', '%', ''], [(17, 11), (16, 10), (11, 11)], [False, True, True, False], 60, False, [False, False, False, False], 1670, 'East', (15, 7))
Element 21: (1, (15, 7), ['', '%', '.', ''], [(18, 11), (15, 10), (10, 11)], [False, True, False, False], 58, False, [False, False, True, False], 1689, 'North', (15, 8))
Element 22: (1, (15, 8), ['%', '', 'G', ''], [(18, 10), (15, 9), (10, 12)], [True, False, False, False], 56, False, [False, False, False, False], 1718, 'East', (16, 8))
Element 23: (1, (16, 8), ['', '', '', ''], [(17, 10), (14, 9), (9, 12)], [False, False, False, False], 54, False, [False, False, False, False], 1737, 'East', (17, 8))
Element 24: (1, (17, 8), ['', '', '', '%'], [(17, 11), (15, 9), (9, 13)], [False, False, False, True], 52, False, [False, False, False, False], 1746, 'North', (17, 9))
Element 25: (1, (17, 9), ['', '', 'G', '%'], [(17, 10), (15, 8), (8, 13)], [False, False, False, True], 50, False, [False, False, False, False], 1755, 'West', (16, 9))
Element 26: (1, (16, 9), ['G', '', 'G', ''], [(16, 10), (15, 9), (8, 12)], [False, False, False, False], 48, False, [False, False, False, False], 1764, 'East', (17, 9))
Element 27: (1, (17, 9), ['G', '', '', '%'], [(16, 9), (15, 10), (8, 11)], [False, False, False, True], 46, False, [False, False, False, False], 1773, 'South', (17, 8))
Element 28: (1, (17, 8), ['G', '', '', '%'], [(16, 8), (15, 11), (9, 11)], [False, False, False, True], 44, False, [False, False, False, False], 1782, 'South', (17, 7))
Element 29: (1, (17, 7), ['G', '', '', '%'], [(16, 7), (15, 12), (9, 10)], [False, False, False, True], 42, False, [False, False, False, False], 1791, 'South', (17, 6))
Element 30: (1, (17, 6), ['%', '.', '', ''], [(15, 7), (15, 13), (8, 10)], [True, False, False, False], 40, False, [False, True, False, False], 1800, 'South', (17, 5))
Element 31: (1, (17, 5), ['.', '.', '', ''], [(15, 8), (16, 13), (9, 10)], [False, False, False, False], 38, False, [True, True, False, False], 1809, 'South', (17, 4))
Element 32: (1, (17, 4), ['.', '', '', ''], [(15, 9), (17, 13), (9, 11)], [False, False, False, False], 36, False, [True, False, False, False], 1818, 'West', (16, 4))
Element 33: (1, (16, 4), ['.', '', '.', ''], [(15, 10), (18, 13), (8, 11)], [False, False, False, False], 34, False, [True, False, True, False], 1827, 'North', (16, 5))
Element 34: (1, (16, 5), ['.', '', '%', ''], [(15, 11), (17, 13), (8, 10)], [False, False, True, False], 32, False, [True, False, False, False], 1836, 'West', (15, 5))
Element 35: (1, (15, 5), ['.', '.', '%', ''], [(15, 12), (16, 13), (8, 11)], [False, False, True, False], 30, False, [True, True, False, False], 1845, 'South', (15, 4))
Element 36: (1, (15, 4), ['.', '', '', ''], [(14, 12), (15, 13), (7, 11)], [False, False, False, False], 28, False, [True, False, False, False], 1864, 'West', (14, 4))
Element 37: (1, (14, 4), ['.', '', '.', ''], [(14, 11), (15, 12), (7, 12)], [False, False, False, False], 26, False, [True, False, True, False], 1883, 'North', (14, 5))
Element 38: (1, (14, 5), ['.', '', '%', ''], [(13, 11), (14, 12), (7, 13)], [False, False, True, False], 24, False, [True, False, False, False], 1902, 'West', (13, 5))
Element 39: (1, (13, 5), ['%', '.', '%', ''], [(13, 12), (14, 11), (6, 13)], [True, False, True, False], 22, False, [False, True, False, False], 1921, 'South', (13, 4))
Element 40: (1, (13, 4), ['%', '', '', ''], [(13, 13), (13, 11), (6, 12)], [True, False, False, False], 20, False, [False, False, False, False], 1940, 'South', (13, 3))
