Element 1: (1, (6, 13), ['%', '.', '%', '.'], [(17, 13), (7, 12), (12, 6)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (7, 13))
Element 2: (1, (7, 13), ['', '', '%', '.'], [(18, 13), (8, 12), (12, 7)], [False, False, True, False], 96, False, [False, False, False, True], 48, 'East', (8, 13))
Element 3: (1, (8, 13), ['', '', '%', '.'], [(17, 13), (9, 12), (13, 7)], [False, False, True, False], 94, False, [False, False, False, True], 77, 'East', (9, 13))
Element 4: (1, (9, 13), ['', '', '%', '%'], [(16, 13), (10, 12), (14, 7)], [False, False, True, True], 92, False, [False, False, False, False], 106, 'South', (9, 12))
Element 5: (1, (9, 12), ['', '.', '', ''], [(15, 13), (10, 11), (15, 7)], [False, False, False, False], 90, False, [False, True, False, False], 135, 'South', (9, 11))
Element 6: (1, (9, 11), ['.', '.', '', ''], [(15, 12), (11, 11), (16, 7)], [False, False, False, False], 88, False, [True, True, False, False], 174, 'South', (9, 10))
Element 7: (1, (9, 10), ['.', '%', '', '%'], [(15, 11), (12, 11), (17, 7)], [False, True, False, True], 86, False, [True, False, False, False], 213, 'West', (8, 10))
Element 8: (1, (8, 10), ['%', '%', '.', ''], [(15, 10), (13, 11), (17, 8)], [True, True, False, False], 84, False, [False, False, True, False], 252, 'North', (8, 11))
Element 9: (1, (8, 11), ['.', '', '', ''], [(16, 10), (14, 11), (17, 9)], [False, False, False, False], 82, False, [True, False, False, False], 291, 'West', (7, 11))
Element 10: (1, (7, 11), ['%', '%', '', ''], [(16, 9), (14, 12), (17, 10)], [True, True, False, False], 80, False, [False, False, False, False], 330, 'North', (7, 12))
Element 11: (1, (7, 12), ['.', '', '', ''], [(16, 8), (13, 12), (18, 10)], [False, False, False, False], 78, False, [True, False, False, False], 359, 'West', (6, 12))
Element 12: (1, (6, 12), ['%', '%', '', ''], [(15, 8), (13, 13), (18, 11)], [True, True, False, False], 76, False, [False, False, False, False], 398, 'East', (7, 12))
