Element 1: (1, (7, 12), ['.', '.', '.', 'G'], [(18, 2), (8, 12), (18, 6)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'North', (7, 13))
Element 16: (1, (9, 11), ['', '', '', ''], [(13, 2), (16, 13), (17, 10)], [False, False, False, False], 68, False, [False, False, False, False], 474, 'West', (8, 11))
Element 17: (1, (8, 11), ['', '', '', ''], [(12, 2), (15, 13), (17, 11)], [False, False, False, False], 66, False, [False, False, False, False], 483, 'East', (9, 11))
Element 18: (1, (9, 11), ['', '', '', ''], [(12, 3), (15, 12), (17, 10)], [False, False, False, False], 64, False, [False, False, False, False], 492, 'East', (10, 11))
Element 19: (1, (10, 11), ['', '%', '', ''], [(11, 3), (14, 12), (16, 10)], [False, True, False, False], 62, False, [False, False, False, False], 521, 'East', (11, 11))
Element 20: (1, (11, 11), ['', '%', '%', ''], [(11, 4), (13, 12), (16, 9)], [False, True, True, False], 60, False, [False, False, False, False], 550, 'East', (12, 11))
Element 21: (1, (12, 11), ['', '%', '.', ''], [(11, 5), (13, 13), (16, 8)], [False, True, False, False], 58, False, [False, False, True, False], 579, 'North', (12, 12))
Element 22: (1, (12, 12), ['%', '', 'G', ''], [(11, 6), (12, 13), (16, 7)], [True, False, False, False], 56, False, [False, False, False, False], 618, 'East', (13, 12))
Element 23: (1, (13, 12), ['', '', '', ''], [(12, 6), (11, 13), (15, 7)], [False, False, False, False], 54, False, [False, False, False, False], 647, 'East', (14, 12))
Element 24: (1, (14, 12), ['', '', '%', ''], [(12, 7), (12, 13), (15, 8)], [False, False, True, False], 52, False, [False, False, False, False], 666, 'East', (15, 12))
Element 25: (1, (15, 12), ['', '', '', '%'], [(13, 7), (12, 12), (15, 9)], [False, False, False, True], 50, False, [False, False, False, False], 685, 'North', (15, 13))
Element 26: (1, (15, 13), ['%', '', '%', ''], [(14, 7), (12, 13), (15, 10)], [True, False, True, False], 48, False, [False, False, False, False], 704, 'East', (16, 13))
Element 27: (1, (16, 13), ['', '%', '%', ''], [(15, 7), (13, 13), (15, 11)], [False, True, True, False], 46, False, [False, False, False, False], 703, 'East', (17, 13))
Element 28: (1, (17, 13), ['', '%', '%', ''], [(16, 7), (13, 12), (15, 12)], [False, True, True, False], 44, False, [False, False, False, False], 702, 'East', (18, 13))
Element 29: (1, (18, 13), ['', '%', '%', '%'], [(17, 7), (12, 12), (15, 13)], [False, True, True, True], 42, False, [False, False, False, False], 701, 'West', (17, 13))
Element 30: (1, (17, 13), ['G', '%', '%', ''], [(17, 8), (13, 12), (16, 13)], [False, True, True, False], 40, False, [False, False, False, False], 700, 'East', (18, 13))
Element 31: (1, (18, 13), ['G', '%', '%', '%'], [(17, 9), (14, 12), (17, 13)], [False, True, True, True], 38, False, [False, False, False, False], 699, 'West', (17, 13))
Element 32: (1, (17, 13), ['', '%', '%', 'G'], [(17, 10), (15, 12), (18, 13)], [False, True, True, False], 36, False, [False, False, False, False], 698, 'West', (16, 13))
Element 33: (1, (16, 13), ['', '%', '%', 'G'], [(18, 10), (15, 11), (17, 13)], [False, True, True, False], 34, False, [False, False, False, False], 697, 'West', (15, 13))
Element 34: (1, (15, 13), ['%', '', '%', 'G'], [(18, 11), (15, 10), (16, 13)], [True, False, True, False], 32, False, [False, False, False, False], 696, 'South', (15, 12))
Element 35: (1, (15, 12), ['', '', 'G', '%'], [(17, 11), (16, 10), (15, 13)], [False, False, False, True], 30, False, [False, False, False, False], 695, 'West', (14, 12))
Element 36: (1, (14, 12), ['', '', '%', 'G'], [(18, 11), (17, 10), (15, 12)], [False, False, True, False], 28, False, [False, False, False, False], 694, 'South', (14, 11))
Element 37: (1, (14, 11), ['', '%', 'G', ''], [(17, 11), (18, 10), (14, 12)], [False, True, False, False], 26, False, [False, False, False, False], 693, 'East', (15, 11))
Element 38: (1, (15, 11), ['G', '', '', '%'], [(17, 10), (18, 11), (14, 11)], [False, False, False, True], 24, False, [False, False, False, False], 692, 'South', (15, 10))
Element 39: (1, (15, 10), ['%', '', '', 'G'], [(16, 10), (17, 11), (13, 11)], [True, False, False, False], 22, False, [False, False, False, False], 691, 'South', (15, 9))
Element 40: (1, (15, 9), ['.', '', '', 'G'], [(16, 9), (18, 11), (13, 12)], [False, False, False, False], 20, False, [True, False, False, False], 690, 'West', (14, 9))
Element 41: (1, (14, 9), ['%', '%', '%', ''], [(16, 8), (18, 10), (13, 13)], [True, True, True, False], 18, False, [False, False, False, False], 699, 'East', (15, 9))
Element 42: (1, (15, 9), ['', 'G', '', ''], [(15, 8), (17, 10), (12, 13)], [False, False, False, False], 16, False, [False, False, False, False], 698, 'West', (14, 9))
Element 43: (1, (14, 9), ['%', '%', '%', 'G'], [(15, 9), (17, 11), (12, 12)], [True, True, True, False], 14, False, [False, False, False, False], 697, 'Stop', (14, 9))
Element 44: (1, (14, 9), ['%', '%', '%', ''], [(15, 10), (17, 10), (12, 11)], [True, True, True, False], 12, False, [False, False, False, False], 696, 'East', (15, 9))
Element 45: (1, (15, 9), ['', '', '', ''], [(15, 11), (17, 9), (11, 11)], [False, False, False, False], 10, False, [False, False, False, False], 695, 'West', (14, 9))
Element 46: (1, (14, 9), ['%', '%', '%', ''], [(15, 12), (17, 8), (10, 11)], [True, True, True, False], 8, False, [False, False, False, False], 694, 'Stop', (14, 9))
Element 47: (1, (14, 9), ['%', '%', '%', ''], [(15, 13), (17, 7), (10, 12)], [True, True, True, False], 6, False, [False, False, False, False], 693, 'Stop', (14, 9))
Element 48: (1, (14, 9), ['%', '%', '%', ''], [(16, 13), (17, 6), (9, 12)], [True, True, True, False], 4, False, [False, False, False, False], 692, 'Stop', (14, 9))
Element 49: (1, (14, 9), ['%', '%', '%', ''], [(17, 13), (18, 6), (9, 13)], [True, True, True, False], 2, False, [False, False, False, False], 691, 'Stop', (14, 9))
Element 50: (1, (14, 9), ['%', '%', '%', ''], [(17, 13), (18, 5), (8, 13)], [True, True, True, False], 0, False, [False, False, False, False], 690, 'Stop', (14, 9))
Element 51: #0#
