Element 1: (0, (3, 8), ['%', '%', '%', '.'], [(1, 4), (6, 9), (9, 12)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (4, 8))
Element 2: (0, (4, 8), ['', '.', '.', '%'], [(2, 4), (7, 9), (10, 12)], [False, False, False, True], 96, False, [False, True, True, False], 39, 'North', (4, 9))
Element 3: (0, (4, 9), ['%', '', '.', '.'], [(3, 4), (7, 8), (10, 11)], [True, False, False, False], 94, False, [False, False, True, True], 78, 'East', (5, 9))
Element 4: (0, (5, 9), ['', '%', '.', ''], [(4, 4), (8, 8), (11, 11)], [False, True, False, False], 92, False, [False, False, True, False], 117, 'North', (5, 10))
Element 5: (0, (5, 10), ['.', '', '.', '.'], [(4, 5), (9, 8), (12, 11)], [False, False, False, False], 90, False, [True, False, True, True], 156, 'East', (6, 10))
Element 6: (0, (6, 10), ['', '', '%', '%'], [(5, 5), (10, 8), (13, 11)], [False, False, True, True], 88, False, [False, False, False, False], 1185, 'South', (6, 9))
Element 7: (0, (6, 9), ['', '.', '', ''], [(6, 5), (11, 8), (14, 11)], [False, False, False, False], 86, False, [False, True, False, False], 1214, 'South', (6, 8))
Element 8: (0, (6, 8), ['%', '%', '', ''], [(7, 5), (12, 8), (15, 11)], [True, True, False, False], 84, False, [False, False, False, False], 1253, 'East', (7, 8))
Element 9: (0, (7, 8), ['', '.', '', ''], [(7, 6), (13, 8), (15, 12)], [False, False, False, False], 82, False, [False, True, False, False], 1282, 'South', (7, 7))
Element 10: (0, (7, 7), ['%', '', '', '.'], [(8, 6), (13, 7), (15, 13)], [True, False, False, False], 80, False, [False, False, False, True], 1321, 'East', (8, 7))
Element 11: (0, (8, 7), ['', '', '', '.'], [(9, 6), (14, 7), (16, 13)], [False, False, False, False], 78, False, [False, False, False, True], 1360, 'East', (9, 7))
Element 12: (0, (9, 7), ['', '', '', '.'], [(10, 6), (15, 7), (17, 13)], [False, False, False, False], 76, False, [False, False, False, True], 1399, 'East', (10, 7))
Element 13: (0, (10, 7), ['', '', '', '%'], [(11, 6), (16, 7), (18, 13)], [False, False, False, True], 74, False, [False, False, False, False], 1438, 'North', (10, 8))
Element 14: (0, (10, 8), ['', '', '%', ''], [(12, 6), (17, 7), (17, 13)], [False, False, True, False], 72, False, [False, False, False, False], 1457, 'East', (11, 8))
Element 15: (0, (11, 8), ['', '%', '.', ''], [(12, 7), (17, 8), (16, 13)], [False, True, False, False], 70, False, [False, False, True, False], 1476, 'North', (11, 9))
Element 16: (0, (11, 9), ['%', '', '%', '.'], [(13, 7), (17, 9), (15, 13)], [True, False, True, False], 68, False, [False, False, False, True], 1495, 'East', (12, 9))
Element 17: (0, (12, 9), ['', '', '%', '%'], [(14, 7), (17, 10), (15, 12)], [False, False, True, True], 66, False, [False, False, False, False], 1514, 'South', (12, 8))
Element 18: (0, (12, 8), ['', '', '', ''], [(15, 7), (18, 10), (14, 12)], [False, False, False, False], 64, False, [False, False, False, False], 1533, 'East', (13, 8))
Element 19: (0, (13, 8), ['', '', '%', '%'], [(15, 8), (18, 11), (13, 12)], [False, False, True, True], 62, False, [False, False, False, False], 1562, 'South', (13, 7))
Element 20: (0, (13, 7), ['', '%', '', ''], [(16, 8), (17, 11), (13, 13)], [False, True, False, False], 60, False, [False, False, False, False], 1591, 'East', (14, 7))
Element 21: (0, (14, 7), ['', '%', '%', ''], [(16, 9), (18, 11), (12, 13)], [False, True, True, False], 58, False, [False, False, False, False], 1610, 'East', (15, 7))
Element 22: (0, (15, 7), ['', '%', '', ''], [(16, 10), (18, 10), (12, 12)], [False, True, False, False], 56, False, [False, False, False, False], 1629, 'East', (16, 7))
Element 23: (0, (16, 7), ['', '%', '', ''], [(15, 10), (17, 10), (12, 13)], [False, True, False, False], 54, False, [False, False, False, False], 1638, 'East', (17, 7))
Element 24: (0, (17, 7), ['', '.', '', '%'], [(15, 9), (17, 11), (11, 13)], [False, False, False, True], 52, False, [False, True, False, False], 1657, 'South', (17, 6))
Element 25: (0, (17, 6), ['%', '.', '', '.'], [(14, 9), (17, 10), (12, 13)], [True, False, False, False], 50, False, [False, True, False, True], 1676, 'East', (18, 6))
Element 26: (0, (18, 6), ['', '.', '%', '%'], [(15, 9), (16, 10), (13, 13)], [False, False, True, True], 48, False, [False, True, False, False], 1685, 'South', (18, 5))
