Element 1: (2, (7, 3), ['.', 'F', '.', '.'], [(2, 1), (4, 2), (11, 5)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (7, 2))
Element 39: (2, (15, 5), ['', '', '%', ''], [(15, 10), (15, 7), (13, 11)], [False, False, True, False], 22, False, [False, False, False, False], 2811, 'East', (16, 5))
Element 40: (2, (16, 5), ['', '', '%', ''], [(15, 11), (15, 8), (13, 12)], [False, False, True, False], 20, False, [False, False, False, False], 2820, 'South', (16, 4))
Element 41: (2, (16, 4), ['', '', '', ''], [(15, 12), (15, 9), (13, 13)], [False, False, False, False], 18, False, [False, False, False, False], 2829, 'North', (16, 5))
Element 42: (2, (16, 5), ['', '', '%', ''], [(15, 13), (15, 10), (12, 13)], [False, False, True, False], 16, False, [False, False, False, False], 2838, 'East', (17, 5))
Element 43: (2, (17, 5), ['', '', '', ''], [(16, 13), (15, 11), (12, 12)], [False, False, False, False], 14, False, [False, False, False, False], 2847, 'South', (17, 4))
Element 44: (2, (17, 4), ['', '', '', ''], [(17, 13), (15, 12), (12, 11)], [False, False, False, False], 12, False, [False, False, False, False], 2856, 'North', (17, 5))
Element 45: (2, (17, 5), ['', '', '', ''], [(18, 13), (15, 13), (11, 11)], [False, False, False, False], 10, False, [False, False, False, False], 2865, 'North', (17, 6))
Element 46: (2, (17, 6), ['%', '', '', ''], [(17, 13), (16, 13), (10, 11)], [True, False, False, False], 8, False, [False, False, False, False], 2874, 'North', (17, 7))
Element 47: (2, (17, 7), ['', '', '', '%'], [(18, 13), (17, 13), (10, 12)], [False, False, False, True], 6, False, [False, False, False, False], 2883, 'North', (17, 8))
Element 48: (2, (17, 8), ['', '', '', '%'], [(17, 13), (18, 13), (9, 12)], [False, False, False, True], 4, False, [False, False, False, False], 2892, 'North', (17, 9))
Element 49: (2, (17, 9), ['', '', '', '%'], [(17, 13), (18, 13), (9, 13)], [False, False, False, True], 2, False, [False, False, False, False], 2901, 'North', (17, 10))
Element 50: (2, (17, 10), ['', '', '', ''], [(17, 13), (18, 13), (8, 13)], [False, False, False, False], 0, False, [False, False, False, False], 2910, 'Stop', (17, 10))
Element 51: #0#
