Element 1: (1, (1, 13), ['%', '.', '%', '.'], [(14, 12), (2, 12), (18, 6)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (2, 13))
Element 2: (1, (2, 13), ['', '', '%', '.'], [(15, 12), (3, 12), (18, 5)], [False, False, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 13))
Element 3: (1, (3, 13), ['', '', '%', '%'], [(15, 13), (4, 12), (18, 4)], [False, False, True, True], 94, False, [False, False, False, False], 87, 'South', (3, 12))
Element 4: (1, (3, 12), ['', '.', '', ''], [(16, 13), (4, 11), (18, 3)], [False, False, False, False], 92, False, [False, True, False, False], 116, 'South', (3, 11))
Element 5: (1, (3, 11), ['.', '%', '', ''], [(17, 13), (5, 11), (18, 2)], [False, True, False, False], 90, False, [True, False, False, False], 155, 'West', (2, 11))
Element 6: (1, (2, 11), ['.', '%', '', ''], [(18, 13), (5, 10), (18, 1)], [False, True, False, False], 88, False, [True, False, False, False], 194, 'West', (1, 11))
Element 7: (1, (1, 11), ['%', '%', '.', ''], [(17, 13), (6, 10), (17, 1)], [True, True, False, False], 86, False, [False, False, True, False], 223, 'North', (1, 12))
Element 8: (1, (1, 12), ['%', '', '', ''], [(16, 13), (6, 9), (16, 1)], [True, False, False, False], 84, False, [False, False, False, False], 1242, 'East', (2, 12))
Element 9: (1, (2, 12), ['', '', '', ''], [(15, 13), (7, 9), (17, 1)], [False, False, False, False], 82, False, [False, False, False, False], 1251, 'West', (1, 12))
Element 10: (1, (1, 12), ['%', '', '', ''], [(15, 12), (7, 8), (17, 2)], [True, False, False, False], 80, False, [False, False, False, False], 1270, 'South', (1, 11))
Element 11: (1, (1, 11), ['%', '%', '', ''], [(15, 11), (8, 8), (17, 3)], [True, True, False, False], 78, False, [False, False, False, False], 1299, 'East', (2, 11))
Element 12: (1, (2, 11), ['', '%', '', ''], [(15, 10), (9, 8), (17, 4)], [False, True, False, False], 76, False, [False, False, False, False], 1328, 'North', (2, 12))
Element 13: (1, (2, 12), ['', '', '', ''], [(16, 10), (10, 8), (17, 5)], [False, False, False, False], 74, False, [False, False, False, False], 2347, 'South', (2, 11))
Element 14: (1, (2, 11), ['', '%', '', ''], [(17, 10), (11, 8), (17, 6)], [False, True, False, False], 72, False, [False, False, False, False], 2376, 'East', (3, 11))
Element 15: (1, (3, 11), ['', '%', '', ''], [(18, 10), (12, 8), (17, 7)], [False, True, False, False], 70, False, [False, False, False, False], 2405, 'East', (4, 11))
Element 16: (1, (4, 11), ['', '.', '', ''], [(18, 11), (13, 8), (17, 8)], [False, False, False, False], 68, False, [False, True, False, False], 2434, 'South', (4, 10))
Element 17: (1, (4, 10), ['%', '.', '', ''], [(17, 11), (13, 7), (17, 9)], [True, False, False, False], 66, False, [False, True, False, False], 2473, 'South', (4, 9))
Element 18: (1, (4, 9), ['%', '.', '', '.'], [(18, 11), (14, 7), (16, 9)], [True, False, False, False], 64, False, [False, True, False, True], 2502, 'East', (5, 9))
Element 19: (1, (5, 9), ['', '%', '', ''], [(18, 10), (15, 7), (16, 8)], [False, True, False, False], 62, False, [False, False, False, False], 2531, 'East', (6, 9))
Element 20: (1, (6, 9), ['', '.', '', ''], [(17, 10), (16, 7), (15, 8)], [False, False, False, False], 60, False, [False, True, False, False], 2550, 'South', (6, 8))
Element 21: (1, (6, 8), ['%', '%', '', ''], [(17, 11), (17, 7), (15, 9)], [True, True, False, False], 58, False, [False, False, False, False], 2569, 'East', (7, 8))
Element 22: (1, (7, 8), ['', '.', '', ''], [(17, 10), (17, 8), (14, 9)], [False, False, False, False], 56, False, [False, True, False, False], 2578, 'South', (7, 7))
Element 23: (1, (7, 7), ['%', '.', '', '.'], [(16, 10), (17, 9), (15, 9)], [True, False, False, False], 54, False, [False, True, False, True], 2587, 'East', (8, 7))
Element 24: (1, (8, 7), ['', '.', '', '.'], [(16, 9), (17, 10), (15, 10)], [False, False, False, False], 52, False, [False, True, False, True], 2596, 'East', (9, 7))
Element 25: (1, (9, 7), ['', '.', '', '.'], [(17, 9), (18, 10), (16, 10)], [False, False, False, False], 50, False, [False, True, False, True], 2605, 'East', (10, 7))
