Element 1: (1, (4, 12), ['.', '.', '%', '%'], [(5, 3), (15, 11), (16, 8)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (4, 11))
Element 2: (1, (4, 11), ['.', '.', '', '.'], [(6, 3), (15, 12), (17, 8)], [False, False, False, False], 96, False, [True, True, False, True], 48, 'East', (5, 11))
Element 3: (1, (5, 11), ['', '.', '%', '%'], [(7, 3), (15, 13), (17, 9)], [False, False, True, True], 94, False, [False, True, False, False], 87, 'South', (5, 10))
Element 4: (1, (5, 10), ['.', '.', '', '.'], [(7, 2), (16, 13), (17, 10)], [False, False, False, False], 92, False, [True, True, False, True], 1116, 'East', (6, 10))
Element 5: (1, (6, 10), ['', '.', '%', '%'], [(8, 2), (17, 13), (18, 10)], [False, False, True, True], 90, False, [False, True, False, False], 1155, 'South', (6, 9))
Element 6: (1, (6, 9), ['.', '.', '', '.'], [(9, 2), (18, 13), (18, 11)], [False, False, False, False], 88, False, [True, True, False, True], 1194, 'East', (7, 9))
Element 7: (1, (7, 9), ['', '.', '%', '%'], [(10, 2), (17, 13), (17, 11)], [False, False, True, True], 86, False, [False, True, False, False], 1223, 'South', (7, 8))
Element 8: (1, (7, 8), ['.', '.', '', '.'], [(11, 2), (16, 13), (18, 11)], [False, False, False, False], 84, False, [True, True, False, True], 1242, 'East', (8, 8))
Element 9: (1, (8, 8), ['', '.', '%', '.'], [(12, 2), (15, 13), (18, 10)], [False, False, True, False], 82, False, [False, True, False, True], 1261, 'East', (9, 8))
Element 10: (1, (9, 8), ['', '.', '%', 'F'], [(13, 2), (15, 12), (17, 10)], [False, False, True, False], 80, False, [False, True, False, False], 1280, 'East', (10, 8))
Element 11: (1, (10, 8), ['', '.', '%', '.'], [(13, 3), (14, 12), (17, 11)], [False, False, True, False], 78, False, [False, True, False, True], 2299, 'East', (11, 8))
Element 12: (1, (11, 8), ['', '%', '.', '.'], [(14, 3), (14, 11), (17, 10)], [False, True, False, False], 76, False, [False, False, True, True], 2328, 'East', (12, 8))
Element 13: (1, (12, 8), ['', '.', '.', '.'], [(15, 3), (13, 11), (16, 10)], [False, False, False, False], 74, False, [False, True, True, True], 2367, 'East', (13, 8))
Element 14: (1, (13, 8), ['', '.', '%', '%'], [(16, 3), (13, 12), (16, 9)], [False, False, True, True], 72, False, [False, True, False, False], 2406, 'South', (13, 7))
Element 15: (1, (13, 7), ['.', '%', '', '.'], [(17, 3), (13, 13), (15, 9)], [False, True, False, False], 70, False, [True, False, False, True], 2445, 'East', (14, 7))
Element 16: (1, (14, 7), ['', '%', '%', '.'], [(18, 3), (12, 13), (15, 10)], [False, True, True, False], 68, False, [False, False, False, True], 2484, 'East', (15, 7))
Element 17: (1, (15, 7), ['', '%', '.', '.'], [(18, 4), (12, 12), (15, 11)], [False, True, False, False], 66, False, [False, False, True, True], 2513, 'East', (16, 7))
Element 18: (1, (16, 7), ['', '%', '', '.'], [(18, 5), (12, 11), (15, 12)], [False, True, False, False], 64, False, [False, False, False, True], 2542, 'East', (17, 7))
