Element 1: (1, (9, 13), ['.', '.', '%', '%'], [(4, 3), (12, 13), (15, 3)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (9, 12))
Element 2: (1, (9, 12), ['.', '.', '', '.'], [(5, 3), (13, 13), (16, 3)], [False, False, False, False], 96, False, [True, True, False, True], 48, 'East', (10, 12))
Element 3: (1, (10, 12), ['', '.', '%', '%'], [(6, 3), (13, 12), (17, 3)], [False, False, True, True], 94, False, [False, True, False, False], 87, 'South', (10, 11))
Element 4: (1, (10, 11), ['.', '%', '', '.'], [(7, 3), (14, 12), (18, 3)], [False, True, False, False], 92, False, [True, False, False, True], 126, 'East', (11, 11))
Element 5: (1, (11, 11), ['', '%', '%', '.'], [(7, 2), (15, 12), (18, 4)], [False, True, True, False], 90, False, [False, False, False, True], 1155, 'East', (12, 11))
Element 6: (1, (12, 11), ['', '%', '.', '.'], [(8, 2), (15, 13), (18, 5)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (13, 11))
Element 7: (1, (13, 11), ['', '%', '', '.'], [(9, 2), (16, 13), (18, 6)], [False, True, False, False], 86, False, [False, False, False, True], 1233, 'East', (14, 11))
Element 8: (1, (14, 11), ['', '%', '', '.'], [(10, 2), (17, 13), (17, 6)], [False, True, False, False], 84, False, [False, False, False, True], 1272, 'East', (15, 11))
Element 9: (1, (15, 11), ['', '.', '', '%'], [(11, 2), (18, 13), (17, 7)], [False, False, False, True], 82, False, [False, True, False, False], 1311, 'South', (15, 10))
Element 10: (1, (15, 10), ['%', '.', '', '.'], [(12, 2), (17, 13), (17, 8)], [True, False, False, False], 80, False, [False, True, False, True], 1340, 'East', (16, 10))
Element 11: (1, (16, 10), ['', '.', '%', '.'], [(13, 2), (16, 13), (17, 9)], [False, False, True, False], 78, False, [False, True, False, True], 1369, 'East', (17, 10))
Element 12: (1, (17, 10), ['', '', '.', '.'], [(13, 3), (15, 13), (16, 9)], [False, False, False, False], 76, False, [False, False, True, True], 1398, 'East', (18, 10))
Element 13: (1, (18, 10), ['', '%', '.', '%'], [(14, 3), (15, 12), (16, 8)], [False, True, False, True], 74, False, [False, False, True, False], 1427, 'North', (18, 11))
Element 14: (1, (18, 11), ['.', '', '%', '%'], [(14, 4), (15, 11), (16, 7)], [False, False, True, True], 72, False, [True, False, False, False], 1456, 'West', (17, 11))
Element 15: (1, (17, 11), ['%', '', '%', ''], [(15, 4), (15, 10), (15, 7)], [True, False, True, False], 70, False, [False, False, False, False], 1485, 'East', (18, 11))
Element 16: (1, (18, 11), ['', '', '%', '%'], [(16, 4), (15, 9), (15, 8)], [False, False, True, True], 68, False, [False, False, False, False], 1514, 'South', (18, 10))
Element 17: (1, (18, 10), ['', '%', '', '%'], [(17, 4), (14, 9), (15, 9)], [False, True, False, True], 66, False, [False, False, False, False], 1533, 'West', (17, 10))
Element 18: (1, (17, 10), ['', '', '', ''], [(17, 5), (14, 9), (15, 10)], [False, False, False, False], 64, False, [False, False, False, False], 1542, 'North', (17, 11))
Element 19: (1, (17, 11), ['%', '', '%', ''], [(16, 5), (15, 9), (16, 10)], [True, False, True, False], 62, False, [False, False, False, False], 1551, 'South', (17, 10))
Element 20: (1, (17, 10), ['', '', '', ''], [(15, 5), (15, 9), (15, 10)], [False, False, False, False], 60, False, [False, False, False, False], 1560, 'South', (17, 9))
Element 21: (1, (17, 9), ['', '', '', '%'], [(14, 5), (14, 9), (15, 11)], [False, False, False, True], 58, False, [False, False, False, False], 1569, 'South', (17, 8))
Element 22: (1, (17, 8), ['', '', '', '%'], [(13, 5), (14, 9), (15, 12)], [False, False, False, True], 56, False, [False, False, False, False], 1578, 'South', (17, 7))
Element 23: (1, (17, 7), ['', '', '', '%'], [(13, 4), (14, 9), (15, 13)], [False, False, False, True], 54, False, [False, False, False, False], 1587, 'South', (17, 6))
Element 24: (1, (17, 6), ['%', '', '', ''], [(13, 5), (14, 9), (16, 13)], [True, False, False, False], 52, False, [False, False, False, False], 1586, 'East', (18, 6))
Element 25: (1, (18, 6), ['', '', '%', '%'], [(14, 5), (14, 9), (17, 13)], [False, False, True, True], 50, False, [False, False, False, False], 1585, 'South', (18, 5))
Element 26: (1, (18, 5), ['', '', '', '%'], [(15, 5), (14, 9), (18, 13)], [False, False, False, True], 48, False, [False, False, False, False], 1584, 'South', (18, 4))
Element 27: (1, (18, 4), ['', '', '', '%'], [(16, 5), (14, 9), (17, 13)], [False, False, False, True], 46, False, [False, False, False, False], 1583, 'South', (18, 3))
Element 28: (1, (18, 3), ['', '.', '', '%'], [(17, 5), (14, 9), (16, 13)], [False, False, False, True], 44, False, [False, True, False, False], 1582, 'South', (18, 2))
Element 29: (1, (18, 2), ['.', '.', '', '%'], [(18, 5), (14, 9), (15, 13)], [False, False, False, True], 42, False, [True, True, False, False], 1591, 'South', (18, 1))
Element 30: (1, (18, 1), ['.', '%', '', '%'], [(18, 6), (14, 9), (15, 12)], [False, True, False, True], 40, False, [True, False, False, False], 1600, 'West', (17, 1))
Element 31: (1, (17, 1), ['F', '%', '.', ''], [(17, 6), (14, 9), (14, 12)], [False, True, False, False], 38, False, [False, False, True, False], 1609, 'West', (16, 1))
Element 32: (1, (16, 1), ['%', '%', '%', ''], [(17, 7), (14, 9), (14, 11)], [True, True, True, False], 36, False, [False, False, False, False], 2608, 'East', (17, 1))
Element 33: (1, (17, 1), ['', '%', '.', ''], [(17, 8), (14, 9), (13, 11)], [False, True, False, False], 34, False, [False, False, True, False], 2607, 'North', (17, 2))
Element 34: (1, (17, 2), ['%', '', '', ''], [(17, 9), (14, 9), (13, 12)], [True, False, False, False], 32, False, [False, False, False, False], 2616, 'North', (17, 3))
Element 35: (1, (17, 3), ['', '', '', ''], [(17, 10), (15, 9), (12, 12)], [False, False, False, False], 30, False, [False, False, False, False], 2625, 'North', (17, 4))
Element 36: (1, (17, 4), ['', '', '', ''], [(18, 10), (15, 10), (12, 13)], [False, False, False, False], 28, False, [False, False, False, False], 2624, 'North', (17, 5))
Element 37: (1, (17, 5), ['', '', '', ''], [(18, 11), (15, 9), (11, 13)], [False, False, False, False], 26, False, [False, False, False, False], 2633, 'West', (16, 5))
Element 38: (1, (16, 5), ['', '', '%', ''], [(17, 11), (15, 10), (12, 13)], [False, False, True, False], 24, False, [False, False, False, False], 2632, 'South', (16, 4))
Element 39: (1, (16, 4), ['', '', '', ''], [(18, 11), (15, 9), (13, 13)], [False, False, False, False], 22, False, [False, False, False, False], 2631, 'South', (16, 3))
Element 40: (1, (16, 3), ['', '%', '', ''], [(18, 10), (15, 10), (12, 13)], [False, True, False, False], 20, False, [False, False, False, False], 2630, 'West', (15, 3))
Element 41: (1, (15, 3), ['', '%', '', ''], [(17, 10), (15, 9), (12, 12)], [False, True, False, False], 18, False, [False, False, False, False], 2629, 'North', (15, 4))
Element 42: (1, (15, 4), ['', '', '', ''], [(17, 11), (15, 9), (12, 11)], [False, False, False, False], 16, False, [False, False, False, False], 2628, 'North', (15, 5))
Element 43: (1, (15, 5), ['', '', '%', ''], [(17, 10), (16, 9), (11, 11)], [False, False, True, False], 14, False, [False, False, False, False], 2627, 'West', (14, 5))
Element 44: (1, (14, 5), ['', '', '%', ''], [(16, 10), (17, 9), (10, 11)], [False, False, True, False], 12, False, [False, False, False, False], 2626, 'South', (14, 4))
Element 45: (1, (14, 4), ['', '', '', ''], [(16, 9), (17, 10), (9, 11)], [False, False, False, False], 10, False, [False, False, False, False], 2635, 'South', (14, 3))
Element 46: (1, (14, 3), ['', '%', '', ''], [(16, 8), (18, 10), (9, 10)], [False, True, False, False], 8, False, [False, False, False, False], 2644, 'West', (13, 3))
