Element 1: (1, (13, 2), ['.', '%', '.', '%'], [(15, 13), (16, 9), (18, 6)], [False, True, False, True], 98, False, [True, False, True, False], 9, 'North', (13, 3))
Element 2: (1, (13, 3), ['.', '', '.', '.'], [(16, 13), (17, 9), (18, 5)], [False, False, False, False], 96, False, [True, False, True, True], 48, 'East', (14, 3))
Element 3: (1, (14, 3), ['', '%', '.', '.'], [(17, 13), (17, 10), (18, 4)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (15, 3))
Element 4: (1, (15, 3), ['', '%', '.', '.'], [(18, 13), (18, 10), (18, 3)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (16, 3))
Element 5: (1, (16, 3), ['', '%', '.', '.'], [(17, 13), (18, 11), (18, 2)], [False, True, False, False], 90, False, [False, False, True, True], 155, 'East', (17, 3))
Element 6: (1, (17, 3), ['', '.', '.', ''], [(16, 13), (17, 11), (18, 1)], [False, False, False, False], 88, False, [False, True, True, False], 184, 'North', (17, 4))
Element 7: (1, (17, 4), ['.', '', '.', ''], [(15, 13), (18, 11), (17, 1)], [False, False, False, False], 86, False, [True, False, True, False], 203, 'North', (17, 5))
Element 8: (1, (17, 5), ['.', '', '.', ''], [(15, 12), (18, 10), (16, 1)], [False, False, False, False], 84, False, [True, False, True, False], 1212, 'North', (17, 6))
Element 9: (1, (17, 6), ['%', '', '.', ''], [(15, 11), (17, 10), (17, 1)], [True, False, False, False], 82, False, [False, False, True, False], 1231, 'North', (17, 7))
Element 10: (1, (17, 7), ['.', '', '.', '%'], [(15, 10), (17, 11), (17, 2)], [False, False, False, True], 80, False, [True, False, True, False], 1260, 'North', (17, 8))
Element 11: (1, (17, 8), ['.', '', '', '%'], [(16, 10), (17, 10), (17, 3)], [False, False, False, True], 78, False, [True, False, False, False], 1279, 'West', (16, 8))
Element 12: (1, (16, 8), ['.', '.', '', ''], [(17, 10), (17, 9), (17, 4)], [False, False, False, False], 76, False, [True, True, False, False], 1288, 'South', (16, 7))
