Element 1: (0, (6, 6), ['.', '.', '%', '%'], [(6, 2), (15, 7), (16, 11)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (6, 5))
Element 2: (0, (6, 5), ['.', '.', '', '%'], [(6, 1), (15, 8), (17, 11)], [False, False, False, True], 96, False, [True, True, False, False], 1029, 'South', (6, 4))
Element 3: (0, (6, 4), ['%', '.', '', '%'], [(7, 1), (14, 8), (18, 11)], [True, False, False, True], 94, False, [False, True, False, False], 1068, 'South', (6, 3))
Element 4: (0, (6, 3), ['.', '', '', '.'], [(8, 1), (14, 7), (18, 12)], [False, False, False, False], 92, False, [True, False, False, True], 1107, 'East', (7, 3))
Element 5: (0, (7, 3), ['', '.', '%', 'F'], [(9, 1), (14, 8), (18, 13)], [False, False, True, False], 90, False, [False, True, False, False], 1136, 'East', (8, 3))
Element 6: (0, (8, 3), ['', '.', '.', '.'], [(9, 2), (13, 8), (17, 13)], [False, False, False, False], 88, False, [False, True, True, True], 3155, 'East', (9, 3))
Element 7: (0, (9, 3), ['', '', '.', '.'], [(10, 2), (14, 8), (17, 12)], [False, False, False, False], 86, False, [False, False, True, True], 3184, 'East', (10, 3))
Element 8: (0, (10, 3), ['', '', '.', '.'], [(11, 2), (15, 8), (16, 12)], [False, False, False, False], 84, False, [False, False, True, True], 3213, 'East', (11, 3))
Element 9: (0, (11, 3), ['', '', '.', '%'], [(12, 2), (15, 7), (16, 13)], [False, False, False, True], 82, False, [False, False, True, False], 3242, 'North', (11, 4))
Element 10: (0, (11, 4), ['.', '', '%', '.'], [(13, 2), (15, 6), (15, 13)], [False, False, True, False], 80, False, [True, False, False, True], 3281, 'East', (12, 4))
Element 11: (0, (12, 4), ['', '%', '.', '.'], [(14, 2), (16, 6), (15, 12)], [False, True, False, False], 78, False, [False, False, True, True], 3320, 'East', (13, 4))
Element 12: (0, (13, 4), ['', '.', '.', '.'], [(14, 3), (17, 6), (15, 13)], [False, False, False, False], 76, False, [False, True, True, True], 3349, 'East', (14, 4))
Element 13: (0, (14, 4), ['', '', '.', '.'], [(13, 3), (17, 7), (14, 13)], [False, False, False, False], 74, False, [False, False, True, True], 3388, 'East', (15, 4))
Element 14: (0, (15, 4), ['', '%', '.', '.'], [(13, 4), (18, 7), (13, 13)], [False, True, False, False], 72, False, [False, False, True, True], 3417, 'East', (16, 4))
Element 15: (0, (16, 4), ['', '.', '.', '.'], [(13, 5), (17, 7), (13, 12)], [False, False, False, False], 70, False, [False, True, True, True], 3446, 'East', (17, 4))
Element 16: (0, (17, 4), ['', '.', '.', '.'], [(14, 5), (17, 6), (13, 11)], [False, False, False, False], 68, False, [False, True, True, True], 3475, 'East', (18, 4))
Element 17: (0, (18, 4), ['', '.', '.', '%'], [(15, 5), (17, 5), (12, 11)], [False, False, False, True], 66, False, [False, True, True, False], 3514, 'North', (18, 5))
Element 18: (0, (18, 5), ['', '', '%', '%'], [(16, 5), (17, 4), (12, 12)], [False, False, True, True], 64, False, [False, False, False, False], 3543, 'West', (17, 5))
Element 19: (0, (17, 5), ['', '', '', ''], [(16, 6), (17, 3), (12, 13)], [False, False, False, False], 62, False, [False, False, False, False], 3562, 'North', (17, 6))
Element 20: (0, (17, 6), ['', '', '', '%'], [(15, 6), (18, 3), (12, 12)], [False, False, False, True], 60, False, [False, False, False, False], 3571, 'North', (17, 7))
Element 21: (0, (17, 7), ['%', '', '%', ''], [(15, 7), (18, 4), (11, 12)], [True, False, True, False], 58, False, [False, False, False, False], 3580, 'East', (18, 7))
Element 22: (0, (18, 7), ['', '%', '%', '%'], [(15, 8), (18, 5), (10, 12)], [False, True, True, True], 56, False, [False, False, False, False], 3589, 'West', (17, 7))
Element 23: (0, (17, 7), ['%', '', '%', ''], [(14, 8), (18, 4), (10, 13)], [True, False, True, False], 54, False, [False, False, False, False], 3598, 'South', (17, 6))
Element 24: (0, (17, 6), ['', '', '', '%'], [(14, 7), (18, 3), (9, 13)], [False, False, False, True], 52, False, [False, False, False, False], 3607, 'West', (16, 6))
Element 25: (0, (16, 6), ['', '', '%', ''], [(14, 8), (17, 3), (9, 12)], [False, False, True, False], 50, False, [False, False, False, False], 3616, 'South', (16, 5))
Element 26: (0, (16, 5), ['', '', '', ''], [(13, 8), (16, 3), (8, 12)], [False, False, False, False], 48, False, [False, False, False, False], 4625, 'West', (15, 5))
Element 27: (0, (15, 5), ['', '', '', ''], [(14, 8), (16, 4), (7, 12)], [False, False, False, False], 46, False, [False, False, False, False], 4634, 'North', (15, 6))
Element 28: (0, (15, 6), ['%', '', '', ''], [(15, 8), (16, 5), (7, 13)], [True, False, False, False], 44, False, [False, False, False, False], 4643, 'North', (15, 7))
Element 29: (0, (15, 7), ['', '', '', '%'], [(14, 8), (15, 5), (6, 13)], [False, False, False, True], 42, False, [False, False, False, False], 4652, 'North', (15, 8))
Element 30: (0, (15, 8), ['', '', '%', '%'], [(14, 7), (15, 4), (6, 12)], [False, False, True, True], 40, False, [False, False, False, False], 4661, 'West', (14, 8))
Element 31: (0, (14, 8), ['', '', '%', ''], [(15, 7), (14, 4), (6, 11)], [False, False, True, False], 38, False, [False, False, False, False], 4670, 'South', (14, 7))
Element 32: (0, (14, 7), ['%', '%', '', ''], [(15, 6), (14, 5), (5, 11)], [True, True, False, False], 36, False, [False, False, False, False], 4679, 'North', (14, 8))
Element 33: (0, (14, 8), ['', '', '%', ''], [(16, 6), (13, 5), (5, 12)], [False, False, True, False], 34, False, [False, False, False, False], 4688, 'West', (13, 8))
Element 34: (0, (13, 8), ['%', '%', '%', ''], [(16, 5), (13, 6), (5, 13)], [True, True, True, False], 32, False, [False, False, False, False], 4707, 'East', (14, 8))
Element 35: (0, (14, 8), ['', '', '%', ''], [(16, 4), (12, 6), (4, 13)], [False, False, True, False], 30, False, [False, False, False, False], 4726, 'East', (15, 8))
Element 36: (0, (15, 8), ['', '', '%', '%'], [(17, 4), (12, 5), (4, 12)], [False, False, True, True], 28, False, [False, False, False, False], 4745, 'South', (15, 7))
Element 37: (0, (15, 7), ['', '', '', '%'], [(18, 4), (12, 4), (4, 11)], [False, False, False, True], 26, False, [False, False, False, False], 4754, 'West', (14, 7))
Element 38: (0, (14, 7), ['%', '%', '', ''], [(18, 5), (13, 4), (4, 10)], [True, True, False, False], 24, False, [False, False, False, False], 4763, 'East', (15, 7))
Element 39: (0, (15, 7), ['', '', '', '%'], [(17, 5), (13, 3), (3, 10)], [False, False, False, True], 22, False, [False, False, False, False], 4772, 'South', (15, 6))
Element 40: (0, (15, 6), ['%', '', '', ''], [(17, 6), (14, 3), (2, 10)], [True, False, False, False], 20, False, [False, False, False, False], 4781, 'South', (15, 5))
Element 41: (0, (15, 5), ['', '', '', ''], [(17, 7), (14, 2), (2, 11)], [False, False, False, False], 18, False, [False, False, False, False], 5780, 'West', (14, 5))
Element 42: (0, (14, 5), ['', '', '%', ''], [(18, 7), (14, 1), (1, 11)], [False, False, True, False], 16, False, [False, False, False, False], 6789, 'West', (13, 5))
Element 43: (0, (13, 5), ['', '', '', ''], [(17, 7), (15, 1), (1, 12)], [False, False, False, False], 14, False, [False, False, False, False], 6808, 'North', (13, 6))
Element 44: (0, (13, 6), ['', '', '%', '%'], [(17, 6), (14, 1), (2, 12)], [False, False, True, True], 12, False, [False, False, False, False], 6817, 'West', (12, 6))
Element 45: (0, (12, 6), ['.', '', '%', ''], [(17, 5), (13, 1), (3, 12)], [False, False, True, False], 10, False, [True, False, False, False], 6836, 'West', (11, 6))
Element 46: (0, (11, 6), ['%', '%', '%', ''], [(18, 5), (12, 1), (3, 13)], [True, True, True, False], 8, False, [False, False, False, False], 6865, 'East', (12, 6))
Element 47: (0, (12, 6), ['', '', '%', ''], [(18, 4), (11, 1), (3, 12)], [False, False, True, False], 6, False, [False, False, False, False], 6874, 'South', (12, 5))
Element 48: (0, (12, 5), ['%', '', '', ''], [(18, 3), (11, 2), (2, 12)], [True, False, False, False], 4, False, [False, False, False, False], 6873, 'North', (12, 6))
