Element 1: (1, (2, 2), ['.', '.', '.', '%'], [(6, 1), (7, 8), (17, 1)], [False, False, False, True], 98, False, [True, True, True, False], 999, 'North', (2, 3))
Element 2: (1, (2, 3), ['%', '', '.', '.'], [(7, 1), (8, 8), (18, 1)], [True, False, False, False], 96, False, [False, False, True, True], 1038, 'East', (3, 3))
Element 3: (1, (3, 3), ['', '%', '.', '.'], [(8, 1), (9, 8), (17, 1)], [False, True, False, False], 94, False, [False, False, True, True], 1067, 'East', (4, 3))
Element 4: (1, (4, 3), ['', '.', '.', '.'], [(9, 1), (10, 8), (17, 1)], [False, False, False, False], 92, False, [False, True, True, True], 1096, 'East', (5, 3))
Element 5: (1, (5, 3), ['', '.', '%', '.'], [(9, 2), (10, 7), (18, 1)], [False, False, True, False], 90, False, [False, True, False, True], 2115, 'East', (6, 3))
Element 6: (1, (6, 3), ['', '.', '.', '.'], [(10, 2), (9, 7), (17, 1)], [False, False, False, False], 88, False, [False, True, True, True], 2144, 'East', (7, 3))
Element 7: (1, (7, 3), ['', '.', '%', 'F'], [(11, 2), (9, 6), (17, 1)], [False, False, True, False], 86, False, [False, True, False, False], 2173, 'East', (8, 3))
Element 8: (1, (8, 3), ['', '.', '.', '.'], [(12, 2), (9, 5), (18, 1)], [False, False, False, False], 84, False, [False, True, True, True], 3192, 'East', (9, 3))
Element 9: (1, (9, 3), ['', '', '.', '.'], [(13, 2), (10, 5), (17, 1)], [False, False, False, False], 82, False, [False, False, True, True], 4211, 'East', (10, 3))
Element 10: (1, (10, 3), ['', '', 'G', '.'], [(14, 2), (10, 4), (17, 1)], [False, False, False, False], 80, False, [False, False, False, True], 4240, 'East', (11, 3))
Element 11: (1, (11, 3), ['', '', 'G', '%'], [(14, 3), (11, 4), (18, 1)], [False, False, False, True], 78, False, [False, False, False, False], 4269, 'South', (11, 2))
Element 12: (1, (11, 2), ['', '.', '', ''], [(14, 4), (12, 4), (17, 1)], [False, False, False, False], 76, False, [False, True, False, False], 4288, 'South', (11, 1))
Element 13: (1, (11, 1), ['%', '%', '', '.'], [(15, 4), (13, 4), (17, 1)], [True, True, False, False], 74, False, [False, False, False, True], 4317, 'East', (12, 1))
Element 14: (1, (12, 1), ['', '%', '', '.'], [(16, 4), (13, 5), (18, 1)], [False, True, False, False], 72, False, [False, False, False, True], 4346, 'East', (13, 1))
Element 15: (1, (13, 1), ['', '%', '', '.'], [(17, 4), (14, 5), (17, 1)], [False, True, False, False], 70, False, [False, False, False, True], 4375, 'East', (14, 1))
Element 16: (1, (14, 1), ['', '%', '', '.'], [(18, 4), (15, 5), (17, 1)], [False, True, False, False], 68, False, [False, False, False, True], 4404, 'East', (15, 1))
Element 17: (1, (15, 1), ['', '%', '%', '%'], [(18, 5), (16, 5), (18, 1)], [False, True, True, True], 66, False, [False, False, False, False], 4433, 'West', (14, 1))
Element 18: (1, (14, 1), ['', '%', '', ''], [(18, 4), (17, 5), (17, 1)], [False, True, False, False], 64, False, [False, False, False, False], 4442, 'North', (14, 2))
Element 19: (1, (14, 2), ['', '', '', '%'], [(18, 3), (17, 6), (17, 1)], [False, False, False, True], 62, False, [False, False, False, False], 4461, 'North', (14, 3))
Element 20: (1, (14, 3), ['.', '', '', '%'], [(17, 3), (17, 7), (18, 1)], [False, False, False, True], 60, False, [True, False, False, False], 4480, 'West', (13, 3))
Element 21: (1, (13, 3), ['%', '', '', ''], [(16, 3), (18, 7), (17, 1)], [True, False, False, False], 58, False, [False, False, False, False], 4509, 'North', (13, 4))
Element 22: (1, (13, 4), ['', '', '', ''], [(17, 3), (17, 7), (17, 1)], [False, False, False, False], 56, False, [False, False, False, False], 4508, 'East', (14, 4))
Element 23: (1, (14, 4), ['', '', '', ''], [(18, 3), (17, 6), (18, 1)], [False, False, False, False], 54, False, [False, False, False, False], 4507, 'East', (15, 4))
Element 24: (1, (15, 4), ['', '%', '', ''], [(18, 4), (16, 6), (17, 1)], [False, True, False, False], 52, False, [False, False, False, False], 4516, 'East', (16, 4))
Element 25: (1, (16, 4), ['', '', '', 'G'], [(17, 4), (15, 6), (17, 1)], [False, False, False, False], 50, False, [False, False, False, False], 4525, 'North', (16, 5))
Element 26: (1, (16, 5), ['', '', '', 'G'], [(17, 5), (15, 7), (18, 1)], [False, False, False, False], 48, False, [False, False, False, False], 4534, 'North', (16, 6))
Element 27: (1, (16, 6), ['', '', '%', 'G'], [(17, 6), (15, 8), (17, 1)], [False, False, True, False], 46, False, [False, False, False, False], 4543, 'West', (15, 6))
Element 28: (1, (15, 6), ['%', '', '', ''], [(17, 7), (14, 8), (17, 1)], [True, False, False, False], 44, False, [False, False, False, False], 4552, 'North', (15, 7))
Element 29: (1, (15, 7), ['G', '', '', '%'], [(18, 7), (14, 7), (18, 1)], [False, False, False, True], 42, False, [False, False, False, False], 4561, 'North', (15, 8))
Element 30: (1, (15, 8), ['G', '', '%', '%'], [(17, 7), (14, 8), (17, 1)], [False, False, True, True], 40, False, [False, False, False, False], 4560, 'South', (15, 7))
Element 31: (1, (15, 7), ['', '', '', '%'], [(17, 6), (13, 8), (17, 1)], [False, False, False, True], 38, False, [False, False, False, False], 4569, 'South', (15, 6))
Element 32: (1, (15, 6), ['%', '', '', 'G'], [(16, 6), (14, 8), (18, 1)], [True, False, False, False], 36, False, [False, False, False, False], 4568, 'South', (15, 5))
Element 33: (1, (15, 5), ['', '', '', 'G'], [(16, 5), (15, 8), (17, 1)], [False, False, False, False], 34, False, [False, False, False, False], 4567, 'West', (14, 5))
Element 34: (1, (14, 5), ['', '', '%', 'G'], [(15, 5), (15, 7), (17, 1)], [False, False, True, False], 32, False, [False, False, False, False], 4566, 'West', (13, 5))
Element 35: (1, (13, 5), ['.', '', '.', ''], [(15, 6), (14, 7), (18, 1)], [False, False, False, False], 30, False, [True, False, True, False], 4565, 'North', (13, 6))
Element 36: (1, (13, 6), ['.', '', '%', '%'], [(15, 5), (15, 7), (17, 1)], [False, False, True, True], 28, False, [True, False, False, False], 4574, 'West', (12, 6))
Element 37: (1, (12, 6), ['.', '.', '%', ''], [(14, 5), (15, 6), (17, 1)], [False, False, True, False], 26, False, [True, True, False, False], 4583, 'South', (12, 5))
Element 38: (1, (12, 5), ['%', '', '', 'G'], [(13, 5), (16, 6), (18, 1)], [True, False, False, False], 24, False, [False, False, False, False], 4592, 'South', (12, 4))
Element 39: (1, (12, 4), ['', '%', '', ''], [(13, 6), (17, 6), (17, 1)], [False, True, False, False], 22, False, [False, False, False, False], 4591, 'West', (11, 4))
Element 40: (1, (11, 4), ['', '', '%', ''], [(12, 6), (17, 5), (17, 1)], [False, False, True, False], 20, False, [False, False, False, False], 4590, 'West', (10, 4))
Element 41: (1, (10, 4), ['.', '', '', ''], [(11, 6), (18, 5), (18, 1)], [False, False, False, False], 18, False, [True, False, False, False], 4599, 'West', (9, 4))
Element 42: (1, (9, 4), ['.', '', '', ''], [(12, 6), (18, 4), (17, 1)], [False, False, False, False], 16, False, [True, False, False, False], 4608, 'West', (8, 4))
Element 43: (1, (8, 4), ['%', '', '.', ''], [(12, 5), (18, 3), (17, 1)], [True, False, False, False], 14, False, [False, False, True, False], 4617, 'North', (8, 5))
Element 44: (1, (8, 5), ['%', '', '.', ''], [(12, 4), (17, 3), (18, 1)], [True, False, False, False], 12, False, [False, False, True, False], 4626, 'North', (8, 6))
Element 45: (1, (8, 6), ['%', '', '%', ''], [(13, 4), (17, 4), (17, 1)], [True, False, True, False], 10, False, [False, False, False, False], 4635, 'East', (9, 6))
Element 46: (1, (9, 6), ['', '', '', '%'], [(13, 3), (16, 4), (17, 1)], [False, False, False, True], 8, False, [False, False, False, False], 4634, 'North', (9, 7))
Element 47: (1, (9, 7), ['%', '', '', ''], [(13, 4), (16, 3), (18, 1)], [True, False, False, False], 6, False, [False, False, False, False], 4633, 'East', (10, 7))
Element 48: (1, (10, 7), ['', '%', '', '%'], [(12, 4), (16, 4), (17, 1)], [False, True, False, True], 4, False, [False, False, False, False], 4632, 'North', (10, 8))
Element 49: (1, (10, 8), ['', '', '%', '%'], [(11, 4), (15, 4), (17, 1)], [False, False, True, True], 2, False, [False, False, False, False], 4631, 'West', (9, 8))
Element 50: (1, (9, 8), ['', '', '%', ''], [(11, 4), (14, 4), (18, 1)], [False, False, True, False], 0, False, [False, False, False, False], 4630, 'Stop', (9, 8))
Element 51: #0#
