Element 1: (0, (7, 1), ['F', '%', '.', '.'], [(1, 6), (1, 13), (13, 2)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (6, 1))
Element 2: (0, (6, 1), ['.', '%', '.', ''], [(2, 6), (1, 12), (14, 2)], [False, True, False, False], 96, False, [True, False, True, False], 1029, 'North', (6, 2))
Element 3: (0, (6, 2), ['.', '', '.', '.'], [(3, 6), (1, 11), (14, 3)], [False, False, False, False], 94, False, [True, False, True, True], 2058, 'East', (7, 2))
Element 4: (0, (7, 2), ['', '', '.', '.'], [(4, 6), (2, 11), (14, 4)], [False, False, False, False], 92, False, [False, False, True, True], 3087, 'East', (8, 2))
Element 5: (0, (8, 2), ['', '.', 'F', 'F'], [(5, 6), (2, 12), (15, 4)], [False, False, False, False], 90, False, [False, True, False, False], 3126, 'East', (9, 2))
Element 6: (0, (9, 2), ['', '.', '.', '.'], [(6, 6), (3, 12), (16, 4)], [False, False, False, False], 88, False, [False, True, True, True], 4155, 'East', (10, 2))
Element 7: (0, (10, 2), ['', '%', '.', '.'], [(6, 5), (4, 12), (17, 4)], [False, True, False, False], 86, False, [False, False, True, True], 4194, 'East', (11, 2))
Element 8: (0, (11, 2), ['', '.', '.', '.'], [(6, 4), (5, 12), (18, 4)], [False, False, False, False], 84, False, [False, True, True, True], 4233, 'East', (12, 2))
Element 9: (0, (12, 2), ['', '.', '%', ''], [(6, 3), (6, 12), (18, 5)], [False, False, True, False], 82, False, [False, True, False, False], 4272, 'South', (12, 1))
Element 10: (0, (12, 1), ['.', '%', '', '.'], [(7, 3), (7, 12), (17, 5)], [False, True, False, False], 80, False, [True, False, False, True], 4311, 'East', (13, 1))
Element 11: (0, (13, 1), ['', '%', '', '.'], [(8, 3), (8, 12), (17, 6)], [False, True, False, False], 78, False, [False, False, False, True], 6330, 'East', (14, 1))
Element 12: (0, (14, 1), ['', '%', '', '.'], [(9, 3), (9, 12), (17, 7)], [False, True, False, False], 76, False, [False, False, False, True], 6369, 'East', (15, 1))
Element 13: (0, (15, 1), ['', '%', '%', '%'], [(10, 3), (10, 12), (18, 7)], [False, True, True, True], 74, False, [False, False, False, False], 6408, 'West', (14, 1))
Element 14: (0, (14, 1), ['', '%', '', ''], [(11, 3), (11, 12), (17, 7)], [False, True, False, False], 72, False, [False, False, False, False], 6427, 'North', (14, 2))
Element 15: (0, (14, 2), ['', '', '', '%'], [(11, 4), (12, 12), (17, 6)], [False, False, False, True], 70, False, [False, False, False, False], 6446, 'North', (14, 3))
Element 16: (0, (14, 3), ['.', '', '', '%'], [(12, 4), (13, 12), (16, 6)], [False, False, False, True], 68, False, [True, False, False, False], 6475, 'West', (13, 3))
Element 17: (0, (13, 3), ['%', '', 'G', ''], [(13, 4), (13, 13), (16, 5)], [True, False, False, False], 66, False, [False, False, False, False], 6514, 'South', (13, 2))
Element 18: (0, (13, 2), ['', '', '', ''], [(13, 5), (14, 13), (15, 5)], [False, False, False, False], 64, False, [False, False, False, False], 6543, 'North', (13, 3))
Element 19: (0, (13, 3), ['%', '', '', ''], [(14, 5), (15, 13), (15, 6)], [True, False, False, False], 62, False, [False, False, False, False], 6572, 'East', (14, 3))
Element 20: (0, (14, 3), ['', '', '', '%'], [(15, 5), (16, 13), (15, 7)], [False, False, False, True], 60, False, [False, False, False, False], 6591, 'North', (14, 4))
