Element 1: (0, (11, 1), ['%', '%', '.', '.'], [(4, 10), (8, 8), (18, 5)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (12, 1))
Element 2: (0, (12, 1), ['', '%', '.', '.'], [(4, 11), (9, 8), (18, 4)], [False, True, False, False], 96, False, [False, False, True, True], 39, 'East', (13, 1))
Element 3: (0, (13, 1), ['', '%', '.', '.'], [(5, 11), (10, 8), (18, 3)], [False, True, False, False], 94, False, [False, False, True, True], 78, 'East', (14, 1))
Element 4: (0, (14, 1), ['', '%', '.', '.'], [(6, 11), (10, 7), (17, 3)], [False, True, False, False], 92, False, [False, False, True, True], 117, 'East', (15, 1))
Element 5: (0, (15, 1), ['', '%', '%', '%'], [(6, 12), (9, 7), (17, 4)], [False, True, True, True], 90, False, [False, False, False, False], 156, 'West', (14, 1))
Element 6: (0, (14, 1), ['', '%', '.', ''], [(7, 12), (9, 6), (17, 5)], [False, True, False, False], 88, False, [False, False, True, False], 185, 'North', (14, 2))
Element 7: (0, (14, 2), ['.', '', '.', '%'], [(8, 12), (9, 5), (17, 6)], [False, False, False, True], 86, False, [True, False, True, False], 1214, 'North', (14, 3))
Element 8: (0, (14, 3), ['.', '', '.', '%'], [(9, 12), (10, 5), (17, 7)], [False, False, False, True], 84, False, [True, False, True, False], 2243, 'North', (14, 4))
Element 9: (0, (14, 4), ['.', '', '.', '.'], [(10, 12), (10, 4), (18, 7)], [False, False, False, False], 82, False, [True, False, True, True], 2282, 'East', (15, 4))
Element 10: (0, (15, 4), ['', '%', '.', '.'], [(11, 12), (11, 4), (17, 7)], [False, True, False, False], 80, False, [False, False, True, True], 2311, 'East', (16, 4))
Element 11: (0, (16, 4), ['', '.', '.', ''], [(12, 12), (12, 4), (17, 6)], [False, False, False, False], 78, False, [False, True, True, False], 2340, 'North', (16, 5))
Element 12: (0, (16, 5), ['.', '', 'G', ''], [(13, 12), (13, 4), (16, 6)], [False, False, False, False], 76, False, [True, False, False, False], 2379, 'West', (15, 5))
Element 13: (0, (15, 5), ['.', '', 'G', ''], [(13, 13), (13, 5), (15, 6)], [False, False, False, False], 74, False, [True, False, False, False], 2418, 'West', (14, 5))
Element 14: (0, (14, 5), ['', '', '%', ''], [(14, 13), (13, 6), (15, 7)], [False, False, True, False], 72, False, [False, False, False, False], 2457, 'West', (13, 5))
Element 15: (0, (13, 5), ['.', '', '', ''], [(15, 13), (12, 6), (15, 8)], [False, False, False, False], 70, False, [True, False, False, False], 2486, 'West', (12, 5))
Element 16: (0, (12, 5), ['%', '', '', ''], [(16, 13), (11, 6), (14, 8)], [True, False, False, False], 68, False, [False, False, False, False], 2525, 'North', (12, 6))
Element 17: (0, (12, 6), ['G', '', '%', ''], [(17, 13), (11, 6), (14, 7)], [False, False, True, False], 66, False, [False, False, False, False], 2544, 'East', (13, 6))
Element 18: (0, (13, 6), ['G', '', '%', '%'], [(18, 13), (12, 6), (14, 8)], [False, False, True, True], 64, False, [False, False, False, False], 2553, 'South', (13, 5))
Element 19: (0, (13, 5), ['', '', '', ''], [(18, 12), (11, 6), (13, 8)], [False, False, False, False], 62, False, [False, False, False, False], 2572, 'West', (12, 5))
Element 20: (0, (12, 5), ['%', '', 'G', ''], [(18, 11), (12, 6), (14, 8)], [True, False, False, False], 60, False, [False, False, False, False], 2581, 'South', (12, 4))
Element 21: (0, (12, 4), ['', '%', 'G', ''], [(18, 10), (12, 5), (15, 8)], [False, True, False, False], 58, False, [False, False, False, False], 2590, 'East', (13, 4))
Element 22: (0, (13, 4), ['G', '.', '', ''], [(17, 10), (12, 4), (15, 7)], [False, False, False, False], 56, False, [False, True, False, False], 2599, 'South', (13, 3))
Element 23: (0, (13, 3), ['%', '.', '', ''], [(17, 11), (11, 4), (14, 7)], [True, False, False, False], 54, False, [False, True, False, False], 2618, 'South', (13, 2))
Element 24: (0, (13, 2), ['.', '', '', ''], [(17, 12), (12, 4), (15, 7)], [False, False, False, False], 52, False, [True, False, False, False], 2637, 'West', (12, 2))
Element 25: (0, (12, 2), ['.', '', '%', ''], [(16, 12), (13, 4), (15, 6)], [False, False, True, False], 50, False, [True, False, False, False], 2656, 'West', (11, 2))
Element 26: (0, (11, 2), ['.', '', '.', ''], [(16, 11), (13, 4), (15, 5)], [False, False, False, False], 48, False, [True, False, True, False], 2675, 'North', (11, 3))
Element 27: (0, (11, 3), ['.', '', '', '%'], [(16, 10), (12, 4), (16, 5)], [False, False, False, True], 46, False, [True, False, False, False], 2694, 'West', (10, 3))
Element 28: (0, (10, 3), ['.', '.', '', ''], [(16, 9), (12, 5), (16, 4)], [False, False, False, False], 44, False, [True, True, False, False], 2713, 'South', (10, 2))
Element 29: (0, (10, 2), ['F', '%', '', ''], [(17, 9), (12, 4), (16, 3)], [False, True, False, False], 42, False, [False, False, False, False], 2742, 'West', (9, 2))
Element 30: (0, (9, 2), ['.', '.', '.', ''], [(16, 9), (11, 4), (16, 4)], [False, False, False, False], 40, False, [True, True, True, False], 3741, 'North', (9, 3))
Element 31: (0, (9, 3), ['F', '', '.', ''], [(16, 10), (11, 3), (15, 4)], [False, False, False, False], 38, False, [False, False, True, False], 3750, 'West', (8, 3))
Element 32: (0, (8, 3), ['.', '.', '.', ''], [(16, 11), (11, 2), (14, 4)], [False, False, False, False], 36, False, [True, True, True, False], 4749, 'North', (8, 4))
Element 33: (0, (8, 4), ['%', '', '.', '.'], [(16, 12), (12, 2), (14, 5)], [True, False, False, False], 34, False, [False, False, True, True], 4758, 'East', (9, 4))
Element 34: (0, (9, 4), ['', '', '', ''], [(15, 12), (13, 2), (13, 5)], [False, False, False, False], 32, False, [False, False, False, False], 4777, 'East', (10, 4))
Element 35: (0, (10, 4), ['', '', '', ''], [(16, 12), (14, 2), (13, 6)], [False, False, False, False], 30, False, [False, False, False, False], 4776, 'East', (11, 4))
Element 36: (0, (11, 4), ['', '', '%', ''], [(17, 12), (14, 3), (12, 6)], [False, False, True, False], 28, False, [False, False, False, False], 4775, 'West', (10, 4))
Element 37: (0, (10, 4), ['', '', '', ''], [(17, 11), (14, 4), (12, 5)], [False, False, False, False], 26, False, [False, False, False, False], 4774, 'North', (10, 5))
Element 38: (0, (10, 5), ['', '', '%', '%'], [(16, 11), (15, 4), (12, 4)], [False, False, True, True], 24, False, [False, False, False, False], 4773, 'West', (9, 5))
