Element 1: (2, (13, 5), ['', '.', '.', '.'], [(12, 6), (6, 5), (16, 11)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'East', (14, 5))
Element 22: (2, (12, 1), ['.', '%', '', ''], [(14, 7), (9, 5), (10, 12)], [False, True, False, False], 56, False, [True, False, False, False], 3638, 'West', (11, 1))
Element 23: (2, (11, 1), ['%', '%', '', ''], [(14, 8), (9, 6), (10, 13)], [True, True, False, False], 54, False, [False, False, False, False], 3667, 'North', (11, 2))
Element 24: (2, (11, 2), ['', '', '', ''], [(13, 8), (9, 7), (9, 13)], [False, False, False, False], 52, False, [False, False, False, False], 3696, 'East', (12, 2))
Element 25: (2, (12, 2), ['', '', '%', ''], [(14, 8), (10, 7), (9, 12)], [False, False, True, False], 50, False, [False, False, False, False], 3715, 'East', (13, 2))
Element 26: (2, (13, 2), ['', '', '', ''], [(15, 8), (10, 8), (8, 12)], [False, False, False, False], 48, False, [False, False, False, False], 4724, 'North', (13, 3))
Element 27: (2, (13, 3), ['%', '', '', ''], [(15, 7), (9, 8), (7, 12)], [True, False, False, False], 46, False, [False, False, False, False], 4743, 'North', (13, 4))
Element 28: (2, (13, 4), ['', '', '', ''], [(14, 7), (8, 8), (7, 13)], [False, False, False, False], 44, False, [False, False, False, False], 4762, 'West', (12, 4))
Element 29: (2, (12, 4), ['', '%', '', ''], [(15, 7), (8, 9), (6, 13)], [False, True, False, False], 42, False, [False, False, False, False], 4781, 'North', (12, 5))
Element 30: (2, (12, 5), ['%', '', '', ''], [(15, 6), (7, 9), (6, 12)], [True, False, False, False], 40, False, [False, False, False, False], 4800, 'North', (12, 6))
Element 31: (2, (12, 6), ['.', '', '%', ''], [(15, 5), (7, 8), (6, 11)], [False, False, True, False], 38, False, [True, False, False, False], 4819, 'West', (11, 6))
Element 32: (2, (11, 6), ['%', '%', '%', ''], [(16, 5), (6, 8), (5, 11)], [True, True, True, False], 36, False, [False, False, False, False], 4848, 'East', (12, 6))
Element 33: (2, (12, 6), ['', '', '%', ''], [(15, 5), (6, 9), (5, 12)], [False, False, True, False], 34, False, [False, False, False, False], 4867, 'East', (13, 6))
Element 34: (2, (13, 6), ['', '', '%', '%'], [(14, 5), (6, 8), (5, 13)], [False, False, True, True], 32, False, [False, False, False, False], 4876, 'West', (12, 6))
Element 35: (2, (12, 6), ['', '', '%', ''], [(15, 5), (5, 8), (4, 13)], [False, False, True, False], 30, False, [False, False, False, False], 4895, 'South', (12, 5))
Element 36: (2, (12, 5), ['%', '', '', ''], [(15, 6), (4, 8), (4, 12)], [True, False, False, False], 28, False, [False, False, False, False], 4914, 'South', (12, 4))
Element 37: (2, (12, 4), ['', '%', '', ''], [(16, 6), (5, 8), (4, 11)], [False, True, False, False], 26, False, [False, False, False, False], 4923, 'West', (11, 4))
Element 38: (2, (11, 4), ['', '', '%', ''], [(16, 5), (6, 8), (4, 10)], [False, False, True, False], 24, False, [False, False, False, False], 4932, 'South', (11, 3))
Element 39: (2, (11, 3), ['', '', '', '%'], [(16, 6), (7, 8), (3, 10)], [False, False, False, True], 22, False, [False, False, False, False], 4941, 'West', (10, 3))
Element 40: (2, (10, 3), ['', '', '', ''], [(17, 6), (7, 9), (2, 10)], [False, False, False, False], 20, False, [False, False, False, False], 4950, 'North', (10, 4))
Element 41: (2, (10, 4), ['.', '', '', ''], [(17, 5), (6, 9), (2, 11)], [False, False, False, False], 18, False, [True, False, False, False], 5949, 'West', (9, 4))
Element 42: (2, (9, 4), ['.', '', '', ''], [(16, 5), (7, 9), (1, 11)], [False, False, False, False], 16, False, [True, False, False, False], 6958, 'West', (8, 4))
Element 43: (2, (8, 4), ['%', '', '.', ''], [(17, 5), (8, 9), (1, 12)], [True, False, False, False], 14, False, [False, False, True, False], 6977, 'North', (8, 5))
Element 44: (2, (8, 5), ['%', '', '.', ''], [(18, 5), (8, 8), (2, 12)], [True, False, False, False], 12, False, [False, False, True, False], 6996, 'North', (8, 6))
Element 45: (2, (8, 6), ['%', '', '%', ''], [(18, 4), (7, 8), (3, 12)], [True, False, True, False], 10, False, [False, False, False, False], 7015, 'East', (9, 6))
Element 46: (2, (9, 6), ['', '', '', '%'], [(18, 3), (8, 8), (3, 13)], [False, False, False, True], 8, False, [False, False, False, False], 7024, 'North', (9, 7))
Element 47: (2, (9, 7), ['%', '', 'G', ''], [(17, 3), (9, 8), (3, 12)], [True, False, False, False], 6, False, [False, False, False, False], 7023, 'East', (10, 7))
Element 48: (2, (10, 7), ['', '%', 'G', '%'], [(16, 3), (10, 8), (2, 12)], [False, True, False, True], 4, False, [False, False, False, False], 7022, 'West', (9, 7))
Element 49: (2, (9, 7), ['%', '', '', 'G'], [(17, 3), (10, 7), (1, 12)], [True, False, False, False], 2, False, [False, False, False, False], 7021, 'South', (9, 6))
Element 50: (2, (9, 6), ['', '', '', '%'], [(17, 3), (10, 7), (1, 13)], [False, False, False, True], 0, False, [False, False, False, False], 7030, 'Stop', (9, 6))
Element 51: #0#
