Element 1: (3, (15, 1), ['.', '%', '%', '%'], [(6, 12), (2, 2), (11, 3)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (14, 1))
Element 2: (3, (14, 1), ['.', '%', '.', ''], [(7, 12), (2, 3), (11, 4)], [False, True, False, False], 96, False, [True, False, True, False], 68, 'North', (14, 2))
Element 3: (3, (14, 2), ['.', '', '.', '%'], [(8, 12), (3, 3), (12, 4)], [False, False, False, True], 94, False, [True, False, True, False], 1097, 'North', (14, 3))
Element 4: (3, (14, 3), ['.', '', '.', '%'], [(9, 12), (4, 3), (13, 4)], [False, False, False, True], 92, False, [True, False, True, False], 1136, 'North', (14, 4))
Element 5: (3, (14, 4), ['', '', '.', '.'], [(10, 12), (5, 3), (13, 5)], [False, False, False, False], 90, False, [False, False, True, True], 1175, 'East', (15, 4))
Element 6: (3, (15, 4), ['', '%', '.', '.'], [(11, 12), (6, 3), (14, 5)], [False, True, False, False], 88, False, [False, False, True, True], 1214, 'East', (16, 4))
Element 7: (3, (16, 4), ['', '.', '.', '.'], [(12, 12), (7, 3), (15, 5)], [False, False, False, False], 86, False, [False, True, True, True], 1253, 'East', (17, 4))
Element 8: (3, (17, 4), ['', '.', '.', '.'], [(13, 12), (8, 3), (16, 5)], [False, False, False, False], 84, False, [False, True, True, True], 2282, 'East', (18, 4))
Element 9: (3, (18, 4), ['', '.', '.', '%'], [(13, 13), (9, 3), (17, 5)], [False, False, False, True], 82, False, [False, True, True, False], 2321, 'North', (18, 5))
Element 10: (3, (18, 5), ['', '', '%', '%'], [(14, 13), (9, 2), (17, 6)], [False, False, True, True], 80, False, [False, False, False, False], 3350, 'West', (17, 5))
Element 11: (3, (17, 5), ['', '', '', ''], [(15, 13), (10, 2), (17, 7)], [False, False, False, False], 78, False, [False, False, False, False], 3379, 'North', (17, 6))
Element 12: (3, (17, 6), ['.', '', '', '%'], [(16, 13), (11, 2), (18, 7)], [False, False, False, True], 76, False, [True, False, False, False], 3408, 'West', (16, 6))
Element 13: (3, (16, 6), ['.', '', '%', ''], [(17, 13), (12, 2), (17, 7)], [False, False, True, False], 74, False, [True, False, False, False], 3437, 'West', (15, 6))
Element 14: (3, (15, 6), ['%', '', '.', ''], [(18, 13), (13, 2), (17, 6)], [True, False, False, False], 72, False, [False, False, True, False], 3466, 'North', (15, 7))
Element 15: (3, (15, 7), ['.', '', '.', '%'], [(18, 12), (13, 3), (16, 6)], [False, False, False, True], 70, False, [True, False, True, False], 3495, 'North', (15, 8))
Element 16: (3, (15, 8), ['.', '', '%', '%'], [(18, 11), (14, 3), (15, 6)], [False, False, True, True], 68, False, [True, False, False, False], 3514, 'West', (14, 8))
Element 17: (3, (14, 8), ['.', '.', '%', ''], [(18, 10), (14, 4), (15, 7)], [False, False, True, False], 66, False, [True, True, False, False], 3533, 'South', (14, 7))
Element 18: (3, (14, 7), ['%', '%', '', ''], [(17, 10), (15, 4), (15, 8)], [True, True, False, False], 64, False, [False, False, False, False], 3552, 'North', (14, 8))
Element 19: (3, (14, 8), ['.', '', '%', ''], [(17, 11), (16, 4), (15, 7)], [False, False, True, False], 62, False, [True, False, False, False], 3561, 'West', (13, 8))
Element 20: (3, (13, 8), ['%', '%', '%', ''], [(17, 12), (16, 3), (15, 6)], [True, True, True, False], 60, False, [False, False, False, False], 3590, 'East', (14, 8))
Element 21: (3, (14, 8), ['', '', '%', ''], [(16, 12), (17, 3), (16, 6)], [False, False, True, False], 58, False, [False, False, False, False], 3609, 'East', (15, 8))
Element 22: (3, (15, 8), ['', '', '%', '%'], [(16, 11), (18, 3), (17, 6)], [False, False, True, True], 56, False, [False, False, False, False], 3628, 'South', (15, 7))
Element 23: (3, (15, 7), ['', '', '', '%'], [(16, 10), (18, 4), (17, 5)], [False, False, False, True], 54, False, [False, False, False, False], 3637, 'West', (14, 7))
Element 24: (3, (14, 7), ['%', '%', '', ''], [(16, 9), (18, 5), (17, 4)], [True, True, False, False], 52, False, [False, False, False, False], 3646, 'East', (15, 7))
Element 25: (3, (15, 7), ['', '', '', '%'], [(17, 9), (17, 5), (18, 4)], [False, False, False, True], 50, False, [False, False, False, False], 3655, 'South', (15, 6))
