Element 1: (2, (12, 4), ['.', '%', '.', '.'], [(16, 12), (1, 11), (16, 10)], [False, True, False, False], 98, False, [True, False, True, True], 1009, 'East', (13, 4))
Element 2: (2, (13, 4), ['', '.', '.', '.'], [(17, 12), (2, 11), (17, 10)], [False, False, False, False], 96, False, [False, True, True, True], 2038, 'East', (14, 4))
Element 3: (2, (14, 4), ['', '.', '.', '.'], [(18, 12), (2, 12), (18, 10)], [False, False, False, False], 94, False, [False, True, True, True], 2077, 'East', (15, 4))
Element 4: (2, (15, 4), ['', '%', '.', '.'], [(18, 13), (3, 12), (18, 11)], [False, True, False, False], 92, False, [False, False, True, True], 2116, 'East', (16, 4))
Element 5: (2, (16, 4), ['', '.', '.', '.'], [(17, 13), (4, 12), (17, 11)], [False, False, False, False], 90, False, [False, True, True, True], 2155, 'East', (17, 4))
Element 6: (2, (17, 4), ['', '.', '.', '.'], [(16, 13), (5, 12), (16, 11)], [False, False, False, False], 88, False, [False, True, True, True], 2194, 'East', (18, 4))
Element 7: (2, (18, 4), ['', '.', '.', '%'], [(15, 13), (6, 12), (16, 12)], [False, False, False, True], 86, False, [False, True, True, False], 2223, 'North', (18, 5))
Element 8: (2, (18, 5), ['.', '', '%', '%'], [(14, 13), (7, 12), (17, 12)], [False, False, True, True], 84, False, [True, False, False, False], 2252, 'West', (17, 5))
Element 9: (2, (17, 5), ['.', '', '.', ''], [(13, 13), (8, 12), (18, 12)], [False, False, False, False], 82, False, [True, False, True, False], 3271, 'North', (17, 6))
Element 10: (2, (17, 6), ['.', '', '.', '%'], [(13, 12), (9, 12), (18, 13)], [False, False, False, True], 80, False, [True, False, True, False], 3300, 'North', (17, 7))
Element 11: (2, (17, 7), ['%', '', '%', '.'], [(13, 11), (10, 12), (17, 13)], [True, False, True, False], 78, False, [False, False, False, True], 3329, 'East', (18, 7))
Element 12: (2, (18, 7), ['', '%', '%', '%'], [(12, 11), (11, 12), (16, 13)], [False, True, True, True], 76, False, [False, False, False, False], 3358, 'West', (17, 7))
Element 13: (2, (17, 7), ['%', '', '%', ''], [(12, 12), (10, 12), (15, 13)], [True, False, True, False], 74, False, [False, False, False, False], 3367, 'South', (17, 6))
Element 14: (2, (17, 6), ['.', '', '', '%'], [(12, 13), (10, 13), (15, 12)], [False, False, False, True], 72, False, [True, False, False, False], 3386, 'West', (16, 6))
Element 15: (2, (16, 6), ['.', '.', '%', ''], [(12, 12), (9, 13), (15, 13)], [False, False, True, False], 70, False, [True, True, False, False], 3405, 'South', (16, 5))
Element 16: (2, (16, 5), ['.', '', '', ''], [(11, 12), (10, 13), (14, 13)], [False, False, False, False], 68, False, [True, False, False, False], 3414, 'West', (15, 5))
Element 17: (2, (15, 5), ['.', '', '.', ''], [(10, 12), (9, 13), (13, 13)], [False, False, False, False], 66, False, [True, False, True, False], 3423, 'North', (15, 6))
Element 18: (2, (15, 6), ['%', '', '.', ''], [(10, 13), (9, 12), (13, 12)], [True, False, False, False], 64, False, [False, False, True, False], 3432, 'North', (15, 7))
Element 19: (2, (15, 7), ['.', '', '.', '%'], [(9, 13), (8, 12), (13, 11)], [False, False, False, True], 62, False, [True, False, True, False], 3441, 'North', (15, 8))
Element 20: (2, (15, 8), ['.', '', '%', '%'], [(9, 12), (7, 12), (12, 11)], [False, False, True, True], 60, False, [True, False, False, False], 3450, 'West', (14, 8))
Element 21: (2, (14, 8), ['.', '.', '%', ''], [(8, 12), (6, 12), (12, 12)], [False, False, True, False], 58, False, [True, True, False, False], 3459, 'South', (14, 7))
Element 22: (2, (14, 7), ['%', '%', '', ''], [(7, 12), (5, 12), (12, 13)], [True, True, False, False], 56, False, [False, False, False, False], 3468, 'North', (14, 8))
Element 23: (2, (14, 8), ['.', '', '%', ''], [(7, 13), (4, 12), (12, 12)], [False, False, True, False], 54, False, [True, False, False, False], 3477, 'West', (13, 8))
Element 24: (2, (13, 8), ['%', '%', '%', ''], [(6, 13), (5, 12), (11, 12)], [True, True, True, False], 52, False, [False, False, False, False], 3496, 'East', (14, 8))
Element 25: (2, (14, 8), ['', '', '%', ''], [(5, 13), (6, 12), (10, 12)], [False, False, True, False], 50, False, [False, False, False, False], 3505, 'East', (15, 8))
Element 26: (2, (15, 8), ['', '', '%', '%'], [(4, 13), (6, 13), (10, 13)], [False, False, True, True], 48, False, [False, False, False, False], 3514, 'South', (15, 7))
Element 27: (2, (15, 7), ['', '', '', '%'], [(3, 13), (7, 13), (9, 13)], [False, False, False, True], 46, False, [False, False, False, False], 3523, 'West', (14, 7))
Element 28: (2, (14, 7), ['%', '%', '', ''], [(3, 12), (6, 13), (9, 12)], [True, True, False, False], 44, False, [False, False, False, False], 3522, 'East', (15, 7))
Element 29: (2, (15, 7), ['', '', '', '%'], [(4, 12), (5, 13), (8, 12)], [False, False, False, True], 42, False, [False, False, False, False], 3521, 'South', (15, 6))
Element 30: (2, (15, 6), ['%', '', '', ''], [(4, 11), (4, 13), (7, 12)], [True, False, False, False], 40, False, [False, False, False, False], 3530, 'South', (15, 5))
Element 31: (2, (15, 5), ['.', '', '', ''], [(5, 11), (3, 13), (7, 13)], [False, False, False, False], 38, False, [True, False, False, False], 3539, 'West', (14, 5))
Element 32: (2, (14, 5), ['.', '', '%', ''], [(6, 11), (4, 13), (6, 13)], [False, False, True, False], 36, False, [True, False, False, False], 3558, 'West', (13, 5))
Element 33: (2, (13, 5), ['.', '', '.', ''], [(5, 11), (5, 13), (6, 12)], [False, False, False, False], 34, False, [True, False, True, False], 3567, 'North', (13, 6))
Element 34: (2, (13, 6), ['.', '', '%', '%'], [(5, 12), (6, 13), (6, 11)], [False, False, True, True], 32, False, [True, False, False, False], 3576, 'West', (12, 6))
Element 35: (2, (12, 6), ['.', '.', '%', ''], [(6, 12), (5, 13), (5, 11)], [False, False, True, False], 30, False, [True, True, False, False], 3585, 'South', (12, 5))
Element 36: (2, (12, 5), ['%', '', '', ''], [(6, 11), (4, 13), (5, 12)], [True, False, False, False], 28, False, [False, False, False, False], 3594, 'North', (12, 6))
Element 37: (2, (12, 6), ['.', '', '%', ''], [(5, 11), (4, 12), (5, 13)], [False, False, True, False], 26, False, [True, False, False, False], 3593, 'West', (11, 6))
Element 38: (2, (11, 6), ['%', '%', '%', ''], [(4, 11), (5, 12), (4, 13)], [True, True, True, False], 24, False, [False, False, False, False], 3602, 'East', (12, 6))
Element 39: (2, (12, 6), ['', '', '%', ''], [(4, 10), (5, 13), (4, 12)], [False, False, True, False], 22, False, [False, False, False, False], 3611, 'East', (13, 6))
Element 40: (2, (13, 6), ['', '', '%', '%'], [(3, 10), (5, 12), (4, 11)], [False, False, True, True], 20, False, [False, False, False, False], 3620, 'South', (13, 5))
Element 41: (2, (13, 5), ['', '', '', ''], [(2, 10), (5, 11), (4, 10)], [False, False, False, False], 18, False, [False, False, False, False], 3629, 'West', (12, 5))
Element 42: (2, (12, 5), ['%', '', '', ''], [(1, 10), (6, 11), (3, 10)], [True, False, False, False], 16, False, [False, False, False, False], 3638, 'East', (13, 5))
Element 43: (2, (13, 5), ['', '', '', ''], [(1, 11), (5, 11), (2, 10)], [False, False, False, False], 14, False, [False, False, False, False], 3637, 'East', (14, 5))
Element 44: (2, (14, 5), ['', '', '%', ''], [(1, 12), (4, 11), (2, 11)], [False, False, True, False], 12, False, [False, False, False, False], 3636, 'East', (15, 5))
Element 45: (2, (15, 5), ['', '', '', ''], [(1, 13), (4, 10), (2, 12)], [False, False, False, False], 10, False, [False, False, False, False], 3645, 'East', (16, 5))
Element 46: (2, (16, 5), ['', '', '', ''], [(1, 12), (3, 10), (3, 12)], [False, False, False, False], 8, False, [False, False, False, False], 3644, 'North', (16, 6))
Element 47: (2, (16, 6), ['', '', '%', ''], [(1, 11), (2, 10), (3, 13)], [False, False, True, False], 6, False, [False, False, False, False], 3643, 'West', (15, 6))
Element 48: (2, (15, 6), ['%', '', '', ''], [(1, 10), (3, 10), (3, 12)], [True, False, False, False], 4, False, [False, False, False, False], 3642, 'East', (16, 6))
Element 49: (2, (16, 6), ['', '', '%', ''], [(2, 10), (4, 10), (2, 12)], [False, False, True, False], 2, False, [False, False, False, False], 3641, 'East', (17, 6))
Element 50: (2, (17, 6), ['', '', '', '%'], [(2, 10), (4, 10), (1, 12)], [False, False, False, True], 0, False, [False, False, False, False], 3640, 'Stop', (17, 6))
Element 51: #0#
