Element 1: (1, (6, 2), ['.', 'F', '.', '.'], [(14, 4), (7, 12), (17, 4)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (6, 1))
Element 2: (1, (6, 1), ['.', '%', '', '.'], [(15, 4), (8, 12), (18, 4)], [False, True, False, False], 96, False, [True, False, False, True], 2028, 'East', (7, 1))
Element 3: (1, (7, 1), ['', '%', '.', '.'], [(16, 4), (9, 12), (18, 5)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (8, 1))
Element 4: (1, (8, 1), ['', '%', '.', '.'], [(16, 5), (10, 12), (17, 5)], [False, True, False, False], 92, False, [False, False, True, True], 2106, 'East', (9, 1))
Element 5: (1, (9, 1), ['', '%', 'F', '%'], [(16, 6), (11, 12), (17, 6)], [False, True, False, True], 90, False, [False, False, False, False], 2145, 'North', (9, 2))
Element 6: (1, (9, 2), ['.', '', '.', '.'], [(15, 6), (12, 12), (17, 7)], [False, False, False, False], 88, False, [True, False, True, True], 3174, 'East', (10, 2))
Element 7: (1, (10, 2), ['', '%', '.', '.'], [(15, 7), (13, 12), (18, 7)], [False, True, False, False], 86, False, [False, False, True, True], 3213, 'East', (11, 2))
Element 8: (1, (11, 2), ['', '.', '.', '.'], [(15, 8), (13, 13), (17, 7)], [False, False, False, False], 84, False, [False, True, True, True], 3242, 'East', (12, 2))
Element 9: (1, (12, 2), ['', '.', '%', '.'], [(14, 8), (14, 13), (17, 6)], [False, False, True, False], 82, False, [False, True, False, True], 3271, 'East', (13, 2))
Element 10: (1, (13, 2), ['', '.', '.', '.'], [(14, 7), (15, 13), (17, 5)], [False, False, False, False], 80, False, [False, True, True, True], 3300, 'East', (14, 2))
Element 11: (1, (14, 2), ['', '.', '.', '%'], [(14, 8), (16, 13), (18, 5)], [False, False, False, True], 78, False, [False, True, True, False], 3319, 'North', (14, 3))
Element 12: (1, (14, 3), ['.', '', '', '%'], [(13, 8), (17, 13), (18, 4)], [False, False, False, True], 76, False, [True, False, False, False], 3348, 'West', (13, 3))
Element 13: (1, (13, 3), ['%', '', '', ''], [(14, 8), (18, 13), (18, 3)], [True, False, False, False], 74, False, [False, False, False, False], 3377, 'North', (13, 4))
Element 14: (1, (13, 4), ['.', '', '.', ''], [(15, 8), (18, 12), (17, 3)], [False, False, False, False], 72, False, [True, False, True, False], 3396, 'North', (13, 5))
Element 15: (1, (13, 5), ['.', '', '.', '.'], [(15, 7), (18, 11), (16, 3)], [False, False, False, False], 70, False, [True, False, True, True], 3425, 'East', (14, 5))
Element 16: (1, (14, 5), ['', '', '%', '.'], [(14, 7), (18, 10), (16, 4)], [False, False, True, False], 68, False, [False, False, False, True], 3444, 'East', (15, 5))
Element 17: (1, (15, 5), ['', '', '', 'G'], [(15, 7), (17, 10), (16, 5)], [False, False, False, False], 66, False, [False, False, False, False], 3463, 'North', (15, 6))
Element 18: (1, (15, 6), ['%', '', '', 'G'], [(14, 7), (17, 11), (16, 6)], [True, False, False, False], 64, False, [False, False, False, False], 3472, 'North', (15, 7))
Element 19: (1, (15, 7), ['G', 'G', '', '%'], [(14, 7), (17, 12), (15, 6)], [False, False, False, True], 62, False, [False, False, False, False], 3481, 'North', (15, 8))
Element 20: (1, (15, 8), ['', 'G', '%', '%'], [(14, 7), (16, 12), (15, 7)], [False, False, True, True], 60, False, [False, False, False, False], 3490, 'West', (14, 8))
Element 21: (1, (14, 8), ['', 'G', '%', 'G'], [(14, 7), (16, 11), (15, 8)], [False, False, True, False], 58, False, [False, False, False, False], 3499, 'West', (13, 8))
Element 22: (1, (13, 8), ['%', '%', '%', 'G'], [(14, 7), (16, 10), (14, 8)], [True, True, True, False], 56, False, [False, False, False, False], 3508, 'Stop', (13, 8))
Element 23: (1, (13, 8), ['%', '%', '%', ''], [(14, 7), (16, 9), (15, 8)], [True, True, True, False], 54, False, [False, False, False, False], 3517, 'East', (14, 8))
Element 24: (1, (14, 8), ['', 'G', '%', ''], [(14, 7), (17, 9), (15, 7)], [False, False, True, False], 52, False, [False, False, False, False], 3526, 'West', (13, 8))
Element 25: (1, (13, 8), ['%', '%', '%', ''], [(14, 7), (16, 9), (15, 6)], [True, True, True, False], 50, False, [False, False, False, False], 3525, 'East', (14, 8))
Element 26: (1, (14, 8), ['', 'G', '%', ''], [(14, 7), (16, 10), (15, 5)], [False, False, True, False], 48, False, [False, False, False, False], 3524, 'West', (13, 8))
Element 27: (1, (13, 8), ['%', '%', '%', ''], [(14, 7), (16, 11), (15, 4)], [True, True, True, False], 46, False, [False, False, False, False], 3523, 'East', (14, 8))
Element 28: (1, (14, 8), ['', 'G', '%', ''], [(14, 7), (16, 12), (14, 4)], [False, False, True, False], 44, False, [False, False, False, False], 3522, 'South', (14, 7))
Element 29: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (15, 12), (14, 5)], [True, True, False, False], 42, False, [False, False, False, False], 3531, 'North', (14, 8))
Element 30: (1, (14, 8), ['', 'G', '%', ''], [(14, 7), (16, 12), (13, 5)], [False, False, True, False], 40, False, [False, False, False, False], 3530, 'South', (14, 7))
Element 31: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 12), (13, 6)], [True, True, False, False], 38, False, [False, False, False, False], 3539, 'Stop', (14, 7))
Element 32: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 11), (12, 6)], [True, True, False, False], 36, False, [False, False, False, False], 3548, 'Stop', (14, 7))
Element 33: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (16, 11), (12, 5)], [True, True, False, False], 34, False, [False, False, False, False], 3557, 'Stop', (14, 7))
Element 34: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 11), (12, 4)], [True, True, False, False], 32, False, [False, False, False, False], 3566, 'Stop', (14, 7))
Element 35: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 10), (11, 4)], [True, True, False, False], 30, False, [False, False, False, False], 3575, 'Stop', (14, 7))
Element 36: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 9), (11, 3)], [True, True, False, False], 28, False, [False, False, False, False], 3584, 'Stop', (14, 7))
Element 37: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 10), (10, 3)], [True, True, False, False], 26, False, [False, False, False, False], 3593, 'Stop', (14, 7))
Element 38: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (16, 10), (10, 4)], [True, True, False, False], 24, False, [False, False, False, False], 3602, 'Stop', (14, 7))
Element 39: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 10), (10, 5)], [True, True, False, False], 22, False, [False, False, False, False], 4601, 'Stop', (14, 7))
Element 40: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (18, 10), (9, 5)], [True, True, False, False], 20, False, [False, False, False, False], 4610, 'Stop', (14, 7))
Element 41: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (18, 11), (9, 6)], [True, True, False, False], 18, False, [False, False, False, False], 4619, 'Stop', (14, 7))
Element 42: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 11), (9, 7)], [True, True, False, False], 16, False, [False, False, False, False], 4628, 'Stop', (14, 7))
Element 43: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (18, 11), (10, 7)], [True, True, False, False], 14, False, [False, False, False, False], 4637, 'Stop', (14, 7))
Element 44: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (18, 12), (10, 8)], [True, True, False, False], 12, False, [False, False, False, False], 4646, 'Stop', (14, 7))
Element 45: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 12), (9, 8)], [True, True, False, False], 10, False, [False, False, False, False], 4655, 'Stop', (14, 7))
Element 46: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (18, 12), (8, 8)], [True, True, False, False], 8, False, [False, False, False, False], 4664, 'Stop', (14, 7))
Element 47: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (18, 13), (8, 9)], [True, True, False, False], 6, False, [False, False, False, False], 4673, 'Stop', (14, 7))
Element 48: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 13), (7, 9)], [True, True, False, False], 4, False, [False, False, False, False], 4682, 'Stop', (14, 7))
Element 49: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 12), (7, 8)], [True, True, False, False], 2, False, [False, False, False, False], 4691, 'Stop', (14, 7))
Element 50: (1, (14, 7), ['%', '%', '', ''], [(14, 7), (17, 13), (6, 8)], [True, True, False, False], 0, False, [False, False, False, False], 4700, 'Stop', (14, 7))
Element 51: #0#
