Element 1: (1, (3, 7), ['.', '.', '%', '%'], [(8, 12), (18, 4), (18, 10)], [False, False, True, True], 98, False, [True, True, False, False], 999, 'South', (3, 6))
Element 2: (1, (3, 6), ['.', '.', '', '.'], [(7, 12), (18, 5), (18, 11)], [False, False, False, False], 96, False, [True, True, False, True], 1038, 'East', (4, 6))
Element 3: (1, (4, 6), ['', '.', '%', '.'], [(7, 13), (17, 5), (18, 12)], [False, False, True, False], 94, False, [False, True, False, True], 1077, 'East', (5, 6))
Element 4: (1, (5, 6), ['', '.', '%', '.'], [(6, 13), (17, 6), (18, 13)], [False, False, True, False], 92, False, [False, True, False, True], 1116, 'East', (6, 6))
Element 5: (1, (6, 6), ['', '.', '%', '%'], [(6, 12), (17, 7), (17, 13)], [False, False, True, True], 90, False, [False, True, False, False], 1155, 'South', (6, 5))
Element 6: (1, (6, 5), ['.', '.', '', '%'], [(6, 11), (18, 7), (17, 12)], [False, False, False, True], 88, False, [True, True, False, False], 1194, 'South', (6, 4))
Element 7: (1, (6, 4), ['%', '.', '', '%'], [(5, 11), (17, 7), (17, 11)], [True, False, False, True], 86, False, [False, True, False, False], 1223, 'South', (6, 3))
Element 8: (1, (6, 3), ['.', '.', '', '.'], [(5, 12), (17, 6), (17, 10)], [False, False, False, False], 84, False, [True, True, False, True], 1252, 'East', (7, 3))
Element 9: (1, (7, 3), ['', '.', '%', 'F'], [(5, 13), (16, 6), (17, 9)], [False, False, True, False], 82, False, [False, True, False, False], 1291, 'East', (8, 3))
Element 10: (1, (8, 3), ['', '.', '.', '.'], [(4, 13), (16, 5), (16, 9)], [False, False, False, False], 80, False, [False, True, True, True], 2320, 'East', (9, 3))
Element 11: (1, (9, 3), ['', 'F', '.', '.'], [(4, 12), (16, 4), (16, 10)], [False, False, False, False], 78, False, [False, False, True, True], 2359, 'South', (9, 2))
Element 12: (1, (9, 2), ['.', '.', '', '.'], [(4, 11), (17, 4), (16, 11)], [False, False, False, False], 76, False, [True, True, False, True], 3388, 'East', (10, 2))
Element 13: (1, (10, 2), ['', '%', '.', '.'], [(4, 10), (17, 3), (16, 12)], [False, True, False, False], 74, False, [False, False, True, True], 3427, 'East', (11, 2))
