Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(18, 5), (6, 12), (6, 5)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 1))
Element 2: (3, (17, 1), ['%', '%', '%', ''], [(17, 5), (7, 12), (6, 6)], [True, True, True, False], 96, False, [False, False, False, False], 68, 'East', (18, 1))
Element 3: (3, (18, 1), ['', '%', '%', '%'], [(17, 6), (8, 12), (5, 6)], [False, True, True, True], 94, False, [False, False, False, False], 1087, 'Stop', (18, 1))
Element 4: (3, (18, 1), ['', '%', '%', '%'], [(17, 7), (9, 12), (5, 5)], [False, True, True, True], 92, False, [False, False, False, False], 1116, 'West', (17, 1))
Element 5: (3, (17, 1), ['%', '%', '%', ''], [(18, 7), (10, 12), (4, 5)], [True, True, True, False], 90, False, [False, False, False, False], 1145, 'East', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(17, 7), (11, 12), (4, 6)], [False, True, True, True], 88, False, [False, False, False, False], 1164, 'Stop', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(17, 6), (12, 12), (3, 6)], [False, True, True, True], 86, False, [False, False, False, False], 1183, 'West', (17, 1))
Element 8: (3, (17, 1), ['%', '%', '%', ''], [(16, 6), (13, 12), (3, 7)], [True, True, True, False], 84, False, [False, False, False, False], 1212, 'East', (18, 1))
Element 9: (3, (18, 1), ['', '%', '%', '%'], [(16, 5), (13, 13), (2, 7)], [False, True, True, True], 82, False, [False, False, False, False], 1241, 'Stop', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(16, 4), (14, 13), (2, 8)], [False, True, True, True], 80, False, [False, False, False, False], 2260, 'West', (17, 1))
Element 11: (3, (17, 1), ['%', '%', '%', ''], [(17, 4), (15, 13), (1, 8)], [True, True, True, False], 78, False, [False, False, False, False], 3279, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(17, 3), (16, 13), (1, 7)], [False, True, True, True], 76, False, [False, False, False, False], 3308, 'Stop', (18, 1))
Element 13: (3, (18, 1), ['', '%', '%', '%'], [(18, 3), (17, 13), (1, 6)], [False, True, True, True], 74, False, [False, False, False, False], 3337, 'West', (17, 1))
Element 14: (3, (17, 1), ['%', '%', '%', ''], [(17, 3), (18, 13), (2, 6)], [True, True, True, False], 72, False, [False, False, False, False], 3356, 'East', (18, 1))
Element 15: (3, (18, 1), ['', '%', '%', '%'], [(16, 3), (18, 12), (2, 5)], [False, True, True, True], 70, False, [False, False, False, False], 3385, 'Stop', (18, 1))
Element 16: (3, (18, 1), ['', '%', '%', '%'], [(17, 3), (18, 11), (3, 5)], [False, True, True, True], 68, False, [False, False, False, False], 3404, 'West', (17, 1))
Element 17: (3, (17, 1), ['%', '%', '%', ''], [(17, 4), (18, 10), (3, 4)], [True, True, True, False], 66, False, [False, False, False, False], 3423, 'East', (18, 1))
Element 18: (3, (18, 1), ['', '%', '%', '%'], [(16, 4), (17, 10), (4, 4)], [False, True, True, True], 64, False, [False, False, False, False], 3442, 'Stop', (18, 1))
Element 19: (3, (18, 1), ['', '%', '%', '%'], [(16, 3), (17, 11), (4, 3)], [False, True, True, True], 62, False, [False, False, False, False], 3461, 'West', (17, 1))
Element 20: (3, (17, 1), ['%', '%', '%', ''], [(16, 4), (17, 12), (5, 3)], [True, True, True, False], 60, False, [False, False, False, False], 3480, 'East', (18, 1))
Element 21: (3, (18, 1), ['', '%', '%', '%'], [(15, 4), (16, 12), (6, 3)], [False, True, True, True], 58, False, [False, False, False, False], 3509, 'Stop', (18, 1))
Element 22: (3, (18, 1), ['', '%', '%', '%'], [(15, 5), (16, 11), (7, 3)], [False, True, True, True], 56, False, [False, False, False, False], 3538, 'West', (17, 1))
Element 23: (3, (17, 1), ['%', '%', '%', ''], [(15, 6), (16, 10), (8, 3)], [True, True, True, False], 54, False, [False, False, False, False], 4557, 'East', (18, 1))
Element 24: (3, (18, 1), ['', '%', '%', '%'], [(15, 7), (16, 9), (9, 3)], [False, True, True, True], 52, False, [False, False, False, False], 4586, 'Stop', (18, 1))
Element 25: (3, (18, 1), ['', '%', '%', '%'], [(15, 8), (17, 9), (9, 2)], [False, True, True, True], 50, False, [False, False, False, False], 5605, 'West', (17, 1))
Element 26: (3, (17, 1), ['%', '%', '%', ''], [(14, 8), (16, 9), (10, 2)], [True, True, True, False], 48, False, [False, False, False, False], 5624, 'East', (18, 1))
Element 27: (3, (18, 1), ['', '%', '%', '%'], [(14, 7), (16, 10), (11, 2)], [False, True, True, True], 46, False, [False, False, False, False], 5643, 'Stop', (18, 1))
Element 28: (3, (18, 1), ['', '%', '%', '%'], [(14, 8), (16, 11), (12, 2)], [False, True, True, True], 44, False, [False, False, False, False], 5652, 'West', (17, 1))
Element 29: (3, (17, 1), ['%', '%', '%', ''], [(13, 8), (16, 12), (13, 2)], [True, True, True, False], 42, False, [False, False, False, False], 5671, 'East', (18, 1))
Element 30: (3, (18, 1), ['', '%', '%', '%'], [(14, 8), (15, 12), (14, 2)], [False, True, True, True], 40, False, [False, False, False, False], 5690, 'Stop', (18, 1))
Element 31: (3, (18, 1), ['', '%', '%', '%'], [(15, 8), (16, 12), (14, 3)], [False, True, True, True], 38, False, [False, False, False, False], 5699, 'West', (17, 1))
Element 32: (3, (17, 1), ['%', '%', '%', ''], [(15, 7), (17, 12), (14, 4)], [True, True, True, False], 36, False, [False, False, False, False], 5708, 'East', (18, 1))
Element 33: (3, (18, 1), ['', '%', '%', '%'], [(14, 7), (17, 11), (14, 5)], [False, True, True, True], 34, False, [False, False, False, False], 5717, 'Stop', (18, 1))
Element 34: (3, (18, 1), ['', '%', '%', '%'], [(15, 7), (16, 11), (13, 5)], [False, True, True, True], 32, False, [False, False, False, False], 5726, 'West', (17, 1))
Element 35: (3, (17, 1), ['%', '%', '%', ''], [(15, 6), (17, 11), (13, 6)], [True, True, True, False], 30, False, [False, False, False, False], 5735, 'East', (18, 1))
Element 36: (3, (18, 1), ['', '%', '%', '%'], [(15, 5), (17, 10), (12, 6)], [False, True, True, True], 28, False, [False, False, False, False], 5744, 'Stop', (18, 1))
Element 37: (3, (18, 1), ['', '%', '%', '%'], [(14, 5), (17, 9), (12, 5)], [False, True, True, True], 26, False, [False, False, False, False], 5753, 'West', (17, 1))
Element 38: (3, (17, 1), ['%', '%', '%', ''], [(14, 4), (17, 10), (12, 4)], [True, True, True, False], 24, False, [False, False, False, False], 5762, 'East', (18, 1))
Element 39: (3, (18, 1), ['', '%', '%', '%'], [(13, 4), (16, 10), (11, 4)], [False, True, True, True], 22, False, [False, False, False, False], 5781, 'Stop', (18, 1))
Element 40: (3, (18, 1), ['', '%', '%', '%'], [(13, 3), (17, 10), (11, 3)], [False, True, True, True], 20, False, [False, False, False, False], 5800, 'West', (17, 1))
Element 41: (3, (17, 1), ['%', '%', '%', ''], [(14, 3), (18, 10), (10, 3)], [True, True, True, False], 18, False, [False, False, False, False], 5809, 'East', (18, 1))
Element 42: (3, (18, 1), ['', '%', '%', '%'], [(14, 2), (18, 11), (10, 4)], [False, True, True, True], 16, False, [False, False, False, False], 5818, 'Stop', (18, 1))
Element 43: (3, (18, 1), ['', '%', '%', '%'], [(14, 1), (17, 11), (10, 5)], [False, True, True, True], 14, False, [False, False, False, False], 6827, 'West', (17, 1))
Element 44: (3, (17, 1), ['%', '%', '%', ''], [(15, 1), (18, 11), (9, 5)], [True, True, True, False], 12, False, [False, False, False, False], 6846, 'East', (18, 1))
Element 45: (3, (18, 1), ['', '%', '%', '%'], [(14, 1), (18, 12), (9, 6)], [False, True, True, True], 10, False, [False, False, False, False], 6855, 'Stop', (18, 1))
Element 46: (3, (18, 1), ['', '%', '%', '%'], [(13, 1), (17, 12), (9, 7)], [False, True, True, True], 8, False, [False, False, False, False], 6874, 'West', (17, 1))
Element 47: (3, (17, 1), ['%', '%', '%', ''], [(12, 1), (18, 12), (10, 7)], [True, True, True, False], 6, False, [False, False, False, False], 6893, 'East', (18, 1))
Element 48: (3, (18, 1), ['', '%', '%', '%'], [(11, 1), (18, 13), (10, 8)], [False, True, True, True], 4, False, [False, False, False, False], 6912, 'Stop', (18, 1))
Element 49: (3, (18, 1), ['', '%', '%', '%'], [(11, 2), (17, 13), (9, 8)], [False, True, True, True], 2, False, [False, False, False, False], 6921, 'West', (17, 1))
Element 50: (3, (17, 1), ['%', '%', '%', ''], [(11, 2), (17, 13), (9, 8)], [True, True, True, False], 0, False, [False, False, False, False], 6920, 'Stop', (17, 1))
Element 51: #0#
